RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
242,0,23097,Scott Parel,$11660,11660
244,0,01569,Peter Jacobsen,$11564,46256
245,0,02002,John Riegger,$11538,230765
246,0,27466,Spencer Levin,$11520,11520
247,0,01599,Steve Jones,$11420,308359
248,0,22548,Patrick Sheehan,$11376,386796
249,0,01887,Mark O'Meara,$11314,203667
250,0,20121,Todd Fischer,$11309,395817
251,0,08931,Glen Day,$11215,134580
252,0,20812,Tjaart van der Walt,$11186,234917
253,0,26497,Casey Wittenberg,$10868,10868
254,0,24512,Simon Dyson,$10788,21577
254,0,23162,Simon Wakefield,$10788,21577
254,0,02256,Tom Watson,$10788,21577
257,0,19913,Ron Whittaker,$10715,300032
258,0,29285,Brent Delahoussaye,$10550,10550
259,0,06012,Greg Kraft,$10528,273734
260,0,22295,Darron Stiles,$10503,157558
261,0,12755,Vance Veazey,$10353,207077
262,0,22034,Yasuharu Imano,$10200,20400
263,0,23063,Scott Hend,$10193,61162
264,0,27942,Rob Oppenheim,$9750,19500
265,0,20029,Notah Begay III,$9669,116033
266,0,06132,Sonny Skinner,$9646,9646
267,0,25273,Andrew Buckle,$9248,18497
268,0,01157,Tom Byrum,$9190,101094
269,0,01249,John Daly,$9149,192134
270,0,12662,Thomas Levet,$9061,163110
271,0,02136,Chris Starkjohann,$8976,8976
272,0,01468,Gary Hallberg,$8923,35692
273,0,02106,Chris Smith,$8733,183410
274,0,29720,Andres Gonzales,$8400,8400
275,0,28780,Nicholas Thompson,$8272,264716
276,0,01378,David Frost,$8137,56960
277,0,01797,Rocco Mediate,$8105,145899
278,0,06617,Brian Henninger,$8037,96453
279,0,01361,Dan Forsman,$7808,117125
280,0,06078,Esteban Toledo,$7783,15566
281,0,10201,Matt Gogel,$7730,108230
282,0,23725,Brendan Jones,$7640,68760
283,0,23409,James Driscoll,$7582,219904
284,0,01418,Bill Glasson,$7525,127931
285,0,27943,Matt Hansen,$7490,187252
286,0,27554,Scott Harrington,$7480,7480
287,0,23386,David Roesch,$7400,7400
288,0,25632,Jimmy Walker,$7330,153950
289,0,20569,Richard Green,$7312,29250
290,0,06044,Scott Gump,$7224,72248
291,0,01116,Michael Bradley,$6965,41790
292,0,20623,Gavin Coles,$6934,34674
293,0,27730,Eli Zackheim,$6810,6810
294,0,20443,Jin Park,$6450,6450
295,0,01682,Wayne Levi,$6390,6390
296,0,01072,Chip Beck,$6180,6180
297,0,01473,Todd Hamilton,$6116,165152
298,0,23770,Will Moore,$6084,12168
299,0,20436,Garrett Willis,$6054,60541
300,0,01132,Mark Brooks,$5776,207958
301,0,20686,Jeev Milkha Singh,$5558,16676
302,0,06809,Bob Burns,$5463,49170
303,0,01306,David Edwards,$5454,16363
304,0,27060,John Mallinger,$5451,16354
305,0,20593,Greg Chalmers,$5402,151265
306,0,20369,John Bickerton,$5394,21577
307,0,11011,Mike Sposa,$5285,132130
308,0,21660,Jason Schultz,$5265,147423
309,0,22624,Joel Kribel,$5238,10476
310,0,29222,Billy Hurley III,$4818,28910
311,0,01475,Donnie Hammond,$4790,52693
312,0,20939,Keiichiro Fukabori,$4786,19147
312,0,10425,Jay Williamson,$4786,86149
314,0,23307,Roger Tambellini,$4667,116684
315,0,20566,Kaname Yokoo,$4590,9180
316,0,07707,Mike Small,$4472,40256
317,0,23673,Michael Connell,$4444,97770
318,0,25191,Gonzalo Fernandez-Castaño,$4315,21577
319,0,25034,James McLean,$4190,16760
320,0,02133,Craig Stadler,$4064,16258
321,0,01307,Joel Edwards,$3920,11760
322,0,23616,Ryan Hietala,$3816,87772
323,0,23108,Matt Kuchar,$3787,30297
324,0,28621,Madalitso Muthiya,$3700,11100
325,0,25936,Alex Aragon,$3634,94503
326,0,01938,David Peoples,$3497,13988
327,0,24846,Ricky Barnes,$3473,6946
328,0,06090,Jim McGovern,$3258,26070
329,0,01771,Blaine McCallister,$3219,32190
330,0,27413,Scott Miller,$3196,9588
331,0,07003,David Berganio Jr.,$3030,6060
332,0,01761,Len Mattiace,$3024,66540
333,0,12663,Phil Tataurangi,$2936,55792
334,0,06332,Neal Lancaster,$2877,54680
335,0,28307,Matt Every,$2835,8505
336,0,01723,Andrew Magee,$2774,52710
337,0,06214,Guy Boros,$2750,13750
338,0,23552,Hank Kuehne,$2741,24676
339,0,23633,Phil Schmitt,$2730,5460
340,0,25935,John Engler Jr.,$2692,72694
341,0,02294,Willie Wood,$2524,27774
342,0,25842,Jon Mills,$2425,65494
343,0,20548,Hidemichi Tanaka,$2239,69435
344,0,21951,Joey Snyder III,$2238,13432
345,0,08339,Spike McRoy,$2025,18225
346,0,20429,Boyd Summerhays,$1599,20794
347,0,12388,Michael Clark II,$1597,6390
347,0,01385,Jim Gallagher Jr.,$1597,6390
349,0,01549,Mike Hulbert,$1090,6540
350,0,23338,David Gossett,$1068,7480
351,0,10912,Craig Perks,$660,11880
352,0,25274,Steven Bowditch,$507,11160
