RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
106,0,21731,Freddie Jacobson,44.44,12,27
106,0,20663,Brenden Pappas,44.44,8,18
110,0,20121,Todd Fischer,44.00,22,50
111,0,01707,Steve Lowery,43.75,14,32
111,0,01797,Rocco Mediate,43.75,14,32
113,0,06621,Joe Durant,43.48,10,23
113,0,12823,Carlos Franco,43.48,10,23
113,0,10733,Kent Jones,43.48,20,46
116,0,10912,Craig Perks,43.24,16,37
117,0,24980,Scott Gutschewski,42.86,15,35
117,0,02246,Duffy Waldorf,42.86,12,28
119,0,10885,Robert Allenby,42.31,11,26
119,0,20099,Doug Barron,42.31,11,26
119,0,20229,Stewart Cink,42.31,11,26
119,0,08075,Jerry Kelly,42.31,11,26
123,0,01035,Tommy Armour III,42.11,16,38
123,0,01766,Billy Mayfair,42.11,16,38
125,0,12510,Chad Campbell,41.94,13,31
125,0,08993,Franklin Langham,41.94,13,31
127,0,23552,Hank Kuehne,41.86,18,43
128,0,20628,Arron Oberholser,41.67,10,24
129,0,07223,Brian Bateman,41.38,12,29
130,0,21951,Joey Snyder III,41.03,16,39
131,0,08545,Glen Hnatiuk,40.91,9,22
131,0,25396,Kevin Na,40.91,18,44
133,0,01219,John Cook,40.63,13,32
134,0,22913,John Rollins,40.48,17,42
135,0,21407,Arjun Atwal,40.00,10,25
135,0,01226,Fred Couples,40.00,8,20
135,0,21753,Brian Davis,40.00,10,25
135,0,01473,Todd Hamilton,40.00,18,45
135,0,12680,Shigeki Maruyama,40.00,16,40
135,0,22295,Darron Stiles,40.00,14,35
141,0,24507,Jason Bohn,39.47,15,38
141,0,25900,Lucas Glover,39.47,15,38
143,0,10117,Bob Heintz,39.39,13,33
144,0,01329,Brad Faxon,39.13,9,23
145,0,06599,John Elliott,38.89,14,36
146,0,28088,Matt Davidson,38.71,12,31
146,0,12660,Jesper Parnevik,38.71,12,31
146,0,23325,Vaughn Taylor,38.71,12,31
149,0,01320,Bob Estes,38.64,17,44
150,0,21806,Paul Gow,38.46,10,26
150,0,06575,Dudley Hart,38.46,10,26
150,0,01677,Tom Lehman,38.46,10,26
153,0,20502,Michael Long,38.10,16,42
154,0,01599,Steve Jones,37.93,11,29
155,0,01175,Jim Carter,37.84,14,37
156,0,01157,Tom Byrum,37.50,9,24
156,0,23353,J.J. Henry,37.50,12,32
156,0,20634,Peter Lonard,37.50,12,32
156,0,25847,Rob Rashell,37.50,9,24
156,0,27095,Nick Watney,37.50,15,40
161,0,21805,Harrison Frazar,36.84,14,38
162,0,10201,Matt Gogel,36.36,12,33
163,0,20548,Hidemichi Tanaka,35.90,14,39
164,0,08537,J.P. Hayes,35.71,10,28
164,0,23063,Scott Hend,35.71,10,28
166,0,24604,Hunter Haas,35.48,11,31
166,0,06527,Steve Stricker,35.48,11,31
168,0,23540,Jason Allred,34.78,16,46
168,0,26758,David Hearn,34.78,8,23
170,0,12652,Cameron Beckman,34.38,11,32
170,0,01723,Andrew Magee,34.38,11,32
172,0,22548,Patrick Sheehan,34.21,13,38
173,0,06251,Chris DiMarco,33.33,8,24
173,0,01724,Jeff Maggert,33.33,8,24
173,0,21498,Hideto Tanihara,33.33,9,27
173,0,26287,Roland Thatcher,33.33,10,30
173,0,02239,Scott Verplank,33.33,7,21
173,0,23349,Charles Warren,33.33,12,36
179,0,06573,Brandt Jobe,32.43,12,37
180,0,21878,Mark Wilson,32.00,8,25
181,0,01577,Lee Janzen,31.58,6,19
182,0,01042,Paul Azinger,31.25,5,16
182,0,06515,Shaun Micheel,31.25,5,16
184,0,23725,Brendan Jones,30.77,8,26
185,0,20378,Mathias Grönberg,30.43,7,23
186,0,01127,Danny Briggs,30.00,6,20
186,0,23322,Brett Wetterich,30.00,9,30
188,0,22621,Ben Curtis,29.41,10,34
188,0,22293,Heath Slocum,29.41,10,34
190,0,20812,Tjaart van der Walt,29.17,7,24
191,0,24290,D.J. Brigman,28.57,6,21
192,0,01361,Dan Forsman,27.78,5,18
192,0,01457,Jay Haas,27.78,5,18
192,0,12662,Thomas Levet,27.78,5,18
195,0,01927,Dennis Paulson,27.27,9,33
196,0,01142,Bart Bryant,26.67,8,30
197,0,10585,Scott McCarron,25.00,9,36
198,0,20396,Lee Westwood,22.22,2,9
199,0,01132,Mark Brooks,21.74,5,23
200,0,20472,Alex Cejka,21.21,7,33
201,0,20094,Jonathan Kaye,19.05,4,21
202,0,01418,Bill Glasson,15.38,2,13
