RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
109,0,10207,Jimmy Johnston,218,95,123
110,0,01185,Brandel Chamblee,220,131,89
111,0,10837,Kevin Burton,221,72,149
112,0,01761,Len Mattiace,222,143,79
113,0,06090,Jim McGovern,228,59,169
114,0,07465,Hideki Kase,229,87,142
115,0,01306,David Edwards,235,100,135
116,0,01510,Nolan Henke,236,120,116
117,0,07749,Brett Quigley,240,131,109
118,0,02242,Lanny Wadkins,241,96,145
119,0,08553,Lee Porter,242,74,168
119,0,02226,Tray Tyner,242,122,120
121,0,12387,Michael Christie,243,90,153
122,0,12826,Paul Claxton,244,106,138
122,0,07235,John Morse,244,113,131
124,0,01717,Sandy Lyle,245,158,87
125,0,08931,Glen Day,247,67,180
125,0,01261,Jay Delsing,247,117,130
127,0,06036,Scott Dunlap,248,138,110
128,0,01891,David Ogrin,252,120,132
129,0,10569,Mike Brisky,253,135,118
129,0,08547,John Maginnes,253,103,150
131,0,02008,Lee Rinker,254,148,106
132,0,01385,Jim Gallagher Jr.,255,129,126
132,0,01887,Mark O'Meara,255,192,63
134,0,01941,Tom Pernice Jr.,266,119,147
135,0,01093,Ronnie Black,267,148,119
135,0,08385,Omar Uresti,267,167,100
137,0,01549,Mike Hulbert,268,188,80
137,0,01926,Steve Pate,268,176,92
139,0,08075,Jerry Kelly,269,142,127
139,0,10860,Justin Leonard,269,135,134
139,0,02099,Scott Simpson,269,188,81
142,0,01116,Michael Bradley,270,133,137
142,0,02166,Chip Sullivan,270,103,167
144,0,07867,Woody Austin,273,160,113
144,0,06581,David Sutherland,273,148,125
146,0,02267,D.A. Weibring,275,111,164
147,0,10505,Shane Bertsch,279,151,128
148,0,06332,Neal Lancaster,282,167,115
149,0,02206,David Toms,283,140,143
150,0,10963,Jimmy Green,293,139,154
151,0,05466,Jack O'Keefe,294,154,140
151,0,06132,Sonny Skinner,294,180,114
153,0,10213,Dicky Pride,298,143,155
154,0,06515,Shaun Micheel,300,122,178
155,0,01201,Lennie Clements,302,169,133
156,0,01040,Emlyn Aubrey,303,151,152
156,0,01864,Larry Nelson,303,117,186
158,0,01096,Phil Blackmar,304,143,161
158,0,02095,Larry Silveira,304,113,191
160,0,21007,Gabriel Hjertstedt,305,122,183
161,0,01905,Joe Ozaki,306,163,143
162,0,06144,John Dowdall,307,147,160
162,0,01307,Joel Edwards,307,186,121
164,0,01444,Ken Green,308,151,157
165,0,06034,Marco Dawson,312,129,183
166,0,06527,Steve Stricker,315,141,174
167,0,01132,Mark Brooks,318,177,141
168,0,01489,Steve Hart,320,127,193
169,0,08265,Eric Johnson,321,156,165
170,0,01196,Brian Claar,323,165,158
171,0,01288,Ed Dougherty,325,154,171
172,0,08537,J.P. Hayes,326,171,155
173,0,08339,Spike McRoy,331,165,166
173,0,02239,Scott Verplank,331,185,146
175,0,06214,Guy Boros,334,164,170
176,0,06012,Greg Kraft,336,174,162
177,0,12663,Phil Tataurangi,337,174,163
177,0,02292,Bob Wolcott,337,178,159
179,0,10875,Todd Demsey,338,156,182
180,0,07087,Hugh Royer III,339,162,177
181,0,01329,Brad Faxon,342,194,148
182,0,01928,Corey Pavin,347,171,176
183,0,01346,Ed Fiori,352,158,194
183,0,02294,Willie Wood,352,179,173
185,0,20158,Anthony Rodriguez,354,169,185
186,0,01378,David Frost,355,183,172
187,0,02007,Larry Rinker,358,183,175
188,0,02115,Taylor Smith,361,173,188
189,0,06577,John Wilson,369,190,179
190,0,07547,Craig Kanada,372,182,190
190,0,02100,Tim Simpson,372,191,181
192,0,02225,Howard Twitty,373,181,192
193,0,02131,Mike Springer,376,187,189
194,0,01011,Rafael Alarcon,380,193,187
195,0,01072,Chip Beck,390,195,195
