RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
86,0,20593,Greg Chalmers,62.42,749,1200
87,0,25345,Carl Pettersson,62.29,811,1302
88,0,25457,Alexandre Rocha,62.23,496,797
88,0,24663,Y.E. Yang,62.23,514,826
90,0,32640,Troy Merritt,62.04,528,851
91,0,24357,K.J. Choi,61.99,649,1047
92,0,29221,Webb Simpson,61.93,846,1366
93,0,27974,Sung Kang,61.82,510,825
94,0,22378,Trevor Immelman,61.74,723,1171
95,0,26331,Charl Schwartzel,61.73,484,784
96,0,33141,Keegan Bradley,61.50,746,1213
97,0,29720,Andres Gonzales,61.49,447,727
98,0,27330,Josh Teater,61.48,841,1368
99,0,20157,Retief Goosen,61.44,419,682
100,0,07457,Steve Flesch,61.43,720,1172
101,0,20160,Charlie Wi,61.35,711,1159
102,0,26287,Roland Thatcher,61.16,570,932
103,0,23548,Bill Lunde,61.11,751,1229
104,0,12652,Cameron Beckman,61.05,572,937
104,0,25900,Lucas Glover,61.05,630,1032
106,0,33419,Cameron Tringale,60.99,902,1479
107,0,28158,Steve Marino,60.98,647,1061
107,0,33911,Nate Smith,60.98,511,838
109,0,29478,Kevin Kisner,60.96,545,894
110,0,21731,Freddie Jacobson,60.82,714,1174
111,0,31202,William McGirt,60.78,840,1382
112,0,28475,Jeff Overton,60.46,769,1272
113,0,21350,Ryuji Imada,60.36,699,1158
114,0,12716,Charley Hoffman,60.34,776,1286
115,0,24925,Jonathan Byrd,60.33,692,1147
116,0,32150,Michael Thompson,60.14,614,1021
117,0,06522,Ernie Els,60.10,583,970
117,0,32698,Bobby Gates,60.10,619,1030
119,0,27963,Chris Stroud,60.03,703,1171
120,0,24490,George McNeill,59.95,509,849
121,0,23788,D.J. Trahan,59.81,759,1269
122,0,06567,Vijay Singh,59.67,657,1101
123,0,34255,Joseph Bramlett,59.54,540,907
124,0,30110,Kyle Stanley,59.52,747,1255
125,0,01706,Davis Love III,59.45,582,979
126,0,23718,Nathan Green,59.44,639,1075
127,0,31193,Jim Renner,59.10,471,797
128,0,08375,Paul Stankowski,59.05,594,1006
129,0,32366,Kevin Chappell,59.00,593,1005
130,0,30750,Tommy Gainey,58.97,822,1394
131,0,26881,Jarrod Lyle,58.86,648,1101
132,0,27120,Troy Matteson,58.83,713,1212
133,0,24846,Ricky Barnes,58.55,637,1088
134,0,27936,Martin Laird,58.51,619,1058
135,0,20098,Stuart Appleby,58.20,529,909
136,0,27095,Nick Watney,58.15,624,1073
137,0,31323,Gary Woodland,58.07,752,1295
138,0,24980,Scott Gutschewski,58.06,479,825
139,0,21209,Sergio Garcia,58.00,493,850
140,0,27770,Camilo Villegas,57.98,552,952
141,0,25562,Andres Romero,57.80,604,1045
142,0,25396,Kevin Na,57.66,674,1169
143,0,21961,Charles Howell III,57.51,835,1452
144,0,34072,Will Strickler,57.38,377,657
145,0,30946,Alex Prugh,57.35,624,1088
146,0,12782,Tim Herron,57.29,648,1131
147,0,30925,Dustin Johnson,57.17,570,997
148,0,31401,Zack Miller,57.06,651,1141
149,0,01116,Michael Bradley,57.03,556,975
150,0,23497,Tag Ridings,56.99,644,1130
151,0,31557,Jim Herman,56.98,486,853
152,0,25804,Bubba Watson,56.92,629,1105
153,0,30692,Scott Stallings,56.91,618,1086
154,0,25818,Scott Piercy,56.81,588,1035
155,0,19970,Robert Karlsson,56.78,469,826
156,0,23621,Rory Sabbatini,56.74,640,1128
157,0,32102,Rickie Fowler,56.70,643,1134
158,0,21949,Joe Ogilvie,56.62,530,936
159,0,20229,Stewart Cink,56.58,520,919
160,0,20070,Matt Bettencourt,56.51,664,1175
161,0,30926,Chris Kirk,56.47,685,1213
162,0,21407,Arjun Atwal,56.31,718,1275
163,0,23409,James Driscoll,55.79,506,907
164,0,24140,Sean O'Hair,55.78,545,977
165,0,06515,Shaun Micheel,55.71,566,1016
166,0,22371,Aaron Baddeley,55.67,584,1049
167,0,26300,Matt Jones,55.52,548,987
168,0,24290,D.J. Brigman,55.27,456,825
169,0,25274,Steven Bowditch,55.12,630,1143
170,0,20848,Ángel Cabrera,54.97,354,644
171,0,28486,Michael Putnam,54.72,481,879
172,0,28089,Jason Day,54.70,559,1022
173,0,27064,Jhonattan Vegas,54.65,611,1118
174,0,26851,Marc Leishman,54.41,660,1213
175,0,32876,Martin Piller,54.00,445,824
176,0,23320,Ryan Palmer,53.76,601,1118
177,0,01810,Phil Mickelson,53.20,573,1077
178,0,25632,Jimmy Walker,53.13,586,1103
179,0,20766,Padraig Harrington,52.98,436,823
180,0,24358,Robert Garrigus,52.97,616,1163
181,0,35087,Bio Kim,52.87,479,906
182,0,27141,J.B. Holmes,52.09,386,741
183,0,09011,David Duval,51.88,484,933
184,0,21805,Harrison Frazar,51.49,416,808
185,0,27797,Derek Lamely,50.57,446,882
186,0,29718,Anthony Kim,46.99,469,998
