RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
40,0,01577,Lee Janzen,5.2,36,691,+0.222
40,0,27466,Spencer Levin,5.2,68,1301,+0.176
43,0,06573,Brandt Jobe,5.3,59,1121,+0.288
43,0,30925,Dustin Johnson,5.3,40,749,+0.275
43,0,24490,George McNeill,5.3,42,796,+0.214
43,0,22913,John Rollins,5.3,52,990,+0.135
43,0,20645,John Senden,5.3,59,1119,+0.254
48,0,25686,Jason Dufner,5.4,49,902,+0.041
48,0,06643,Paul Goydos,5.4,56,1028,+0.321
48,0,26420,Richard Johnson,5.4,41,753,+0.122
48,0,19970,Robert Karlsson,5.4,33,612,+0.242
48,0,30711,Colt Knost,5.4,50,931,+0.480
48,0,25572,Graeme McDowell,5.4,28,516,+0.393
48,0,23800,Bryce Molder,5.4,53,977,+0.170
48,0,22046,Geoff Ogilvy,5.4,40,745,+0.200
48,0,23325,Vaughn Taylor,5.4,62,1149,+0.258
48,0,02206,David Toms,5.4,44,819,+0.023
58,0,24925,Jonathan Byrd,5.5,55,998,+0.182
58,0,25900,Lucas Glover,5.5,46,844,+0.087
58,0,29420,Billy Horschel,5.5,47,861,+0.191
58,0,22961,David Mathis,5.5,54,973,+0.204
58,0,24361,Pat Perez,5.5,53,967,+0.283
58,0,20127,Chris Riley,5.5,52,942,+0.327
58,0,06527,Steve Stricker,5.5,41,740,+0.073
58,0,27064,Jhonattan Vegas,5.5,53,955,+0.151
58,0,25804,Bubba Watson,5.5,44,806,+0.227
67,0,20157,Retief Goosen,5.6,31,549,-0.065
67,0,23548,Bill Lunde,5.6,60,1068,+0.233
67,0,25396,Kevin Na,5.6,52,929,-0.077
67,0,25818,Scott Piercy,5.6,48,864,+0.146
67,0,25240,D.A. Points,5.6,57,1025,+0.246
67,0,26476,Chez Reavie,5.6,64,1141,+0.250
67,0,27214,Kevin Streelman,5.6,55,988,+0.218
67,0,20160,Charlie Wi,5.6,59,1061,+0.373
75,0,10505,Shane Bertsch,5.7,41,722,+0.341
75,0,23983,Luke Donald,5.7,41,719,-0.024
75,0,07457,Steve Flesch,5.7,62,1079,+0.290
75,0,24924,Bill Haas,5.7,57,998,+0.228
75,0,23353,J.J. Henry,5.7,63,1096,+0.349
75,0,21350,Ryuji Imada,5.7,60,1055,+0.117
75,0,29478,Kevin Kisner,5.7,45,789,+0.289
75,0,32640,Troy Merritt,5.7,45,783,+0.400
75,0,25345,Carl Pettersson,5.7,71,1248,+0.239
75,0,23788,D.J. Trahan,5.7,64,1131,+0.203
75,0,26668,Marc Turnesa,5.7,36,632,+0.306
75,0,25632,Jimmy Walker,5.7,59,1038,+0.119
75,0,21878,Mark Wilson,5.7,55,968,+0.164
88,0,34255,Joseph Bramlett,5.8,48,834,+0.146
88,0,28089,Jason Day,5.8,47,816,+0.064
88,0,27141,J.B. Holmes,5.8,37,638,+0.405
88,0,27939,Matt McQuillan,5.8,39,667,+0.256
88,0,26331,Charl Schwartzel,5.8,32,556,+0.156
88,0,29221,Webb Simpson,5.8,67,1148,+0.239
88,0,32150,Michael Thompson,5.8,55,946,+0.273
95,0,20098,Stuart Appleby,5.9,49,824,+0.184
95,0,20472,Alex Cejka,5.9,38,644,+0.263
95,0,24604,Hunter Haas,5.9,70,1178,E
95,0,26758,David Hearn,5.9,62,1053,+0.161
95,0,27936,Martin Laird,5.9,50,846,+0.240
95,0,27933,John Merrick,5.9,49,834,+0.163
95,0,01948,Tim Petrovic,5.9,62,1057,+0.161
102,0,22371,Aaron Baddeley,6.0,51,847,+0.235
102,0,21805,Harrison Frazar,6.0,34,563,+0.471
104,0,29910,Blake Adams,6.1,89,1454,+0.180
104,0,23541,Ben Crane,6.1,53,864,+0.094
104,0,23638,Brendon de Jonge,6.1,78,1274,+0.064
104,0,30750,Tommy Gainey,6.1,76,1256,+0.289
104,0,12716,Charley Hoffman,6.1,62,1019,+0.403
104,0,10733,Kent Jones,6.1,57,927,+0.474
104,0,24781,Hunter Mahan,6.1,65,1060,+0.169
104,0,27963,Chris Stroud,6.1,66,1076,+0.152
104,0,27330,Josh Teater,6.1,78,1272,+0.218
113,0,01116,Michael Bradley,6.2,50,805,+0.200
113,0,12510,Chad Campbell,6.2,74,1199,+0.338
113,0,20593,Greg Chalmers,6.2,67,1087,+0.224
113,0,26300,Matt Jones,6.2,54,872,+0.148
113,0,23108,Matt Kuchar,6.2,61,991,+0.213
113,0,22405,Justin Rose,6.2,54,878,+0.222
113,0,26679,Kevin Stadler,6.2,62,1003,+0.403
113,0,30110,Kyle Stanley,6.2,68,1099,+0.206
121,0,23614,Rich Beem,6.3,40,630,+0.275
121,0,33141,Keegan Bradley,6.3,67,1058,+0.209
121,0,01313,Steve Elkington,6.3,37,583,+0.243
121,0,06522,Ernie Els,6.3,52,824,+0.327
121,0,30692,Scott Stallings,6.3,60,947,+0.300
121,0,26287,Roland Thatcher,6.3,53,838,+0.132
127,0,26881,Jarrod Lyle,6.4,63,989,+0.143
128,0,12652,Cameron Beckman,6.5,57,875,+0.228
128,0,24357,K.J. Choi,6.5,52,805,+0.058
128,0,29720,Andres Gonzales,6.5,41,631,+0.098
128,0,06515,Shaun Micheel,6.5,58,886,+0.259
132,0,23673,Michael Connell,6.6,66,1004,+0.318
132,0,22378,Trevor Immelman,6.6,61,922,+0.164
132,0,28486,Michael Putnam,6.6,48,723,+0.188
132,0,25457,Alexandre Rocha,6.6,45,683,+0.356
132,0,25834,Daniel Summerhays,6.6,60,906,+0.333
137,0,28087,Kris Blanks,6.7,76,1140,+0.447
137,0,32366,Kevin Chappell,6.7,56,840,+0.107
137,0,21731,Freddie Jacobson,6.7,65,971,+0.154
137,0,33413,Ben Martin,6.7,60,898,+0.383
137,0,31202,William McGirt,6.7,85,1271,+0.082
137,0,23623,Bo Van Pelt,6.7,66,989,+0.152
143,0,24846,Ricky Barnes,6.8,60,881,+0.167
143,0,32102,Rickie Fowler,6.8,62,915,+0.290
143,0,35087,Bio Kim,6.8,53,778,+0.208
143,0,01706,Davis Love III,6.8,49,720,+0.265
143,0,27120,Troy Matteson,6.8,75,1110,+0.347
143,0,27770,Camilo Villegas,6.8,53,784,+0.302
149,0,06251,Chris DiMarco,6.9,78,1136,+0.269
149,0,23409,James Driscoll,6.9,58,836,+0.121
149,0,20766,Padraig Harrington,6.9,42,609,+0.214
149,0,08537,J.P. Hayes,6.9,46,664,+0.304
149,0,27797,Derek Lamely,6.9,54,779,+0.278
149,0,33911,Nate Smith,6.9,51,735,+0.098
155,0,21407,Arjun Atwal,7.0,80,1138,+0.238
155,0,24980,Scott Gutschewski,7.0,53,762,+0.377
155,0,33419,Cameron Tringale,7.0,94,1339,+0.181
158,0,21209,Sergio Garcia,7.1,44,620,+0.068
158,0,31557,Jim Herman,7.1,56,792,+0.268
158,0,24140,Sean O'Hair,7.1,59,831,+0.373
158,0,30946,Alex Prugh,7.1,69,973,+0.290
158,0,31193,Jim Renner,7.1,52,730,+0.250
158,0,06567,Vijay Singh,7.1,70,984,+0.143
158,0,29518,Brendan Steele,7.1,76,1064,+0.224
165,0,20070,Matt Bettencourt,7.2,76,1057,+0.237
165,0,12782,Tim Herron,7.2,76,1062,+0.145
165,0,28158,Steve Marino,7.2,62,856,+0.210
165,0,28475,Jeff Overton,7.2,72,1006,+0.181
169,0,24290,D.J. Brigman,7.3,55,757,+0.545
169,0,21961,Charles Howell III,7.3,91,1245,+0.077
169,0,29718,Anthony Kim,7.3,57,778,+0.053
172,0,21949,Joe Ogilvie,7.4,62,842,+0.242
173,0,20848,Ángel Cabrera,7.5,36,483,+0.278
173,0,26851,Marc Leishman,7.5,82,1090,+0.317
173,0,24138,Ian Poulter,7.5,41,545,+0.317
173,0,27095,Nick Watney,7.5,64,859,+0.172
177,0,20229,Stewart Cink,7.6,54,708,+0.204
177,0,25562,Andres Romero,7.6,71,933,+0.282
179,0,23320,Ryan Palmer,7.7,63,816,+0.095
179,0,32876,Martin Piller,7.7,55,713,+0.164
179,0,23621,Rory Sabbatini,7.7,64,836,+0.156
182,0,34072,Will Strickler,7.8,46,589,+0.087
183,0,30926,Chris Kirk,8.1,86,1060,+0.128
184,0,20572,Rod Pampling,8.3,69,835,+0.101
185,0,09011,David Duval,8.5,67,792,+0.224
186,0,01810,Phil Mickelson,9.1,73,803,+0.068
