RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
112,0,52375,Doug Ghim,70.54,1975,28
112,0,37455,Si Woo Kim,70.54,2610,37
112,0,29289,S.Y. Noh,70.54,1834,26
112,0,29518,Brendan Steele,70.54,1693,24
116,0,24925,Jonathan Byrd,70.58,1694,24
116,0,40006,Erik van Rooyen,70.58,1341,19
118,0,34076,Joel Dahmen,70.63,2260,32
118,0,34363,Tyrrell Hatton,70.63,1342,19
120,0,32640,Troy Merritt,70.64,1978,28
120,0,47347,Adam Schenk,70.64,1766,25
120,0,39324,J.J. Spaun,70.64,2543,36
123,0,32448,James Hahn,70.65,1625,23
123,0,30944,Jason Kokrak,70.65,1837,26
123,0,34610,Matthias Schwab,70.65,1625,23
126,0,32366,Kevin Chappell,70.67,1060,15
126,0,51766,Wyndham Clark,70.67,2120,30
126,0,29974,Branden Grace,70.67,1272,18
129,0,20229,Stewart Cink,70.68,1767,25
129,0,12716,Charley Hoffman,70.68,1767,25
129,0,34360,Patrick Reed,70.68,1555,22
132,0,24138,Ian Poulter,70.70,707,10
132,0,36699,Patrick Rodgers,70.70,2121,30
134,0,26300,Matt Jones,70.71,1697,24
134,0,51950,Max McGreevy,70.71,990,14
134,0,26476,Chez Reavie,70.71,2475,35
137,0,40162,Justin Lower,70.73,1556,22
138,0,32757,Patton Kizzire,70.74,2405,34
138,0,27139,David Skinns,70.74,1627,23
140,0,31557,Jim Herman,70.75,1415,20
140,0,48117,Kurt Kitayama,70.75,1132,16
140,0,36852,Jim Knous,70.75,1132,16
140,0,46414,Aaron Rai,70.75,1981,28
144,0,19803,Ryan Armour,70.78,1274,18
145,0,32662,Michael Gligic,70.79,1345,19
146,0,23320,Ryan Palmer,70.82,1558,22
147,0,35506,Mackenzie Hughes,70.84,2196,31
148,0,51997,Andrew Novak,70.85,1913,27
149,0,37212,Paul Barjon,70.86,1559,22
149,0,34563,Chesson Hadley,70.86,1559,22
151,0,48887,Matt Wallace,70.87,1063,15
152,0,34264,Hudson Swafford,70.88,1701,24
153,0,46435,Austin Cook,70.93,1915,27
153,0,25686,Jason Dufner,70.93,1064,15
153,0,36871,Matthew NeSmith,70.93,2128,30
156,0,29970,Dylan Frittelli,71.00,2414,34
156,0,29535,Brice Garnett,71.00,1917,27
156,0,24924,Bill Haas,71.00,2130,30
156,0,24361,Pat Perez,71.00,1562,22
156,0,33486,Roger Sloan,71.00,1420,20
161,0,37275,Sam Ryder,71.03,2415,34
162,0,30163,Henrik Norlander,71.05,1350,19
163,0,49298,Kramer Hickok,71.07,2132,30
164,0,45526,Abraham Ancer,71.13,1138,16
165,0,48084,Wesley Bryan,71.14,996,14
166,0,36799,Stephan Jaeger,71.17,1637,23
167,0,31323,Gary Woodland,71.19,1139,16
168,0,36689,Brooks Koepka,71.23,926,13
169,0,24980,Scott Gutschewski,71.26,1354,19
170,0,46550,Brandon Hagy,71.38,1856,26
171,0,35879,Kelly Kraft,71.43,1500,21
171,0,36326,David Lipsky,71.43,2143,30
173,0,32102,Rickie Fowler,71.48,1501,21
174,0,39058,Lucas Herbert,71.50,1287,18
175,0,27770,Camilo Villegas,71.53,1359,19
176,0,35617,Martin Trainer,71.56,1932,27
177,0,49960,Sepp Straka,71.57,2147,30
178,0,25900,Lucas Glover,71.59,2792,39
178,0,27974,Sung Kang,71.59,1933,27
178,0,31420,Anirban Lahiri,71.59,1575,22
178,0,47128,Richy Werenski,71.59,2076,29
182,0,54421,Garrick Higgo,71.63,1719,24
183,0,33667,Carlos Ortiz,71.70,1434,20
184,0,35110,Brett Drewitt,71.71,1506,21
185,0,27095,Nick Watney,71.73,1578,22
186,0,28114,Dawie van der Walt,71.78,1292,18
187,0,39436,Joshua Creel,71.89,1294,18
188,0,27895,Jonas Blixt,72.00,1152,16
188,0,52372,Cameron Champ,72.00,1008,14
188,0,27649,Brandt Snedeker,72.00,1008,14
191,0,33597,Harry Higgs,72.18,1588,22
192,0,56278,Matthew Wolff,72.19,1155,16
193,0,25198,Francesco Molinari,72.50,870,12
