RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
62,1,29926,Danny Lee,13.97,107,766,+0.12
63,1,25686,Jason Dufner,13.99,109,779,+0.17
64,-14,46970,Jon Rahm,14.04,112,798,+0.15
65,1,48119,Ben Taylor,14.07,55,391,+0.13
66,1,37189,Harold Varner III,14.12,112,793,+0.21
67,1,30110,Kyle Stanley,14.14,85,601,+0.22
68,1,48045,Michael Gellerman,14.22,59,415,+0.08
69,1,28252,Seamus Power,14.24,41,288,+0.02
70,1,22405,Justin Rose,14.25,65,456,+0.02
71,1,32448,James Hahn,14.36,54,376,+0.06
72,1,23623,Bo Van Pelt,14.42,62,430,+0.24
73,4,48822,Sebastián Muñoz,14.44,157,1087,+0.09
74,8,46046,Scottie Scheffler,14.48,141,974,+0.07
75,1,26329,Louis Oosthuizen,14.54,81,557,+0.02
76,12,25396,Kevin Na,14.56,120,824,+0.16
77,-3,50525,Collin Morikawa,14.57,145,995,+0.13
78,0,24361,Pat Perez,14.59,81,555,+0.02
79,0,27649,Brandt Snedeker,14.63,102,697,+0.05
80,0,35617,Martin Trainer,14.68,79,538,+0.25
81,0,33399,Adam Hadwin,14.76,111,752,+0.14
82,1,29535,Brice Garnett,14.81,93,628,+0.08
82,1,27936,Martin Laird,14.81,60,405,+0.08
84,1,39997,Corey Conners,14.84,129,869,+0.15
85,2,34076,Joel Dahmen,14.92,131,878,+0.14
86,3,33122,Russell Knox,14.98,102,681,+0.12
87,3,28307,Matt Every,14.99,85,567,+0.01
87,3,30911,Tommy Fleetwood,14.99,58,387,+0.10
89,3,33141,Keegan Bradley,15.04,119,791,+0.22
89,3,29970,Dylan Frittelli,15.04,143,951,+0.02
91,3,37455,Si Woo Kim,15.13,126,833,+0.04
92,3,47993,Denny McCarthy,15.14,137,905,+0.12
93,3,26300,Matt Jones,15.15,135,891,+0.01
94,3,32366,Kevin Chappell,15.16,67,442,+0.06
95,3,33597,Harry Higgs,15.31,147,960,+0.05
95,3,33413,Ben Martin,15.31,47,307,+0.19
97,3,33419,Cameron Tringale,15.32,112,731,-0.05
98,3,27554,Scott Harrington,15.35,115,749,+0.23
99,3,33486,Roger Sloan,15.37,81,527,+0.04
100,3,32640,Troy Merritt,15.51,119,767,+0.17
101,3,31420,Anirban Lahiri,15.58,50,321,E
102,3,25572,Graeme McDowell,15.61,81,519,+0.11
103,3,33449,Zack Sucher,15.66,52,332,+0.13
104,-18,23320,Ryan Palmer,15.68,130,829,+0.10
105,2,32102,Rickie Fowler,15.73,90,572,+0.21
106,2,37275,Sam Ryder,15.76,122,774,-0.02
107,2,19846,Brian Gay,15.80,110,696,+0.18
107,2,30944,Jason Kokrak,15.80,112,709,+0.12
109,2,35449,Adam Long,15.84,157,991,+0.06
110,2,30692,Scott Stallings,15.88,117,737,+0.13
111,2,25804,Bubba Watson,15.93,126,791,E
112,6,47959,Bryson DeChambeau,15.96,136,852,-0.04
113,2,27942,Rob Oppenheim,15.97,100,626,+0.18
114,2,24924,Bill Haas,16.03,76,474,+0.08
115,2,28420,Ryan Brehm,16.06,71,442,-0.08
116,2,34255,Joseph Bramlett,16.08,87,541,+0.10
117,3,27129,Luke List,16.13,131,812,-0.02
118,3,39953,Chase Seiffert,16.17,81,501,+0.15
119,3,23621,Rory Sabbatini,16.18,112,692,+0.13
119,6,35891,Cameron Smith,16.18,123,760,+0.02
121,14,34363,Tyrrell Hatton,16.31,77,472,+0.09
122,4,33410,Andrew Landry,16.32,127,778,+0.13
123,4,32757,Patton Kizzire,16.36,106,648,-0.03
124,4,33120,Mark Anderson,16.37,84,513,+0.06
125,4,34021,Bud Cauley,16.38,132,806,+0.08
125,-1,35506,Mackenzie Hughes,16.38,141,861,+0.11
127,3,46402,Talor Gooch,16.40,171,1043,+0.19
128,3,32662,Michael Gligic,16.42,77,469,+0.08
129,3,49771,J.T. Poston,16.46,145,881,+0.12
130,3,28679,Fabián Gómez,16.48,89,540,+0.09
131,3,24138,Ian Poulter,16.51,87,527,+0.08
132,-18,28237,Rory McIlroy,16.55,117,707,+0.04
133,2,49960,Sepp Straka,16.59,143,862,+0.13
134,4,36801,Mark Hubbard,16.60,169,1018,+0.15
135,0,45486,Joaquin Niemann,16.78,153,912,+0.01
136,6,29484,Peter Uihlein,17.04,77,452,+0.17
137,4,33448,Justin Thomas,17.06,137,803,-0.09
138,1,35310,Lanto Griffin,17.07,190,1113,+0.01
138,5,49766,Hank Lebioda,17.07,98,574,+0.20
138,23,34360,Patrick Reed,17.07,155,908,+0.08
141,3,47128,Richy Werenski,17.13,117,683,+0.13
142,3,31323,Gary Woodland,17.16,127,740,+0.15
143,3,20229,Stewart Cink,17.20,107,622,+0.03
144,3,49964,Aaron Wise,17.23,81,470,+0.12
145,3,29518,Brendan Steele,17.25,134,777,+0.10
146,3,32139,Danny Willett,17.31,76,439,+0.20
147,-8,45526,Abraham Ancer,17.50,137,783,+0.17
148,2,22371,Aaron Baddeley,17.51,90,514,-0.01
148,2,34466,Peter Malnati,17.51,114,651,+0.01
148,2,39324,J.J. Spaun,17.51,117,668,+0.10
151,2,35461,Beau Hossler,17.53,119,679,+0.10
152,2,35658,Kris Ventura,17.57,68,387,+0.15
153,2,34046,Jordan Spieth,17.61,115,653,+0.10
154,2,12716,Charley Hoffman,17.62,117,664,-0.05
155,2,51894,Vince Whaley,17.66,68,385,+0.03
156,2,36699,Patrick Rodgers,17.68,183,1035,+0.05
157,2,33667,Carlos Ortiz,17.75,161,907,+0.04
158,3,40058,Zac Blair,17.84,124,695,+0.19
159,4,28089,Jason Day,17.87,99,554,+0.17
159,4,24502,Adam Scott,17.87,74,414,-0.07
161,4,27974,Sung Kang,18.00,155,861,+0.07
162,4,33948,Byeong Hun An,18.10,149,823,+0.19
163,4,46550,Brandon Hagy,18.11,90,497,-0.02
164,-4,40026,Daniel Berger,18.12,141,778,-0.03
165,3,45157,Cam Davis,18.21,116,637,+0.11
166,3,32254,Xinjun Zhang,18.35,151,823,+0.12
167,4,32839,Hideki Matsuyama,18.48,156,844,-0.03
168,4,27963,Chris Stroud,18.49,93,503,+0.08
169,5,36689,Brooks Koepka,18.60,98,527,+0.04
170,5,27095,Nick Watney,18.75,93,496,+0.06
171,6,32618,Rhein Gibson,18.87,87,461,E
172,6,52372,Cameron Champ,18.99,161,848,+0.14
173,6,35532,Tom Hoge,19.11,176,921,+0.08
173,6,25818,Scott Piercy,19.11,133,696,+0.14
175,6,46442,Maverick McNealy,19.13,154,805,+0.06
176,6,32333,Kevin Tway,19.20,91,474,+0.08
177,-4,26851,Marc Leishman,19.50,140,718,+0.22
178,6,29268,Bronson Burgoon,19.59,123,628,+0.13
179,6,26499,Rafa Cabrera Bello,19.67,107,544,+0.15
180,8,48887,Matt Wallace,19.89,110,553,+0.20
181,5,29725,Tony Finau,19.98,163,816,-0.10
182,7,51766,Wyndham Clark,20.00,125,625,+0.07
182,7,35230,Nelson Ledesma,20.00,66,330,+0.18
184,7,47504,Sam Burns,20.08,154,767,+0.02
185,7,40009,Dominic Bozzelli,20.31,66,325,+0.05
186,7,40042,Tyler McCumber,20.69,108,522,+0.08
187,8,34256,Andrew Putnam,20.99,93,443,+0.14
188,8,34213,Grayson Murray,21.55,92,427,+0.01
189,8,21961,Charles Howell III,21.74,150,690,+0.13
190,8,34314,Sebastian Cappelen,22.78,108,474,+0.06
191,8,25632,Jimmy Walker,22.98,128,557,+0.13
192,8,27349,Alex Noren,23.23,144,620,+0.08
193,8,29974,Branden Grace,24.02,110,458,E
