RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
167,0,36689,Brooks Koepka,18.44,99,537,+0.03
168,0,24924,Bill Haas,18.64,173,928,-0.01
169,0,33597,Harry Higgs,18.66,173,927,+0.09
170,0,27095,Nick Watney,18.81,165,877,+0.05
171,0,32839,Hideki Matsuyama,18.89,156,826,E
172,0,51634,Sahith Theegala,18.91,244,1290,-0.02
173,0,24980,Scott Gutschewski,18.97,99,522,+0.05
174,0,24502,Adam Scott,19.01,166,873,-0.07
175,0,45157,Cam Davis,19.05,200,1050,+0.12
176,0,33448,Justin Thomas,19.11,167,874,-0.05
177,0,39953,Chase Seiffert,19.25,98,509,+0.15
178,0,39058,Lucas Herbert,19.51,111,569,+0.17
179,0,45486,Joaquin Niemann,19.53,167,855,-0.04
180,0,47988,Nick Hardy,19.58,122,623,+0.16
181,0,32662,Michael Gligic,19.59,154,786,+0.08
182,0,36699,Patrick Rodgers,19.88,193,971,+0.02
183,0,29289,S.Y. Noh,20.03,122,609,+0.02
184,0,51997,Andrew Novak,20.63,158,766,+0.01
185,0,34255,Joseph Bramlett,20.66,188,910,+0.04
186,0,46550,Brandon Hagy,21.10,169,801,+0.13
187,0,30692,Scott Stallings,21.32,245,1149,+0.06
188,0,26851,Marc Leishman,21.33,192,900,+0.09
189,0,12716,Charley Hoffman,21.37,181,847,+0.08
190,0,25818,Scott Piercy,21.41,197,920,+0.13
191,0,47483,Will Zalatoris,21.81,178,816,+0.08
192,0,48084,Wesley Bryan,21.83,112,513,+0.13
193,0,56278,Matthew Wolff,25.87,134,518,+0.03
