RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
103,0,25562,Andres Romero,12.86,40,311
103,0,33419,Cameron Tringale,12.86,58,451
105,0,08075,Jerry Kelly,12.84,42,327
106,0,29461,Jamie Lovemark,12.81,31,242
107,0,24924,Bill Haas,12.80,54,422
107,0,29221,Webb Simpson,12.80,43,336
109,0,29478,Kevin Kisner,12.75,44,345
110,0,24140,Sean O'Hair,12.74,40,314
111,0,28092,D.H. Lee,12.68,26,205
112,0,29289,S.Y. Noh,12.67,47,371
113,0,33413,Ben Martin,12.65,41,324
114,0,20160,Charlie Wi,12.63,36,285
115,0,27141,J.B. Holmes,12.61,44,349
116,0,34409,David Lingmerth,12.58,39,310
117,0,31193,Jim Renner,12.55,30,239
118,0,27214,Kevin Streelman,12.50,39,312
119,0,22621,Ben Curtis,12.46,37,297
120,0,25804,Bubba Watson,12.33,36,292
121,0,19846,Brian Gay,12.30,39,317
122,0,34563,Chesson Hadley,12.28,42,342
123,0,34360,Patrick Reed,12.26,44,359
124,0,32448,James Hahn,12.23,40,327
125,0,25274,Steven Bowditch,12.20,46,377
126,0,23800,Bryce Molder,12.12,36,297
127,0,29535,Brice Garnett,12.11,43,355
128,0,33418,Shawn Stefani,12.08,29,240
129,0,24494,Erik Compton,12.01,43,358
130,0,10809,Jim Furyk,12.00,39,325
131,0,32102,Rickie Fowler,11.99,41,342
131,0,24663,Y.E. Yang,11.99,38,317
133,0,32333,Kevin Tway,11.98,29,242
134,0,01724,Jeff Maggert,11.93,26,218
135,0,31323,Gary Woodland,11.89,44,370
136,0,20593,Greg Chalmers,11.82,39,330
137,0,28259,Sangmoon Bae,11.76,36,306
138,0,23409,James Driscoll,11.68,34,291
139,0,22371,Aaron Baddeley,11.64,34,292
140,0,22405,Justin Rose,11.59,32,276
141,0,34431,Robert Streb,11.58,33,285
142,0,25900,Lucas Glover,11.57,31,268
143,0,24925,Jonathan Byrd,11.56,34,294
144,0,24781,Hunter Mahan,11.44,39,341
145,0,27330,Josh Teater,11.42,41,359
146,0,24357,K.J. Choi,11.38,37,325
146,0,27933,John Merrick,11.38,38,334
148,0,26951,Johnson Wagner,11.36,30,264
149,0,23353,J.J. Henry,11.33,40,353
150,0,27556,Ted Potter Jr.,11.15,31,278
151,0,23638,Brendon de Jonge,11.14,49,440
152,0,25686,Jason Dufner,11.11,24,216
152,0,27120,Troy Matteson,11.11,26,234
154,0,21753,Brian Davis,10.88,41,377
155,0,25572,Graeme McDowell,10.84,27,249
156,0,32200,Roberto Castro,10.63,32,301
157,0,27064,Jhonattan Vegas,10.60,32,302
158,0,28780,Nicholas Thompson,10.57,35,331
159,0,25345,Carl Pettersson,10.30,38,369
160,0,20396,Lee Westwood,10.27,23,224
161,0,21878,Mark Wilson,10.23,27,264
162,0,01706,Davis Love III,10.17,30,295
163,0,24138,Ian Poulter,9.82,22,224
164,0,34021,Bud Cauley,9.73,22,226
165,0,22378,Trevor Immelman,9.63,31,322
166,0,22046,Geoff Ogilvy,9.57,31,324
167,0,06567,Vijay Singh,9.55,32,335
168,0,21961,Charles Howell III,9.53,41,430
169,0,28089,Jason Day,9.33,18,193
170,0,27895,Jonas Blixt,9.31,23,247
171,0,07867,Woody Austin,9.28,22,237
172,0,28500,Martin Flores,8.99,31,345
173,0,27936,Martin Laird,8.94,22,246
174,0,22913,John Rollins,8.67,28,323
175,0,34265,Will Wilcox,8.59,17,198
176,0,26956,Bronson La'Cassie,8.42,16,190
177,0,26289,Boo Weekley,8.36,24,287
