RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
121,0,12823,Carlos Franco,+24,3.07,996
121,0,06573,Brandt Jobe,+24,3.07,1074
121,0,01685,J.L. Lewis,+24,3.06,1230
121,0,01706,Davis Love III,+24,3.07,1086
121,0,01707,Steve Lowery,+24,3.06,1263
127,0,12652,Cameron Beckman,+25,3.08,996
127,0,01116,Michael Bradley,+25,3.08,897
127,0,01185,Brandel Chamblee,+25,3.09,855
127,0,12388,Michael Clark II,+25,3.08,969
127,0,01489,Steve Hart,+25,3.09,855
127,0,06012,Greg Kraft,+25,3.06,1302
127,0,10860,Justin Leonard,+25,3.07,1110
127,0,20095,Carl Paulson,+25,3.06,1257
135,0,01376,Bob Friend,+26,3.07,1131
135,0,20574,Mathew Goggin,+26,3.07,1116
135,0,06088,Steve Gotsche,+26,3.07,1083
135,0,20105,Jeff Gove,+26,3.08,999
135,0,06575,Dudley Hart,+26,3.09,879
135,0,08537,J.P. Hayes,+26,3.07,1086
141,0,01014,Fulton Allem,+27,3.09,918
141,0,01024,Billy Andrade,+27,3.08,1056
141,0,20043,Edward Fryatt,+27,3.07,1170
141,0,01457,Jay Haas,+27,3.08,954
141,0,10962,Bradley Hughes,+27,3.07,1092
141,0,23621,Rory Sabbatini,+27,3.08,1002
141,0,02245,Grant Waite,+27,3.08,1047
148,0,10569,Mike Brisky,+28,3.08,1062
148,0,06251,Chris DiMarco,+28,3.06,1374
148,0,21805,Harrison Frazar,+28,3.10,852
148,0,12680,Shigeki Maruyama,+28,3.08,996
148,0,01761,Len Mattiace,+28,3.06,1299
148,0,01943,Chris Perry,+28,3.07,1272
154,0,01374,Robin Freeman,+29,3.07,1200
154,0,21949,Joe Ogilvie,+29,3.08,1113
154,0,20127,Chris Riley,+29,3.08,1149
154,0,02010,Loren Roberts,+29,3.09,1008
154,0,08385,Omar Uresti,+29,3.08,1155
159,0,19846,Brian Gay,+30,3.07,1215
160,0,01035,Tommy Armour III,+31,3.09,1092
160,0,01282,Trevor Dodds,+31,3.09,1020
160,0,08535,Gary Nicklaus,+31,3.09,996
163,0,23614,Rich Beem,+32,3.10,972
163,0,01132,Mark Brooks,+32,3.09,1059
163,0,10585,Scott McCarron,+32,3.08,1194
166,0,20099,Doug Barron,+33,3.10,1008
166,0,06617,Brian Henninger,+33,3.09,1062
166,0,01766,Billy Mayfair,+33,3.09,1071
166,0,01938,David Peoples,+33,3.08,1209
166,0,06581,David Sutherland,+33,3.08,1266
171,0,06014,Eric Booker,+34,3.10,1035
171,0,10963,Jimmy Green,+34,3.10,1005
171,0,12449,Ryan Howison,+34,3.10,999
174,0,07363,Craig Bowden,+35,3.16,657
175,0,06809,Bob Burns,+36,3.10,1089
176,0,23656,Jason Caron,+37,3.12,915
176,0,01191,Barry Cheesman,+37,3.10,1137
176,0,19881,Robert Damron,+37,3.10,1116
176,0,01323,Brad Fabel,+37,3.10,1086
176,0,01510,Nolan Henke,+37,3.12,963
181,0,01063,Ben Bates,+38,3.09,1278
182,0,06036,Scott Dunlap,+39,3.09,1275
183,0,20445,Casey Martin,+40,3.11,1080
184,0,07867,Woody Austin,+41,3.10,1242
184,0,01261,Jay Delsing,+41,3.11,1140
186,0,10117,Bob Heintz,+42,3.12,1038
186,0,01927,Dennis Paulson,+42,3.13,960
188,0,06140,Sean Murphy,+43,3.11,1221
189,0,21007,Gabriel Hjertstedt,+44,3.13,996
190,0,08243,Aaron Bengoechea,+45,3.15,891
190,0,19822,Bobby Cochran,+45,3.15,927
192,0,22913,John Rollins,+48,3.16,885
193,0,01249,John Daly,+49,3.17,843
193,0,02218,Ted Tryba,+49,3.11,1320
195,0,01408,Kelly Gibson,+51,3.15,1011
