RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
85,126,02223,Bob Tway,29.38,2762,94,21
87,127,02094,Tony Sills,29.40,2558,87,22
88,128,01444,Ken Green,29.41,2382,81,11
88,128,01469,Dan Halldorson,29.41,2588,88,23
88,128,01487,Jeff Hart,29.41,1647,56,24
88,128,02256,Tom Watson,29.41,1735,59,24
92,128,01303,Bob Eastwood,29.42,2471,84,23
93,129,02090,Tom Sieckmann,29.43,2384,81,24
93,129,02267,D.A. Weibring,29.43,2266,77,25
93,129,02303,Robert Wrenn,29.43,2560,87,23
96,129,01203,Russ Cochran,29.44,2650,90,23
96,129,01435,Wayne Grady,29.44,2414,82,24
98,130,01952,Billy Pierot,29.45,1885,64,21
98,130,02321,Fuzzy Zoeller,29.45,1973,67,12
100,130,01132,Mark Brooks,29.46,2563,87,22
100,130,01313,Steve Elkington,29.46,2917,99,24
100,130,01549,Mike Hulbert,29.46,3476,118,23
103,131,01112,Charlie Bowles,29.47,1739,59,23
104,131,01133,Billy Ray Brown,29.48,2712,92,18
104,131,01701,Bob Lohr,29.48,2860,97,15
104,131,02087,Don Shirey Jr.,29.48,2447,83,25
107,132,01996,Mike Reid,29.49,2212,75,24
107,132,02201,Jim Thorpe,29.49,2359,80,16
109,132,01035,Tommy Armour III,29.50,3157,107,17
110,169,01106,Jim Booros,29.51,2449,83,23
110,169,02196,Robert Thompson,29.51,2095,71,14
112,169,01154,Bill Buttner,29.52,2480,84,23
112,169,01329,Brad Faxon,29.52,2745,93,24
112,169,01448,Tony Grimes,29.52,1978,67,21
115,169,01468,Gary Hallberg,29.53,2540,86,24
115,169,01945,Kenny Perry,29.53,2451,83,21
117,169,01522,Lon Hinkle,29.54,2659,90,24
117,169,01766,Billy Mayfair,29.54,2924,99,21
119,169,02170,Hal Sutton,29.55,2955,100,23
119,169,02239,Scott Verplank,29.55,2571,87,22
121,170,01361,Dan Forsman,29.56,2542,86,24
121,170,02099,Scott Simpson,29.56,2128,72,25
121,170,02195,Leonard Thompson,29.56,2779,94,24
124,171,02222,Billy Tuten,29.57,2040,69,23
125,171,02067,Ted Schulz,29.58,3372,114,25
126,171,01813,Mike Miles,29.59,1894,64,22
127,172,01086,Roy Biancalana,29.60,1835,62,23
127,172,01323,Brad Fabel,29.60,2516,85,19
127,172,01864,Larry Nelson,29.60,1717,58,21
130,175,01783,Mark McCumber,29.65,2016,68,25
130,175,01846,Jodie Mudd,29.65,2817,95,24
132,175,01261,Jay Delsing,29.66,1809,61,25
133,180,01310,Dave Eichelberger,29.68,2938,99,23
133,180,01876,Greg Norman,29.68,1840,62,25
135,180,02023,Clarence Rose,29.69,3058,103,22
136,180,01060,Dave Barr,29.70,2732,92,25
136,180,01143,Brad Bryant,29.70,3089,104,25
136,180,01150,George Burns,29.70,1663,56,26
139,180,01006,John Adams,29.71,2585,87,24
139,180,01725,John Mahaffey,29.71,3149,106,10
139,180,02246,Duffy Waldorf,29.71,2525,85,23
139,180,02292,Bob Wolcott,29.71,1842,62,11
143,181,01685,J.L. Lewis,29.73,1427,48,22
144,181,01777,John McComish,29.74,2379,80,24
145,181,01024,Billy Andrade,29.75,2707,91,24
145,181,01797,Rocco Mediate,29.75,3005,101,25
145,181,01941,Tom Pernice Jr.,29.75,1874,63,25
145,181,02190,Doug Tewell,29.75,2380,80,16
149,185,01014,Fulton Allem,29.76,2559,86,22
149,185,02148,Ray Stewart,29.76,1845,62,23
149,185,02185,Lance Ten Broeck,29.76,2381,80,24
152,185,01550,Ed Humenik,29.77,2322,78,23
153,186,01533,P.H. Horgan III,29.78,2442,82,24
153,186,01877,Tim Norris,29.78,2621,88,25
155,186,01559,Hale Irwin,29.79,1877,63,24
156,187,01200,Keith Clearwater,29.82,2982,100,23
157,188,01931,Rick Pearson,29.83,2237,75,23
158,192,01385,Jim Gallagher Jr.,29.87,3435,115,23
158,192,02118,J.C. Snead,29.87,2569,86,25
160,192,01374,Robin Freeman,29.88,2271,76,24
160,192,01992,Don Reese,29.88,2719,91,23
160,192,02241,Bobby Wadkins,29.88,3137,105,23
163,192,01061,Ray Barr Jr.,29.89,1883,63,24
164,192,01381,Fred Funk,29.90,2571,86,23
164,192,01418,Bill Glasson,29.90,2392,80,24
166,193,01938,David Peoples,29.93,1826,61,25
167,193,01151,Clark Burroughs,29.94,2006,67,26
167,193,01248,Rick Dalpos,29.94,2036,68,24
167,193,02322,Richard Zokol,29.94,2305,77,14
170,193,01723,Andrew Magee,29.95,3055,102,24
171,193,01958,Dan Pohl,29.96,2067,69,24
172,194,01884,Mac O'Grady,30.00,1590,53,21
173,238,01626,Karl Kimball,30.02,1471,49,25
174,238,01510,Nolan Henke,30.03,2102,70,26
175,238,01975,Tom Purtzer,30.04,2343,78,23
176,238,01068,Andy Bean,30.05,2254,75,23
177,239,02224,Greg Twiggs,30.10,2167,72,22
178,240,01201,Lennie Clements,30.11,2469,82,25
179,240,01282,Trevor Dodds,30.17,1750,58,21
180,245,01307,Joel Edwards,30.22,2055,68,25
181,251,06284,Jim Hallet,30.26,3359,111,22
181,251,01690,Bruce Lietzke,30.26,2239,74,26
183,251,02261,Doug Weaver,30.32,2001,66,23
184,258,01078,Jim Benepe,30.37,2308,76,25
185,258,01156,Curt Byrum,30.38,2947,97,25
186,309,01564,David Jackson,30.87,1667,54,26
