RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
42,0,26596,Ryan Moore,$88313,1942906
43,0,20645,John Senden,$88261,2294811
44,0,20859,Anders Hansen,$88152,617066
45,0,33399,Adam Hadwin,$88150,440752
46,0,27141,J.B. Holmes,$87411,1398583
47,0,32102,Rickie Fowler,$86861,2084681
48,0,23623,Bo Van Pelt,$86835,2344545
49,0,28158,Steve Marino,$85872,1975076
50,0,26476,Chez Reavie,$84632,2285066
51,0,10944,Thomas Bjørn,$83897,419489
52,0,21961,Charles Howell III,$83640,2509223
53,0,24024,Zach Johnson,$81756,1880405
54,0,02239,Scott Verplank,$79611,1194177
55,0,25900,Lucas Glover,$79275,1823327
56,0,25240,D.A. Points,$78236,2034155
57,0,23320,Ryan Palmer,$77105,1850530
58,0,27466,Spencer Levin,$74839,2320037
59,0,01226,Fred Couples,$74216,371080
60,0,27064,Jhonattan Vegas,$74176,1854414
61,0,08793,Tiger Woods,$73359,660238
62,0,29518,Brendan Steele,$73196,1976309
63,0,23541,Ben Crane,$73025,1679594
64,0,23800,Bryce Molder,$72516,1957944
65,0,30692,Scott Stallings,$69898,1957161
66,0,21805,Harrison Frazar,$69592,1322266
67,0,24490,George McNeill,$69433,1458109
68,0,27088,Johan Edfors,$68077,136155
69,0,25572,Graeme McDowell,$68056,1088898
70,0,30926,Chris Kirk,$67058,1877626
71,0,30750,Tommy Gainey,$63946,2174191
72,0,24512,Simon Dyson,$61944,185832
73,0,24140,Sean O'Hair,$61831,1483947
74,0,25562,Andres Romero,$59687,1313133
75,0,10809,Jim Furyk,$58834,1529690
76,0,06573,Brandt Jobe,$58205,1629763
77,0,10885,Robert Allenby,$58102,1452567
78,0,01941,Tom Pernice Jr.,$57915,694980
79,0,24358,Robert Garrigus,$57843,1503922
80,0,25345,Carl Pettersson,$57063,1540722
81,0,26539,Robert Rock,$56378,112756
82,0,08075,Jerry Kelly,$55838,1451797
83,0,25632,Jimmy Walker,$55689,1336555
84,0,06643,Paul Goydos,$55413,1385327
85,0,30110,Kyle Stanley,$54416,1523657
86,0,25818,Scott Piercy,$54389,1250957
87,0,12716,Charley Hoffman,$54170,1462590
88,0,24361,Pat Perez,$53968,1295253
89,0,20634,Peter Lonard,$53152,106305
90,0,32366,Kevin Chappell,$51524,1339639
91,0,22913,John Rollins,$50761,1370566
92,0,29780,Do-Hoon Kim,$50436,50436
93,0,27214,Kevin Streelman,$50000,1300005
94,0,20157,Retief Goosen,$49772,796360
95,0,28475,Jeff Overton,$49652,1290961
96,0,20498,Briny Baird,$49593,942285
97,0,01320,Bob Estes,$49508,594104
98,0,27770,Camilo Villegas,$49276,1231917
99,0,26951,Johnson Wagner,$48982,1224555
100,0,01706,Davis Love III,$48013,1056299
101,0,26329,Louis Oosthuizen,$47864,717965
102,0,20160,Charlie Wi,$47539,1188493
103,0,22378,Trevor Immelman,$46624,1165603
104,0,28087,Kris Blanks,$46552,1350010
105,0,24138,Ian Poulter,$46245,739925
106,0,27072,Alvaro Quiros,$45445,363567
107,0,06522,Ernie Els,$45184,948872
108,0,20766,Padraig Harrington,$44602,802839
109,0,19846,Brian Gay,$44520,1157525
110,0,11123,Chris Couch,$43928,922495
111,0,21753,Brian Davis,$43600,1308008
112,0,08725,Tom Gillis,$42849,814147
113,0,20378,Mathias Grönberg,$42000,42000
114,0,29718,Anthony Kim,$41763,1085845
115,0,33419,Cameron Tringale,$41493,1327807
116,0,23638,Brendon de Jonge,$41377,1241325
117,0,24846,Ricky Barnes,$41373,951586
118,0,20229,Stewart Cink,$41325,909162
119,0,25364,Paul Casey,$39359,590386
120,0,27963,Chris Stroud,$39160,1096498
121,0,01116,Michael Bradley,$38997,935934
122,0,23322,Brett Wetterich,$38438,307504
123,0,12510,Chad Campbell,$38069,1104023
124,0,32150,Michael Thompson,$37410,935265
125,0,20848,Ángel Cabrera,$36945,628079
126,0,10860,Justin Leonard,$36652,952962
127,0,22792,Peter Hanson,$36585,439030
128,0,31640,Gary Boyd,$36301,36301
128,0,24957,Simon Khan,$36301,36301
130,0,01677,Tom Lehman,$35612,178062
131,0,06034,Marco Dawson,$34802,104406
132,0,24604,Hunter Haas,$34666,1039986
133,0,27408,Martin Kaymer,$34420,344208
134,0,21350,Ryuji Imada,$34148,990318
135,0,26851,Marc Leishman,$33938,916329
136,0,27120,Troy Matteson,$33821,946989
137,0,27933,John Merrick,$33561,704788
138,0,27974,Sung Kang,$33446,702382
139,0,26758,David Hearn,$33425,869071
140,0,23814,Edoardo Molinari,$33143,397724
141,0,12782,Tim Herron,$32469,909134
142,0,22348,Nick O'Hern,$32421,940224
143,0,29910,Blake Adams,$32369,1100558
144,0,28258,K.T. Kim,$32367,291309
145,0,20572,Rod Pampling,$31846,668767
146,0,23353,J.J. Henry,$31192,873377
147,0,23409,James Driscoll,$30875,741009
148,0,26287,Roland Thatcher,$30289,666371
149,0,21949,Joe Ogilvie,$30286,726866
150,0,20593,Greg Chalmers,$29721,832190
151,0,22961,David Mathis,$28616,715404
152,0,26679,Kevin Stadler,$28450,768172
153,0,27939,Matt McQuillan,$27758,582932
154,0,20098,Stuart Appleby,$27381,657150
155,0,01766,Billy Mayfair,$26916,780577
156,0,22293,Heath Slocum,$26455,767216
157,0,06595,Kevin Sutherland,$26335,289692
158,0,06004,Stephen Ames,$24890,547588
159,0,27330,Josh Teater,$24816,769324
160,0,06251,Chris DiMarco,$24578,761931
161,0,10505,Shane Bertsch,$24429,488584
162,0,22056,Cameron Percy,$24193,290319
163,0,26300,Matt Jones,$24095,602392
164,0,02256,Tom Watson,$24022,72066
165,0,21407,Arjun Atwal,$23801,690236
166,0,22896,Grégory Havret,$23669,71007
167,0,27910,Floris De Vries,$23555,23555
167,0,25948,Richard McEvoy,$23555,23555
169,0,21207,José Manuel Lara,$23525,23525
170,0,20070,Matt Bettencourt,$23084,692544
171,0,32698,Bobby Gates,$22990,666734
172,0,29670,Pablo Larrazabal,$22878,68634
173,0,23548,Bill Lunde,$22841,639548
174,0,20569,Richard Green,$22587,90351
175,0,23788,D.J. Trahan,$22272,668165
176,0,25274,Steven Bowditch,$22192,621377
177,0,07457,Steve Flesch,$22023,594621
178,0,20436,Garrett Willis,$21932,526390
179,0,21528,Henrik Stenson,$21853,327798
180,0,29420,Billy Horschel,$21320,533023
181,0,28307,Matt Every,$21024,105121
182,0,27896,Ross Fisher,$20423,163384
183,0,24077,Matthew Millar,$19845,19845
183,0,29289,S.Y. Noh,$19845,119070
185,0,10585,Scott McCarron,$19830,436269
186,0,23481,Marcel Siem,$19763,19763
187,0,07867,Woody Austin,$19669,354042
188,0,21284,Hiroyuki Fujita,$19542,136800
189,0,19904,Paul Lawrie,$19441,19441
190,0,28486,Michael Putnam,$18971,398399
191,0,19958,Miguel Angel Jiménez,$18960,132723
192,0,21461,Kenneth Ferrie,$18877,18877
193,0,24507,Jason Bohn,$18724,411943
194,0,34554,Jung-gon Hwang,$18715,18715
195,0,28259,Sangmoon Bae,$18675,37351
196,0,28620,Aron Price,$18516,333290
197,0,22621,Ben Curtis,$18411,423466
198,0,12602,Dean Wilson,$18241,401314
199,0,12652,Cameron Beckman,$18203,455085
200,0,31193,Jim Renner,$17861,392945
201,0,26949,Josh Broadaway,$17356,17356
202,0,33461,Morgan Hoffmann,$17282,69131
203,0,25109,Christo Greyling,$17178,17178
203,0,20940,Kenichi Kuboya,$17178,17178
205,0,09011,David Duval,$16693,400654
206,0,33199,Matteo Manassero,$16660,133283
207,0,31202,William McGirt,$16654,532932
208,0,29223,Sam Saunders,$16565,132525
209,0,24219,Wes Heffernan,$16539,16539
210,0,20472,Alex Cejka,$16423,344901
211,0,27349,Alex Noren,$16177,64708
212,0,20574,Mathew Goggin,$16157,16157
213,0,32874,Erick Justesen,$16087,16087
214,0,24494,Erik Compton,$15923,95541
215,0,20127,Chris Riley,$15888,397203
216,0,01926,Steve Pate,$15750,15750
217,0,23325,Vaughn Taylor,$15700,423907
218,0,26668,Marc Turnesa,$14970,299405
219,0,01948,Tim Petrovic,$14759,428011
220,0,28679,Fabián Gómez,$14681,381730
221,0,10733,Kent Jones,$14424,360623
222,0,25198,Francesco Molinari,$14398,158387
223,0,30852,Ryo Ishikawa,$14363,143636
224,0,06621,Joe Durant,$14351,358790
225,0,31401,Zack Miller,$14244,427340
226,0,02214,Kirk Triplett,$13885,111080
227,0,35087,Bio Kim,$13823,345588
228,0,23497,Tag Ridings,$13666,382669
229,0,33413,Ben Martin,$13603,340080
230,0,28308,Troy Kelly,$13542,13542
231,0,24912,Will MacKenzie,$13456,188393
232,0,21633,Steve Allan,$13380,13380
233,0,26695,Michael Letzig,$13074,169973
234,0,01968,Nick Price,$12996,12996
235,0,25444,Justin Hicks,$12390,284990
236,0,26289,Boo Weekley,$12153,279530
237,0,08375,Paul Stankowski,$12092,290211
238,0,11032,Frank Lickliter II,$12013,144160
239,0,23718,Nathan Green,$12004,312109
240,0,27060,John Mallinger,$11966,179497
241,0,23673,Michael Connell,$11898,309361
242,0,26525,Grégory Bourdy,$11777,23555
243,0,01707,Steve Lowery,$11762,23525
244,0,27797,Derek Lamely,$11582,301145
245,0,01249,John Daly,$11553,207963
246,0,25720,Chad Collins,$11469,183509
247,0,01577,Lee Janzen,$11420,216992
248,0,28455,Will Claxton,$11275,11275
249,0,30191,Julián Etulain,$11261,11261
249,0,27037,Sal Spallone,$11261,11261
251,0,29478,Kevin Kisner,$11257,270170
252,0,30711,Colt Knost,$10993,296817
253,0,26881,Jarrod Lyle,$10946,317458
254,0,20580,Andre Stolz,$10797,21594
255,0,01928,Corey Pavin,$10594,42376
256,0,19881,Robert Damron,$10590,31770
257,0,25834,Daniel Summerhays,$10410,301899
258,0,01157,Tom Byrum,$10404,10404
259,0,31115,Michio Matsumura,$10395,10395
260,0,01313,Steve Elkington,$10366,176225
261,0,29740,Brad Fritsch,$10348,10348
262,0,20367,Fredrik Andersson Hed,$10285,20571
263,0,12714,Chris Tidland,$10248,122984
264,0,25457,Alexandre Rocha,$10228,225025
265,0,27386,Dustin Risdon,$10192,10192
266,0,01473,Todd Hamilton,$10189,112082
267,0,30946,Alex Prugh,$10071,292069
268,0,24980,Scott Gutschewski,$9989,229758
269,0,25190,Jeff Quinney,$9970,139582
270,0,19824,Craig Barlow,$9937,49688
271,0,28300,Joost Luiten,$9922,19845
272,0,08537,J.P. Hayes,$9829,186769
273,0,28118,Peter Tomasulo,$9651,115816
274,0,23349,Charles Warren,$9642,96422
275,0,26420,Richard Johnson,$9221,212105
276,0,31557,Jim Herman,$8947,196844
277,0,29720,Andres Gonzales,$8897,186846
278,0,31114,Drew Weaver,$8866,17732
279,0,26500,Alejandro Cañizares,$8734,17469
280,0,22892,Jason Gore,$8548,51290
281,0,01945,Kenny Perry,$8475,110176
282,0,06197,Michael Allen,$8468,42343
283,0,27399,Richard Scott,$8400,8400
284,0,24290,D.J. Brigman,$8325,191491
285,0,06214,Guy Boros,$8172,8172
286,0,10213,Dicky Pride,$8026,64213
287,0,26908,Yuta Ikeda,$7960,71646
288,0,24748,WC Liang,$7796,15592
289,0,20850,Daniel Chopra,$7705,15411
290,0,06515,Shaun Micheel,$7646,206450
291,0,06012,Greg Kraft,$7350,7350
292,0,34255,Joseph Bramlett,$7149,178727
293,0,01685,J.L. Lewis,$7056,7056
294,0,29546,Dave Schultz,$7035,7035
295,0,07223,Brian Bateman,$6984,6984
296,0,20376,Stephen Gallacher,$6857,20571
297,0,34360,Patrick Reed,$6686,20058
298,0,32640,Troy Merritt,$6585,151474
299,0,33911,Nate Smith,$6450,154814
300,0,23614,Rich Beem,$6439,135225
301,0,32876,Martin Piller,$6128,140957
302,0,01887,Mark O'Meara,$6080,18240
303,0,01797,Rocco Mediate,$5926,136298
304,0,01161,Mark Calcavecchia,$5821,34929
305,0,34072,Will Strickler,$5738,109030
306,0,07749,Brett Quigley,$5682,56825
307,0,01724,Jeff Maggert,$5615,101080
308,0,20094,Jonathan Kaye,$5416,10833
309,0,20433,Mark Hensby,$5373,32241
310,0,27436,Graham DeLaet,$5236,10472
311,0,27302,Garth Mulroy,$5200,20800
312,0,01978,Fran Quinn,$4719,47198
313,0,10425,Jay Williamson,$4565,27395
314,0,07707,Mike Small,$4525,27152
315,0,02246,Duffy Waldorf,$4373,61233
316,0,20121,Todd Fischer,$4300,12900
317,0,24503,Jeff Klauk,$4295,34363
318,0,29222,Billy Hurley III,$4260,12780
319,0,26498,Matt Weibring,$4029,20148
320,0,29461,Jamie Lovemark,$3854,34692
321,0,12660,Jesper Parnevik,$3773,37739
322,0,08385,Omar Uresti,$3669,18349
323,0,01388,Robert Gamez,$3502,31522
324,0,27124,Chris Baryla,$3400,68000
325,0,06350,Bob May,$3345,6690
326,0,27796,Joe Affrunti,$3139,18837
327,0,07363,Craig Bowden,$2965,11863
328,0,25936,Alex Aragon,$2880,5760
329,0,20095,Carl Paulson,$2720,29922
330,0,26882,Michael Sim,$2494,47403
331,0,21959,Ted Purdy,$2470,14820
332,0,01619,Skip Kendall,$1990,11940
333,0,01381,Fred Funk,$1697,11880
334,0,20029,Notah Begay III,$1672,6690
335,0,10423,Mike Weir,$1554,23312
336,0,01132,Mark Brooks,$1497,7488
337,0,27990,Scott Gordon,$1490,28311
338,0,06373,José María Olazábal,$1055,6330
