RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
65,0,33413,Ben Martin,162.2,4958009000,849
65,0,30946,Alex Prugh,162.2,4822860000,826
68,0,28500,Martin Flores,162.3,5428695000,929
69,0,10860,Justin Leonard,162.4,3747427000,641
69,0,25345,Carl Pettersson,162.4,6435800000,1101
71,0,34261,Scott Langley,162.5,5383426000,920
71,0,29223,Sam Saunders,162.5,4053519000,693
73,0,25720,Chad Collins,162.6,4425779000,756
73,0,20104,Ken Duke,162.6,5116461000,874
73,0,10809,Jim Furyk,162.6,3611046000,617
73,0,34098,Russell Henley,162.6,4408445000,753
73,0,28023,Byron Smith,162.6,2950925000,504
73,0,27214,Kevin Streelman,162.6,5052862000,863
73,0,31560,Brian Stuard,162.6,5438948000,929
80,0,28259,Sangmoon Bae,162.7,5776859000,986
80,0,29479,Scott Brown,162.7,5422220000,926
80,0,24494,Erik Compton,162.7,4533339000,774
80,0,34262,Jon Curran,162.7,4604064000,786
80,0,29725,Tony Finau,162.7,5868133000,1002
80,0,24024,Zach Johnson,162.7,4831538000,825
80,0,23548,Bill Lunde,162.7,2442653000,417
80,0,24361,Pat Perez,162.7,5527841000,944
80,0,31193,Jim Renner,162.7,3831510000,654
80,0,02206,David Toms,162.7,3912854000,668
80,0,27095,Nick Watney,162.7,5305806000,906
91,0,20771,Steven Alker,162.8,3423222000,584
91,0,23541,Ben Crane,162.8,3569757000,609
91,0,27436,Graham DeLaet,162.8,3646097000,622
91,0,39977,Max Homa,162.8,4055616000,692
91,0,30927,Brendon Todd,162.8,5239290000,894
96,0,33461,Morgan Hoffmann,162.9,4498740000,767
96,0,32150,Michael Thompson,162.9,4790825000,817
98,0,20472,Alex Cejka,163.0,5375343000,916
98,0,23800,Bryce Molder,163.0,5322185000,907
100,0,30692,Scott Stallings,163.1,3135509000,534
101,0,25274,Steven Bowditch,163.2,5944208000,1012
101,0,27770,Camilo Villegas,163.2,4789002000,815
103,0,25364,Paul Casey,163.3,4185884000,712
103,0,20593,Greg Chalmers,163.3,2316252000,394
103,0,36801,Mark Hubbard,163.3,4180317000,711
103,0,22405,Justin Rose,163.3,3157635000,537
103,0,34264,Hudson Swafford,163.3,5415597000,921
108,0,33418,Shawn Stefani,163.4,5782328000,983
108,0,27963,Chris Stroud,163.4,4452506000,757
110,0,33667,Carlos Ortiz,163.5,5315483000,903
110,0,34360,Patrick Reed,163.5,4961312000,843
110,0,06567,Vijay Singh,163.5,4678846000,795
113,0,28307,Matt Every,163.7,3672291000,623
113,0,26331,Charl Schwartzel,163.7,2682174000,455
115,0,29425,Andrew Svoboda,163.8,4386587000,744
116,0,30926,Chris Kirk,163.9,3751564000,636
116,0,29478,Kevin Kisner,163.9,6574212000,1114
116,0,24781,Hunter Mahan,163.9,4456083000,755
116,0,32640,Troy Merritt,163.9,5728846000,971
116,0,25818,Scott Piercy,163.9,5451390000,924
116,0,25892,Steve Wheatcroft,163.9,4654197000,789
122,0,34099,Harris English,164.0,6004824000,1017
122,0,20766,Padraig Harrington,164.0,3258060000,552
122,0,08075,Jerry Kelly,164.0,4515320000,765
122,0,27936,Martin Laird,164.0,4912166000,832
122,0,34358,Jonathan Randolph,164.0,3837729000,650
122,0,29221,Webb Simpson,164.0,4404255000,746
122,0,21878,Mark Wilson,164.0,5604417000,949
129,0,12510,Chad Campbell,164.1,6331481000,1072
129,0,26300,Matt Jones,164.1,4372627000,740
129,0,27933,John Merrick,164.1,3816960000,646
132,0,40058,Zac Blair,164.2,6296991000,1065
132,0,33399,Adam Hadwin,164.2,5468738000,925
134,0,22371,Aaron Baddeley,164.3,4418258000,747
134,0,23638,Brendon de Jonge,164.3,6238595000,1055
134,0,29420,Billy Horschel,164.3,4821316000,815
137,0,30711,Colt Knost,164.5,5058503000,854
137,0,01810,Phil Mickelson,164.5,3493392000,590
137,0,26329,Louis Oosthuizen,164.5,3198119000,540
137,0,28132,Tyrone Van Aswegen,164.5,2961703000,500
141,0,24138,Ian Poulter,164.8,3263640000,550
142,0,40026,Daniel Berger,164.9,5610664000,945
142,0,24924,Bill Haas,164.9,5058646000,852
144,0,24925,Jonathan Byrd,165.0,3474582000,585
144,0,32839,Hideki Matsuyama,165.0,4608293000,776
144,0,25834,Daniel Summerhays,165.0,6065681000,1021
144,0,20396,Lee Westwood,165.0,1996376000,336
148,0,26851,Marc Leishman,165.1,3531004000,594
148,0,27466,Spencer Levin,165.1,5847715000,984
148,0,23621,Rory Sabbatini,165.1,4416557000,743
151,0,25191,Gonzalo Fernandez-Castaño,165.2,4239271000,713
151,0,29222,Billy Hurley III,165.2,4668807000,785
153,0,34256,Andrew Putnam,165.3,3522370000,592
154,0,25686,Jason Dufner,165.4,3256755000,547
154,0,27649,Brandt Snedeker,165.4,5089935000,855
156,0,24490,George McNeill,165.5,6119510000,1027
157,0,24140,Sean O'Hair,165.6,5396047000,905
158,0,24846,Ricky Barnes,165.7,4301023000,721
158,0,30852,Ryo Ishikawa,165.7,4897121000,821
158,0,29926,Danny Lee,165.7,6651821000,1115
158,0,27064,Jhonattan Vegas,165.7,4902008000,822
162,0,10885,Robert Allenby,165.8,3490771000,585
162,0,25562,Andres Romero,165.8,3467592000,581
164,0,25396,Kevin Na,165.9,4890587000,819
164,0,35541,John Peterson,165.9,5612780000,940
166,0,22046,Geoff Ogilvy,166.0,2330912000,390
167,0,28486,Michael Putnam,166.2,4828850000,807
167,0,20645,John Senden,166.2,3373562000,564
169,0,29518,Brendan Steele,166.3,5123602000,856
169,0,33419,Cameron Tringale,166.3,5466056000,913
171,0,24357,K.J. Choi,166.5,3981145000,664
172,0,25369,Jamie Donaldson,166.6,2357245000,393
173,0,25240,D.A. Points,166.7,4020040000,670
174,0,23983,Luke Donald,166.8,3843896000,640
174,0,32102,Rickie Fowler,166.8,3842329000,640
176,0,20157,Retief Goosen,166.9,4024806000,670
177,0,26596,Ryan Moore,167.2,4153035000,690
178,0,31323,Gary Woodland,167.4,3736485000,620
179,0,33141,Keegan Bradley,167.6,4277681000,709
180,0,25198,Francesco Molinari,167.9,3167928000,524
181,0,20848,Ángel Cabrera,168.3,2792958000,461
182,0,34174,John Huh,169.3,6398474000,1050
183,0,21209,Sergio Garcia,170.2,2451202000,400
184,0,21528,Henrik Stenson,172.3,3169904000,511
