RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
108,0,29970,Dylan Frittelli,164.4,1035750000,175
108,0,35506,Mackenzie Hughes,164.4,1118691000,189
110,0,23621,Rory Sabbatini,164.5,1113644000,188
110,0,27649,Brandt Snedeker,164.5,1131330000,191
112,0,37454,Whee Kim,164.6,865206000,146
113,0,19846,Brian Gay,164.7,1138697000,192
113,0,40115,Adam Svensson,164.7,859757000,145
115,0,27214,Kevin Streelman,164.8,978795000,165
115,0,27330,Josh Teater,164.8,753503000,127
117,0,27141,J.B. Holmes,164.9,890392000,150
118,0,22371,Aaron Baddeley,165.0,665203000,112
118,0,35376,Roberto Díaz,165.0,849492000,143
118,0,49766,Hank Lebioda,165.0,1015667000,171
118,0,24361,Pat Perez,165.0,653427000,110
122,0,27644,Brian Harman,165.3,1053180000,177
123,0,24024,Zach Johnson,165.4,863496000,145
124,0,39997,Corey Conners,165.5,989188000,166
124,0,29221,Webb Simpson,165.5,869718000,146
126,0,30978,Kiradech Aphibarnrat,165.6,721218000,121
126,0,28259,Sangmoon Bae,165.6,733310000,123
126,0,33448,Justin Thomas,165.6,805050000,135
129,0,34306,John Chin,165.7,727569000,122
130,0,29725,Tony Finau,165.8,990835000,166
131,0,25818,Scott Piercy,165.9,979313000,164
131,0,32058,José de Jesús Rodríguez,165.9,878148000,147
133,0,34098,Russell Henley,166.0,980163000,164
134,0,32139,Danny Willett,166.1,849223000,142
135,0,23108,Matt Kuchar,166.2,885375000,148
135,0,27556,Ted Potter Jr.,166.2,1130987000,189
137,0,46402,Talor Gooch,166.3,712574000,119
137,0,33410,Andrew Landry,166.3,1041558000,174
139,0,19803,Ryan Armour,166.4,1222091000,204
139,0,47990,Kyle Jones,166.4,922621000,154
139,0,30946,Alex Prugh,166.4,928596000,155
142,0,36852,Jim Knous,166.5,707349000,118
142,0,25632,Jimmy Walker,166.5,916890000,153
144,0,35879,Kelly Kraft,166.7,1314581000,219
144,0,36699,Patrick Rodgers,166.7,774382000,129
146,0,26758,David Hearn,166.8,576355000,96
146,0,27936,Martin Laird,166.8,1116586000,186
148,0,32102,Rickie Fowler,166.9,901054000,150
148,0,25198,Francesco Molinari,166.9,690894000,115
150,0,26300,Matt Jones,167.1,938179000,156
151,0,40026,Daniel Berger,167.2,963164000,160
152,0,29479,Scott Brown,167.5,1169729000,194
152,0,39327,Ben Silverman,167.5,940621000,156
154,0,31323,Gary Woodland,167.6,1050051000,174
155,0,49771,J.T. Poston,167.7,1400242000,232
155,0,30110,Kyle Stanley,167.7,959763000,159
157,0,34099,Harris English,167.8,1123740000,186
158,0,29478,Kevin Kisner,168.1,1065288000,176
159,0,40098,Matt Fitzpatrick,168.2,623581000,103
160,0,34431,Robert Streb,168.3,927145000,153
161,0,36799,Stephan Jaeger,168.6,898362000,148
162,0,49298,Kramer Hickok,168.7,1008124000,166
163,0,32816,Satoshi Kodaira,168.8,1105741000,182
164,0,35891,Cameron Smith,169.0,882029000,145
165,0,48822,Sebastián Muñoz,169.1,1016611000,167
166,0,26951,Johnson Wagner,169.2,798116000,131
167,0,26499,Rafa Cabrera Bello,169.3,889906000,146
167,0,29535,Brice Garnett,169.3,1041953000,171
169,0,31560,Brian Stuard,169.7,1179052000,193
170,0,20572,Rod Pampling,169.8,813214000,133
171,0,34261,Scott Langley,169.9,1247905000,204
171,0,48081,Xander Schauffele,169.9,709652000,116
173,0,32150,Michael Thompson,170.2,1023175000,167
174,0,20472,Alex Cejka,170.4,699365000,114
175,0,21731,Freddie Jacobson,170.6,804340000,131
176,0,26329,Louis Oosthuizen,170.7,817524000,133
177,0,31646,Emiliano Grillo,170.8,1051636000,171
178,0,21209,Sergio Garcia,171.3,666153000,108
179,0,28775,Nate Lashley,171.4,832931000,135
180,0,47993,Denny McCarthy,171.5,1049594000,170
180,0,26596,Ryan Moore,171.5,975716000,158
182,0,31557,Jim Herman,171.7,710636000,115
183,0,10809,Jim Furyk,172.6,807821000,130
184,0,24924,Bill Haas,172.9,1026758000,165
185,0,25396,Kevin Na,173.4,823998000,132
185,0,26476,Chez Reavie,173.4,1167182000,187
187,0,21528,Henrik Stenson,174.0,670430000,107
188,0,25364,Paul Casey,175.4,808453000,128
