RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
57,0,02267,D.A. Weibring,1.780,1335,750,2.93
59,0,10809,Jim Furyk,1.781,1991,1118,2.79
59,0,01468,Gary Hallberg,1.781,1501,843,3.21
59,0,02104,Jeff Sluman,1.781,1886,1059,2.80
62,0,01261,Jay Delsing,1.782,1853,1040,2.90
62,0,06577,John Wilson,1.782,1777,997,3.01
64,0,01129,Bill Britton,1.783,1330,746,2.83
65,0,02321,Fuzzy Zoeller,1.784,1707,957,3.04
66,0,01093,Ronnie Black,1.785,1671,936,2.87
66,0,12663,Phil Tataurangi,1.785,1292,724,2.78
68,0,01116,Michael Bradley,1.786,1875,1050,2.98
68,0,06643,Paul Goydos,1.786,2132,1194,2.90
68,0,01887,Mark O'Meara,1.786,1888,1057,2.81
68,0,02007,Larry Rinker,1.786,1454,814,2.79
68,0,02206,David Toms,1.786,1879,1052,2.87
73,0,01226,Fred Couples,1.787,1156,647,2.81
73,0,01313,Steve Elkington,1.787,1317,737,2.89
73,0,01418,Bill Glasson,1.787,1762,986,2.97
73,0,01569,Peter Jacobsen,1.787,1540,862,2.87
73,0,01927,Dennis Paulson,1.787,1648,922,3.06
78,0,01920,Craig Parry,1.788,1332,745,2.83
79,0,02246,Duffy Waldorf,1.789,1719,961,2.93
80,0,01219,John Cook,1.790,1806,1009,2.60
80,0,01926,Steve Pate,1.790,2024,1131,2.82
80,0,02223,Bob Tway,1.790,1683,940,2.83
83,0,08337,Mike Heinen,1.791,1700,949,2.94
83,0,01527,Scott Hoch,1.791,2121,1184,2.76
83,0,01783,Mark McCumber,1.791,1746,975,2.76
83,0,01996,Mike Reid,1.791,1440,804,2.70
87,0,06809,Bob Burns,1.792,1475,823,2.84
87,0,01444,Ken Green,1.792,1797,1003,2.81
87,0,06315,Pete Jordan,1.792,1821,1016,2.83
87,0,01701,Bob Lohr,1.792,1934,1079,2.65
91,0,01185,Brandel Chamblee,1.793,1763,983,2.71
91,0,01282,Trevor Dodds,1.793,1626,907,2.75
91,0,02099,Scott Simpson,1.793,1524,850,2.69
91,0,02190,Doug Tewell,1.793,1852,1033,2.59
95,0,01266,Clark Dennis,1.794,2233,1245,2.87
95,0,12660,Jesper Parnevik,1.794,1182,659,2.78
95,0,06657,Steve Rintoul,1.794,1715,956,2.79
95,0,02230,Stan Utley,1.794,1381,770,2.68
99,0,01414,Bob Gilder,1.795,1716,956,2.89
99,0,02033,Dave Rummells,1.795,2111,1176,2.87
101,0,01577,Lee Janzen,1.796,1936,1078,2.67
101,0,01633,Tom Kite,1.796,1762,981,2.71
103,0,06197,Michael Allen,1.797,1946,1083,2.92
104,0,02218,Ted Tryba,1.798,2302,1280,2.85
105,0,01203,Russ Cochran,1.799,2009,1117,2.72
105,0,01306,David Edwards,1.799,1835,1020,2.75
105,0,01549,Mike Hulbert,1.799,2294,1275,2.56
108,0,06567,Vijay Singh,1.800,1388,771,3.24
108,0,02225,Howard Twitty,1.800,1829,1016,2.81
110,0,06034,Marco Dawson,1.801,1792,995,2.80
111,0,01060,Dave Barr,1.802,2144,1190,2.68
111,0,01156,Curt Byrum,1.802,1795,996,2.86
111,0,01723,Andrew Magee,1.802,1926,1069,2.80
111,0,02170,Hal Sutton,1.802,2271,1260,2.86
115,0,06332,Neal Lancaster,1.803,1951,1082,2.91
115,0,01682,Wayne Levi,1.803,1816,1007,2.77
115,0,01971,Dillard Pruitt,1.803,1935,1073,2.67
118,0,06609,Rob Boldt,1.804,1185,657,2.85
119,0,01196,Brian Claar,1.805,2209,1224,2.54
119,0,02146,Payne Stewart,1.805,1597,885,2.85
119,0,02294,Willie Wood,1.805,1621,898,2.64
122,0,06020,Steve Brodie,1.808,1817,1005,2.75
122,0,06251,Chris DiMarco,1.808,1864,1031,2.92
122,0,01607,Brian Kamm,1.808,2001,1107,2.78
125,0,01381,Fred Funk,1.809,2312,1278,2.68
125,0,01388,Robert Gamez,1.809,1702,941,3.00
125,0,01408,Kelly Gibson,1.809,1970,1089,2.96
125,0,02256,Tom Watson,1.809,1196,661,2.75
129,0,01891,David Ogrin,1.810,1940,1072,2.64
130,0,07235,John Morse,1.811,1652,912,2.52
130,0,01890,Brett Ogle,1.811,1257,694,2.82
130,0,02090,Tom Sieckmann,1.811,1581,873,2.75
133,0,02201,Jim Thorpe,1.812,1694,935,2.51
134,0,12661,Todd Barranger,1.814,1333,735,2.82
135,0,01353,Bruce Fleisher,1.816,1731,953,2.43
135,0,06140,Sean Murphy,1.816,1849,1018,2.63
137,0,02167,Mike Sullivan,1.817,1552,854,2.66
138,0,01330,David Feherty,1.818,1442,793,2.71
138,0,01938,David Peoples,1.818,1927,1060,2.77
138,0,02135,Mike Standly,1.818,1996,1098,2.71
138,0,08375,Paul Stankowski,1.818,1658,912,2.77
142,0,01014,Fulton Allem,1.819,1675,921,2.80
142,0,01766,Billy Mayfair,1.819,2156,1185,2.50
144,0,01550,Ed Humenik,1.820,1882,1034,2.80
144,0,02100,Tim Simpson,1.820,1998,1098,2.50
146,0,01361,Dan Forsman,1.821,1586,871,2.53
146,0,07101,Dave Stockton Jr.,1.821,1967,1080,2.77
148,0,01864,Larry Nelson,1.822,1168,641,2.56
148,0,06062,Charles Raulerson,1.822,1250,686,2.67
148,0,02095,Larry Silveira,1.822,1634,897,2.50
151,0,01139,Olin Browne,1.823,1991,1092,2.48
151,0,10213,Dicky Pride,1.823,1524,836,2.70
153,0,01307,Joel Edwards,1.824,1800,987,2.51
154,0,06090,Jim McGovern,1.826,2089,1144,2.55
154,0,01975,Tom Purtzer,1.826,1547,847,2.72
156,0,01557,John Inman,1.827,2064,1130,2.28
156,0,02101,Joey Sindelar,1.827,1509,826,2.48
158,0,06128,Steve Lamontagne,1.828,1707,934,2.49
159,0,01288,Ed Dougherty,1.830,2170,1186,2.57
160,0,01096,Phil Blackmar,1.831,1276,697,2.67
160,0,06575,Dudley Hart,1.831,1752,957,2.68
162,0,07569,Mark Carnevale,1.832,1892,1033,2.50
163,0,01006,John Adams,1.833,1769,965,2.54
163,0,01748,Doug Martin,1.833,1664,908,2.44
163,0,02224,Greg Twiggs,1.833,1276,696,2.69
166,0,01629,Eddie Kirby,1.835,1099,599,2.45
167,0,06350,Bob May,1.836,1662,905,2.27
168,0,01986,Joey Rassett,1.837,1580,860,2.51
168,0,02322,Richard Zokol,1.837,1556,847,2.34
170,0,06016,Brad Lardon,1.838,1121,610,2.49
171,0,06088,Steve Gotsche,1.839,1199,652,2.41
171,0,02245,Grant Waite,1.839,1482,806,2.51
173,0,06078,Esteban Toledo,1.843,1697,921,2.35
173,0,06591,Rocky Walcher,1.843,1342,728,2.47
175,0,01648,Billy Kratzert,1.846,1506,816,2.13
176,0,01133,Billy Ray Brown,1.852,1028,555,2.54
176,0,01725,John Mahaffey,1.852,1695,915,2.22
178,0,01392,Tom Garner,1.863,1213,651,2.04
179,0,07781,Ty Armstrong,1.891,1290,682,2.24
