RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
127,0,34563,Chesson Hadley,70.95,1490,21
128,0,34255,Joseph Bramlett,70.96,1703,24
129,0,51766,Wyndham Clark,70.97,2058,29
129,0,36699,Patrick Rodgers,70.97,2342,33
131,0,49298,Kramer Hickok,71.00,1349,19
131,0,33490,Bo Hoag,71.00,1846,26
131,0,29478,Kevin Kisner,71.00,2059,29
131,0,33413,Ben Martin,71.00,1065,15
131,0,48887,Matt Wallace,71.00,1491,21
136,0,52372,Cameron Champ,71.04,1847,26
136,0,27942,Rob Oppenheim,71.04,1634,23
136,0,27770,Camilo Villegas,71.04,1847,26
139,0,27554,Scott Harrington,71.08,1848,26
140,0,56762,Will Gordon,71.10,2204,31
141,0,40042,Tyler McCumber,71.11,1351,19
142,0,33399,Adam Hadwin,71.12,2418,34
142,0,24502,Adam Scott,71.12,1778,25
144,0,30911,Tommy Fleetwood,71.17,1281,18
145,0,40098,Matt Fitzpatrick,71.21,997,14
146,0,29970,Dylan Frittelli,71.27,1568,22
146,0,33204,Shane Lowry,71.27,1568,22
148,0,31323,Gary Woodland,71.29,1212,17
149,0,39324,J.J. Spaun,71.31,2068,29
150,0,45609,Tyler Duncan,71.34,2497,35
151,0,29518,Brendan Steele,71.35,1855,26
152,0,23623,Bo Van Pelt,71.37,1927,27
153,0,22405,Justin Rose,71.38,928,13
154,0,25900,Lucas Glover,71.39,2570,36
155,0,26499,Rafa Cabrera Bello,71.40,1785,25
155,0,33410,Andrew Landry,71.40,1785,25
157,0,30163,Henrik Norlander,71.41,2071,29
157,0,25804,Bubba Watson,71.41,1214,17
159,0,35658,Kris Ventura,71.42,1357,19
160,0,24781,Hunter Mahan,71.43,1000,14
161,0,27556,Ted Potter Jr.,71.45,2072,29
162,0,27936,Martin Laird,71.46,2001,28
162,0,27129,Luke List,71.46,2001,28
164,0,33948,Byeong Hun An,71.48,2216,31
164,0,23621,Rory Sabbatini,71.48,2073,29
166,0,29268,Bronson Burgoon,71.50,1573,22
167,0,26851,Marc Leishman,71.54,1717,24
168,0,32102,Rickie Fowler,71.55,1431,20
169,0,34076,Joel Dahmen,71.63,1934,27
169,0,49771,J.T. Poston,71.63,1934,27
169,0,23788,D.J. Trahan,71.63,1719,24
172,0,28252,Seamus Power,71.69,932,13
173,0,39546,Keith Mitchell,71.70,1936,27
174,0,48045,Michael Gellerman,71.75,861,12
175,0,27141,J.B. Holmes,71.79,1005,14
176,0,28420,Ryan Brehm,71.89,1294,18
177,0,26476,Chez Reavie,71.93,2014,28
177,0,32254,Xinjun Zhang,71.93,1007,14
179,0,29926,Danny Lee,71.94,1151,16
180,0,39975,Michael Kim,72.00,1872,26
181,0,19846,Brian Gay,72.09,1658,23
182,0,32139,Danny Willett,72.13,1154,16
183,0,32618,Rhein Gibson,72.16,1371,19
184,0,28679,Fabián Gómez,72.18,1227,17
184,0,01810,Phil Mickelson,72.18,1588,22
186,0,24140,Sean O'Hair,72.31,940,13
187,0,33404,Chris Baker,72.33,1519,21
188,0,25632,Jimmy Walker,72.41,1955,27
189,0,24357,K.J. Choi,72.65,1235,17
190,0,27095,Nick Watney,72.81,1165,16
191,0,35230,Nelson Ledesma,72.87,1093,15
192,0,34213,Grayson Murray,73.00,1022,14
193,0,35617,Martin Trainer,73.04,1899,26
194,0,27974,Sung Kang,73.11,2047,28
195,0,34314,Sebastian Cappelen,73.62,957,13
196,0,20396,Lee Westwood,73.67,1326,18
