RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
160,0,01473,Todd Hamilton,47
160,0,27141,J.B. Holmes,47
160,0,12195,Tom Johnson,47
160,0,22806,Doug LaBelle II,47
160,0,27933,John Merrick,47
160,0,01810,Phil Mickelson,47
160,0,20691,Greg Owen,47
160,0,21959,Ted Purdy,47
160,0,07749,Brett Quigley,47
160,0,29476,Kyle Reifers,47
160,0,06567,Vijay Singh,47
160,0,02104,Jeff Sluman,47
160,0,02214,Kirk Triplett,47
160,0,02239,Scott Verplank,47
160,0,26951,Johnson Wagner,47
160,0,02246,Duffy Waldorf,47
178,0,21646,David Branshaw,46
178,0,20472,Alex Cejka,46
178,0,19972,José Coceres,46
178,0,06621,Joe Durant,46
178,0,10809,Jim Furyk,46
178,0,20859,Anders Hansen,46
178,0,23353,J.J. Henry,46
178,0,22378,Trevor Immelman,46
178,0,23108,Matt Kuchar,46
178,0,01677,Tom Lehman,46
178,0,01706,Davis Love III,46
178,0,26679,Kevin Stadler,46
178,0,23788,D.J. Trahan,46
178,0,10423,Mike Weir,46
192,0,01132,Mark Brooks,45
192,0,20105,Jeff Gove,45
192,0,22348,Nick O'Hern,45
192,0,22295,Darron Stiles,45
196,0,20157,Retief Goosen,43
