RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
157,0,19846,Brian Gay,17
157,0,28158,Steve Marino,17
157,0,35541,John Peterson,17
157,0,35732,Wes Roach,17
157,0,21878,Mark Wilson,17
162,0,32200,Roberto Castro,16
162,0,31557,Jim Herman,16
162,0,35300,Andrew Loupe,16
165,0,23983,Luke Donald,15
165,0,25198,Francesco Molinari,15
165,0,25240,D.A. Points,15
168,0,25900,Lucas Glover,14
168,0,12782,Tim Herron,14
168,0,19970,Robert Karlsson,14
168,0,27120,Troy Matteson,14
168,0,25818,Scott Piercy,14
168,0,24138,Ian Poulter,14
168,0,06527,Steve Stricker,14
175,0,24399,Scott Gardiner,13
175,0,20396,Lee Westwood,13
177,0,27895,Jonas Blixt,12
177,0,01724,Jeff Maggert,12
177,0,26329,Louis Oosthuizen,12
180,0,23048,Eric Axley,11
180,0,28339,Victor Dubuisson,11
180,0,30946,Alex Prugh,11
180,0,32333,Kevin Tway,11
180,0,28310,Lee Williams,11
185,0,23540,Jason Allred,10
185,0,07867,Woody Austin,10
185,0,20498,Briny Baird,10
185,0,25369,Jamie Donaldson,10
185,0,21350,Ryuji Imada,10
185,0,28092,D.H. Lee,10
185,0,31193,Jim Renner,10
192,0,06004,Stephen Ames,9
192,0,12652,Cameron Beckman,9
192,0,10944,Thomas Bjørn,9
192,0,01249,John Daly,9
192,0,22892,Jason Gore,9
192,0,20766,Padraig Harrington,9
192,0,26956,Bronson La'Cassie,9
192,0,10423,Mike Weir,9
200,0,29910,Blake Adams,8
200,0,28093,Miguel Angel Carballo,8
200,0,23452,Nicolas Colsaerts,8
200,0,09011,David Duval,8
200,0,29974,Branden Grace,8
200,0,22792,Peter Hanson,8
200,0,24940,Edward Loar,8
200,0,01948,Tim Petrovic,8
208,0,30978,Kiradech Aphibarnrat,7
208,0,35840,Kevin Foley,7
208,0,06643,Paul Goydos,7
208,0,39977,Max Homa,7
208,0,33199,Matteo Manassero,7
208,0,20691,Greg Owen,7
208,0,10213,Dicky Pride,7
208,0,36699,Patrick Rodgers,7
216,0,20070,Matt Bettencourt,6
216,0,35450,Patrick Cantlay,6
216,0,20850,Daniel Chopra,6
216,0,24956,Mikko Ilonen,6
216,0,21949,Joe Ogilvie,6
221,0,26499,Rafa Cabrera Bello,5
221,0,20472,Alex Cejka,5
221,0,28455,Will Claxton,5
221,0,19972,José Coceres,5
221,0,21805,Harrison Frazar,5
221,0,22806,Doug LaBelle II,5
221,0,28300,Joost Luiten,5
221,0,27060,John Mallinger,5
221,0,33968,Thorbjørn Olesen,5
221,0,01945,Kenny Perry,5
221,0,26668,Marc Turnesa,5
221,0,08793,Tiger Woods,5
221,0,46507,Bobby Wyatt,5
234,0,24227,Justin Bolli,4
234,0,19825,Darren Clarke,4
234,0,08931,Glen Day,4
234,0,01320,Bob Estes,4
234,0,29720,Andres Gonzales,4
234,0,23718,Nathan Green,4
234,0,01577,Lee Janzen,4
234,0,19958,Miguel Angel Jiménez,4
234,0,33204,Shane Lowry,4
234,0,21099,David Lynn,4
234,0,01761,Len Mattiace,4
234,0,10585,Scott McCarron,4
234,0,27171,Jay McLuen,4
234,0,23814,Edoardo Molinari,4
234,0,27119,Koumei Oda,4
234,0,26476,Chez Reavie,4
234,0,24459,Richard Sterne,4
234,0,33448,Justin Thomas,4
234,0,02239,Scott Verplank,4
234,0,02256,Tom Watson,4
254,0,33120,Mark Anderson,3
254,0,25936,Alex Aragon,3
254,0,28087,Kris Blanks,3
254,0,26525,Grégory Bourdy,3
254,0,01161,Mark Calcavecchia,3
254,0,32070,Rafael Campos,3
254,0,20376,Stephen Gallacher,3
254,0,37351,Oliver Goss,3
254,0,01473,Todd Hamilton,3
254,0,06575,Dudley Hart,3
254,0,39974,Steven Ihm,3
254,0,24511,Thongchai Jaidee,3
254,0,34579,Alexander Levy,3
254,0,46048,Jordan Niebrugge,3
254,0,40250,Taylor Pendrith,3
254,0,27072,Alvaro Quiros,3
254,0,46046,Scottie Scheffler,3
254,0,21498,Hideto Tanihara,3
254,0,25841,Marc Warren,3
254,0,29454,Bernd Wiesberger,3
254,0,22000,Chris Wood,3
275,0,24461,Thomas Aiken,2
275,0,32354,Seuk-hyun Baek,2
275,0,26949,Josh Broadaway,2
275,0,28937,George Coetzee,2
275,0,46435,Austin Cook,2
275,0,34262,Jon Curran,2
275,0,34076,Joel Dahmen,2
275,0,06251,Chris DiMarco,2
275,0,31416,Derek Fathauer,2
275,0,40098,Matt Fitzpatrick,2
275,0,30911,Tommy Fleetwood,2
275,0,30736,Oscar Fraustro,2
275,0,28679,Fabián Gómez,2
275,0,33399,Adam Hadwin,2
275,0,23063,Scott Hend,2
275,0,20608,David Howell,2
275,0,32878,Jin Jeong,2
275,0,37092,Hyung-Sung Kim,2
275,0,24748,WC Liang,2
275,0,12660,Jesper Parnevik,2
275,0,45294,Kevin Penner,2
275,0,07749,Brett Quigley,2
275,0,29476,Kyle Reifers,2
275,0,23497,Tag Ridings,2
275,0,27139,David Skinns,2
275,0,02106,Chris Smith,2
275,0,37459,Ryan Sullivan,2
275,0,10387,Chris Thompson,2
275,0,23788,D.J. Trahan,2
275,0,24457,Jaco Van Zyl,2
275,0,39075,Armando Villarreal,2
275,0,32139,Danny Willett,2
275,0,29939,Fabrizio Zanotti,2
308,0,45642,Neal Ajubita,1
308,0,31289,Benjamín Alvarado,1
308,0,33948,Byeong Hun An,1
308,0,40026,Daniel Berger,1
308,0,10505,Shane Bertsch,1
308,0,28697,Gaganjeet Bhullar,1
308,0,22764,Michael Block,1
308,0,32262,Mark Brown,1
308,0,23204,Gary Christian,1
308,0,36489,Will Collins,1
308,0,01226,Fred Couples,1
308,0,29253,Jeff Curl,1
308,0,32582,Eric Dugas,1
308,0,20721,Darren Fichardt,1
308,0,07457,Steve Flesch,1
308,0,21284,Hiroyuki Fujita,1
308,0,01381,Fred Funk,1
308,0,32698,Bobby Gates,1
308,0,23338,David Gossett,1
308,0,39954,Cody Gribble,1
308,0,31646,Emiliano Grillo,1
308,0,29930,Mike Hendry,1
308,0,32753,Wenyi Huang,1
308,0,36801,Mark Hubbard,1
308,0,26908,Yuta Ikeda,1
308,0,10733,Kent Jones,1
308,0,27929,Shiv Kapur,1
308,0,32815,Masahiro Kawamura,1
308,0,28308,Troy Kelly,1
308,0,36884,Ben Kohles,1
308,0,27652,Johan Kok,1
308,0,31420,Anirban Lahiri,1
308,0,01666,Bernhard Langer,1
308,0,29670,Pablo Larrazabal,1
308,0,35296,Haotong Li,1
308,0,11032,Frank Lickliter II,1
308,0,23548,Bill Lunde,1
308,0,01766,Billy Mayfair,1
308,0,12461,Paul McGinley,1
308,0,23821,Yusaku Miyazato,1
308,0,27118,Toshinori Muto,1
308,0,26341,Wade Ormsby,1
308,0,33667,Carlos Ortiz,1
308,0,31559,Garrett Osborn,1
308,0,20572,Rod Pampling,1
308,0,25863,Rod Perry,1
308,0,35957,Daniel Popovic,1
308,0,01978,Fran Quinn,1
308,0,34707,Siddikur Rahman,1
308,0,29223,Sam Saunders,1
308,0,34259,Mark Silvers,1
308,0,23325,Vaughn Taylor,1
308,0,26595,Derek Tolan,1
308,0,35617,Martin Trainer,1
308,0,45733,Austen Truslow,1
308,0,25653,Yoshinobu Tsukada,1
308,0,29484,Peter Uihlein,1
308,0,25437,James Vargas,1
308,0,37189,Harold Varner III,1
308,0,37365,Brady Watt,1
308,0,36836,Cory Whitsett,1
308,0,35459,Chris Williams,1
308,0,36685,Cameron Wilson,1
308,0,34384,Eugene Wong,1
