RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
453,0,01200,Keith Clearwater,303,Charles Schwab,1,12,021
453,0,30008,Jbe' Kruger,303,WGC-HSBC Champ,4,14,766
453,0,01666,Bernhard Langer,303,Charles Schwab,2,12,021
453,0,51635,Chris Nido,303,Puerto Rico,2,2,742
457,0,21753,Brian Davis,302,Bermuda,1,2,765
458,0,35133,Bryce Easton,301,WGC-HSBC Champ,1,14,766
458,0,55371,Parker Gillam,301,Puerto Rico,2,2,742
460,0,06214,Guy Boros,300,Bermuda,1,12,765
460,0,23979,Judd Gibb,300,PGA Champ,2,14,895
460,0,51890,Greyson Sigg,300,The RSM Classic,2,11,776
460,0,39327,Ben Silverman,300,Mayakoba,2,13,733
464,0,27171,Jay McLuen,298,Puerto Rico,2,2,742
464,0,06515,Shaun Micheel,298,PGA Champ,2,4,895
464,0,22294,Brian Smock,298,The Amex,1,15,704
464,0,08375,Paul Stankowski,298,Bermuda,1,2,765
468,0,22764,Michael Block,297,Farmers,1,18,104
468,0,51441,KK Limbhasut,297,Farmers,2,9,004
468,0,32058,José de Jesús Rodríguez,297,Mayakoba,1,13,733
471,0,33870,Ashun Wu,294,WGC-HSBC Champ,2,18,766
472,0,01388,Robert Gamez,293,Arnold Palmer,1,18,009
472,0,08385,Omar Uresti,293,Houston Open,1,17,729
474,0,56320,Bryson Nimmer,292,Puerto Rico,1,2,742
475,0,01139,Olin Browne,287,Charles Schwab,1,5,021
475,0,01378,David Frost,287,Charles Schwab,1,3,021
477,0,12794,Tim Weinhart,283,The RSM Classic,1,9,776
478,0,25052,Derek Gillespie,281,Puerto Rico,1,5,742
478,0,24077,Matthew Millar,281,WGC-HSBC Champ,1,14,766
480,0,08931,Glen Day,280,RBC Heritage,1,18,012
481,0,09011,David Duval,275,Pebble Beach,1,10,005
481,0,36299,Edward Figueroa,275,Puerto Rico,2,2,742
481,0,06731,Jeff Roth,275,PGA Champ,2,4,895
484,0,01381,Fred Funk,253,Bermuda,2,2,765
485,0,07755,Dwayne Pearman,243,Bermuda,2,12,765
