RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
124,5,39324,J.J. Spaun,1.621,1692,1044
124,5,49960,Sepp Straka,1.621,2042,1260
128,5,35658,Kris Ventura,1.624,1286,792
129,5,27214,Kevin Streelman,1.625,2135,1314
130,5,19803,Ryan Armour,1.626,1698,1044
130,5,20229,Stewart Cink,1.626,1493,918
130,5,27974,Sung Kang,1.626,2137,1314
130,5,39953,Chase Seiffert,1.626,1580,972
134,5,46435,Austin Cook,1.627,1757,1080
134,5,34563,Chesson Hadley,1.627,1699,1044
134,5,25632,Jimmy Walker,1.627,1347,828
137,5,27554,Scott Harrington,1.628,1993,1224
137,5,37189,Harold Varner III,1.628,2168,1332
139,5,33120,Mark Anderson,1.629,1378,846
139,5,36871,Matthew NeSmith,1.629,1994,1224
141,5,52372,Cameron Champ,1.630,2054,1260
141,5,21209,Sergio Garcia,1.630,1291,792
141,5,21961,Charles Howell III,1.630,2024,1242
141,5,27095,Nick Watney,1.630,1291,792
145,5,34098,Russell Henley,1.631,1849,1134
145,5,35732,Wes Roach,1.631,1174,720
145,5,32333,Kevin Tway,1.631,1409,864
148,5,49298,Kramer Hickok,1.633,1440,882
148,5,53165,Doc Redman,1.633,2410,1476
150,5,33141,Keegan Bradley,1.634,2000,1224
150,5,29974,Branden Grace,1.634,1206,738
152,5,48045,Michael Gellerman,1.635,1236,756
152,16,45486,Joaquin Niemann,1.635,2237,1368
154,4,30163,Henrik Norlander,1.636,2179,1332
154,4,46441,Robby Shelton,1.636,2091,1278
154,4,33449,Zack Sucher,1.636,1060,648
157,4,25900,Lucas Glover,1.637,1974,1206
157,4,24361,Pat Perez,1.637,1621,990
159,4,21407,Arjun Atwal,1.638,914,558
159,4,32662,Michael Gligic,1.638,1415,864
159,4,33122,Russell Knox,1.638,1858,1134
159,4,22056,Cameron Percy,1.638,1327,810
159,4,23788,D.J. Trahan,1.638,1386,846
164,5,40042,Tyler McCumber,1.640,1565,954
165,5,30944,Jason Kokrak,1.642,1833,1116
166,5,34431,Robert Streb,1.644,1480,900
167,5,25364,Paul Casey,1.645,1658,1008
167,5,25686,Jason Dufner,1.645,1836,1116
167,5,32448,James Hahn,1.645,1066,648
170,6,27556,Ted Potter Jr.,1.646,1304,792
171,6,49766,Hank Lebioda,1.647,1631,990
172,6,56762,Will Gordon,1.649,950,576
172,6,27064,Jhonattan Vegas,1.649,1484,900
174,6,27330,Josh Teater,1.650,1218,738
175,6,28307,Matt Every,1.651,1337,810
176,6,33490,Bo Hoag,1.652,1992,1206
177,7,33204,Shane Lowry,1.653,1309,792
177,7,48119,Ben Taylor,1.653,1250,756
179,7,27129,Luke List,1.654,2054,1242
179,7,30110,Kyle Stanley,1.654,1578,954
181,7,29908,C.T. Pan,1.657,1670,1008
182,7,27936,Martin Laird,1.658,1164,702
183,8,31557,Jim Herman,1.661,1794,1080
184,8,24924,Bill Haas,1.664,1318,792
185,8,34255,Joseph Bramlett,1.665,1588,954
186,8,52375,Doug Ghim,1.667,1200,720
187,8,39997,Corey Conners,1.668,2222,1332
188,8,49964,Aaron Wise,1.669,1352,810
189,8,33404,Chris Baker,1.671,1474,882
190,8,28420,Ryan Brehm,1.673,1506,900
191,8,31646,Emiliano Grillo,1.679,1965,1170
192,8,10809,Jim Furyk,1.682,1181,702
192,8,23623,Bo Van Pelt,1.682,1302,774
