RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
80,0,06118,Greg Bruckner,267.0,1602,6
80,0,01156,Curt Byrum,267.0,1602,6
82,0,01960,Don Pooley,269.2,1346,5
83,0,01331,Rick Fehr,270.0,1620,6
84,0,01690,Bruce Lietzke,274.5,1098,4
85,0,02225,Howard Twitty,285.0,1710,6
86,0,01261,Jay Delsing,288.0,1728,6
86,0,01725,John Mahaffey,288.0,1728,6
86,0,02010,Loren Roberts,288.0,2016,7
86,0,02185,Lance Ten Broeck,288.0,1728,6
90,0,01284,Mike Donald,293.1,2052,7
91,0,02007,Larry Rinker,294.0,1764,6
92,0,01385,Jim Gallagher Jr.,295.7,2070,7
93,0,01381,Fred Funk,298.8,1494,5
93,0,01435,Wayne Grady,298.8,1494,5
95,0,01607,Brian Kamm,300.0,900,3
95,0,01926,Steve Pate,300.0,1800,6
97,0,01333,Jack Ferenz,303.0,909,3
98,0,01533,P.H. Horgan III,303.8,1519,5
99,0,01078,Jim Benepe,306.0,1530,5
99,0,01469,Dan Halldorson,306.0,918,3
99,0,01797,Rocco Mediate,306.0,1530,5
99,0,06136,Mike Schuchart,306.0,1224,4
103,0,01024,Billy Andrade,309.0,1854,6
104,0,01266,Clark Dennis,309.6,1548,5
104,0,01633,Tom Kite,309.6,1548,5
106,0,02230,Stan Utley,318.0,1908,6
107,0,01175,Jim Carter,320.4,1602,5
108,0,01157,Tom Byrum,322.6,1613,5
109,0,01355,Raymond Floyd,324.0,972,3
109,0,02159,Curtis Strange,324.0,1296,4
111,0,01014,Fulton Allem,327.0,1308,4
112,0,01306,David Edwards,328.5,1314,4
113,0,06197,Michael Allen,331.2,1656,5
114,0,01320,Bob Estes,334.8,1674,5
115,0,01197,Bobby Clampett,342.0,1026,3
115,0,01288,Ed Dougherty,342.0,1368,4
115,0,01641,Gary Koch,342.0,1026,3
115,0,02148,Ray Stewart,342.0,1710,5
119,0,01968,Nick Price,352.8,1764,5
120,0,02190,Doug Tewell,353.3,1413,4
121,0,01553,John Huston,355.5,1422,4
122,0,01946,Peter Persons,360.0,1800,5
123,0,01569,Peter Jacobsen,364.5,1458,4
124,0,01559,Hale Irwin,366.0,1098,3
125,0,01487,Jeff Hart,369.0,1476,4
126,0,02095,Larry Silveira,371.3,1485,4
127,0,01390,Buddy Gardner,372.6,1863,5
128,0,01846,Jodie Mudd,373.5,1494,4
128,0,02033,Dave Rummells,373.5,1494,4
130,0,01093,Ronnie Black,378.0,1512,4
131,0,02104,Jeff Sluman,380.0,1900,5
132,0,06128,Steve Lamontagne,382.0,1528,4
133,0,01323,Brad Fabel,391.5,1566,4
134,0,02267,D.A. Weibring,393.0,1179,3
135,0,01329,Brad Faxon,400.5,1602,4
135,0,01458,Jerry Haas,400.5,1602,4
137,0,01143,Brad Bryant,409.5,1638,4
137,0,02111,Mike Smith,409.5,1638,4
139,0,06284,Jim Hallet,414.0,2070,5
140,0,01150,George Burns,418.5,1674,4
141,0,01219,John Cook,427.5,1710,4
142,0,02186,Brian Tennyson,432.0,1728,4
143,0,06332,Neal Lancaster,444.0,1332,3
144,0,01040,Emlyn Aubrey,445.5,1782,4
145,0,01928,Corey Pavin,472.5,1890,4
146,0,01971,Dillard Pruitt,474.0,1422,3
147,0,01925,Jerry Pate,485.0,970,2
148,0,01414,Bob Gilder,486.0,1458,3
149,0,01766,Billy Mayfair,490.5,1962,4
150,0,01783,Mark McCumber,498.0,1494,3
151,0,06144,John Dowdall,503.0,1006,2
152,0,01168,David Canipe,504.0,1512,3
153,0,01571,Barry Jaeckel,513.0,1026,2
154,0,01303,Bob Eastwood,516.0,1548,3
155,0,01361,Dan Forsman,520.0,1560,3
156,0,01154,Bill Buttner,522.0,1566,3
156,0,01823,Larry Mize,522.0,1566,3
158,0,02195,Leonard Thompson,552.0,1656,3
159,0,01639,Kenny Knox,564.0,1692,3
160,0,01507,Webb Heintzelman,571.0,1713,3
161,0,01736,Roger Maltbie,580.5,1161,2
162,0,01996,Mike Reid,594.0,1188,2
163,0,01489,Steve Hart,608.0,1216,2
164,0,01235,Ben Crenshaw,612.0,1224,2
165,0,02298,Jim Woodward,657.0,1314,2
166,0,06132,Sonny Skinner,675.0,1350,2
167,0,01200,Keith Clearwater,689.0,1378,2
168,0,01133,Billy Ray Brown,747.0,1494,2
169,0,02215,Paul Trittler,756.0,1512,2
170,0,01837,Gil Morgan,765.0,1530,2
170,0,01887,Mark O'Meara,765.0,1530,2
172,0,01790,Pat McGowan,774.0,1548,2
172,0,02292,Bob Wolcott,774.0,1548,2
174,0,02023,Clarence Rose,783.0,1566,2
175,0,01106,Jim Booros,792.0,1584,2
175,0,01510,Nolan Henke,792.0,1584,2
177,0,01771,Blaine McCallister,855.0,1710,2
178,0,01701,Bob Lohr,864.0,1728,2
179,0,01310,Dave Eichelberger,895.5,1791,2
180,0,02094,Tony Sills,928.0,928,1
181,0,01346,Ed Fiori,972.0,1944,2
182,0,06425,Rick Todd,1008.0,1008,1
183,0,01321,Tom Eubank,1062.0,1062,1
184,0,01061,Ray Barr Jr.,1084.0,1084,1
185,0,01443,Hubert Green,1098.0,1098,1
186,0,01945,Kenny Perry,1332.0,1332,1
187,0,06130,Jeffrey Wilson,1350.0,1350,1
188,0,02242,Lanny Wadkins,1476.0,1476,1
189,0,01835,Tommy Moore,1584.0,1584,1
190,0,02279,Mark Wiebe,1800.0,1800,1
