RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
355,0,26500,Alejandro Cañizares,23' 8",Honda Classic,2,17 - Par 3
356,0,19825,Darren Clarke,23' 8",WGC-Cadillac,3,11 - Par 4
357,0,26757,Greg Sonnier,23' 8",True South Cl,2,17 - Par 4
358,0,25321,Lee Slattery,23' 6",WGC-Bridgestone,2,7 - Par 3 -
359,0,20433,Mark Hensby,23' 5",Texas Open,2,12 - Par 4
360,0,28309,Pierre-Henri Soero,23' 4",Transitions Chp,2,10 - Par 4
361,0,35612,John Hurley,23' 4",John Deere Clas,1,10 - Par 5
362,0,24461,Thomas Aiken,23' 4",Canadian Open,4,2 - Par 4 -
363,0,29545,David Sanchez,23' 4",Wyndham Champ.,2,8 - Par 4 -
364,0,32662,Michael Gligic,23' 2",Canadian Open,2,14 - Par 4
365,0,32333,Kevin Tway,22' 8",AT&T Pebble,1,15 - Par 4
366,0,26539,Robert Rock,22' 8",WGC-Cadillac,3,11 - Par 4
367,0,07223,Brian Bateman,22' 7",Texas Open,1,3 - Par 3 -
368,0,26392,Chris Wilson,22' 7",The Greenbrier,2,8 - Par 3 -
369,0,01761,Len Mattiace,22' 6",True South Cl,4,9 - Par 4 -
370,0,01599,Steve Jones,22' 4",Humana,2,17 - Par 3
371,0,19958,Miguel Angel Jiménez,22' 4",WGC-Cadillac,2,5 - Par 4 -
372,0,33490,Bo Hoag,21' 9",Honda Classic,1,5 - Par 3 -
373,0,36683,Austin Gutgsell,21' 9",St. Jude,2,9 - Par 4 -
374,0,28135,Aaron Watkins,21' 5",Phoenix Open,2,13 - Par 5
375,0,01388,Robert Gamez,21' 5",Texas Open,1,16 - Par 3
376,0,01684,Rick Lewallen,21' 5",Wells Fargo,2,3 - Par 4 -
377,0,26420,Richard Johnson,21' 2",Honda Classic,1,3 - Par 5 -
378,0,24610,Stuart Deane,21' 2",HP Byron Nelson,1,14 - Par 4
379,0,33465,Matt Marshall,21' 1",Frys.com Open,2,4 - Par 4 -
380,0,29484,Peter Uihlein,20' 9",Crowne Plaza,1,9 - Par 4 -
381,0,36311,Tom Gardner,20' 7",Northern Trust,2,2 - Par 4 -
382,0,34359,Diego Velásquez,20' 7",Texas Open,3,7 - Par 3 -
383,0,01132,Mark Brooks,20' 6",True South Cl,4,3 - Par 4 -
384,0,34384,Eugene Wong,20' 1",Canadian Open,1,8 - Par 3 -
385,0,06595,Kevin Sutherland,20' 0",Phoenix Open,3,3 - Par 5 -
386,0,23174,Jake Narro,19' 11",Zurich Classic,1,2 - Par 5 -
387,0,31678,Oliver Bekker,19' 10",WGC-Bridgestone,3,6 - Par 4 -
388,0,10875,Todd Demsey,19' 9",HP Byron Nelson,1,4 - Par 4 -
389,0,30008,Jbe' Kruger,19' 8",WGC-Cadillac,2,15 - Par 3
390,0,37341,Jordan Mitchell,19' 6",The McGladrey,1,16 - Par 4
391,0,36455,William Osborne,19' 4",Texas Open,1,17 - Par 4
392,0,36496,Brian Ricketts,19' 3",HP Byron Nelson,2,14 - Par 4
393,0,12680,Shigeki Maruyama,19' 1",Sony Open,2,5 - Par 4 -
394,0,36883,Zack Reeves,19' 1",True South Cl,1,9 - Par 4 -
395,0,35947,John Oda,19' 0",Sony Open,1,5 - Par 4 -
396,0,20686,Jeev Milkha Singh,19' 0",WGC-Bridgestone,2,17 - Par 4
397,0,34358,Jonathan Randolph,18' 11",True South Cl,2,17 - Par 4
398,0,34469,Joey McLister,18' 10",Zurich Classic,2,5 - Par 4 -
399,0,19904,Paul Lawrie,18' 9",WGC-Cadillac,1,5 - Par 4 -
400,0,32139,Danny Willett,18' 9",WGC-Bridgestone,4,15 - Par 3
401,0,28801,Matthew Giles,18' 8",Farmers Ins.,1,3 - Par 3 -
402,0,02256,Tom Watson,18' 4",The Greenbrier,2,5 - Par 4 -
403,0,36390,David Damesworth,18' 1",Arnold Palmer,1,8 - Par 4 -
404,0,19824,Craig Barlow,17' 11",True South Cl,2,15 - Par 3
405,0,01329,Brad Faxon,17' 10",Travelers Champ,1,6 - Par 5 -
406,0,34395,Christopher Ross,17' 5",Canadian Open,1,3 - Par 4 -
407,0,06707,Greg Casagranda,17' 3",Farmers Ins.,2,11 - Par 3
408,0,34563,Chesson Hadley,17' 2",Wyndham Champ.,1,9 - Par 4 -
409,0,36669,Cody Proveaux,17' 1",St. Jude,1,8 - Par 3 -
410,0,36331,Austin Graham,17' 0",Northern Trust,2,8 - Par 4 -
411,0,01557,John Inman,17' 0",True South Cl,2,17 - Par 4
412,0,33448,Justin Thomas,16' 11",The Greenbrier,4,10 - Par 4
413,0,23255,Audie Johnson,16' 10",St. Jude,1,4 - Par 3 -
414,0,01157,Tom Byrum,16' 10",True South Cl,1,14 - Par 4
415,0,26362,Brian McCann,16' 9",Canadian Open,1,9 - Par 4 -
416,0,01334,Keith Fergus,16' 8",Humana,2,1 - Par 4 -
417,0,08947,Jon Stanley,16' 8",Phoenix Open,2,14 - Par 4
418,0,33399,Adam Hadwin,16' 8",Canadian Open,1,2 - Par 4 -
419,0,23322,Brett Wetterich,16' 7",St. Jude,3,9 - Par 4 -
420,0,33520,Randall Hutchison,16' 7",John Deere Clas,2,12 - Par 3
421,0,32667,Greg Doherty,16' 7",Canadian Open,2,4 - Par 5 -
422,0,32508,Chad Proehl,16' 3",John Deere Clas,2,18 - Par 4
423,0,29454,Bernd Wiesberger,16' 3",WGC-Bridgestone,2,7 - Par 3 -
424,0,31007,Andrew Parr,15' 8",Canadian Open,2,1 - Par 4 -
425,0,08339,Spike McRoy,15' 5",True South Cl,2,13 - Par 4
426,0,32503,Cody Slover,15' 4",Farmers Ins.,2,6 - Par 5 -
427,0,28618,Savio Nazareth,15' 4",Wyndham Champ.,1,3 - Par 3 -
428,0,01200,Keith Clearwater,15' 1",Crowne Plaza,1,6 - Par 4 -
429,0,36885,Rob Couture,14' 11",Canadian Open,1,5 - Par 4 -
430,0,29764,Justin Itzen,14' 10",Northern Trust,1,1 - Par 5 -
431,0,35994,Jay Hwang,14' 6",Farmers Ins.,1,16 - Par 3
432,0,29223,Sam Saunders,14' 5",AT&T Pebble,2,17 - Par 3
433,0,23217,Michael Maness,14' 3",The Greenbrier,1,6 - Par 4 -
434,0,35901,Paul Haley II,14' 0",HP Byron Nelson,1,14 - Par 4
435,0,01966,Anthony Price,13' 10",True South Cl,1,13 - Par 4
436,0,01771,Blaine McCallister,13' 3",True South Cl,1,8 - Par 3 -
437,0,34064,Paul Imondi,13' 0",Farmers Ins.,1,5 - Par 4 -
438,0,36413,Phillip Hui,13' 0",Zurich Classic,2,5 - Par 4 -
439,0,36871,Matthew NeSmith,12' 11",Wyndham Champ.,2,4 - Par 4 -
440,0,28178,Frank Adams III,12' 9",Wells Fargo,2,10 - Par 5
441,0,20935,Toru Taniguchi,12' 6",WGC-Bridgestone,1,17 - Par 4
442,0,35299,Todd Camplin,12' 3",RBC Heritage,1,2 - Par 5 -
443,0,29717,Michael Carbone,11' 9",Travelers Champ,2,2 - Par 4 -
444,0,06128,Steve Lamontagne,11' 8",Transitions Chp,1,13 - Par 3
445,0,07569,Mark Carnevale,11' 8",True South Cl,1,4 - Par 4 -
446,0,30237,Cory Renfrew,11' 8",Canadian Open,1,11 - Par 4
447,0,02214,Kirk Triplett,11' 6",Texas Open,2,10 - Par 4
448,0,37206,Dennis Downs,11' 4",JT Shriners,2,9 - Par 5 -
449,0,23497,Tag Ridings,11' 0",Shell Houston,2,5 - Par 4 -
450,0,25863,Rod Perry,10' 11",Children's MNHC,2,5 - Par 4 -
451,0,37022,Vaita Guillaume,10' 10",Wyndham Champ.,2,18 - Par 4
452,0,06197,Michael Allen,10' 9",Honda Classic,1,3 - Par 5 -
453,0,27676,Lonny Alexander,10' 9",Texas Open,1,3 - Par 3 -
454,0,34609,Travis Wadkins,10' 6",HP Byron Nelson,2,12 - Par 4
455,0,27561,Nick Flanagan,9' 10",Wells Fargo,1,9 - Par 4 -
456,0,01374,Robin Freeman,9' 10",True South Cl,2,7 - Par 5 -
457,0,35506,Mackenzie Hughes,9' 9",Canadian Open,2,18 - Par 4
458,0,35261,Miguel Tabuena,9' 8",Sony Open,2,12 - Par 4
459,0,06575,Dudley Hart,9' 1",AT&T Pebble,1,14 - Par 5
460,0,06787,Paul Norris,8' 10",Texas Open,1,1 - Par 4 -
461,0,26288,Andy Walker,7' 9",Northern Trust,1,10 - Par 4
462,0,01813,Mike Miles,7' 8",Humana,2,7 - Par 4 -
463,0,35311,Bryan Bigley,7' 1",Wells Fargo,1,10 - Par 5
464,0,35712,David Byrne,6' 8",Zurich Classic,2,7 - Par 5 -
465,0,06090,Jim McGovern,6' 8",True South Cl,1,11 - Par 5
466,0,01723,Andrew Magee,6' 2",Arnold Palmer,1,3 - Par 4 -
467,0,01876,Greg Norman,0",Humana,1,1 - Par 4 -
468,0,01219,John Cook,0",Mayakoba,1,1 - Par 4 -
469,0,01677,Tom Lehman,0",Mayakoba,1,1 - Par 4 -
470,0,01968,Nick Price,0",Mayakoba,1,1 - Par 4 -
471,0,06078,Esteban Toledo,0",Mayakoba,1,1 - Par 4 -
472,0,08537,J.P. Hayes,0",Mayakoba,1,1 - Par 4 -
473,0,21002,Óscar Serna,0",Mayakoba,1,1 - Par 4 -
474,0,21207,José Manuel Lara,0",Mayakoba,1,1 - Par 4 -
475,0,27470,Jon McLean,0",Mayakoba,1,1 - Par 4 -
476,0,27583,Jose Trauwitz,0",Mayakoba,1,1 - Par 4 -
477,0,27941,Russell Surber,0",Mayakoba,1,1 - Par 4 -
478,0,30736,Oscar Fraustro,0",Mayakoba,1,1 - Par 4 -
479,0,32058,José de Jesús Rodríguez,0",Mayakoba,1,1 - Par 4 -
480,0,34136,Armando Favela,0",Mayakoba,1,1 - Par 4 -
481,0,36360,Alejandro Munoz,0",Mayakoba,1,1 - Par 4 -
