RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
100,0,06332,Neal Lancaster,29.16,3091,106,22
100,0,25450,Ty Tryon,29.16,1429,49,24
103,0,01035,Tommy Armour III,29.17,1838,63,23
103,0,12705,Cliff Kresge,29.17,2917,100,22
103,0,24502,Adam Scott,29.17,1342,46,21
103,0,06595,Kevin Sutherland,29.17,2713,93,25
107,0,23125,Brad Elder,29.18,1430,49,23
107,0,01475,Donnie Hammond,29.18,2655,91,23
107,0,23108,Matt Kuchar,29.18,1751,60,25
107,0,07101,Dave Stockton Jr.,29.18,2218,76,24
111,0,12652,Cameron Beckman,29.19,2423,83,24
111,0,10425,Jay Williamson,29.19,2656,91,23
113,0,21961,Charles Howell III,29.20,3358,115,23
113,0,10733,Kent Jones,29.20,2015,69,22
113,0,01766,Billy Mayfair,29.20,3066,105,23
116,0,01175,Jim Carter,29.21,2687,92,22
116,0,02206,David Toms,29.21,2366,81,23
118,0,23621,Rory Sabbatini,29.23,2718,93,23
118,0,21878,Mark Wilson,29.23,2338,80,24
120,0,02002,John Riegger,29.24,1491,51,24
121,0,21633,Steve Allan,29.25,1404,48,26
121,0,26950,John Morgan,29.25,2311,79,24
123,0,21805,Harrison Frazar,29.26,2487,85,24
123,0,06573,Brandt Jobe,29.26,2253,77,24
125,0,06078,Esteban Toledo,29.27,3103,106,24
126,0,06522,Ernie Els,29.28,1757,60,24
126,0,10912,Craig Perks,29.28,2313,79,23
128,0,19824,Craig Barlow,29.29,2724,93,23
128,0,07721,Pat Bates,29.29,3134,107,22
128,0,01707,Steve Lowery,29.29,2343,80,22
131,0,01098,Jay Don Blake,29.31,2169,74,25
131,0,19972,José Coceres,29.31,1817,62,21
133,0,12755,Vance Veazey,29.33,1936,66,23
134,0,23338,David Gossett,29.34,2670,91,24
134,0,02170,Hal Sutton,29.34,2347,80,22
136,0,20472,Alex Cejka,29.35,2671,91,22
136,0,02214,Kirk Triplett,29.35,2612,89,22
138,0,01249,John Daly,29.36,1615,55,23
138,0,01887,Mark O'Meara,29.36,1938,66,19
138,0,02104,Jeff Sluman,29.36,3053,104,23
141,0,02246,Duffy Waldorf,29.37,2526,86,25
142,0,20566,Kaname Yokoo,29.38,1557,53,24
143,0,01042,Paul Azinger,29.40,2146,73,24
143,0,20634,Peter Lonard,29.40,2646,90,23
145,0,01569,Peter Jacobsen,29.41,2206,75,23
146,0,20157,Retief Goosen,29.42,1883,64,24
146,0,01797,Rocco Mediate,29.42,2236,76,24
148,0,01307,Joel Edwards,29.43,1766,60,23
149,0,24357,K.J. Choi,29.44,3062,104,22
149,0,01945,Kenny Perry,29.44,2826,96,24
151,0,06809,Bob Burns,29.45,2474,84,23
152,0,01685,J.L. Lewis,29.46,2858,97,22
153,0,22295,Darron Stiles,29.47,2593,88,23
154,0,22293,Heath Slocum,29.48,2889,98,23
155,0,10885,Robert Allenby,29.51,2361,80,24
155,0,22621,Ben Curtis,29.51,2007,68,21
155,0,01361,Dan Forsman,29.51,2892,98,22
158,0,08545,Glen Hnatiuk,29.52,2627,89,21
158,0,20094,Jonathan Kaye,29.52,2598,88,25
160,0,24356,Jason Buha,29.53,1713,58,24
160,0,23034,Brent Schwarzrock,29.53,1683,57,23
162,0,02223,Bob Tway,29.54,2511,85,23
163,0,23614,Rich Beem,29.56,2276,77,23
164,0,12823,Carlos Franco,29.57,2868,97,24
165,0,02049,Gene Sauers,29.58,2514,85,23
166,0,08123,Jeff Brehaut,29.60,3138,106,22
166,0,06034,Marco Dawson,29.60,2457,83,25
168,0,08339,Spike McRoy,29.63,2993,101,23
168,0,25692,Akio Sadakata,29.63,2370,80,24
170,0,08725,Tom Gillis,29.66,2017,68,24
171,0,07223,Brian Bateman,29.68,1959,66,24
172,0,02101,Joey Sindelar,29.70,2703,91,24
173,0,12388,Michael Clark II,29.72,1575,53,23
173,0,06475,Jeff Klein,29.72,1694,57,22
175,0,12510,Chad Campbell,29.74,3033,102,22
176,0,08337,Mike Heinen,29.78,2591,87,24
177,0,20498,Briny Baird,29.79,3247,109,24
177,0,20645,John Senden,29.79,3158,106,23
179,0,06515,Shaun Micheel,29.81,2802,94,23
180,0,07941,Mike Grob,29.83,2416,81,23
181,0,12662,Thomas Levet,29.89,2481,83,24
182,0,23353,J.J. Henry,29.95,2875,96,23
182,0,01677,Tom Lehman,29.95,2426,81,25
184,0,10565,Ian Leggatt,29.96,2037,68,25
185,0,21209,Sergio Garcia,30.02,1711,57,24
186,0,06621,Joe Durant,30.13,2892,96,24
187,0,20574,Mathew Goggin,30.14,2562,85,24
187,0,06581,David Sutherland,30.14,2170,72,25
189,0,23177,Kenneth Staton,30.26,1725,57,25
190,0,02106,Chris Smith,30.30,2788,92,24
