RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
446,0,51567,Will Cannon,323,Barbasol Champ,2,5,819
446,0,27329,Kevin Hall,323,Genesis Open,2,12,500
446,0,20567,Kevin Hayashi,323,Sony Open,2,12,006
446,0,22378,Trevor Immelman,323,Arnold Palmer,1,9,009
446,0,32369,Sihwan Kim,323,Shriners Hosp.,2,18,538
446,0,22080,Prayad Marksaeng,323,The Open,1,2,541
446,0,24449,Parker McLachlin,323,Sony Open,1,5,006
446,0,27942,Rob Oppenheim,323,Arnold Palmer,2,16,009
455,0,34255,Joseph Bramlett,322,Safeway Open,3,1,552
455,0,34262,Jon Curran,322,Shriners Hosp.,1,13,538
455,0,52569,Harry Ellis,322,The Open,1,2,541
455,0,50666,Matt Gilchrest,322,Barbasol Champ,4,14,819
455,0,02206,David Toms,322,Sony Open,2,10,006
455,0,08793,Tiger Woods,322,Farmers Ins.,2,18,104
461,0,50527,Jared du Toit,321,Canadian Open,1,11,032
461,0,23225,Paul Earnest,321,Byron Nelson,2,7,019
461,0,52497,Darin Fisher,321,John Deere,2,2,669
461,0,26341,Wade Ormsby,321,U.S. Open,1,18,236
461,0,52035,Oliver Peacock,321,St. Jude,2,7,513
461,0,33039,Jason Schmuhl,321,Safeway Open,1,14,552
461,0,30927,Brendon Todd,321,Byron Nelson,2,3,019
461,0,26668,Marc Turnesa,321,Barbasol Champ,1,5,819
469,0,21753,Brian Davis,320,Wyndham Champ,1,2,752
469,0,20433,Mark Hensby,320,Barbasol Champ,2,14,819
469,0,10733,Kent Jones,320,Barbasol Champ,1,5,819
469,0,36852,Jim Knous,320,Phoenix Open,2,15,510
469,0,01948,Tim Petrovic,320,Sanderson Farms,4,2,746
469,0,52584,Brad Sill,320,Barbasol Champ,2,2,819
475,0,51827,Brooks Blackburn,319,RBC Heritage,2,3,012
475,0,07457,Steve Flesch,319,Sanderson Farms,2,5,746
475,0,49932,Jonathan Garrick,319,Mayakoba,2,5,733
475,0,06575,Dudley Hart,319,Barbasol Champ,2,2,819
475,0,33451,Matt Hill,319,Canadian Open,1,11,032
475,0,47238,Jazz Janewattananond,319,DEAN & DELUCA,1,1,021
475,0,08075,Jerry Kelly,319,Sony Open,1,8,006
475,0,29772,Michael Lorenzo-Vera,319,The Open,4,2,541
475,0,40162,Justin Lower,319,Wells Fargo,4,8,235
484,0,23614,Rich Beem,318,PGA Championshi,2,1,241
484,0,01226,Fred Couples,318,Masters,4,2,014
484,0,25108,Chip Deason,318,St. Jude,3,3,513
484,0,47662,Mookie DeMoss,318,Barbasol Champ,2,2,819
484,0,34017,Jhared Hack,318,Canadian Open,1,11,032
484,0,10860,Justin Leonard,318,Texas Open,3,4,770
484,0,01717,Sandy Lyle,318,The Open,1,2,541
484,0,34259,Mark Silvers,318,The RSM Classic,2,18,776
484,0,35107,Jordan Zunic,318,WGC-HSBC Champ.,2,14,766
493,0,39826,Cheng Jin,317,RBC Heritage,1,12,012
493,0,28475,Jeff Overton,317,Honda Classic,2,12,734
495,0,46154,Yi Keun Chang,316,The Open,3,1,541
495,0,33047,Gregor Main,316,Safeway Open,2,9,552
495,0,06515,Shaun Micheel,316,Barbasol Champ,1,14,819
498,0,19824,Craig Barlow,315,Sanderson Farms,1,5,746
498,0,47239,Phachara Khongwatmai,315,The Open,1,2,541
498,0,46985,Haydn McCullen,315,The Open,1,2,541
498,0,46488,Adam Rainaud,315,PGA Championshi,1,1,241
498,0,47363,Toby Tree,315,The Open,1,2,541
498,0,31113,Paul Waring,315,The Open,2,1,541
504,0,45702,Rodolfo Cazaubòn,314,Mayakoba,2,5,733
504,0,45157,Cam Davis,314,Mayakoba,3,5,733
504,0,30711,Colt Knost,314,Sony Open,2,10,006
504,0,45478,Julian Suri,314,The Open,1,2,541
504,0,32254,Xinjun Zhang,314,WGC-HSBC Champ.,3,18,766
509,0,34310,Alexander Björk,313,The Open,1,2,541
509,0,22764,Michael Block,313,Genesis Open,2,3,500
509,0,50570,Alan Cooke,313,The Greenbrier,1,2,771
509,0,29954,Robert Dinwiddie,313,The Open,1,2,541
509,0,01388,Robert Gamez,313,Barbasol Champ,1,2,819
509,0,49773,Chase Koepka,313,Wells Fargo,1,16,235
509,0,24964,Ryan Vermeer,313,PGA Championshi,2,12,241
516,0,31627,Todd Baek,312,Farmers Ins.,2,13,104
516,0,10944,Thomas Bjørn,312,PGA Championshi,1,11,241
516,0,26418,Adam Bland,312,The Open,1,2,541
516,0,37452,Ashley Hall,312,The Open,1,2,541
516,0,35409,Craig Hocknull,312,Phoenix Open,1,5,510
516,0,52567,S.M. Lee,312,Barbasol Champ,1,5,819
516,0,01761,Len Mattiace,312,Barbasol Champ,1,2,819
516,0,40188,David McNabb,312,PGA Championshi,2,1,241
516,0,22732,Brian Rowell,312,Sanderson Farms,2,12,746
516,0,50584,Connor Syme,312,The Open,1,2,541
516,0,28780,Nicholas Thompson,312,AT&T Pebble,1,14,005
527,0,12652,Cameron Beckman,311,Barbasol Champ,2,2,819
527,0,33115,Jinho Choi,311,Genesis Open,1,1,500
527,0,30909,David Horsey,311,The Open,1,2,541
530,0,34296,Wes Homan,310,Barbasol Champ,1,5,819
530,0,25863,Rod Perry,310,Valspar Champ,2,10,665
530,0,22294,Brian Smock,310,PGA Championshi,1,1,241
530,0,30947,Martín Ureta,310,Puerto Rico,1,2,742
530,0,10423,Mike Weir,310,Canadian Open,1,16,032
535,0,29378,Daisuke Kataoka,309,Sony Open,2,2,006
535,0,06332,Neal Lancaster,309,AT&T Pebble,1,13,205
535,0,51511,Clayton Portz,309,The Greenbrier,2,17,771
535,0,48052,Max Rottluff,309,Farmers Ins.,1,5,004
535,0,22293,Heath Slocum,309,Barbasol Champ,1,2,819
535,0,02246,Duffy Waldorf,309,Barbasol Champ,1,2,819
541,0,07707,Mike Small,308,PGA Championshi,2,12,241
541,0,08385,Omar Uresti,308,Barbasol Champ,1,2,819
543,0,32235,Gi-Whan Kim,307,The Open,1,2,541
543,0,26730,Stuart Manley,307,The Open,1,2,541
543,0,40056,Ryan Zylstra,307,The Greenbrier,1,7,771
546,0,19825,Darren Clarke,306,The Open,1,2,541
546,0,45535,Michael Hebert,306,Safeway Open,1,13,552
546,0,34654,David Hronek,306,Arnold Palmer,2,15,009
549,0,23778,Brad Adamonis,304,The RSM Classic,2,11,776
549,0,47906,Austin Connelly,304,The Open,1,2,541
549,0,46435,Austin Cook,304,Sanderson Farms,1,12,746
549,0,21409,Chris Evans,304,CareerBuilder,3,7,233
549,0,46523,Joey Garber,304,Honda Classic,2,13,734
549,0,01577,Lee Janzen,304,Barbasol Champ,2,2,819
549,0,52664,Chris Moody,304,PGA Championshi,1,16,241
549,0,51635,Chris Nido,304,Puerto Rico,1,2,742
549,0,25661,Bryn Parry,304,Canadian Open,2,17,032
549,0,37076,Marcelo Rozo,304,Puerto Rico,2,2,742
549,0,02049,Gene Sauers,304,U.S. Open,1,18,236
560,0,26949,Josh Broadaway,303,The RSM Classic,1,18,776
560,0,37338,Zecheng Dou,303,WGC-HSBC Champ.,3,14,766
560,0,24179,David Drysdale,303,The Open,4,2,541
563,0,20721,Darren Fichardt,302,The Open,1,2,541
563,0,36299,Edward Figueroa,302,Puerto Rico,2,2,742
565,0,12757,Mike Genovese,300,Barbasol Champ,2,2,819
565,0,52634,Jaysen Hansen,300,PGA Championshi,1,1,241
565,0,01666,Bernhard Langer,300,THE PLAYERS,2,1,011
565,0,36871,Matthew NeSmith,300,Mayakoba,2,5,733
569,0,01887,Mark O'Meara,299,The Open,1,2,541
570,0,30736,Oscar Fraustro,298,Mayakoba,1,5,733
570,0,40189,David Muttitt,298,PGA Championshi,2,3,241
570,0,24808,Kevin Shields,298,The Greenbrier,1,17,771
573,0,01381,Fred Funk,297,Sony Open,1,6,006
573,0,46113,Ryan McCormick,297,Puerto Rico,2,2,742
573,0,27171,Jay McLuen,297,Puerto Rico,1,2,742
576,0,29078,Chan Shih-chang,295,WGC-HSBC Champ.,4,14,766
577,0,19911,Billy Downes,294,Travelers Champ,2,7,503
577,0,23903,Stephen Gangluff,294,Honda Classic,1,6,734
577,0,51282,Drew Goff,294,Sanderson Farms,2,9,746
577,0,34130,Sung Joon Park,294,St. Jude,1,17,513
581,0,45526,Abraham Ancer,293,Mayakoba,2,5,733
581,0,46290,Wade Binfield,293,Puerto Rico,1,5,742
583,0,01473,Todd Hamilton,292,The Open,1,2,541
583,0,35120,Nick McCarthy,292,The Open,1,2,541
583,0,31190,Peter Williamson,292,Puerto Rico,2,2,742
586,0,35973,Nathan Holman,290,WGC-HSBC Champ.,1,14,766
587,0,24748,WC Liang,289,WGC-HSBC Champ.,2,14,766
588,0,32979,Jacques Blaauw,288,WGC-HSBC Champ.,2,14,766
588,0,01823,Larry Mize,288,Masters,3,2,014
590,0,01200,Keith Clearwater,287,DEAN & DELUCA,1,18,021
590,0,22752,Greg Gregory,287,PGA Championshi,1,15,241
592,0,34168,Soomin Lee,286,WGC-HSBC Champ.,2,14,766
592,0,01677,Tom Lehman,286,The Open,1,2,541
592,0,33870,Ashun Wu,286,WGC-HSBC Champ.,1,18,766
595,0,22379,Mark Foster,285,The Open,1,2,541
595,0,47369,Chris Gilley,285,Farmers Ins.,2,18,104
597,0,36389,Robi Calvesbert,284,Puerto Rico,1,2,742
597,0,22621,Ben Curtis,284,Sanderson Farms,1,9,746
599,0,12826,Paul Claxton,283,PGA Championshi,2,12,241
599,0,23477,Scott Hebert,283,PGA Championshi,2,5,241
599,0,35469,Sebastián Vázquez,283,Mayakoba,1,13,733
602,0,27929,Shiv Kapur,282,The Open,1,2,541
603,0,50523,Ray Otis,280,AT&T Pebble,2,13,205
604,0,06373,José María Olazábal,279,Masters,1,1,014
604,0,12794,Tim Weinhart,279,The RSM Classic,1,13,776
604,0,02300,Ian Woosnam,279,Masters,1,1,014
607,0,47061,Toto Gana,275,Masters,2,1,014
608,0,45409,Huilin Zhang,268,WGC-HSBC Champ.,2,14,766
609,0,01132,Mark Brooks,263,CareerBuilder,1,15,704
610,0,24077,Matthew Millar,258,WGC-HSBC Champ.,2,14,766
