RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
113,0,28158,Steve Marino,220,447,49.2
113,0,01810,Phil Mickelson,220,406,54.2
113,0,27770,Camilo Villegas,220,394,55.8
118,0,22621,Ben Curtis,219,439,49.9
118,0,28500,Martin Flores,219,442,49.5
118,0,27060,John Mallinger,219,449,48.8
121,0,01116,Michael Bradley,218,446,48.9
121,0,27963,Chris Stroud,218,472,46.2
123,0,01706,Davis Love III,217,405,53.6
124,0,11123,Chris Couch,215,417,51.6
125,0,01313,Steve Elkington,214,401,53.4
125,0,01724,Jeff Maggert,214,425,50.4
127,0,20691,Greg Owen,213,386,55.2
127,0,26882,Michael Sim,213,405,52.6
129,0,06522,Ernie Els,210,400,52.5
129,0,06567,Vijay Singh,210,383,54.8
131,0,23983,Luke Donald,209,411,50.9
132,0,24140,Sean O'Hair,208,428,48.6
133,0,26596,Ryan Moore,207,431,48.0
134,0,22056,Cameron Percy,206,374,55.1
135,0,23613,Rich Barcelo,205,400,51.3
135,0,06515,Shaun Micheel,205,385,53.2
137,0,01941,Tom Pernice Jr.,202,387,52.2
138,0,10885,Robert Allenby,201,413,48.7
139,0,12652,Cameron Beckman,199,389,51.2
140,0,20766,Padraig Harrington,198,338,58.6
140,0,06527,Steve Stricker,198,412,48.1
142,0,25892,Steve Wheatcroft,195,404,48.3
143,0,01766,Billy Mayfair,194,387,50.1
143,0,10425,Jay Williamson,194,397,48.9
145,0,24358,Robert Garrigus,193,405,47.7
145,0,20157,Retief Goosen,193,387,49.9
145,0,28620,Aron Price,193,412,46.8
148,0,25900,Lucas Glover,192,400,48.0
148,0,20663,Brenden Pappas,192,361,53.2
150,0,10423,Mike Weir,191,322,59.3
150,0,24663,Y.E. Yang,191,410,46.6
152,0,26392,Chris Wilson,190,346,54.9
153,0,20686,Jeev Milkha Singh,187,364,51.4
154,0,20848,Ángel Cabrera,185,353,52.4
155,0,27613,David Lutterus,183,363,50.4
155,0,01797,Rocco Mediate,183,374,48.9
157,0,23307,Roger Tambellini,182,361,50.4
158,0,22946,Henrik Bjornstad,181,354,51.1
159,0,06621,Joe Durant,180,364,49.5
159,0,09011,David Duval,180,388,46.4
159,0,20378,Mathias Grönberg,180,344,52.3
162,0,01619,Skip Kendall,177,348,50.9
163,0,23349,Charles Warren,176,360,48.9
164,0,24502,Adam Scott,175,352,49.7
165,0,01707,Steve Lowery,174,351,49.6
166,0,22046,Geoff Ogilvy,172,363,47.4
167,0,07363,Craig Bowden,169,319,53.0
167,0,08375,Paul Stankowski,169,359,47.1
169,0,01329,Brad Faxon,168,344,48.8
170,0,01249,John Daly,165,311,53.1
170,0,28307,Matt Every,165,364,45.3
170,0,06514,Kevin Johnson,165,320,51.6
170,0,26881,Jarrod Lyle,165,319,51.7
170,0,01945,Kenny Perry,165,353,46.7
170,0,12602,Dean Wilson,165,342,48.2
176,0,23322,Brett Wetterich,160,340,47.1
177,0,12705,Cliff Kresge,159,285,55.8
177,0,12755,Vance Veazey,159,329,48.3
179,0,32617,Jerod Turner,156,289,54.0
180,0,33419,Cameron Tringale,153,273,56.0
181,0,25364,Paul Casey,152,324,46.9
182,0,28237,Rory McIlroy,149,286,52.1
183,0,22122,Andrew McLardy,145,288,50.3
184,0,29285,Brent Delahoussaye,144,302,47.7
185,0,24227,Justin Bolli,143,272,52.6
186,0,22378,Trevor Immelman,142,283,50.2
186,0,06012,Greg Kraft,142,262,54.2
188,0,24138,Ian Poulter,141,257,54.9
189,0,20105,Jeff Gove,135,258,52.3
189,0,27302,Garth Mulroy,135,262,51.5
191,0,21209,Sergio Garcia,128,235,54.5
192,0,01161,Mark Calcavecchia,108,213,50.7
