RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
111,0,02002,John Riegger,16.67,3,18,+0.67
111,0,06613,Tommy Tolles,16.67,1,6,E
111,0,02206,David Toms,16.67,3,18,E
111,0,10425,Jay Williamson,16.67,2,12,E
122,0,01157,Tom Byrum,14.29,2,14,E
122,0,01418,Bill Glasson,14.29,2,14,+0.50
122,0,06643,Paul Goydos,14.29,2,14,-0.50
122,0,10963,Jimmy Green,14.29,2,14,E
122,0,20094,Jonathan Kaye,14.29,2,14,-0.50
122,0,12680,Shigeki Maruyama,14.29,2,14,E
128,0,19972,José Coceres,13.64,3,22,E
128,0,06012,Greg Kraft,13.64,3,22,E
130,0,20099,Doug Barron,12.50,1,8,E
130,0,01313,Steve Elkington,12.50,1,8,E
130,0,01329,Brad Faxon,12.50,2,16,+0.50
130,0,12823,Carlos Franco,12.50,1,8,-1.00
130,0,20043,Edward Fryatt,12.50,1,8,+1.00
130,0,01553,John Huston,12.50,1,8,E
130,0,08075,Jerry Kelly,12.50,1,8,-1.00
130,0,01666,Bernhard Langer,12.50,2,16,+0.50
130,0,01968,Nick Price,12.50,2,16,-0.50
139,0,12652,Cameron Beckman,11.11,2,18,E
139,0,01219,John Cook,11.11,2,18,E
139,0,01381,Fred Funk,11.11,2,18,E
139,0,01723,Andrew Magee,11.11,2,18,-0.50
143,0,20593,Greg Chalmers,10.00,1,10,E
143,0,08535,Gary Nicklaus,10.00,1,10,-1.00
143,0,08553,Lee Porter,10.00,1,10,E
143,0,02099,Scott Simpson,10.00,1,10,E
143,0,02214,Kirk Triplett,10.00,1,10,E
148,0,01619,Skip Kendall,9.09,2,22,+0.50
149,0,23125,Brad Elder,8.33,1,12,E
149,0,01797,Rocco Mediate,8.33,1,12,E
149,0,01823,Larry Mize,8.33,1,12,E
149,0,10457,Frank Nobilo,8.33,1,12,+1.00
149,0,06078,Esteban Toledo,8.33,1,12,E
149,0,20436,Garrett Willis,8.33,1,12,E
155,0,01487,Jeff Hart,7.14,1,14,-1.00
155,0,06315,Pete Jordan,7.14,1,14,-1.00
155,0,08339,Spike McRoy,7.14,1,14,+1.00
158,0,20498,Briny Baird,6.25,1,16,E
159,0,08931,Glen Day,4.55,1,22,E
159,0,06617,Brian Henninger,4.55,1,22,+1.00
161,0,01024,Billy Andrade,.00,0,6,E
161,0,24357,K.J. Choi,.00,0,4,E
161,0,06036,Scott Dunlap,.00,0,8,E
161,0,01378,David Frost,.00,0,14,E
161,0,01388,Robert Gamez,.00,0,2,E
161,0,01599,Steve Jones,.00,0,6,E
161,0,01761,Len Mattiace,.00,0,10,E
161,0,01771,Blaine McCallister,.00,0,18,E
161,0,01887,Mark O'Meara,.00,0,14,E
161,0,01928,Corey Pavin,.00,0,4,E
161,0,10912,Craig Perks,.00,0,14,E
161,0,10213,Dicky Pride,.00,0,10,E
161,0,02010,Loren Roberts,.00,0,12,E
161,0,02104,Jeff Sluman,.00,0,22,E
