RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
77,0,32757,Patton Kizzire,298.7,53174,178
77,0,32254,Xinjun Zhang,298.7,42417,142
80,0,26851,Marc Leishman,298.5,48952,164
81,0,35891,Cameron Smith,298.4,41770,140
82,0,39324,J.J. Spaun,298.2,47108,158
83,0,20229,Stewart Cink,298.1,47107,158
83,0,34360,Patrick Reed,298.1,46509,156
85,0,40026,Daniel Berger,297.7,40490,136
85,0,25900,Lucas Glover,297.7,29171,98
87,0,37275,Sam Ryder,297.3,47568,160
88,0,25686,Jason Dufner,297.1,35652,120
89,0,40009,Dominic Bozzelli,297.0,38614,130
90,0,24781,Hunter Mahan,296.9,37415,126
91,0,29535,Brice Garnett,296.7,56382,190
92,0,25818,Scott Piercy,296.6,45088,152
93,0,32150,Michael Thompson,296.4,34387,116
94,0,20157,Retief Goosen,296.2,30806,104
94,0,24924,Bill Haas,296.2,41474,140
96,0,45526,Abraham Ancer,296.1,56850,192
97,0,34076,Joel Dahmen,295.8,50290,170
98,0,30110,Kyle Stanley,295.7,44940,152
99,0,22056,Cameron Percy,295.6,29559,100
100,0,34021,Bud Cauley,295.4,26582,90
100,0,29420,Billy Horschel,295.4,48445,164
100,0,47993,Denny McCarthy,295.4,37224,126
100,0,32640,Troy Merritt,295.4,50222,170
100,0,29485,Brett Stegmaier,295.4,36034,122
105,0,22371,Aaron Baddeley,295.3,46068,156
106,0,31646,Emiliano Grillo,295.2,49588,168
107,0,26499,Rafa Cabrera Bello,295.1,34232,116
107,0,27214,Kevin Streelman,295.1,54307,184
109,0,35506,Mackenzie Hughes,294.9,44824,152
110,0,30978,Kiradech Aphibarnrat,294.7,24757,84
110,0,35545,Blayne Barber,294.7,39488,134
112,0,45609,Tyler Duncan,294.4,54752,186
113,0,28307,Matt Every,294.2,44123,150
114,0,31420,Anirban Lahiri,294.0,43507,148
115,0,28775,Nate Lashley,293.9,27629,94
116,0,34256,Andrew Putnam,293.8,52295,178
117,0,29221,Webb Simpson,293.7,54042,184
118,0,32816,Satoshi Kodaira,293.6,28190,96
118,0,24138,Ian Poulter,293.6,32879,112
120,0,37278,Nicholas Lindheim,293.5,40507,138
121,0,25572,Graeme McDowell,293.2,32252,110
122,0,27895,Jonas Blixt,293.1,31072,106
122,0,27974,Sung Kang,293.1,45143,154
122,0,27649,Brandt Snedeker,293.1,48064,164
125,0,34098,Russell Henley,293.0,38678,132
126,0,29908,C.T. Pan,292.7,52679,180
126,0,25493,Nick Taylor,292.7,48009,164
128,0,29479,Scott Brown,292.6,52663,180
128,0,34431,Robert Streb,292.6,38628,132
130,0,46435,Austin Cook,292.3,62543,214
130,0,23621,Rory Sabbatini,292.3,52026,178
132,0,32876,Martin Piller,292.2,45000,154
133,0,37338,Zecheng Dou,291.9,26270,90
133,0,27644,Brian Harman,291.9,47866,164
135,0,23353,J.J. Henry,291.8,43765,150
135,0,47128,Richy Werenski,291.8,51355,176
137,0,24925,Jonathan Byrd,291.7,36168,124
137,0,33122,Russell Knox,291.7,50170,172
139,0,21528,Henrik Stenson,291.5,30319,104
140,0,35532,Tom Hoge,291.4,54199,186
141,0,39328,Conrad Shindler,291.3,32621,112
142,0,28679,Fabián Gómez,291.1,48903,168
142,0,33410,Andrew Landry,291.1,46569,160
144,0,34466,Peter Malnati,290.9,48282,166
144,0,24361,Pat Perez,290.9,36659,126
146,0,37455,Si Woo Kim,290.8,53512,184
146,0,29478,Kevin Kisner,290.8,45369,156
148,0,24846,Ricky Barnes,290.6,34295,118
148,0,29926,Danny Lee,290.6,45333,156
148,0,35544,Andrew Yun,290.6,26153,90
151,0,28132,Tyrone Van Aswegen,290.3,53713,185
152,0,39327,Ben Silverman,290.2,48754,168
153,0,39975,Michael Kim,289.9,38265,132
154,0,24024,Zach Johnson,289.8,50427,174
154,0,30926,Chris Kirk,289.8,59123,204
154,0,27963,Chris Stroud,289.8,37675,130
157,0,33413,Ben Martin,289.6,37069,128
157,0,25396,Kevin Na,289.6,45175,156
159,0,33399,Adam Hadwin,289.4,44574,154
159,0,34358,Jonathan Randolph,289.4,37625,130
161,0,31202,William McGirt,289.3,45130,156
161,0,33419,Cameron Tringale,289.3,36450,126
163,0,26596,Ryan Moore,289.2,45109,156
164,0,31416,Derek Fathauer,289.1,46256,160
165,0,27958,Ryan Blaum,289.0,45079,156
166,0,25892,Steve Wheatcroft,288.9,33515,116
167,0,35879,Kelly Kraft,288.6,48478,168
168,0,20572,Rod Pampling,288.4,28842,100
169,0,23108,Matt Kuchar,288.0,43781,152
170,0,34174,John Huh,287.1,51686,180
170,0,25834,Daniel Summerhays,287.1,25836,90
172,0,20472,Alex Cejka,286.7,39567,138
173,0,12510,Chad Campbell,286.5,40684,142
173,0,26476,Chez Reavie,286.5,42402,148
175,0,35376,Roberto Díaz,286.3,38935,136
176,0,23325,Vaughn Taylor,286.1,45208,158
176,0,26951,Johnson Wagner,286.1,39487,138
178,0,27556,Ted Potter Jr.,286.0,49759,174
179,0,37454,Whee Kim,285.8,46299,162
180,0,34409,David Lingmerth,285.4,44515,156
181,0,22582,Kyle Thompson,285.3,26249,92
182,0,27942,Rob Oppenheim,285.2,38787,136
183,0,26758,David Hearn,285.1,34210,120
184,0,29222,Billy Hurley III,284.0,36354,128
185,0,19803,Ryan Armour,283.5,60663,214
186,0,19846,Brian Gay,282.9,57155,202
187,0,20593,Greg Chalmers,282.8,29413,104
188,0,23541,Ben Crane,281.1,30921,110
189,0,25240,D.A. Points,280.8,32015,114
190,0,10809,Jim Furyk,280.5,26930,96
191,0,48084,Wesley Bryan,280.4,30844,110
192,0,40058,Zac Blair,279.5,32427,116
193,0,31560,Brian Stuard,278.9,54106,194
