RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
90,0,25900,Lucas Glover,30.31,194,640,-0.036
91,0,33204,Shane Lowry,30.28,215,710,+0.028
92,0,30978,Kiradech Aphibarnrat,30.25,144,476,-0.076
93,0,34563,Chesson Hadley,30.23,376,1244,-0.053
94,0,45526,Abraham Ancer,30.22,350,1158,-0.080
95,0,12510,Chad Campbell,30.19,282,934,-0.113
96,0,20472,Alex Cejka,30.14,252,836,-0.163
97,0,25834,Daniel Summerhays,30.08,160,532,-0.025
98,0,29222,Billy Hurley III,30.03,239,796,-0.084
99,0,35376,Roberto Díaz,29.97,235,784,+0.004
100,0,29485,Brett Stegmaier,29.94,197,658,-0.025
101,0,46402,Talor Gooch,29.91,259,866,+0.023
102,0,34431,Robert Streb,29.83,250,838,-0.056
103,0,12716,Charley Hoffman,29.79,283,950,-0.078
104,0,37454,Whee Kim,29.76,303,1018,-0.007
105,0,20157,Retief Goosen,29.75,166,558,E
106,0,20593,Greg Chalmers,29.72,170,572,+0.012
107,0,26758,David Hearn,29.71,208,700,-0.106
108,0,34174,John Huh,29.67,340,1146,-0.109
109,0,25818,Scott Piercy,29.62,282,952,-0.057
110,0,24925,Jonathan Byrd,29.61,199,672,-0.111
111,0,31560,Brian Stuard,29.59,364,1230,-0.099
112,0,19846,Brian Gay,29.55,380,1286,-0.113
113,0,26951,Johnson Wagner,29.48,227,770,-0.141
114,0,24924,Bill Haas,29.46,271,920,-0.070
115,0,29223,Sam Saunders,29.34,274,934,+0.026
116,0,30692,Scott Stallings,29.30,327,1116,-0.009
117,0,29268,Bronson Burgoon,29.20,233,798,E
118,0,35450,Patrick Cantlay,29.19,275,942,-0.116
119,0,35461,Beau Hossler,29.17,367,1258,-0.079
120,0,47287,Ethan Tracy,28.97,219,756,+0.068
121,0,27963,Chris Stroud,28.80,235,816,+0.013
122,0,25686,Jason Dufner,28.77,210,730,-0.024
122,0,32254,Xinjun Zhang,28.77,229,796,E
124,0,33141,Keegan Bradley,28.76,321,1116,-0.062
125,0,24846,Ricky Barnes,28.73,181,630,-0.116
126,0,29461,Jamie Lovemark,28.58,311,1088,-0.100
127,0,26300,Matt Jones,28.42,187,658,+0.005
128,0,24361,Pat Perez,28.41,204,718,-0.074
129,0,34358,Jonathan Randolph,28.28,237,838,-0.013
130,0,34264,Hudson Swafford,28.22,206,730,-0.117
131,0,21961,Charles Howell III,28.13,306,1088,-0.052
132,0,28252,Seamus Power,27.98,258,922,-0.101
133,0,26331,Charl Schwartzel,27.91,163,584,+0.012
134,0,27936,Martin Laird,27.82,237,852,-0.089
135,0,35879,Kelly Kraft,27.71,286,1032,-0.042
136,0,26851,Marc Leishman,27.68,284,1026,-0.046
137,0,30911,Tommy Fleetwood,27.65,209,756,-0.115
138,0,29974,Branden Grace,27.61,169,612,-0.083
139,0,22405,Justin Rose,27.51,203,738,-0.099
140,0,47125,Matt Atkins,27.32,153,560,+0.052
141,0,34363,Tyrrell Hatton,27.21,160,588,-0.119
142,0,40026,Daniel Berger,27.18,237,872,-0.055
143,0,19803,Ryan Armour,27.16,365,1344,-0.104
144,0,39997,Corey Conners,27.13,299,1102,-0.003
145,0,23320,Ryan Palmer,27.03,226,836,-0.066
146,0,33418,Shawn Stefani,27.02,227,840,-0.009
147,0,01810,Phil Mickelson,26.94,264,980,-0.083
147,0,28132,Tyrone Van Aswegen,26.94,312,1158,-0.042
149,0,08793,Tiger Woods,26.64,219,822,-0.123
150,0,35421,Brandon Harkins,26.52,315,1188,+0.016
151,0,32839,Hideki Matsuyama,26.31,211,802,-0.066
152,0,25632,Jimmy Walker,26.20,241,920,+0.017
153,0,37278,Nicholas Lindheim,26.09,215,824,-0.102
154,0,47347,Adam Schenk,25.98,239,920,+0.046
155,0,25240,D.A. Points,25.96,175,674,-0.103
156,0,35310,Lanto Griffin,25.95,218,840,+0.009
157,0,27095,Nick Watney,25.81,288,1116,-0.035
158,0,24502,Adam Scott,25.72,215,836,-0.065
159,0,25364,Paul Casey,25.66,175,682,-0.023
160,0,32102,Rickie Fowler,25.41,218,858,-0.055
161,0,26329,Louis Oosthuizen,25.31,162,640,-0.043
162,0,23541,Ben Crane,25.16,162,644,-0.056
163,0,33948,Byeong Hun An,24.51,250,1020,-0.092
163,0,48084,Wesley Bryan,24.51,176,718,-0.091
165,0,34099,Harris English,24.42,232,950,+0.056
166,0,27141,J.B. Holmes,24.16,229,948,-0.061
167,0,29484,Peter Uihlein,23.85,217,910,+0.023
168,0,37189,Harold Varner III,23.74,245,1032,+0.078
169,0,32333,Kevin Tway,23.53,296,1258,E
170,0,32366,Kevin Chappell,23.17,202,872,-0.025
171,0,39546,Keith Mitchell,23.06,268,1162,+0.007
172,0,31323,Gary Woodland,23.01,225,978,+0.004
173,0,34213,Grayson Murray,22.95,190,828,-0.011
174,0,46501,Ollie Schniederjans,22.91,246,1074,-0.033
175,0,33448,Justin Thomas,22.80,218,956,-0.087
176,0,36699,Patrick Rodgers,22.59,230,1018,+0.057
177,0,24358,Robert Garrigus,22.47,213,948,-0.005
178,0,48081,Xander Schauffele,22.43,227,1012,-0.026
179,0,10809,Jim Furyk,22.34,143,640,-0.161
180,0,47959,Bryson DeChambeau,22.28,244,1095,-0.139
181,0,28089,Jason Day,22.16,152,686,-0.099
182,0,27064,Jhonattan Vegas,22.00,198,900,+0.005
183,0,30944,Jason Kokrak,21.91,269,1228,+0.007
184,0,50526,Tom Lovelady,21.47,207,964,+0.039
185,0,25804,Bubba Watson,20.90,199,952,-0.035
186,0,29725,Tony Finau,20.23,229,1132,-0.031
187,0,46970,Jon Rahm,20.19,145,718,-0.028
188,0,29518,Brendan Steele,19.47,148,760,+0.088
189,0,30925,Dustin Johnson,19.27,168,872,-0.155
190,0,27129,Luke List,19.21,209,1088,-0.038
191,0,46601,Trey Mullinax,19.10,157,822,+0.108
192,0,28237,Rory McIlroy,17.98,128,712,+0.039
193,0,36689,Brooks Koepka,17.50,133,760,+0.008
