RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
49,0,29485,Brett Stegmaier,67.04,1456908,217327
50,0,45526,Abraham Ancer,67.01,2591966,386801
50,0,36799,Stephan Jaeger,67.01,1953975,291587
50,0,47287,Ethan Tracy,67.01,1673691,249753
53,0,32757,Patton Kizzire,67.00,2508658,374410
54,0,29268,Bronson Burgoon,66.98,1800081,268764
54,0,34076,Joel Dahmen,66.98,2244392,335091
56,0,37338,Zecheng Dou,66.94,1118749,167131
57,0,36699,Patrick Rodgers,66.88,2291331,342600
58,0,28252,Seamus Power,66.87,2066170,308986
59,0,28307,Matt Every,66.86,1876725,280701
60,0,24140,Sean O'Hair,66.81,1733732,259519
61,0,32839,Hideki Matsuyama,66.78,1860751,278626
62,0,34360,Patrick Reed,66.76,2005677,300431
63,0,29461,Jamie Lovemark,66.70,2420429,362879
64,0,25686,Jason Dufner,66.68,1651971,247754
64,0,35891,Cameron Smith,66.68,1963121,294416
66,0,29974,Branden Grace,66.66,1384825,207753
66,0,27644,Brian Harman,66.66,2357323,353619
66,0,33204,Shane Lowry,66.66,1588596,238316
69,0,34563,Chesson Hadley,66.62,2746148,412215
69,0,23621,Rory Sabbatini,66.62,2332663,350160
71,0,30692,Scott Stallings,66.60,2500463,375450
72,0,27895,Jonas Blixt,66.59,1501749,225532
73,0,28775,Nate Lashley,66.58,1092820,164126
73,0,22405,Justin Rose,66.58,1661440,249544
75,0,39324,J.J. Spaun,66.57,2252189,338340
76,0,26851,Marc Leishman,66.54,2363959,355292
77,0,34466,Peter Malnati,66.53,2326844,349729
78,0,26331,Charl Schwartzel,66.52,1334599,200638
79,0,34363,Tyrrell Hatton,66.49,1373787,206630
79,0,21961,Charles Howell III,66.49,2476638,372499
81,0,37275,Sam Ryder,66.47,2150562,323556
82,0,20157,Retief Goosen,66.46,1244124,187211
83,0,27214,Kevin Streelman,66.42,2496955,375939
84,0,32448,James Hahn,66.41,2157794,324938
84,0,29420,Billy Horschel,66.41,2420637,364494
86,0,25364,Paul Casey,66.38,1585288,238820
87,0,37455,Si Woo Kim,66.36,2448847,369035
87,0,33410,Andrew Landry,66.36,2288174,344831
89,0,25892,Steve Wheatcroft,66.35,1409288,212393
90,0,31420,Anirban Lahiri,66.32,2130882,321283
91,0,30110,Kyle Stanley,66.23,2162413,326478
92,0,25493,Nick Taylor,66.22,2273900,343368
93,0,46435,Austin Cook,66.18,2877337,434764
94,0,20229,Stewart Cink,66.15,2107793,318616
94,0,26329,Louis Oosthuizen,66.15,1461983,221001
96,0,29535,Brice Garnett,66.14,2496828,377500
97,0,32102,Rickie Fowler,66.11,1970555,298063
98,0,25900,Lucas Glover,66.10,1364642,206459
98,0,33418,Shawn Stefani,66.10,1841654,278601
100,0,22371,Aaron Baddeley,66.08,2151861,325664
101,0,25818,Scott Piercy,66.07,2144618,324616
102,0,24502,Adam Scott,66.06,1885302,285388
103,0,39954,Cody Gribble,66.02,1662799,251868
104,0,33141,Keegan Bradley,65.99,2493257,377809
105,0,27963,Chris Stroud,65.98,1815199,275133
106,0,32254,Xinjun Zhang,65.97,1773726,268874
107,0,29926,Danny Lee,65.96,2143886,325021
108,0,35506,Mackenzie Hughes,65.94,2102318,318808
108,0,47993,Denny McCarthy,65.94,1525488,231333
110,0,35532,Tom Hoge,65.93,2550647,386881
111,0,27349,Alex Noren,65.92,1571231,238356
112,0,40026,Daniel Berger,65.88,2004299,304215
113,0,35545,Blayne Barber,65.86,1878360,285216
114,0,46501,Ollie Schniederjans,65.84,2406719,365537
115,0,32640,Troy Merritt,65.83,2236389,339747
116,0,40009,Dominic Bozzelli,65.82,1904667,289393
116,0,34099,Harris English,65.82,2090355,317586
118,0,33399,Adam Hadwin,65.81,2050276,311526
119,0,39328,Conrad Shindler,65.80,1367252,207799
120,0,45609,Tyler Duncan,65.77,2529229,384566
120,0,25572,Graeme McDowell,65.77,1399634,212819
122,0,35544,Andrew Yun,65.75,1039760,158139
123,0,34021,Bud Cauley,65.73,1210703,184180
123,0,32150,Michael Thompson,65.73,1739232,264590
125,0,28679,Fabián Gómez,65.71,2174720,330940
125,0,27936,Martin Laird,65.71,1840036,280039
127,0,30978,Kiradech Aphibarnrat,65.68,1099519,167402
128,0,46402,Talor Gooch,65.67,1895919,288724
129,0,47128,Richy Werenski,65.63,2273098,346347
130,0,26499,Rafa Cabrera Bello,65.60,1544300,235422
131,0,39327,Ben Silverman,65.59,2319467,353648
132,0,24924,Bill Haas,65.58,2029870,309543
132,0,23108,Matt Kuchar,65.58,1976785,301439
134,0,29478,Kevin Kisner,65.56,2069032,315608
134,0,20572,Rod Pampling,65.56,1327891,202552
136,0,24925,Jonathan Byrd,65.54,1475535,225140
137,0,24361,Pat Perez,65.53,1617884,246904
137,0,29221,Webb Simpson,65.53,2580146,393753
139,0,08793,Tiger Woods,65.51,1863690,284495
140,0,34098,Russell Henley,65.49,1839906,280959
141,0,34409,David Lingmerth,65.46,2091072,319428
142,0,37278,Nicholas Lindheim,65.45,1798190,274730
143,0,32876,Martin Piller,65.44,2021888,308980
144,0,27974,Sung Kang,65.43,2030093,310286
145,0,24024,Zach Johnson,65.42,2223002,339802
146,0,33413,Ben Martin,65.40,1712436,261826
147,0,33122,Russell Knox,65.36,2286130,349800
147,0,34256,Andrew Putnam,65.36,2371141,362799
149,0,31646,Emiliano Grillo,65.35,2283840,349494
149,0,23353,J.J. Henry,65.35,1915904,293193
151,0,35376,Roberto Díaz,65.33,1747343,267483
152,0,27958,Ryan Blaum,65.32,2221352,340080
152,0,33419,Cameron Tringale,65.32,1545626,236615
154,0,25632,Jimmy Walker,65.30,2027200,310456
155,0,29908,C.T. Pan,65.28,2561616,392378
156,0,27649,Brandt Snedeker,65.27,2299624,352314
156,0,22582,Kyle Thompson,65.27,1095241,167792
158,0,28132,Tyrone Van Aswegen,65.26,2506165,384032
159,0,30926,Chris Kirk,65.25,2904142,445089
160,0,31416,Derek Fathauer,65.19,2077916,318770
160,0,32816,Satoshi Kodaira,65.19,1276595,195839
160,0,25834,Daniel Summerhays,65.19,1120886,171943
163,0,40058,Zac Blair,65.18,1382882,212150
164,0,29479,Scott Brown,65.14,2475006,379978
164,0,23325,Vaughn Taylor,65.14,2170919,333256
166,0,12510,Chad Campbell,65.11,2036392,312762
167,0,26951,Johnson Wagner,65.04,1654067,254334
168,0,26476,Chez Reavie,64.97,1847426,284359
169,0,24138,Ian Poulter,64.95,1544101,237747
170,0,31202,William McGirt,64.91,2270538,349771
171,0,26596,Ryan Moore,64.85,1997997,308118
172,0,20472,Alex Cejka,64.83,1808472,278941
173,0,27942,Rob Oppenheim,64.79,1623282,250534
173,0,34358,Jonathan Randolph,64.79,1828578,282253
175,0,26758,David Hearn,64.78,1505246,232357
176,0,39975,Michael Kim,64.73,1652859,255330
177,0,35879,Kelly Kraft,64.71,2257532,348866
177,0,34431,Robert Streb,64.71,1831937,283102
179,0,27556,Ted Potter Jr.,64.63,2369381,366594
180,0,25396,Kevin Na,64.55,2166988,335697
181,0,20593,Greg Chalmers,64.50,1219352,189045
182,0,24846,Ricky Barnes,64.48,1331241,206463
183,0,29222,Billy Hurley III,64.45,1717249,266462
184,0,34174,John Huh,64.40,2465804,382877
185,0,19846,Brian Gay,64.39,2815100,437163
186,0,19803,Ryan Armour,64.38,2893426,449403
187,0,21528,Henrik Stenson,64.37,1358916,211117
188,0,23541,Ben Crane,64.22,1377450,214483
189,0,31560,Brian Stuard,64.05,2616026,408420
190,0,37454,Whee Kim,63.92,2150193,336367
191,0,25240,D.A. Points,63.68,1423874,223607
192,0,48084,Wesley Bryan,62.95,1537232,244212
193,0,10809,Jim Furyk,62.44,1381010,221163
