RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
72,0,35532,Tom Hoge,20.43,38,186,-0.03
73,0,23621,Rory Sabbatini,20.22,36,178,-0.22
74,0,29478,Kevin Kisner,19.87,31,156,+0.26
75,0,33419,Cameron Tringale,19.84,25,126,+0.12
76,0,31646,Emiliano Grillo,19.64,33,168,-0.09
76,0,39327,Ben Silverman,19.64,33,168,-0.03
78,0,27214,Kevin Streelman,19.57,36,184,-0.22
79,0,29479,Scott Brown,19.44,35,180,+0.17
80,0,34076,Joel Dahmen,19.41,33,170,+0.06
81,0,27936,Martin Laird,19.23,25,130,+0.40
82,0,30978,Kiradech Aphibarnrat,19.05,16,84,+0.13
83,0,45526,Abraham Ancer,18.75,36,192,-0.33
83,0,31416,Derek Fathauer,18.75,30,160,E
83,0,33413,Ben Martin,18.75,24,128,+0.17
86,0,24924,Bill Haas,18.57,26,140,+0.04
87,0,35506,Mackenzie Hughes,18.42,28,152,+0.11
88,0,32254,Xinjun Zhang,18.31,26,142,+0.15
89,0,25572,Graeme McDowell,18.18,20,110,-0.10
90,0,37338,Zecheng Dou,17.78,16,90,-0.06
91,0,33141,Keegan Bradley,17.65,30,170,-0.03
92,0,29974,Branden Grace,17.31,18,104,+0.06
92,0,34360,Patrick Reed,17.31,27,156,+0.15
94,0,46435,Austin Cook,17.29,37,214,-0.16
95,0,25493,Nick Taylor,17.07,28,164,+0.14
96,0,34363,Tyrrell Hatton,17.00,17,100,-0.12
97,0,40026,Daniel Berger,16.91,23,136,+0.26
98,0,37275,Sam Ryder,16.88,27,160,+0.15
99,0,34021,Bud Cauley,16.67,15,90,-0.27
100,0,28500,Martin Flores,16.46,27,164,-0.04
101,0,27895,Jonas Blixt,16.04,17,106,-0.24
102,0,22371,Aaron Baddeley,16.03,25,156,-0.12
103,0,25198,Francesco Molinari,15.91,21,132,-0.10
104,0,29420,Billy Horschel,15.85,26,164,-0.15
105,0,35891,Cameron Smith,15.71,22,140,+0.05
106,0,31420,Anirban Lahiri,15.54,23,148,+0.13
107,0,32150,Michael Thompson,15.52,18,116,-0.06
108,0,29535,Brice Garnett,15.26,29,190,+0.10
109,0,26851,Marc Leishman,15.24,25,164,+0.04
110,0,30110,Kyle Stanley,15.13,23,152,-0.17
111,0,27974,Sung Kang,14.94,23,154,+0.52
112,0,26329,Louis Oosthuizen,14.81,16,108,+0.06
113,0,40009,Dominic Bozzelli,14.62,19,130,E
114,0,46402,Talor Gooch,14.58,21,144,+0.10
115,0,20229,Stewart Cink,14.56,23,158,-0.09
115,0,39324,J.J. Spaun,14.56,23,158,+0.13
117,0,25900,Lucas Glover,14.29,14,98,E
117,0,27064,Jhonattan Vegas,14.29,22,154,+0.55
117,0,25632,Jimmy Walker,14.29,22,154,+0.05
120,0,32102,Rickie Fowler,14.19,21,148,-0.05
121,0,28307,Matt Every,14.00,21,150,+0.24
122,0,30692,Scott Stallings,13.95,24,172,-0.04
123,0,34563,Chesson Hadley,13.64,27,198,-0.07
124,0,33418,Shawn Stefani,13.51,20,148,+0.05
125,0,34099,Harris English,13.46,21,156,+0.10
126,0,49771,J.T. Poston,13.38,19,142,+0.11
127,0,36799,Stephan Jaeger,13.33,20,150,+0.20
128,0,47287,Ethan Tracy,13.24,18,136,+0.22
129,0,12716,Charley Hoffman,13.13,21,160,+0.24
130,0,26331,Charl Schwartzel,13.04,12,92,+0.17
131,0,48081,Xander Schauffele,12.96,21,162,+0.43
132,0,47125,Matt Atkins,12.50,13,104,+0.08
132,0,25686,Jason Dufner,12.50,15,120,-0.13
132,0,49964,Aaron Wise,12.50,22,176,+0.09
135,0,32640,Troy Merritt,12.35,21,170,-0.05
136,0,29484,Peter Uihlein,12.14,17,140,+0.12
137,0,01810,Phil Mickelson,12.05,20,166,+0.35
138,0,35461,Beau Hossler,12.02,25,208,-0.28
139,0,32757,Patton Kizzire,11.80,21,178,+0.14
140,0,37189,Harold Varner III,11.73,19,162,+0.11
141,0,27349,Alex Noren,11.61,13,112,+0.08
142,0,29485,Brett Stegmaier,11.48,14,122,E
143,0,24502,Adam Scott,11.43,16,140,E
144,0,46501,Ollie Schniederjans,11.39,18,158,+0.28
145,0,21961,Charles Howell III,11.36,20,176,-0.05
146,0,24781,Hunter Mahan,11.11,14,126,E
146,0,27095,Nick Watney,11.11,20,180,+0.25
148,0,29268,Bronson Burgoon,10.87,15,138,+0.33
149,0,22405,Justin Rose,10.48,13,124,-0.08
150,0,29518,Brendan Steele,10.32,13,126,+0.23
151,0,28252,Seamus Power,10.26,16,156,+0.13
152,0,32448,James Hahn,10.14,15,148,-0.20
153,0,34264,Hudson Swafford,10.00,11,110,E
154,0,35450,Patrick Cantlay,9.87,15,152,E
155,0,33204,Shane Lowry,9.82,11,112,+0.27
156,0,39954,Cody Gribble,9.65,11,114,+0.27
157,0,08793,Tiger Woods,9.56,13,136,+0.08
158,0,24140,Sean O'Hair,9.52,12,126,-0.17
159,0,35310,Lanto Griffin,9.46,14,148,-0.29
160,0,32839,Hideki Matsuyama,9.38,12,128,+0.17
160,0,47347,Adam Schenk,9.38,15,160,E
162,0,39997,Corey Conners,9.14,17,186,+0.18
163,0,29223,Sam Saunders,8.78,13,148,-0.15
163,0,33448,Justin Thomas,8.78,13,148,-0.08
165,0,39546,Keith Mitchell,8.76,17,194,+0.47
166,0,20157,Retief Goosen,8.65,9,104,E
167,0,34213,Grayson Murray,8.59,11,128,+0.36
168,0,34046,Jordan Spieth,8.55,13,152,-0.15
169,0,27141,J.B. Holmes,8.45,12,142,+0.17
170,0,36699,Patrick Rodgers,8.24,14,170,+0.29
171,0,33948,Byeong Hun An,8.13,13,160,+0.08
171,0,29461,Jamie Lovemark,8.13,13,160,-0.08
173,0,23320,Ryan Palmer,7.94,10,126,+0.30
174,0,36689,Brooks Koepka,7.76,9,116,E
175,0,47959,Bryson DeChambeau,7.53,14,186,-0.21
176,0,35421,Brandon Harkins,7.37,14,190,-0.07
177,0,30911,Tommy Fleetwood,7.26,9,124,E
178,0,30925,Dustin Johnson,7.14,10,140,-0.10
179,0,50526,Tom Lovelady,6.79,11,162,+0.27
180,0,25364,Paul Casey,6.78,8,118,-0.13
181,0,32333,Kevin Tway,6.77,13,192,+0.08
182,0,32366,Kevin Chappell,6.76,10,148,+0.40
183,0,29725,Tony Finau,6.67,12,180,+0.08
184,0,24358,Robert Garrigus,6.58,10,152,+0.40
185,0,30944,Jason Kokrak,6.57,13,198,E
186,0,46970,Jon Rahm,6.45,8,124,E
187,0,25804,Bubba Watson,6.33,10,158,+0.20
188,0,28089,Jason Day,5.83,7,120,-0.14
189,0,31323,Gary Woodland,5.42,9,166,E
190,0,28237,Rory McIlroy,4.92,6,122,+0.17
191,0,26300,Matt Jones,4.84,6,124,-0.17
192,0,46601,Trey Mullinax,3.62,5,138,-0.40
193,0,27129,Luke List,2.30,4,174,+0.25
