RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
46,0,24502,Adam Scott,14.59,122,836,-0.197
47,0,25198,Francesco Molinari,14.41,115,798,-0.087
48,0,08793,Tiger Woods,14.36,118,822,-0.229
49,0,34363,Tyrrell Hatton,14.29,84,588,-0.262
50,0,12716,Charley Hoffman,14.00,133,950,-0.135
51,0,25686,Jason Dufner,13.97,102,730,+0.010
52,0,34099,Harris English,13.89,132,950,-0.371
53,0,46501,Ollie Schniederjans,13.78,148,1074,-0.250
54,0,40026,Daniel Berger,13.65,119,872,-0.210
54,0,26851,Marc Leishman,13.65,140,1026,-0.150
56,0,32757,Patton Kizzire,13.23,145,1096,-0.214
57,0,47125,Matt Atkins,13.21,74,560,-0.257
58,0,39997,Corey Conners,13.07,144,1102,-0.208
59,0,30978,Kiradech Aphibarnrat,12.82,61,476,-0.180
60,0,29268,Bronson Burgoon,12.78,102,798,-0.284
61,0,29223,Sam Saunders,12.74,119,934,-0.277
62,0,21961,Charles Howell III,12.59,137,1088,-0.234
62,0,24140,Sean O'Hair,12.59,100,794,-0.310
64,0,28252,Seamus Power,12.58,116,922,-0.250
65,0,49964,Aaron Wise,12.37,138,1116,-0.268
66,0,29461,Jamie Lovemark,12.32,134,1088,-0.209
67,0,24361,Pat Perez,12.26,88,718,-0.114
68,0,35891,Cameron Smith,12.18,104,854,-0.192
69,0,49771,J.T. Poston,12.16,97,798,-0.216
70,0,25632,Jimmy Walker,12.07,111,920,-0.351
71,0,45526,Abraham Ancer,12.00,139,1158,-0.230
72,0,34360,Patrick Reed,11.85,104,878,-0.250
73,0,33204,Shane Lowry,11.83,84,710,-0.321
74,0,30110,Kyle Stanley,11.68,110,942,-0.264
75,0,34563,Chesson Hadley,10.93,136,1244,-0.272
75,0,27349,Alex Noren,10.93,75,686,-0.200
77,0,35461,Beau Hossler,10.89,137,1258,-0.219
78,0,28500,Martin Flores,10.76,108,1004,-0.111
79,0,27644,Brian Harman,10.57,107,1012,-0.206
80,0,32254,Xinjun Zhang,10.55,84,796,-0.214
81,0,47287,Ethan Tracy,10.45,79,756,-0.241
82,0,30692,Scott Stallings,10.13,113,1116,-0.257
83,0,22056,Cameron Percy,10.10,58,574,-0.207
84,0,36799,Stephan Jaeger,9.91,87,878,-0.345
85,0,25818,Scott Piercy,9.77,93,952,-0.247
86,0,29420,Billy Horschel,9.72,105,1080,-0.324
87,0,46402,Talor Gooch,9.58,83,866,-0.229
88,0,20229,Stewart Cink,9.53,89,934,-0.281
89,0,33418,Shawn Stefani,9.52,80,840,-0.213
90,0,39954,Cody Gribble,9.39,71,756,-0.239
91,0,32448,James Hahn,9.32,90,966,-0.200
92,0,39324,J.J. Spaun,9.26,92,994,-0.250
93,0,26499,Rafa Cabrera Bello,9.23,62,672,-0.290
94,0,34098,Russell Henley,9.19,75,816,-0.213
95,0,33141,Keegan Bradley,9.14,102,1116,-0.235
95,0,20157,Retief Goosen,9.14,51,558,-0.078
97,0,24781,Hunter Mahan,8.96,64,714,-0.375
98,0,25900,Lucas Glover,8.91,57,640,-0.105
99,0,37275,Sam Ryder,8.71,85,976,-0.353
100,0,27936,Martin Laird,8.69,74,852,-0.311
101,0,31420,Anirban Lahiri,8.64,81,938,-0.235
102,0,37455,Si Woo Kim,8.61,94,1092,-0.128
103,0,23621,Rory Sabbatini,8.60,90,1046,-0.344
104,0,37338,Zecheng Dou,8.57,43,502,-0.233
104,0,32816,Satoshi Kodaira,8.57,48,560,-0.125
106,0,29485,Brett Stegmaier,8.51,56,658,-0.143
107,0,34076,Joel Dahmen,8.45,84,994,-0.250
108,0,40009,Dominic Bozzelli,8.35,71,850,-0.197
109,0,27895,Jonas Blixt,8.28,56,676,-0.107
110,0,35506,Mackenzie Hughes,8.11,77,950,-0.156
111,0,34021,Bud Cauley,8.04,46,572,-0.087
112,0,27963,Chris Stroud,7.97,65,816,-0.169
113,0,33399,Adam Hadwin,7.90,73,924,-0.096
114,0,28307,Matt Every,7.88,67,850,-0.090
115,0,35545,Blayne Barber,7.66,64,836,-0.266
116,0,37278,Nicholas Lindheim,7.65,63,824,-0.222
117,0,32640,Troy Merritt,7.45,76,1020,-0.092
117,0,24138,Ian Poulter,7.45,52,698,-0.231
117,0,25892,Steve Wheatcroft,7.45,48,644,-0.271
120,0,31646,Emiliano Grillo,7.34,75,1022,-0.120
121,0,29478,Kevin Kisner,7.33,67,914,-0.119
122,0,33419,Cameron Tringale,7.28,52,714,-0.135
123,0,22371,Aaron Baddeley,7.27,71,976,-0.254
124,0,25572,Graeme McDowell,7.19,46,640,-0.304
125,0,24924,Bill Haas,7.17,66,920,-0.242
126,0,29535,Brice Garnett,7.08,80,1130,-0.275
127,0,45609,Tyler Duncan,7.07,80,1132,-0.150
128,0,32150,Michael Thompson,6.76,53,784,-0.113
129,0,27974,Sung Kang,6.75,63,934,-0.143
130,0,28775,Nate Lashley,6.73,33,490,-0.061
131,0,29908,C.T. Pan,6.72,77,1146,-0.338
132,0,47993,Denny McCarthy,6.71,46,686,-0.413
133,0,28132,Tyrone Van Aswegen,6.56,76,1158,-0.237
134,0,20572,Rod Pampling,6.55,41,626,E
135,0,29926,Danny Lee,6.54,64,978,-0.203
136,0,34466,Peter Malnati,6.49,68,1048,-0.265
136,0,27649,Brandt Snedeker,6.49,67,1032,-0.358
138,0,29221,Webb Simpson,6.46,73,1130,-0.247
139,0,33122,Russell Knox,6.40,66,1032,-0.379
140,0,46435,Austin Cook,6.06,78,1288,-0.231
141,0,27214,Kevin Streelman,6.02,69,1146,-0.232
142,0,33410,Andrew Landry,5.97,61,1022,-0.131
143,0,34256,Andrew Putnam,5.95,64,1076,-0.156
144,0,25493,Nick Taylor,5.80,60,1034,-0.067
145,0,34431,Robert Streb,5.73,48,838,-0.313
146,0,39327,Ben Silverman,5.65,60,1062,-0.300
147,0,31202,William McGirt,5.64,59,1046,-0.424
148,0,39328,Conrad Shindler,5.52,34,616,-0.412
149,0,23108,Matt Kuchar,5.41,49,906,-0.102
150,0,35532,Tom Hoge,5.34,62,1160,-0.226
151,0,47128,Richy Werenski,5.32,55,1034,-0.236
152,0,25396,Kevin Na,5.20,51,980,-0.294
153,0,25240,D.A. Points,5.19,35,674,-0.257
153,0,26951,Johnson Wagner,5.19,40,770,-0.425
155,0,34358,Jonathan Randolph,5.13,43,838,-0.349
156,0,29479,Scott Brown,4.96,56,1130,-0.357
157,0,35544,Andrew Yun,4.83,23,476,-0.130
158,0,30926,Chris Kirk,4.78,64,1340,-0.344
159,0,24925,Jonathan Byrd,4.76,32,672,-0.156
159,0,27942,Rob Oppenheim,4.76,36,756,+0.028
161,0,23353,J.J. Henry,4.56,40,878,-0.325
162,0,35376,Roberto Díaz,4.46,35,784,-0.343
163,0,24024,Zach Johnson,4.38,44,1004,-0.227
164,0,28679,Fabián Gómez,4.34,43,990,-0.419
165,0,40058,Zac Blair,4.19,27,644,-0.111
166,0,26476,Chez Reavie,4.18,35,838,-0.086
167,0,26596,Ryan Moore,4.12,38,922,-0.105
168,0,19803,Ryan Armour,4.09,55,1344,-0.109
169,0,12510,Chad Campbell,4.07,38,934,-0.316
169,0,21528,Henrik Stenson,4.07,25,614,-0.280
171,0,35879,Kelly Kraft,3.97,41,1032,-0.268
172,0,32876,Martin Piller,3.95,37,936,-0.162
173,0,34174,John Huh,3.84,44,1146,-0.068
174,0,25834,Daniel Summerhays,3.76,20,532,-0.150
175,0,33413,Ben Martin,3.65,29,794,-0.207
176,0,26758,David Hearn,3.57,25,700,-0.280
177,0,20472,Alex Cejka,3.47,29,836,-0.379
178,0,39975,Michael Kim,3.45,26,754,-0.077
179,0,31416,Derek Fathauer,3.37,32,950,-0.125
180,0,24846,Ricky Barnes,3.33,21,630,-0.286
181,0,27556,Ted Potter Jr.,3.25,35,1076,+0.057
182,0,27958,Ryan Blaum,3.19,32,1004,-0.469
183,0,23325,Vaughn Taylor,3.16,31,980,-0.323
184,0,20593,Greg Chalmers,3.15,18,572,-0.333
185,0,29222,Billy Hurley III,3.14,25,796,-0.240
185,0,37454,Whee Kim,3.14,32,1018,-0.344
187,0,34409,David Lingmerth,3.12,30,962,-0.233
188,0,48084,Wesley Bryan,2.92,21,718,+0.048
189,0,22582,Kyle Thompson,2.78,14,504,-0.214
190,0,19846,Brian Gay,2.57,33,1286,-0.212
191,0,10809,Jim Furyk,2.03,13,640,-0.308
192,0,31560,Brian Stuard,1.87,23,1230,-0.130
193,0,23541,Ben Crane,1.24,8,644,-0.250
