RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
43,0,23552,Hank Kuehne,25.23,54,214,-56,+8.00
44,0,01927,Dennis Paulson,25.16,40,159,-36,-6.00
45,0,24290,D.J. Brigman,24.82,35,141,-31,E
46,0,20157,Retief Goosen,24.77,27,109,-28,+4.00
47,0,21893,Brian Kortan,24.47,23,94,-21,+9.00
48,0,02101,Joey Sindelar,24.46,45,184,-44,-18.00
49,0,10885,Robert Allenby,24.38,39,160,-36,-8.00
50,0,20098,Stuart Appleby,24.31,35,144,-32,-3.00
51,0,02010,Loren Roberts,24.29,17,70,-18,-34.00
52,0,20663,Brenden Pappas,24.24,56,231,-57,-2.00
53,0,01457,Jay Haas,24.21,23,95,-22,-21.00
54,0,23135,Tim Clark,24.00,24,100,-23,-42.00
55,0,01042,Paul Azinger,23.97,29,121,-29,E
56,0,02245,Grant Waite,23.94,34,142,-36,-5.00
57,0,10585,Scott McCarron,23.91,44,184,-42,+5.00
58,0,07867,Woody Austin,23.86,47,197,-47,+11.00
59,0,01766,Billy Mayfair,23.81,40,168,-40,-11.00
59,0,22293,Heath Slocum,23.81,25,105,-25,-13.00
61,0,12680,Shigeki Maruyama,23.66,31,131,-30,-28.00
62,0,23320,Ryan Palmer,23.59,46,195,-45,-1.00
63,0,06197,Michael Allen,23.53,32,136,-36,-12.00
63,0,01938,David Peoples,23.53,28,119,-28,-11.00
65,0,20104,Ken Duke,23.45,34,145,-35,-9.00
66,0,01577,Lee Janzen,23.44,30,128,-33,-22.00
67,0,01142,Bart Bryant,23.36,25,107,-29,-17.00
67,0,01226,Fred Couples,23.36,25,107,-25,-5.00
69,0,24925,Jonathan Byrd,23.35,39,167,-39,+4.00
70,0,12652,Cameron Beckman,23.33,42,180,-45,-25.00
71,0,08123,Jeff Brehaut,23.27,47,202,-48,E
72,0,01707,Steve Lowery,23.17,38,164,-39,+3.00
73,0,08075,Jerry Kelly,23.08,33,143,-35,-33.00
74,0,22405,Justin Rose,22.88,27,118,-25,-19.00
75,0,01945,Kenny Perry,22.76,33,145,-34,-8.00
76,0,01157,Tom Byrum,22.68,22,97,-25,-21.00
77,0,06613,Tommy Tolles,22.66,29,128,-30,-3.00
78,0,23621,Rory Sabbatini,22.64,36,159,-32,-8.00
79,0,20628,Arron Oberholser,22.61,26,115,-29,-10.00
80,0,02049,Gene Sauers,22.58,28,124,-29,-3.00
81,0,11032,Frank Lickliter II,22.52,34,151,-38,-2.00
82,0,22371,Aaron Baddeley,22.45,33,147,-35,+2.00
83,0,01527,Scott Hoch,22.37,17,76,-17,-23.00
84,0,12394,Tom Carter,22.34,42,188,-45,-2.00
85,0,20498,Briny Baird,22.30,31,139,-29,-19.00
86,0,20094,Jonathan Kaye,22.29,35,157,-35,+5.00
87,0,21961,Charles Howell III,22.16,37,167,-33,-5.00
88,0,01261,Jay Delsing,22.14,29,131,-27,-4.00
89,0,21633,Steve Allan,22.12,50,226,-52,+7.00
90,0,01473,Todd Hamilton,22.02,24,109,-23,-14.00
91,0,25686,Jason Dufner,22.01,35,159,-35,-3.00
92,0,24781,Hunter Mahan,21.93,41,187,-40,+1.00
93,0,01024,Billy Andrade,21.64,37,171,-42,-14.00
94,0,20378,Mathias Grönberg,21.58,41,190,-36,E
95,0,01968,Nick Price,21.57,11,51,-13,-11.00
96,0,01685,J.L. Lewis,21.51,40,186,-37,+3.00
97,0,08339,Spike McRoy,21.43,27,126,-25,-16.00
98,0,10107,Deane Pappas,21.37,28,131,-30,-4.00
99,0,12760,Danny Ellis,21.31,26,122,-33,-8.00
100,0,20850,Daniel Chopra,21.30,46,216,-49,-22.00
101,0,01724,Jeff Maggert,21.21,21,99,-21,-1.00
102,0,01127,Danny Briggs,21.19,25,118,-25,-33.00
103,0,01378,David Frost,21.15,22,104,-20,-12.00
104,0,21646,David Branshaw,21.14,26,123,-28,-18.00
105,0,06332,Neal Lancaster,21.13,41,194,-43,-14.00
106,0,20121,Todd Fischer,21.12,34,161,-35,-8.00
107,0,08835,Kris Cox,21.09,31,147,-31,+13.00
108,0,01941,Tom Pernice Jr.,21.05,40,190,-36,-11.00
109,0,20433,Mark Hensby,21.02,33,157,-34,-5.00
110,0,10423,Mike Weir,20.95,22,105,-22,-13.00
111,0,07749,Brett Quigley,20.88,38,182,-35,-16.00
112,0,01388,Robert Gamez,20.71,35,169,-34,-11.00
113,0,06515,Shaun Micheel,20.69,30,145,-32,-12.00
113,0,02239,Scott Verplank,20.69,24,116,-23,-28.00
115,0,08931,Glen Day,20.67,31,150,-33,-23.00
116,0,12782,Tim Herron,20.61,27,131,-29,-7.00
117,0,01313,Steve Elkington,20.59,21,102,-16,-12.00
117,0,01553,John Huston,20.59,21,102,-14,-7.00
119,0,10213,Dicky Pride,20.41,20,98,-21,-4.00
119,0,02206,David Toms,20.41,20,98,-21,-24.00
121,0,02214,Kirk Triplett,20.34,24,118,-25,-24.00
122,0,06595,Kevin Sutherland,20.29,28,138,-27,-13.00
123,0,20548,Hidemichi Tanaka,20.18,23,114,-27,-24.00
124,0,06621,Joe Durant,20.14,29,144,-31,-20.00
125,0,25345,Carl Pettersson,20.11,35,174,-38,-11.00
126,0,12510,Chad Campbell,20.00,31,155,-34,-14.00
126,0,19825,Darren Clarke,20.00,18,90,-20,-3.00
128,0,23108,Matt Kuchar,19.86,28,141,-26,-19.00
129,0,19846,Brian Gay,19.83,24,121,-22,-29.00
130,0,12682,Hirofumi Miyase,19.77,17,86,-16,+3.00
130,0,23307,Roger Tambellini,19.77,35,177,-42,+1.00
132,0,01771,Blaine McCallister,19.75,16,81,-16,-16.00
133,0,07457,Steve Flesch,19.73,29,147,-32,-12.00
134,0,20472,Alex Cejka,19.69,25,127,-26,-5.00
135,0,24361,Pat Perez,19.61,40,204,-36,-6.00
136,0,12705,Cliff Kresge,19.59,29,148,-35,-12.00
137,0,10425,Jay Williamson,19.57,27,138,-27,-9.00
138,0,21878,Mark Wilson,19.28,16,83,-19,-9.00
139,0,02104,Jeff Sluman,19.18,28,146,-28,-15.00
140,0,26420,Richard Johnson,19.14,31,162,-30,-19.00
141,0,20593,Greg Chalmers,19.08,25,131,-24,+5.00
142,0,12753,David Morland IV,19.05,16,84,-15,-11.00
143,0,01706,Davis Love III,19.02,31,163,-32,-7.00
144,0,01161,Mark Calcavecchia,18.98,26,137,-26,+9.00
145,0,20580,Andre Stolz,18.95,18,95,-18,+2.00
146,0,01928,Corey Pavin,18.68,17,91,-15,-25.00
147,0,01926,Steve Pate,18.49,22,119,-19,-8.00
148,0,08537,J.P. Hayes,18.48,17,92,-16,-12.00
149,0,20585,Niclas Fasth,18.42,21,114,-22,+9.00
150,0,21949,Joe Ogilvie,18.18,30,165,-27,-16.00
151,0,10201,Matt Gogel,18.02,20,111,-23,-18.00
152,0,23353,J.J. Henry,17.97,39,217,-38,+5.00
153,0,24024,Zach Johnson,17.93,26,145,-28,-36.00
154,0,23497,Tag Ridings,17.86,20,112,-20,+2.00
155,0,01139,Olin Browne,17.70,20,113,-20,-12.00
156,0,01219,John Cook,17.54,10,57,-10,-23.00
157,0,20029,Notah Begay III,17.39,24,138,-25,-13.00
157,0,19881,Robert Damron,17.39,24,138,-20,E
159,0,21209,Sergio Garcia,17.36,21,121,-23,-11.00
160,0,01948,Tim Petrovic,17.34,30,173,-36,-23.00
161,0,23613,Rich Barcelo,17.27,19,110,-17,+1.00
161,0,10860,Justin Leonard,17.27,19,110,-19,-13.00
161,0,26287,Roland Thatcher,17.27,24,139,-22,+4.00
164,0,01920,Craig Parry,17.24,10,58,-11,-14.00
165,0,06373,José María Olazábal,16.98,9,53,-10,-14.00
166,0,01320,Bob Estes,16.90,12,71,-11,-20.00
167,0,12660,Jesper Parnevik,16.77,27,161,-26,-2.00
168,0,01361,Dan Forsman,16.67,17,102,-17,-7.00
169,0,22548,Patrick Sheehan,16.58,31,187,-29,-10.00
170,0,06078,Esteban Toledo,16.50,17,103,-16,-26.00
171,0,20382,Stephen Leaney,16.47,14,85,-12,-11.00
172,0,25396,Kevin Na,16.46,26,158,-23,-28.00
173,0,02002,John Riegger,16.28,14,86,-14,-12.00
174,0,23541,Ben Crane,16.17,27,167,-28,-11.00
175,0,21407,Arjun Atwal,15.82,25,158,-25,-2.00
176,0,06251,Chris DiMarco,15.28,22,144,-20,-22.00
177,0,22913,John Rollins,15.23,23,151,-24,-9.00
178,0,01797,Rocco Mediate,15.19,12,79,-12,-2.00
179,0,23983,Luke Donald,14.68,16,109,-16,-12.00
180,0,06809,Bob Burns,14.29,14,98,-13,-20.00
180,0,02099,Scott Simpson,14.29,8,56,-8,-8.00
182,0,20229,Stewart Cink,13.91,21,151,-23,-30.00
183,0,01761,Len Mattiace,13.68,13,95,-17,-5.00
184,0,20634,Peter Lonard,13.64,15,110,-19,+8.00
185,0,01666,Bernhard Langer,13.04,9,69,-7,-19.00
186,0,01619,Skip Kendall,13.01,16,123,-17,-26.00
187,0,01132,Mark Brooks,12.94,11,85,-11,-2.00
188,0,07721,Pat Bates,12.80,16,125,-14,-28.00
189,0,19972,José Coceres,12.50,16,128,-16,E
189,0,22621,Ben Curtis,12.50,10,80,-10,-8.00
191,0,20127,Chris Riley,12.05,10,83,-8,-18.00
192,0,02223,Bob Tway,11.76,12,102,-11,-18.00
193,0,01203,Russ Cochran,11.39,9,79,-8,-3.00
194,0,01329,Brad Faxon,11.36,10,88,-10,-29.00
195,0,23338,David Gossett,11.24,10,89,-9,+16.00
196,0,01887,Mark O'Meara,10.00,3,30,-4,-14.00
