RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
51,0,30946,Alex Prugh,70.14,982,14
54,0,25364,Paul Casey,70.17,842,12
55,0,12510,Chad Campbell,70.18,1193,17
55,0,23638,Brendon de Jonge,70.18,1193,17
57,0,26851,Marc Leishman,70.19,1123,16
58,0,20848,Ángel Cabrera,70.20,702,10
59,0,24494,Erik Compton,70.22,1264,18
60,0,34261,Scott Langley,70.24,1194,17
60,0,25396,Kevin Na,70.24,1194,17
62,0,30926,Chris Kirk,70.25,562,8
63,0,25720,Chad Collins,70.26,1616,23
64,0,29478,Kevin Kisner,70.28,1265,18
65,0,34174,John Huh,70.29,1476,21
65,0,22056,Cameron Percy,70.29,984,14
67,0,32839,Hideki Matsuyama,70.31,1125,16
68,0,27466,Spencer Levin,70.32,1336,19
69,0,27095,Nick Watney,70.33,1055,15
70,0,27649,Brandt Snedeker,70.35,1407,20
71,0,20771,Steven Alker,70.36,774,11
71,0,32366,Kevin Chappell,70.36,985,14
71,0,23541,Ben Crane,70.36,985,14
74,0,33667,Carlos Ortiz,70.37,1337,19
75,0,40026,Daniel Berger,70.39,1267,18
76,0,30925,Dustin Johnson,70.40,1056,15
77,0,28486,Michael Putnam,70.41,1197,17
78,0,21961,Charles Howell III,70.42,1338,19
78,0,28023,Byron Smith,70.42,845,12
80,0,32102,Rickie Fowler,70.44,1268,18
80,0,29420,Billy Horschel,70.44,1761,25
82,0,20472,Alex Cejka,70.50,1128,16
83,0,22405,Justin Rose,70.53,1058,15
83,0,25493,Nick Taylor,70.53,1340,19
83,0,33448,Justin Thomas,70.53,1199,17
86,0,24140,Sean O'Hair,70.55,1552,22
87,0,23320,Ryan Palmer,70.56,635,9
87,0,02206,David Toms,70.56,1129,16
89,0,22892,Jason Gore,70.57,988,14
89,0,26300,Matt Jones,70.57,988,14
89,0,27770,Camilo Villegas,70.57,988,14
92,0,35541,John Peterson,70.59,1200,17
93,0,27214,Kevin Streelman,70.62,918,13
94,0,29289,S.Y. Noh,70.63,565,8
95,0,23800,Bryce Molder,70.64,989,14
96,0,28780,Nicholas Thompson,70.65,1413,20
97,0,01810,Phil Mickelson,70.67,1060,15
98,0,26758,David Hearn,70.68,1343,19
99,0,24924,Bill Haas,70.69,919,13
99,0,34098,Russell Henley,70.69,1131,16
101,0,06522,Ernie Els,70.71,990,14
101,0,30944,Jason Kokrak,70.71,1485,21
101,0,31323,Gary Woodland,70.71,495,7
104,0,28259,Sangmoon Bae,70.75,849,12
104,0,29479,Scott Brown,70.75,1132,16
104,0,25900,Lucas Glover,70.75,566,8
104,0,20691,Greg Owen,70.75,849,12
108,0,24925,Jonathan Byrd,70.76,1203,17
109,0,31557,Jim Herman,70.77,1557,22
110,0,23048,Eric Axley,70.83,1275,18
110,0,25274,Steven Bowditch,70.83,850,12
112,0,25198,Francesco Molinari,70.85,921,13
113,0,29535,Brice Garnett,70.86,992,14
113,0,20396,Lee Westwood,70.86,496,7
115,0,01706,Davis Love III,70.88,1134,16
116,0,20593,Greg Chalmers,70.89,638,9
117,0,26331,Charl Schwartzel,70.90,709,10
118,0,27933,John Merrick,70.92,851,12
118,0,24502,Adam Scott,70.92,851,12
120,0,23353,J.J. Henry,70.94,1206,17
120,0,30852,Ryo Ishikawa,70.94,1206,17
120,0,27963,Chris Stroud,70.94,1135,16
123,0,33399,Adam Hadwin,70.95,1348,19
123,0,33461,Morgan Hoffmann,70.95,1490,21
123,0,31560,Brian Stuard,70.95,1490,21
126,0,22371,Aaron Baddeley,71.00,852,12
126,0,27936,Martin Laird,71.00,1136,16
126,0,24781,Hunter Mahan,71.00,1136,16
126,0,29223,Sam Saunders,71.00,1207,17
126,0,32150,Michael Thompson,71.00,1207,17
131,0,29926,Danny Lee,71.04,1634,23
132,0,21209,Sergio Garcia,71.07,995,14
133,0,25191,Gonzalo Fernandez-Castaño,71.11,1280,18
134,0,25369,Jamie Donaldson,71.14,498,7
135,0,26476,Chez Reavie,71.15,925,13
136,0,23548,Bill Lunde,71.17,854,12
137,0,26329,Louis Oosthuizen,71.18,783,11
138,0,28679,Fabián Gómez,71.19,1495,21
139,0,37273,Derek Ernst,71.20,712,10
140,0,27064,Jhonattan Vegas,71.21,1709,24
141,0,24358,Robert Garrigus,71.25,1140,16
142,0,23623,Bo Van Pelt,71.26,1354,19
143,0,29476,Kyle Reifers,71.29,998,14
143,0,26951,Johnson Wagner,71.29,1497,21
145,0,27895,Jonas Blixt,71.31,1141,16
145,0,29425,Andrew Svoboda,71.31,927,13
147,0,25562,Andres Romero,71.33,1284,18
148,0,25345,Carl Pettersson,71.35,1427,20
149,0,23983,Luke Donald,71.38,1142,16
150,0,35532,Tom Hoge,71.42,1357,19
151,0,24357,K.J. Choi,71.43,1000,14
152,0,25240,D.A. Points,71.44,643,9
153,0,25818,Scott Piercy,71.46,929,13
153,0,24138,Ian Poulter,71.46,929,13
155,0,31416,Derek Fathauer,71.47,1358,19
155,0,34563,Chesson Hadley,71.47,1215,17
155,0,34130,Sung Joon Park,71.47,1358,19
158,0,27436,Graham DeLaet,71.50,715,10
158,0,30736,Oscar Fraustro,71.50,715,10
158,0,35539,Luke Guthrie,71.50,1287,18
158,0,39977,Max Homa,71.50,1573,22
158,0,22046,Geoff Ogilvy,71.50,429,6
163,0,37454,Whee Kim,71.53,1216,17
164,0,24846,Ricky Barnes,71.59,1217,17
165,0,25349,Tim Wilkinson,71.71,1219,17
166,0,33486,Roger Sloan,71.72,1291,18
167,0,33419,Cameron Tringale,71.76,1794,25
168,0,10860,Justin Leonard,71.77,933,13
169,0,21753,Brian Davis,71.78,1651,23
170,0,20157,Retief Goosen,71.92,863,12
171,0,31193,Jim Renner,72.00,1224,17
171,0,20645,John Senden,72.00,648,9
173,0,35545,Blayne Barber,72.25,1156,16
173,0,28132,Tyrone Van Aswegen,72.25,578,8
175,0,20104,Ken Duke,72.38,941,13
176,0,34358,Jonathan Randolph,72.44,1159,16
177,0,32200,Roberto Castro,72.50,725,10
178,0,34256,Andrew Putnam,72.63,1162,16
179,0,22293,Heath Slocum,72.67,872,12
180,0,32640,Troy Merritt,72.74,1382,19
181,0,10885,Robert Allenby,72.75,1164,16
182,0,20766,Padraig Harrington,72.82,801,11
183,0,28307,Matt Every,73.13,1097,15
184,0,32334,Charlie Beljan,73.58,883,12
