RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
56,0,01116,Michael Bradley,6.72,576501,8577000
57,0,01042,Paul Azinger,6.39,568232,8894500
58,0,06573,Brandt Jobe,6.35,114284,1798500
59,0,02206,David Toms,6.31,635073,10071000
60,0,01943,Chris Perry,6.24,730171,11704000
61,0,01024,Billy Andrade,6.08,705434,11605000
62,0,06373,José María Olazábal,5.97,208485,3494500
63,0,06004,Stephen Ames,5.96,357858,6001500
64,0,10944,Thomas Bjørn,5.92,92838,1568500
65,0,01139,Olin Browne,5.85,590239,10093000
66,0,01572,Mark James,5.74,28326,493500
67,0,10885,Robert Allenby,5.66,191866,3391500
68,0,12645,Brent Geiberger,5.60,573098,10237000
69,0,20997,Keoke Cotner,5.56,18000,324000
70,0,01869,Jack Nicklaus,5.53,128157,2317000
71,0,01941,Tom Pernice Jr.,5.50,520399,9459000
72,0,06575,Dudley Hart,5.44,553729,10172500
73,0,02010,Loren Roberts,5.40,467284,8651500
74,0,02099,Scott Simpson,5.36,449776,8392000
75,0,01035,Tommy Armour III,5.24,554649,10584000
76,0,01457,Jay Haas,5.17,515453,9967000
77,0,01945,Kenny Perry,5.13,487551,9513000
78,0,01510,Nolan Henke,4.92,444561,9027000
78,0,11032,Frank Lickliter II,4.92,600847,12208000
80,0,01920,Craig Parry,4.88,312710,6406500
81,0,21805,Harrison Frazar,4.87,461632,9486000
82,0,01823,Larry Mize,4.84,464293,9601500
83,0,02214,Kirk Triplett,4.79,472145,9859000
84,0,01376,Bob Friend,4.71,492188,10449000
85,0,20925,Mitsutaka Kusakabe,4.70,19050,405000
85,0,06350,Bob May,4.70,40129,853500
87,0,10962,Bradley Hughes,4.68,370767,7920000
88,0,02133,Craig Stadler,4.65,350091,7524000
89,0,12782,Tim Herron,4.58,525372,11470000
90,0,20565,Shinichi Yokota,4.47,38250,855000
91,0,02101,Joey Sindelar,4.46,466797,10471000
92,0,01797,Rocco Mediate,4.23,389995,9216000
93,0,01098,Jay Don Blake,4.21,405305,9630000
94,0,01266,Clark Dennis,4.18,401439,9612000
95,0,02207,Sam Torrance,4.16,20529,493500
96,0,02190,Doug Tewell,4.15,200466,4833000
96,0,07269,Greg Turner,4.15,74604,1798500
98,0,01569,Peter Jacobsen,4.12,327335,7947000
99,0,19825,Darren Clarke,4.07,121627,2990500
100,0,23110,Jeff Sanday,4.03,30450,756000
101,0,01329,Brad Faxon,4.02,401495,9992500
102,0,01707,Steve Lowery,3.94,409939,10395000
102,0,02321,Fuzzy Zoeller,3.94,305041,7735000
104,0,02294,Willie Wood,3.92,397110,10138000
105,0,01249,John Daly,3.84,393739,10253500
105,0,01666,Bernhard Langer,3.84,141715,3692500
107,0,06595,Kevin Sutherland,3.82,444429,11641000
108,0,08633,Per-Ulrik Johansson,3.81,149192,3917500
109,0,10585,Scott McCarron,3.74,414246,11074000
110,0,01361,Dan Forsman,3.73,312058,8361000
110,0,06012,Greg Kraft,3.73,326571,8757000
112,0,01761,Len Mattiace,3.58,418416,11682000
113,0,02218,Ted Tryba,3.52,421786,11988000
114,0,06044,Scott Gump,3.46,402091,11619000
114,0,01905,Joe Ozaki,3.46,240551,6955500
116,0,19881,Robert Damron,3.43,370210,10800000
117,0,01175,Jim Carter,3.39,407183,12015000
118,0,01203,Russ Cochran,3.34,332888,9963000
118,0,06036,Scott Dunlap,3.34,16499,493500
120,0,01355,Raymond Floyd,3.31,31000,936000
121,0,12663,Phil Tataurangi,3.25,335820,10336000
122,0,06332,Neal Lancaster,3.24,346563,10692000
123,0,01156,Curt Byrum,3.23,88733,2745000
124,0,02300,Ian Woosnam,3.19,123004,3854500
125,0,06643,Paul Goydos,3.17,368413,11619000
125,0,20445,Casey Martin,3.17,37220,1174000
127,0,08375,Paul Stankowski,3.15,322035,10228000
128,0,06078,Esteban Toledo,3.13,327243,10467000
129,0,10457,Frank Nobilo,3.05,269134,8822500
130,0,08553,Lee Porter,2.99,325415,10885000
131,0,19985,Santiago Luna,2.97,14640,493500
131,0,20471,Sven Struver,2.97,14640,493500
133,0,01549,Mike Hulbert,2.94,335953,11439000
133,0,08075,Jerry Kelly,2.94,340144,11574000
135,0,02246,Duffy Waldorf,2.93,290091,9900000
136,0,02279,Mark Wiebe,2.81,282210,10053000
137,0,07763,Doug Dunakey,2.80,6045,216000
137,0,07101,Dave Stockton Jr.,2.80,218934,7821000
139,0,01191,Barry Cheesman,2.78,310535,11187000
139,0,02202,Steen Tinning,2.78,13735,493500
139,0,20393,Philip Walton,2.78,13735,493500
142,0,01196,Brian Claar,2.76,161630,5859000
143,0,01685,J.L. Lewis,2.61,287753,11025000
144,0,20583,David Carter,2.58,31521,1222500
145,0,06064,Jeff Gallagher,2.55,259768,10188000
146,0,01256,Rodger Davis,2.53,12471,493500
146,0,20608,David Howell,2.53,12471,493500
146,0,11155,Katsuyoshi Tomori,2.53,12471,493500
149,0,12680,Shigeki Maruyama,2.52,78556,3112500
150,0,01323,Brad Fabel,2.50,285474,11398000
150,0,01331,Rick Fehr,2.50,196745,7875000
150,0,07753,Kevin Wentworth,2.50,245174,9796000
153,0,01468,Gary Hallberg,2.49,167540,6718000
154,0,20099,Doug Barron,2.47,268952,10899000
155,0,01063,Ben Bates,2.45,260225,10611000
156,0,01748,Doug Martin,2.44,301717,12370000
156,0,01996,Mike Reid,2.44,238505,9787000
158,0,06617,Brian Henninger,2.43,256713,10557000
159,0,06251,Chris DiMarco,2.38,260334,10957000
160,0,08993,Franklin Langham,2.37,248411,10485000
161,0,10423,Mike Weir,2.36,218967,9279000
162,0,01326,Nick Faldo,2.33,150703,6464500
162,0,01353,Bruce Fleisher,2.33,201086,8631000
164,0,11106,Frankie Minoza,2.29,11284,493500
164,0,02020,Eduardo Romero,2.29,35944,1568500
166,0,07749,Brett Quigley,2.25,224075,9963000
167,0,01157,Tom Byrum,2.24,252832,11268000
167,0,12702,Costantino Rocca,2.24,71040,3170500
167,0,06613,Tommy Tolles,2.24,255052,11389000
170,0,01771,Blaine McCallister,2.21,228304,10341000
171,0,08385,Omar Uresti,2.20,281346,12766000
172,0,02008,Lee Rinker,2.19,264163,12078000
173,0,01705,Tim Loustalot,2.14,172918,8073000
174,0,19905,Andrew Coltart,2.11,37971,1798500
174,0,02007,Larry Rinker,2.11,240743,11421000
176,0,02245,Grant Waite,2.10,245636,11704000
177,0,01876,Greg Norman,2.09,25925,1242000
178,0,01592,Tony Johnstone,2.07,18575,898500
179,0,06581,David Sutherland,2.05,239330,11673000
180,0,12823,Carlos Franco,2.04,21078,1033500
180,0,02267,D.A. Weibring,2.04,174503,8554000
182,0,01886,Peter O'Malley,1.98,39094,1969500
183,0,20051,Joe Acosta Jr.,1.97,16898,859000
183,0,01717,Sandy Lyle,1.97,176354,8935500
183,0,01891,David Ogrin,1.97,219523,11164000
186,0,01096,Phil Blackmar,1.94,200218,10296000
187,0,20400,Michael Campbell,1.93,9541,493500
187,0,20502,Michael Long,1.93,9541,493500
189,0,10569,Mike Brisky,1.92,220388,11488000
190,0,01261,Jay Delsing,1.90,154682,8127000
190,0,01378,David Frost,1.90,175621,9223500
190,0,02131,Mike Springer,1.90,230795,12177000
193,0,23120,Andrew Clapp,1.88,9294,493500
193,0,08337,Mike Heinen,1.88,93133,4941000
195,0,19906,Gary Evans,1.87,9212,493500
196,0,01132,Mark Brooks,1.84,219569,11936500
197,0,22122,Andrew McLardy,1.83,9047,493500
198,0,21731,Freddie Jacobson,1.82,8965,493500
199,0,01533,P.H. Horgan III,1.81,224099,12393000
200,0,23372,Robert Giles,1.78,8800,493500
200,0,01633,Tom Kite,1.78,161295,9038500
200,0,01928,Corey Pavin,1.78,168484,9452500
203,0,19983,Andy Oldcorn,1.75,8636,493500
204,0,01414,Bob Gilder,1.74,186913,10746000
205,0,02244,Fred Wadsworth,1.73,23250,1341000
206,0,02106,Chris Smith,1.70,184932,10899000
207,0,19830,Joakim Haeggman,1.68,13735,817500
207,0,20766,Padraig Harrington,1.68,23352,1388500
207,0,02135,Mike Standly,1.68,191976,11394000
210,0,01975,Tom Purtzer,1.67,101988,6102000
211,0,01302,R.W. Eaks,1.66,199499,12015000
212,0,21584,Richie Coughlan,1.64,174035,10611000
212,0,19817,Michael Muehr,1.64,5913,360000
214,0,08339,Spike McRoy,1.63,179770,11061000
215,0,21007,Gabriel Hjertstedt,1.62,167071,10341000
216,0,01408,Kelly Gibson,1.60,194573,12177000
217,0,10195,Tim Conley,1.59,140355,8811000
217,0,23328,James Johnson,1.59,8531,535000
219,0,07867,Woody Austin,1.58,56027,3555000
219,0,01385,Jim Gallagher Jr.,1.58,153992,9729000
221,0,02023,Clarence Rose,1.56,190342,12163000
222,0,07569,Mark Carnevale,1.55,174469,11236000
222,0,02241,Bobby Wadkins,1.55,171853,11079000
224,0,02002,John Riegger,1.53,150874,9891000
225,0,06515,Shaun Micheel,1.48,8917,603000
225,0,02313,Bruce Zabriski,1.48,36872,2488000
227,0,01014,Fulton Allem,1.47,118714,8082000
227,0,06034,Marco Dawson,1.47,3172,216000
229,0,21729,Christopher Hanell,1.45,5206,360000
230,0,06591,Rocky Walcher,1.44,7696,535000
231,0,01624,Darrell Kestner,1.43,4623,324000
232,0,01475,Donnie Hammond,1.42,141843,9954000
232,0,01984,Sam Randolph,1.42,24779,1750000
234,0,08545,Glen Hnatiuk,1.41,148098,10485000
234,0,06315,Pete Jordan,1.41,175806,12478000
234,0,12392,Tom Sipula,1.41,7549,535000
237,0,02322,Richard Zokol,1.39,29905,2151000
238,0,01093,Ronnie Black,1.38,139631,10134000
238,0,01334,Keith Fergus,1.38,77098,5589000
240,0,07087,Hugh Royer III,1.36,143963,10593000
241,0,10733,Kent Jones,1.34,133339,9981000
241,0,02049,Gene Sauers,1.34,47916,3573000
243,0,20631,David McKenzie,1.32,5209,396000
244,0,01978,Fran Quinn,1.28,3462,270000
245,0,12510,Chad Campbell,1.27,4332,342000
245,0,22925,Shannon Sykora,1.27,3435,270000
247,0,07707,Mike Small,1.26,112336,8932000
248,0,02159,Curtis Strange,1.25,78835,6284500
249,0,12740,Paul Devenport,1.23,9334,756000
249,0,12449,Ryan Howison,1.23,3996,324000
251,0,06731,Jeff Roth,1.22,3960,324000
252,0,01927,Dennis Paulson,1.21,4557,378000
253,0,01593,Philip Jonas,1.20,9075,756000
253,0,05466,Jack O'Keefe,1.20,2592,216000
253,0,02226,Tray Tyner,1.20,2592,216000
256,0,20083,John Johnson,1.19,5350,450000
256,0,20094,Jonathan Kaye,1.19,86495,7245000
258,0,02115,Taylor Smith,1.18,6360,540000
259,0,01489,Steve Hart,1.16,3971,342000
259,0,01514,Eduardo Herrera,1.16,7757,666000
261,0,22752,Greg Gregory,1.11,3400,306000
262,0,01306,David Edwards,1.10,97251,8865000
262,0,06090,Jim McGovern,1.10,106725,9675000
264,0,07063,Zoran Zorkic,1.08,3880,360000
265,0,02040,Mike San Filippo,1.07,3840,360000
266,0,22603,Jay Hobby,1.06,3800,360000
267,0,01955,Gary Player,1.05,11200,1069500
268,0,01560,David Ishii,1.03,3330,324000
268,0,06132,Sonny Skinner,1.03,109418,10665000
268,0,02148,Ray Stewart,1.03,3700,360000
268,0,02230,Stan Utley,1.03,20802,2025000
272,0,20593,Greg Chalmers,1.00,10304,1033500
273,0,19824,Craig Barlow,.99,98111,9873000
273,0,01201,Lennie Clements,.99,99838,10107000
273,0,20043,Edward Fryatt,.99,9240,931000
273,0,20820,Patrik Sjöland,.99,13735,1393500
277,0,01938,David Peoples,.93,24993,2691000
278,0,01388,Robert Gamez,.91,76148,8361000
278,0,01607,Brian Kamm,.91,87326,9639000
280,0,01604,Steve Jurgensen,.90,88783,9891000
281,0,02100,Tim Simpson,.88,7423,846000
282,0,02167,Mike Sullivan,.85,21582,2547000
283,0,06056,Jim Estes,.82,73438,8932000
284,0,01374,Robin Freeman,.80,32959,4095000
285,0,20154,Guy Hill,.78,71495,9207000
286,0,01068,Andy Bean,.75,48963,6561000
287,0,23353,J.J. Henry,.73,6871,936000
288,0,02242,Lanny Wadkins,.72,32435,4482000
289,0,01725,John Mahaffey,.70,7779,1116000
290,0,01133,Billy Ray Brown,.69,63723,9297000
291,0,01960,Don Pooley,.64,48546,7645000
291,0,02224,Greg Twiggs,.64,10107,1584000
293,0,07003,David Berganio Jr.,.63,6487,1026000
293,0,10207,Jimmy Johnston,.63,44391,7078000
295,0,23125,Brad Elder,.62,14842,2412000
295,0,01469,Dan Halldorson,.62,11055,1791000
297,0,01006,John Adams,.61,56466,9207000
297,0,23477,Scott Hebert,.61,3960,648000
297,0,01559,Hale Irwin,.61,5244,859000
297,0,01864,Larry Nelson,.61,11399,1854000
301,0,06214,Guy Boros,.58,73203,12694000
301,0,10565,Ian Leggatt,.58,4420,756000
301,0,01812,Danny Mijovic,.58,4420,756000
304,0,01060,Dave Barr,.57,44130,7785000
304,0,20939,Keiichiro Fukabori,.57,4924,871500
306,0,01641,Gary Koch,.56,4000,720000
307,0,20382,Stephen Leaney,.55,5650,1033500
307,0,19909,Pete Morgan,.55,8485,1548000
307,0,07235,John Morse,.55,43140,7857000
310,0,01964,Greg Powers,.52,2508,486000
310,0,06791,Mark Wurtz,.52,40215,7677000
312,0,01512,Bunky Henry,.49,2376,486000
313,0,20473,Ignacio Garrido,.48,10304,2144500
314,0,19883,Joe Daley,.46,42091,9171000
314,0,01949,Mark Pfeil,.46,6225,1341000
316,0,01200,Keith Clearwater,.44,18465,4167000
316,0,06270,Bobby Gage,.44,33881,7659000
318,0,20992,Kazuhiko Hosokawa,.42,8883,2113500
318,0,12755,Vance Veazey,.42,41145,9891000
320,0,20585,Niclas Fasth,.40,20359,5148000
321,0,01824,Yoshinori Mizumaki,.39,4608,1177500
322,0,01755,Dick Mast,.38,9892,2623000
322,0,02094,Tony Sills,.38,5475,1431000
322,0,02196,Robert Thompson,.38,4586,1206000
325,0,02111,Mike Smith,.37,2805,765000
326,0,01958,Dan Pohl,.36,11523,3213000
327,0,01346,Ed Fiori,.35,4080,1170000
327,0,21631,Iain Steel,.35,29142,8298000
329,0,23047,Ken Conant,.33,3864,1170000
330,0,01435,Wayne Grady,.32,22044,6885000
330,0,10213,Dicky Pride,.32,27679,8703000
332,0,01197,Bobby Clampett,.31,3487,1125000
332,0,02033,Dave Rummells,.31,18746,6075000
334,0,01998,Jack Renner,.30,2697,909000
335,0,01444,Ken Green,.29,16857,5895000
335,0,02185,Lance Ten Broeck,.29,3030,1062000
337,0,01206,Bobby Cole,.28,2970,1071000
338,0,01571,Barry Jaeckel,.26,2883,1125000
339,0,19970,Robert Karlsson,.25,5750,2324500
340,0,12387,Michael Christie,.22,16559,7362000
340,0,01284,Mike Donald,.22,7590,3375000
342,0,21593,Keith Nolan,.20,17202,8469000
343,0,01235,Ben Crenshaw,.18,11392,6446500
344,0,02225,Howard Twitty,.17,8874,5359000
345,0,01682,Wayne Levi,.15,4900,3240000
346,0,02201,Jim Thorpe,.14,3980,2898000
347,0,01522,Lon Hinkle,.12,2760,2223000
347,0,02067,Ted Schulz,.12,4137,3357000
349,0,01072,Chip Beck,.11,10865,10282000
350,0,01305,Danny Edwards,.10,4422,4239000
350,0,01701,Bob Lohr,.10,2508,2475000
352,0,07095,Lan Gooch,.04,3172,7389000
