RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
254,0,33592,Andy Pope,25350
256,0,31395,Yosuke Asaji,25088
257,0,20850,Daniel Chopra,24551
258,0,32252,Nino Bertasio,24438
258,0,36514,Yuki Inamori,24438
260,0,27140,Justin Walters,23851
261,0,30907,Rhys Enoch,22977
262,0,37454,Whee Kim,22354
263,0,40181,Clément Sordet,22353
264,0,32816,Satoshi Kodaira,21834
265,0,30750,Tommy Gainey,21560
266,0,27896,Ross Fisher,21300
266,0,25431,Rob Labritz,21300
268,0,56762,Will Gordon,21219
269,0,48117,Kurt Kitayama,20200
270,0,24358,Robert Garrigus,19417
271,0,39058,Lucas Herbert,19250
272,0,36699,Patrick Rodgers,18647
273,0,23614,Rich Beem,18550
273,0,24964,Ryan Vermeer,18550
275,0,26735,Marty Jertson,18400
276,0,54328,Norman Xiong,18382
277,0,24357,K.J. Choi,17927
278,0,36852,Jim Knous,17176
279,0,22913,John Rollins,15400
280,0,39470,Richard Jung,15352
281,0,47420,Jake Knapp,15200
282,0,34296,Wes Homan,15184
283,0,46440,Smylie Kaufman,14454
284,0,12782,Tim Herron,14308
285,0,11123,Chris Couch,14000
286,0,01677,Tom Lehman,13952
286,0,50493,Justin Suh,13952
288,0,31416,Derek Fathauer,12240
289,0,20645,John Senden,12000
290,0,10213,Dicky Pride,11280
291,0,24846,Ricky Barnes,9634
291,0,32334,Charlie Beljan,9634
291,0,45860,Case Cochran,9634
291,0,24781,Hunter Mahan,9634
291,0,54364,Stephen Stallings Jr.,9634
296,0,25562,Andres Romero,8423
297,0,24663,Y.E. Yang,8015
298,0,30191,Julián Etulain,7385
299,0,51680,Alistair Docherty,7280
300,0,10885,Robert Allenby,7175
301,0,01249,John Daly,7070
302,0,08385,Omar Uresti,6930
303,0,20160,Charlie Wi,6825
304,0,27933,John Merrick,6685
304,0,22293,Heath Slocum,6685
306,0,24912,Will MacKenzie,6510
