RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
58,0,25720,Chad Collins,2.59,34,1314
59,0,31416,Derek Fathauer,2.60,44,1692
59,0,25493,Nick Taylor,2.60,37,1422
61,0,25349,Tim Wilkinson,2.61,32,1224
62,0,27644,Brian Harman,2.62,49,1872
63,0,35732,Wes Roach,2.63,26,990
64,0,35879,Kelly Kraft,2.64,28,1062
65,0,24024,Zach Johnson,2.65,41,1548
65,0,20645,John Senden,2.65,41,1548
67,0,23108,Matt Kuchar,2.66,46,1728
67,0,25804,Bubba Watson,2.66,33,1242
69,0,20766,Padraig Harrington,2.67,26,972
69,0,29289,S.Y. Noh,2.67,39,1458
71,0,32757,Patton Kizzire,2.68,43,1602
71,0,29485,Brett Stegmaier,2.68,41,1530
73,0,08075,Jerry Kelly,2.70,37,1368
74,0,29479,Scott Brown,2.71,43,1584
74,0,26951,Johnson Wagner,2.71,42,1548
76,0,31420,Anirban Lahiri,2.74,34,1242
77,0,40058,Zac Blair,2.75,47,1710
78,0,12510,Chad Campbell,2.78,45,1620
78,0,29974,Branden Grace,2.78,30,1080
78,0,46440,Smylie Kaufman,2.78,44,1584
78,0,39975,Michael Kim,2.78,48,1728
78,0,28114,Dawie van der Walt,2.78,35,1260
83,0,29268,Bronson Burgoon,2.81,40,1422
83,0,32448,James Hahn,2.81,43,1530
83,0,34174,John Huh,2.81,43,1530
83,0,27974,Sung Kang,2.81,44,1566
83,0,34409,David Lingmerth,2.81,41,1458
88,0,34261,Scott Langley,2.82,32,1134
89,0,28092,D.H. Lee,2.83,29,1026
90,0,34099,Harris English,2.86,50,1746
91,0,33667,Carlos Ortiz,2.89,39,1350
92,0,27936,Martin Laird,2.92,41,1404
93,0,32366,Kevin Chappell,2.93,49,1674
93,0,24140,Sean O'Hair,2.93,47,1602
93,0,30110,Kyle Stanley,2.93,47,1602
96,0,30692,Scott Stallings,2.94,37,1260
97,0,25198,Francesco Molinari,2.95,34,1152
97,0,27770,Camilo Villegas,2.95,42,1422
99,0,30163,Henrik Norlander,2.99,36,1206
100,0,30944,Jason Kokrak,3.00,48,1602
100,0,27942,Rob Oppenheim,3.00,34,1134
100,0,28132,Tyrone Van Aswegen,3.00,55,1836
103,0,33448,Justin Thomas,3.01,52,1728
104,0,06522,Ernie Els,3.03,36,1188
104,0,23353,J.J. Henry,3.03,36,1188
106,0,24924,Bill Haas,3.05,45,1476
106,0,24490,George McNeill,3.05,28,918
106,0,27214,Kevin Streelman,3.05,45,1476
109,0,37454,Whee Kim,3.06,43,1404
110,0,30926,Chris Kirk,3.07,47,1530
111,0,26329,Louis Oosthuizen,3.08,31,1008
112,0,06567,Vijay Singh,3.09,40,1296
113,0,25900,Lucas Glover,3.11,42,1350
113,0,22046,Geoff Ogilvy,3.11,33,1062
113,0,31560,Brian Stuard,3.11,37,1188
116,0,33141,Keegan Bradley,3.12,46,1476
117,0,24912,Will MacKenzie,3.13,45,1440
117,0,33418,Shawn Stefani,3.13,49,1566
119,0,35891,Cameron Smith,3.14,39,1242
120,0,34264,Hudson Swafford,3.15,59,1872
121,0,33419,Cameron Tringale,3.17,44,1386
122,0,35545,Blayne Barber,3.19,46,1440
123,0,25274,Steven Bowditch,3.21,41,1278
123,0,29720,Andres Gonzales,3.21,45,1404
125,0,25892,Steve Wheatcroft,3.22,47,1458
126,0,29745,Tyler Aldridge,3.23,46,1422
126,0,25364,Paul Casey,3.23,43,1332
126,0,34563,Chesson Hadley,3.23,46,1422
126,0,21878,Mark Wilson,3.23,36,1116
130,0,29223,Sam Saunders,3.25,38,1170
130,0,25632,Jimmy Walker,3.25,48,1476
132,0,28158,Steve Marino,3.27,40,1224
133,0,24781,Hunter Mahan,3.28,36,1098
133,0,33413,Ben Martin,3.28,52,1584
135,0,29461,Jamie Lovemark,3.30,54,1638
136,0,33122,Russell Knox,3.31,53,1602
136,0,25818,Scott Piercy,3.31,50,1512
138,0,33461,Morgan Hoffmann,3.32,40,1206
139,0,29420,Billy Horschel,3.33,42,1260
139,0,25572,Graeme McDowell,3.33,36,1080
141,0,32839,Hideki Matsuyama,3.35,44,1314
141,0,27064,Jhonattan Vegas,3.35,56,1674
143,0,45526,Abraham Ancer,3.36,29,864
144,0,20229,Stewart Cink,3.37,37,1098
145,0,35532,Tom Hoge,3.39,47,1386
146,0,31646,Emiliano Grillo,3.40,55,1620
147,0,12716,Charley Hoffman,3.41,54,1584
147,0,26289,Boo Weekley,3.41,51,1494
149,0,26476,Chez Reavie,3.42,53,1548
150,0,02206,David Toms,3.49,39,1116
151,0,31557,Jim Herman,3.52,59,1674
152,0,35300,Andrew Loupe,3.56,48,1350
153,0,20848,Ángel Cabrera,3.58,40,1116
153,0,24502,Adam Scott,3.58,49,1368
155,0,28679,Fabián Gómez,3.59,51,1422
156,0,22892,Jason Gore,3.60,48,1332
156,0,33204,Shane Lowry,3.60,35,972
158,0,23320,Ryan Palmer,3.62,56,1548
159,0,22405,Justin Rose,3.67,41,1116
160,0,27436,Graham DeLaet,3.70,44,1188
160,0,25686,Jason Dufner,3.70,68,1836
160,0,34431,Robert Streb,3.70,56,1512
163,0,26331,Charl Schwartzel,3.73,47,1260
163,0,29221,Webb Simpson,3.73,47,1260
165,0,24461,Thomas Aiken,3.79,45,1188
165,0,36699,Patrick Rodgers,3.79,58,1530
167,0,10885,Robert Allenby,3.81,35,918
167,0,20104,Ken Duke,3.81,37,972
167,0,21209,Sergio Garcia,3.81,35,918
167,0,36689,Brooks Koepka,3.81,48,1260
171,0,24358,Robert Garrigus,3.85,45,1170
171,0,28237,Rory McIlroy,3.85,43,1116
173,0,29926,Danny Lee,3.89,63,1620
174,0,28475,Jeff Overton,3.93,46,1170
175,0,27141,J.B. Holmes,3.98,53,1332
175,0,10213,Dicky Pride,3.98,38,954
177,0,37273,Derek Ernst,4.00,41,1026
177,0,32150,Michael Thompson,4.00,49,1224
179,0,32618,Rhein Gibson,4.12,40,972
180,0,35451,Scott Pinckney,4.18,64,1530
181,0,25240,D.A. Points,4.25,39,918
182,0,27129,Luke List,4.33,60,1386
183,0,37189,Harold Varner III,4.41,73,1656
184,0,20691,Greg Owen,4.60,67,1458
185,0,23621,Rory Sabbatini,4.63,45,972
