RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
129,0,10201,Matt Gogel,26,36
129,0,08537,J.P. Hayes,26,30
129,0,01761,Len Mattiace,26,29
129,0,10213,Dicky Pride,26,42
134,0,20098,Stuart Appleby,25,33
134,0,22371,Aaron Baddeley,25,33
134,0,07223,Brian Bateman,25,32
134,0,24925,Jonathan Byrd,25,37
134,0,01226,Fred Couples,25,34
134,0,12760,Danny Ellis,25,28
134,0,01666,Bernhard Langer,25,28
134,0,10860,Justin Leonard,25,26
134,0,12682,Hirofumi Miyase,25,33
143,0,23135,Tim Clark,24,36
143,0,01203,Russ Cochran,24,29
143,0,23541,Ben Crane,24,37
143,0,19846,Brian Gay,24,28
143,0,01724,Jeff Maggert,24,36
143,0,25237,Kevin Muncrief,24,29
143,0,22046,Geoff Ogilvy,24,35
143,0,07939,Dan Olsen,24,32
143,0,20548,Hidemichi Tanaka,24,30
143,0,02239,Scott Verplank,24,27
143,0,10423,Mike Weir,24,34
143,0,21878,Mark Wilson,24,27
155,0,22621,Ben Curtis,23,27
155,0,23983,Luke Donald,23,30
155,0,21731,Freddie Jacobson,23,35
155,0,01797,Rocco Mediate,23,29
155,0,10107,Deane Pappas,23,34
160,0,19972,José Coceres,22,29
160,0,20433,Mark Hensby,22,37
160,0,23497,Tag Ridings,22,27
163,0,12782,Tim Herron,21,30
163,0,12680,Shigeki Maruyama,21,35
165,0,01132,Mark Brooks,20,30
165,0,20229,Stewart Cink,20,23
165,0,01473,Todd Hamilton,20,23
165,0,06575,Dudley Hart,20,26
165,0,20628,Arron Oberholser,20,29
165,0,20580,Andre Stolz,20,28
171,0,01157,Tom Byrum,19,31
171,0,20382,Stephen Leaney,19,22
171,0,02010,Loren Roberts,19,25
174,0,01219,John Cook,18,21
174,0,08881,Tripp Isenhour,18,26
174,0,20634,Peter Lonard,18,24
174,0,24502,Adam Scott,18,22
178,0,01329,Brad Faxon,17,21
178,0,01887,Mark O'Meara,17,26
178,0,02002,John Riegger,17,20
178,0,22405,Justin Rose,17,31
178,0,06527,Steve Stricker,17,19
183,0,20593,Greg Chalmers,16,18
183,0,06522,Ernie Els,16,17
183,0,01706,Davis Love III,16,29
183,0,01920,Craig Parry,16,20
187,0,01527,Scott Hoch,15,21
187,0,02214,Kirk Triplett,15,27
187,0,08793,Tiger Woods,15,16
190,0,19825,Darren Clarke,14,20
190,0,01457,Jay Haas,14,18
190,0,01968,Nick Price,14,18
193,0,01320,Bob Estes,12,15
194,0,06373,José María Olazábal,11,13
194,0,20127,Chris Riley,11,15
196,0,20157,Retief Goosen,9,11
