RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
101,0,01771,Blaine McCallister,+.18,71.31,71.49
101,0,02167,Mike Sullivan,+.18,71.36,71.54
103,0,01061,Ray Barr Jr.,+.17,70.92,71.09
104,0,02041,Bill Sander,+.16,71.55,71.71
105,0,01201,Lennie Clements,+.15,71.48,71.63
106,0,01135,Ken Brown,+.12,71.52,71.64
107,0,02160,Ron Streck,+.11,70.97,71.08
108,0,01143,Brad Bryant,+.10,71.21,71.31
109,0,01014,Fulton Allem,+.09,71.92,72.01
110,0,01931,Rick Pearson,+.08,71.29,71.37
111,0,01093,Ronnie Black,+.07,71.68,71.75
111,0,02185,Lance Ten Broeck,+.07,71.40,71.47
113,0,01168,David Canipe,+.05,71.62,71.67
113,0,01284,Mike Donald,+.05,71.52,71.57
115,0,01943,Chris Perry,+.04,71.70,71.74
115,0,02246,Duffy Waldorf,+.04,71.55,71.59
117,0,02225,Howard Twitty,+.03,71.53,71.56
118,0,02118,J.C. Snead,E,71.75,71.75
119,0,01998,Jack Renner,-.01,71.44,71.43
120,0,01200,Keith Clearwater,-.03,71.81,71.78
120,0,01306,David Edwards,-.03,71.48,71.45
120,0,02090,Tom Sieckmann,-.03,71.68,71.65
123,0,01662,Greg Ladehoff,-.06,71.73,71.67
124,0,02195,Leonard Thompson,-.09,71.79,71.70
125,0,02190,Doug Tewell,-.10,71.72,71.62
126,0,01305,Danny Edwards,-.15,71.88,71.73
127,0,01303,Bob Eastwood,-.18,71.95,71.77
127,0,01941,Tom Pernice Jr.,-.18,71.72,71.54
129,0,01197,Bobby Clampett,-.19,71.85,71.66
130,0,01571,Barry Jaeckel,-.21,71.77,71.56
130,0,02229,Brett Upper,-.21,71.73,71.52
132,0,02196,Robert Thompson,-.26,71.85,71.59
133,0,01077,Mike Bender,-.30,71.65,71.35
133,0,01443,Hubert Green,-.30,71.66,71.36
135,0,02094,Tony Sills,-.33,71.88,71.55
136,0,01938,David Peoples,-.34,71.83,71.49
137,0,01086,Roy Biancalana,-.35,71.97,71.62
137,0,01984,Sam Randolph,-.35,72.01,71.66
139,0,01707,Steve Lowery,-.37,72.02,71.65
140,0,01154,Bill Buttner,-.38,72.03,71.65
141,0,02322,Richard Zokol,-.39,72.25,71.86
142,0,01499,Mark Hayes,-.41,71.93,71.52
143,0,01986,Joey Rassett,-.42,72.03,71.61
144,0,01971,Dillard Pruitt,-.44,71.93,71.49
145,0,01648,Billy Kratzert,-.48,72.21,71.73
146,0,01106,Jim Booros,-.50,71.89,71.39
147,0,01790,Pat McGowan,-.51,72.06,71.55
148,0,02148,Ray Stewart,-.56,71.92,71.36
149,0,01151,Clark Burroughs,-.58,72.05,71.47
150,0,01884,Mac O'Grady,-.60,72.35,71.75
151,0,01331,Rick Fehr,-.62,72.35,71.73
152,0,01261,Jay Delsing,-.63,72.23,71.60
153,0,01185,Brandel Chamblee,-.64,72.17,71.53
154,0,01288,Ed Dougherty,-.68,72.33,71.65
155,0,01096,Phil Blackmar,-.69,72.23,71.54
156,0,01964,Greg Powers,-.72,72.33,71.61
157,0,01068,Andy Bean,-.73,72.83,72.10
158,0,01557,John Inman,-.74,72.53,71.79
158,0,02180,Harry Taylor,-.74,72.15,71.41
160,0,01892,Aki Ohmachi,-.76,72.60,71.84
160,0,02311,Kim Young,-.76,72.24,71.48
162,0,01970,Bob Proben,-.77,72.49,71.72
163,0,02126,Bruce Soulsby,-.81,72.09,71.28
164,0,01826,Brian Mogg,-.85,72.44,71.59
164,0,02255,Denis Watson,-.85,72.67,71.82
166,0,01179,Antonio Cerda,-.88,72.39,71.51
167,0,01094,Mike Blackburn,-.93,72.60,71.67
168,0,02192,Steve Thomas,-1.02,72.53,71.51
169,0,01476,Mike Hammond,-1.05,72.46,71.41
170,0,01150,George Burns,-1.06,73.22,72.16
171,0,01425,Ernie Gonzalez,-1.09,72.72,71.63
172,0,01191,Barry Cheesman,-1.13,72.90,71.77
172,0,02313,Bruce Zabriski,-1.13,72.68,71.55
174,0,01782,Mike McCullough,-1.20,72.74,71.54
174,0,02294,Willie Wood,-1.20,72.71,71.51
176,0,01214,Frank Conner,-1.26,72.57,71.31
177,0,01861,Jim Nelford,-1.28,73.10,71.82
178,0,01851,Bob Murphy,-1.29,73.15,71.86
179,0,01236,Richard Cromwell,-1.39,73.11,71.72
180,0,01224,Jeff Coston,-1.44,72.96,71.52
180,0,02244,Fred Wadsworth,-1.44,73.53,72.09
182,0,01127,Danny Briggs,-1.47,73.07,71.60
183,0,01737,Mark Maness,-1.58,73.25,71.67
184,0,01468,Gary Hallberg,-1.86,73.81,71.95
185,0,02215,Paul Trittler,-1.99,73.69,71.70
