RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
178,0,29221,Webb Simpson,1.12,208,185
180,0,52411,Kyle Westmoreland,1.11,292,263
181,0,29420,Billy Horschel,1.10,231,210
181,0,34409,David Lingmerth,1.10,312,283
183,0,35901,Paul Haley II,1.09,323,295
183,0,58967,Trevor Werbylo,1.09,284,261
183,0,32139,Danny Willett,1.09,217,199
186,0,46601,Trey Mullinax,1.08,254,236
187,0,28420,Ryan Brehm,1.06,306,288
188,0,51950,Max McGreevy,1.04,317,305
189,0,29970,Dylan Frittelli,0.99,269,272
189,0,31557,Jim Herman,0.99,254,256
191,0,27095,Nick Watney,0.97,253,262
192,0,32662,Michael Gligic,0.95,236,249
192,0,51491,Brandon Matthews,0.95,211,221
