RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
116,0,06515,Shaun Micheel,63.11,804,1274
117,0,21893,Brian Kortan,63.01,545,865
117,0,12602,Dean Wilson,63.01,867,1376
119,0,22548,Patrick Sheehan,62.99,972,1543
120,0,12760,Danny Ellis,62.94,676,1074
121,0,01810,Phil Mickelson,62.85,692,1101
122,0,12705,Cliff Kresge,62.84,761,1211
123,0,08337,Mike Heinen,62.65,463,739
124,0,01666,Bernhard Langer,62.57,478,764
125,0,20098,Stuart Appleby,62.52,684,1094
126,0,20157,Retief Goosen,62.50,480,768
127,0,25686,Jason Dufner,62.49,688,1101
128,0,01945,Kenny Perry,62.48,661,1058
129,0,01035,Tommy Armour III,62.37,759,1217
130,0,19825,Darren Clarke,62.28,421,676
131,0,24781,Hunter Mahan,62.24,816,1311
132,0,01577,Lee Janzen,62.17,710,1142
133,0,01261,Jay Delsing,62.11,631,1016
134,0,24925,Jonathan Byrd,62.10,716,1153
135,0,20127,Chris Riley,61.84,637,1030
136,0,08881,Tripp Isenhour,61.74,455,737
137,0,20121,Todd Fischer,61.73,876,1419
138,0,23614,Rich Beem,61.72,661,1071
139,0,20593,Greg Chalmers,61.66,600,973
140,0,20585,Niclas Fasth,61.65,516,837
141,0,01329,Brad Faxon,61.58,763,1239
142,0,20634,Peter Lonard,61.50,567,922
143,0,22405,Justin Rose,61.45,617,1004
144,0,02002,John Riegger,61.35,454,740
145,0,21949,Joe Ogilvie,61.31,873,1424
146,0,24357,K.J. Choi,61.24,700,1143
147,0,25345,Carl Pettersson,61.07,825,1351
148,0,21407,Arjun Atwal,60.48,701,1159
149,0,01927,Dennis Paulson,60.44,599,991
150,0,06567,Vijay Singh,60.36,929,1539
151,0,01706,Davis Love III,60.13,632,1051
152,0,10107,Deane Pappas,60.08,587,977
153,0,12660,Jesper Parnevik,59.98,718,1197
154,0,20572,Rod Pampling,59.82,783,1309
155,0,01024,Billy Andrade,59.71,864,1447
156,0,02106,Chris Smith,59.49,871,1464
157,0,02245,Grant Waite,59.37,637,1073
158,0,12823,Carlos Franco,59.33,817,1377
159,0,21633,Steve Allan,59.29,817,1378
160,0,23307,Roger Tambellini,59.25,644,1087
161,0,23621,Rory Sabbatini,59.15,714,1207
162,0,08835,Kris Cox,59.05,584,989
163,0,23613,Rich Barcelo,59.01,534,905
163,0,20104,Ken Duke,59.01,717,1215
165,0,20580,Andre Stolz,58.97,437,741
166,0,01226,Fred Couples,58.82,430,731
167,0,01473,Todd Hamilton,58.73,723,1231
168,0,20229,Stewart Cink,58.71,795,1354
169,0,20850,Daniel Chopra,58.60,865,1476
170,0,20378,Mathias Grönberg,58.53,710,1213
171,0,21209,Sergio Garcia,58.48,524,896
172,0,01707,Steve Lowery,58.29,721,1237
173,0,12782,Tim Herron,57.96,670,1156
174,0,24502,Adam Scott,57.65,422,732
175,0,06332,Neal Lancaster,57.64,826,1433
176,0,01042,Paul Azinger,57.58,600,1042
177,0,07749,Brett Quigley,57.15,779,1363
178,0,06373,José María Olazábal,56.98,412,723
179,0,06197,Michael Allen,56.49,670,1186
180,0,23497,Tag Ridings,56.42,391,693
181,0,11123,Chris Couch,56.21,430,765
182,0,08793,Tiger Woods,56.13,568,1012
183,0,25237,Kevin Muncrief,56.12,390,695
184,0,21731,Freddie Jacobson,55.56,620,1116
185,0,06522,Ernie Els,55.51,453,816
186,0,12394,Tom Carter,55.10,843,1530
187,0,23338,David Gossett,54.42,431,792
188,0,10912,Craig Perks,54.37,547,1006
189,0,23063,Scott Hend,54.12,598,1105
190,0,06613,Tommy Tolles,54.02,504,933
191,0,22371,Aaron Baddeley,53.08,629,1185
192,0,01249,John Daly,52.99,585,1104
193,0,06527,Steve Stricker,52.72,572,1085
194,0,07939,Dan Olsen,51.52,524,1017
195,0,20663,Brenden Pappas,50.13,753,1502
196,0,23552,Hank Kuehne,49.88,620,1243
