RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
89,0,19824,Craig Barlow,5.00,53,1059,+0.40
90,0,20382,Stephen Leaney,5.02,44,876,+0.43
91,0,01761,Len Mattiace,5.03,51,1014,+0.86
92,0,07457,Steve Flesch,5.05,63,1248,+0.13
92,0,12645,Brent Geiberger,5.05,64,1267,+0.22
92,0,06078,Esteban Toledo,5.05,62,1227,+0.45
95,0,08337,Mike Heinen,5.06,36,712,+0.78
96,0,06515,Shaun Micheel,5.14,54,1050,+0.59
97,0,12823,Carlos Franco,5.15,68,1321,+0.35
98,0,01219,John Cook,5.16,38,737,+0.45
98,0,01226,Fred Couples,5.16,32,620,+0.41
98,0,01685,J.L. Lewis,5.16,69,1338,+0.30
101,0,22913,John Rollins,5.19,56,1078,+0.30
102,0,12782,Tim Herron,5.26,52,989,+0.35
103,0,20472,Alex Cejka,5.27,44,835,+0.39
103,0,22548,Patrick Sheehan,5.27,77,1460,+0.36
105,0,24290,D.J. Brigman,5.32,55,1034,+0.25
106,0,21209,Sergio Garcia,5.36,39,728,+0.23
107,0,12753,David Morland IV,5.40,52,963,+0.42
108,0,01388,Robert Gamez,5.41,73,1350,+0.38
109,0,01945,Kenny Perry,5.45,50,918,+0.02
109,0,01968,Nick Price,5.45,29,532,+0.48
111,0,01329,Brad Faxon,5.51,56,1016,+0.39
112,0,24781,Hunter Mahan,5.54,68,1228,+0.47
113,0,20229,Stewart Cink,5.61,65,1158,+0.23
114,0,02246,Duffy Waldorf,5.69,53,932,+0.28
115,0,21893,Brian Kortan,5.73,48,838,+0.27
116,0,02049,Gene Sauers,5.76,65,1129,+0.52
116,0,23623,Bo Van Pelt,5.76,72,1251,+0.17
118,0,20628,Arron Oberholser,5.78,54,934,+0.33
119,0,23621,Rory Sabbatini,5.81,62,1068,+0.37
120,0,20121,Todd Fischer,5.82,81,1392,+0.43
120,0,06595,Kevin Sutherland,5.82,61,1048,+0.08
122,0,22405,Justin Rose,5.83,52,892,+0.63
123,0,01035,Tommy Armour III,5.86,68,1161,+0.29
123,0,01941,Tom Pernice Jr.,5.86,76,1296,+0.30
125,0,20498,Briny Baird,5.88,73,1241,+0.11
125,0,22046,Geoff Ogilvy,5.88,68,1156,+0.22
125,0,01948,Tim Petrovic,5.88,78,1326,+0.27
125,0,20580,Andre Stolz,5.88,42,714,+0.62
129,0,21805,Harrison Frazar,5.91,64,1082,+0.28
130,0,01887,Mark O'Meara,5.92,38,642,+0.03
131,0,24361,Pat Perez,5.94,78,1313,+0.41
132,0,20104,Ken Duke,5.98,71,1188,+0.44
133,0,10201,Matt Gogel,6.02,64,1063,+0.34
134,0,10585,Scott McCarron,6.04,69,1142,+0.19
135,0,24925,Jonathan Byrd,6.05,63,1042,+0.62
136,0,12705,Cliff Kresge,6.06,70,1155,+0.44
137,0,21407,Arjun Atwal,6.07,67,1104,+0.60
138,0,01577,Lee Janzen,6.08,66,1086,+0.33
139,0,08793,Tiger Woods,6.09,48,788,+0.33
140,0,01707,Steve Lowery,6.13,69,1126,+0.28
141,0,23353,J.J. Henry,6.15,83,1350,+0.29
142,0,23614,Rich Beem,6.23,58,931,+0.33
143,0,25686,Jason Dufner,6.24,67,1074,+0.49
144,0,25345,Carl Pettersson,6.27,76,1212,+0.45
145,0,01666,Bernhard Langer,6.29,41,652,+0.20
146,0,20094,Jonathan Kaye,6.31,60,951,+0.37
146,0,23108,Matt Kuchar,6.31,71,1126,+0.51
148,0,12760,Danny Ellis,6.33,68,1074,+0.22
148,0,07749,Brett Quigley,6.33,81,1280,+0.31
150,0,20593,Greg Chalmers,6.34,60,946,+0.60
151,0,20127,Chris Riley,6.35,53,834,+0.21
152,0,12660,Jesper Parnevik,6.39,73,1142,+0.04
153,0,01320,Bob Estes,6.50,53,816,+0.28
154,0,25900,Lucas Glover,6.53,81,1240,+0.33
154,0,01797,Rocco Mediate,6.53,38,582,+0.26
156,0,23541,Ben Crane,6.57,81,1232,+0.21
157,0,01261,Jay Delsing,6.67,66,989,+0.47
158,0,21949,Joe Ogilvie,6.69,86,1285,+0.29
158,0,12602,Dean Wilson,6.69,92,1376,+0.43
160,0,20378,Mathias Grönberg,6.73,76,1130,+0.20
161,0,23320,Ryan Palmer,6.82,93,1363,+0.48
162,0,23307,Roger Tambellini,6.88,71,1032,+0.39
163,0,21646,David Branshaw,6.89,77,1117,+0.40
164,0,01361,Dan Forsman,7.00,71,1015,+0.34
165,0,22371,Aaron Baddeley,7.08,78,1102,+0.59
165,0,01926,Steve Pate,7.08,66,932,+0.38
167,0,01161,Mark Calcavecchia,7.11,66,928,+0.23
168,0,01042,Paul Azinger,7.20,71,986,+0.31
169,0,20850,Daniel Chopra,7.25,101,1393,+0.35
170,0,10107,Deane Pappas,7.26,69,950,+0.43
171,0,23613,Rich Barcelo,7.29,64,878,+0.47
172,0,06575,Dudley Hart,7.55,57,755,+0.33
172,0,02245,Grant Waite,7.55,79,1046,+0.41
174,0,10912,Craig Perks,7.58,72,950,+0.44
175,0,06332,Neal Lancaster,7.61,107,1406,+0.44
176,0,21633,Steve Allan,7.79,103,1323,+0.26
177,0,06373,José María Olazábal,7.84,48,612,+0.38
178,0,01810,Phil Mickelson,8.00,68,850,+0.03
179,0,21731,Freddie Jacobson,8.02,76,948,+0.18
180,0,06197,Michael Allen,8.09,96,1186,+0.41
180,0,12394,Tom Carter,8.09,117,1447,+0.45
182,0,02106,Chris Smith,8.23,116,1409,+0.18
183,0,08835,Kris Cox,8.50,77,906,+0.34
184,0,01553,John Huston,8.54,62,726,+0.29
185,0,23497,Tag Ridings,8.86,59,666,+0.47
186,0,23338,David Gossett,9.03,69,764,+0.74
187,0,01024,Billy Andrade,9.12,127,1392,+0.27
188,0,01249,John Daly,9.61,98,1020,+0.27
189,0,07939,Dan Olsen,9.67,93,962,+0.45
190,0,06613,Tommy Tolles,9.82,89,906,+0.28
191,0,06527,Steve Stricker,9.93,105,1057,+0.38
192,0,25237,Kevin Muncrief,10.33,69,668,+0.65
193,0,11123,Chris Couch,10.57,78,738,+0.33
194,0,20663,Brenden Pappas,11.26,166,1474,+0.33
195,0,23552,Hank Kuehne,12.01,146,1216,+0.46
196,0,23063,Scott Hend,12.10,127,1050,+0.35
