RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
137,0,27141,J.B. Holmes,333.0,1332,4
137,0,01577,Lee Janzen,333.0,1332,4
139,0,26289,Boo Weekley,346.5,1386,4
140,0,01035,Tommy Armour III,348.0,1044,3
141,0,06251,Chris DiMarco,349.2,1746,5
142,0,25190,Jeff Quinney,351.0,1404,4
143,0,08931,Glen Day,355.5,1422,4
144,0,12602,Dean Wilson,364.5,1458,4
145,0,20472,Alex Cejka,369.0,1476,4
145,0,23108,Matt Kuchar,369.0,1476,4
145,0,22961,David Mathis,369.0,1476,4
148,0,21753,Brian Davis,370.8,1854,5
149,0,22621,Ben Curtis,372.0,1116,3
150,0,20634,Peter Lonard,387.0,1548,4
151,0,26596,Ryan Moore,400.5,1602,4
152,0,24781,Hunter Mahan,414.0,1656,4
153,0,23048,Eric Axley,426.0,1278,3
153,0,24449,Parker McLachlin,426.0,1278,3
155,0,01948,Tim Petrovic,436.5,1746,4
156,0,27466,Spencer Levin,450.0,1350,3
157,0,23718,Nathan Green,468.0,1872,4
158,0,01724,Jeff Maggert,474.0,1422,3
159,0,31323,Gary Woodland,477.0,954,2
160,0,20848,Ángel Cabrera,486.0,972,2
161,0,07223,Brian Bateman,495.0,990,2
162,0,24138,Ian Poulter,504.0,1008,2
163,0,21350,Ryuji Imada,510.0,1530,3
164,0,01142,Bart Bryant,522.0,1044,2
165,0,01329,Brad Faxon,531.0,1062,2
166,0,06621,Joe Durant,558.0,1116,2
167,0,24503,Jeff Klauk,582.0,1746,3
168,0,21961,Charles Howell III,594.0,1782,3
169,0,24912,Will MacKenzie,621.0,1242,2
170,0,01161,Mark Calcavecchia,648.0,1296,2
171,0,23983,Luke Donald,684.0,1368,2
172,0,26668,Marc Turnesa,693.0,1386,2
173,0,20098,Stuart Appleby,702.0,1404,2
173,0,12705,Cliff Kresge,702.0,1404,2
175,0,26420,Richard Johnson,765.0,1530,2
176,0,23638,Brendon de Jonge,810.0,1620,2
177,0,25900,Lucas Glover,837.0,1674,2
178,0,08845,Scott Sterling,918.0,918,1
179,0,01677,Tom Lehman,990.0,990,1
180,0,10117,Bob Heintz,1062.0,1062,1
181,0,24357,K.J. Choi,1152.0,1152,1
182,0,19846,Brian Gay,1728.0,1728,1
