RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
114,0,23353,J.J. Henry,182.1,9469.3,52
115,0,32448,James Hahn,182.0,11100.4,61
116,0,28500,Martin Flores,181.9,11640.1,64
116,0,31420,Anirban Lahiri,181.9,11275.7,62
118,0,27895,Jonas Blixt,181.8,8362.1,46
118,0,34021,Bud Cauley,181.8,6725.3,37
120,0,37338,Zecheng Dou,181.7,5631.4,31
120,0,34098,Russell Henley,181.7,7814.7,43
120,0,33419,Cameron Tringale,181.7,8359.6,46
123,0,39954,Cody Gribble,181.6,7990.2,44
123,0,32816,Satoshi Kodaira,181.6,4720.5,26
123,0,29926,Danny Lee,181.6,11622.1,64
126,0,24925,Jonathan Byrd,181.5,7805.8,43
127,0,27963,Chris Stroud,181.4,9071.0,50
128,0,35545,Blayne Barber,181.1,9234.4,51
128,0,24846,Ricky Barnes,181.1,5977.6,33
128,0,33410,Andrew Landry,181.1,11770.6,65
131,0,26499,Rafa Cabrera Bello,180.7,6684.1,37
131,0,33413,Ben Martin,180.7,10121.9,56
131,0,25396,Kevin Na,180.7,10843.3,60
134,0,29478,Kevin Kisner,180.3,10275.0,57
135,0,34466,Peter Malnati,180.0,12243.1,68
136,0,29221,Webb Simpson,179.8,12407.2,69
137,0,27649,Brandt Snedeker,179.7,10603.6,59
137,0,25493,Nick Taylor,179.7,12042.5,67
139,0,34409,David Lingmerth,179.6,11137.5,62
140,0,29479,Scott Brown,179.5,12205.1,68
140,0,31202,William McGirt,179.5,12562.6,70
140,0,25818,Scott Piercy,179.5,8797.2,49
143,0,27942,Rob Oppenheim,179.4,8790.4,49
144,0,46435,Austin Cook,179.1,14329.4,80
145,0,29535,Brice Garnett,179.0,11994.1,67
146,0,33122,Russell Knox,178.9,11631.5,65
147,0,45609,Tyler Duncan,178.7,11612.7,65
148,0,37455,Si Woo Kim,178.6,11968.5,67
149,0,47128,Richy Werenski,178.4,11598.0,65
150,0,35532,Tom Hoge,178.3,14083.5,79
150,0,29485,Brett Stegmaier,178.3,7846.4,44
152,0,24138,Ian Poulter,178.2,7306.5,41
153,0,27644,Brian Harman,178.0,10143.9,57
154,0,39327,Ben Silverman,177.9,11738.7,66
155,0,27958,Ryan Blaum,177.8,11022.8,62
155,0,37454,Whee Kim,177.8,10135.1,57
157,0,30926,Chris Kirk,177.7,15812.8,89
158,0,37278,Nicholas Lindheim,177.5,9051.6,51
159,0,39975,Michael Kim,177.2,8152.1,46
159,0,35544,Andrew Yun,177.2,5139.2,29
161,0,20572,Rod Pampling,177.1,7615.9,43
162,0,23108,Matt Kuchar,177.0,9912.6,56
163,0,25572,Graeme McDowell,176.7,7246.4,41
163,0,22056,Cameron Percy,176.7,6715.2,38
163,0,32876,Martin Piller,176.7,10776.2,61
166,0,28132,Tyrone Van Aswegen,176.6,12009.0,68
167,0,28679,Fabián Gómez,176.4,10934.7,62
168,0,25892,Steve Wheatcroft,175.7,7202.2,41
169,0,24024,Zach Johnson,175.5,10527.3,60
170,0,35879,Kelly Kraft,175.4,11754.0,67
171,0,20472,Alex Cejka,175.3,9643.7,55
172,0,26758,David Hearn,174.8,7868.0,45
173,0,31416,Derek Fathauer,174.7,10309.4,59
174,0,26596,Ryan Moore,173.7,10249.1,59
175,0,34358,Jonathan Randolph,173.6,10243.1,59
176,0,26476,Chez Reavie,173.3,7625.1,44
177,0,26951,Johnson Wagner,173.1,7960.7,46
178,0,29222,Billy Hurley III,173.0,9516.3,55
179,0,25240,D.A. Points,172.9,6917.0,40
180,0,48084,Wesley Bryan,172.7,6562.9,38
181,0,12510,Chad Campbell,172.4,8277.4,48
182,0,40058,Zac Blair,172.3,7408.1,43
183,0,19803,Ryan Armour,171.9,15300.9,89
183,0,35376,Roberto Díaz,171.9,8936.5,52
185,0,34174,John Huh,171.0,12314.4,72
186,0,31560,Brian Stuard,170.8,13492.7,79
187,0,23541,Ben Crane,170.3,7493.0,44
188,0,23325,Vaughn Taylor,170.0,11389.1,67
189,0,20593,Greg Chalmers,169.4,6774.1,40
190,0,25834,Daniel Summerhays,169.2,5584.4,33
191,0,19846,Brian Gay,167.9,13433.2,80
192,0,10809,Jim Furyk,166.1,5481.5,33
193,0,22582,Kyle Thompson,165.5,5461.4,33
