RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
103,0,34431,Robert Streb,1.489,83.368,56,1.515,1.406
103,0,25892,Steve Wheatcroft,1.489,61.037,41,1.519,1.421
110,0,40009,Dominic Bozzelli,1.488,78.890,53,1.518,1.440
110,0,28500,Martin Flores,1.488,95.211,64,1.517,1.446
110,0,34174,John Huh,1.488,108.631,73,1.516,1.421
110,0,27649,Brandt Snedeker,1.488,87.794,59,1.515,1.432
110,0,27064,Jhonattan Vegas,1.488,75.893,51,1.519,1.424
115,0,20157,Retief Goosen,1.487,55.034,37,1.518,1.436
115,0,39975,Michael Kim,1.487,71.369,48,1.516,1.390
115,0,32757,Patton Kizzire,1.487,102.595,69,1.516,1.431
115,0,46501,Ollie Schniederjans,1.487,89.231,60,1.515,1.435
115,0,29221,Webb Simpson,1.487,104.113,70,1.516,1.421
120,0,19846,Brian Gay,1.486,118.864,80,1.512,1.442
120,0,26596,Ryan Moore,1.486,87.678,59,1.509,1.449
120,0,26951,Johnson Wagner,1.486,69.820,47,1.518,1.398
123,0,32366,Kevin Chappell,1.485,74.226,50,1.517,1.405
123,0,23353,J.J. Henry,1.485,77.236,52,1.515,1.365
123,0,29420,Billy Horschel,1.485,106.924,72,1.519,1.438
123,0,49771,J.T. Poston,1.485,83.136,56,1.515,1.419
123,0,37189,Harold Varner III,1.485,100.983,68,1.517,1.437
128,0,30978,Kiradech Aphibarnrat,1.484,40.072,27,1.514,1.417
128,0,20229,Stewart Cink,1.484,94.947,64,1.517,1.394
128,0,46402,Talor Gooch,1.484,69.754,47,1.519,1.412
128,0,26758,David Hearn,1.484,66.765,45,1.517,1.417
128,0,35532,Tom Hoge,1.484,117.259,79,1.513,1.428
128,0,35506,Mackenzie Hughes,1.484,94.974,64,1.510,1.444
128,0,37278,Nicholas Lindheim,1.484,75.693,51,1.516,1.426
128,0,27942,Rob Oppenheim,1.484,72.717,49,1.514,1.423
128,0,25240,D.A. Points,1.484,62.327,42,1.518,1.437
128,0,25834,Daniel Summerhays,1.484,50.471,34,1.510,1.451
128,0,32333,Kevin Tway,1.484,109.823,74,1.519,1.411
139,0,28775,Nate Lashley,1.483,48.952,33,1.504,1.450
139,0,34466,Peter Malnati,1.483,100.824,68,1.514,1.411
139,0,23621,Rory Sabbatini,1.483,102.337,69,1.518,1.405
139,0,27963,Chris Stroud,1.483,75.639,51,1.517,1.422
143,0,20593,Greg Chalmers,1.482,59.274,40,1.519,1.386
143,0,35376,Roberto Díaz,1.482,77.063,52,1.519,1.432
143,0,32839,Hideki Matsuyama,1.482,60.782,41,1.517,1.451
143,0,48081,Xander Schauffele,1.482,87.452,59,1.518,1.422
143,0,08793,Tiger Woods,1.482,62.256,42,1.514,1.411
148,0,21961,Charles Howell III,1.481,102.210,69,1.509,1.439
148,0,29461,Jamie Lovemark,1.481,99.251,67,1.517,1.425
148,0,47287,Ethan Tracy,1.481,66.624,45,1.515,1.425
148,0,33419,Cameron Tringale,1.481,68.139,46,1.512,1.416
152,0,30926,Chris Kirk,1.480,133.238,90,1.514,1.377
153,0,29222,Billy Hurley III,1.479,81.350,55,1.511,1.416
153,0,26476,Chez Reavie,1.479,68.055,46,1.516,1.412
153,0,34360,Patrick Reed,1.479,76.924,52,1.513,1.448
156,0,26331,Charl Schwartzel,1.478,47.280,32,1.512,1.435
157,0,40026,Daniel Berger,1.477,78.268,53,1.507,1.425
157,0,27214,Kevin Streelman,1.477,110.767,75,1.509,1.429
159,0,33413,Ben Martin,1.476,82.648,56,1.517,1.420
159,0,34256,Andrew Putnam,1.476,101.832,69,1.512,1.400
159,0,29484,Peter Uihlein,1.476,73.809,50,1.518,1.398
162,0,19803,Ryan Armour,1.475,131.246,89,1.511,1.420
162,0,27141,J.B. Holmes,1.475,87.005,59,1.515,1.387
162,0,36689,Brooks Koepka,1.475,63.446,43,1.512,1.421
162,0,25572,Graeme McDowell,1.475,60.490,41,1.516,1.397
162,0,22405,Justin Rose,1.475,57.544,39,1.515,1.406
167,0,28679,Fabián Gómez,1.473,92.770,63,1.514,1.422
167,0,33418,Shawn Stefani,1.473,75.143,51,1.514,1.379
169,0,24924,Bill Haas,1.472,69.202,47,1.517,1.423
169,0,47347,Adam Schenk,1.472,94.211,64,1.508,1.426
169,0,32254,Xinjun Zhang,1.472,72.145,49,1.518,1.411
172,0,31646,Emiliano Grillo,1.471,100.007,68,1.503,1.414
172,0,27349,Alex Noren,1.471,54.423,37,1.507,1.425
174,0,34264,Hudson Swafford,1.470,66.172,45,1.516,1.392
174,0,31323,Gary Woodland,1.470,79.380,54,1.522,1.418
176,0,32448,James Hahn,1.469,91.058,62,1.509,1.400
177,0,40058,Zac Blair,1.468,63.129,43,1.516,1.367
178,0,29478,Kevin Kisner,1.465,83.526,57,1.516,1.403
178,0,24781,Hunter Mahan,1.465,73.244,50,1.492,1.432
180,0,47125,Matt Atkins,1.464,54.182,37,1.507,1.390
181,0,29479,Scott Brown,1.462,100.892,69,1.514,1.397
182,0,25396,Kevin Na,1.461,87.677,60,1.507,1.420
183,0,27556,Ted Potter Jr.,1.460,102.195,70,1.512,1.415
184,0,39324,J.J. Spaun,1.459,86.106,59,1.506,1.404
185,0,20572,Rod Pampling,1.458,62.687,43,1.496,1.388
185,0,34358,Jonathan Randolph,1.458,87.467,60,1.497,1.412
187,0,45609,Tyler Duncan,1.457,94.702,65,1.516,1.377
188,0,39546,Keith Mitchell,1.455,101.856,70,1.510,1.379
189,0,24846,Ricky Barnes,1.453,47.950,33,1.517,1.412
190,0,37275,Sam Ryder,1.450,86.973,60,1.497,1.384
191,0,24361,Pat Perez,1.442,59.105,41,1.473,1.393
192,0,39328,Conrad Shindler,1.425,41.336,29,1.512,1.353
193,0,37338,Zecheng Dou,1.423,44.099,31,1.506,1.337
