RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
88,0,12660,Jesper Parnevik,2.87,222,774
88,0,12663,Phil Tataurangi,2.87,254,885
88,0,02267,D.A. Weibring,2.87,222,773
93,0,06621,Joe Durant,2.86,267,934
93,0,01414,Bob Gilder,2.86,255,893
93,0,02023,Clarence Rose,2.86,330,1152
96,0,01116,Michael Bradley,2.85,232,814
96,0,01378,David Frost,2.85,208,730
96,0,02170,Hal Sutton,2.85,381,1335
99,0,10195,Tim Conley,2.84,223,786
99,0,01533,P.H. Horgan III,2.84,353,1243
99,0,01905,Joe Ozaki,2.84,176,620
99,0,02002,John Riegger,2.84,276,973
99,0,02159,Curtis Strange,2.84,152,535
99,0,02246,Duffy Waldorf,2.84,290,1022
105,0,01323,Brad Fabel,2.81,301,1070
105,0,01797,Rocco Mediate,2.81,285,1015
105,0,07749,Brett Quigley,2.81,304,1082
105,0,06581,David Sutherland,2.81,309,1098
109,0,01006,John Adams,2.80,190,678
109,0,10569,Mike Brisky,2.80,266,950
109,0,01132,Mark Brooks,2.80,273,974
109,0,21584,Richie Coughlan,2.80,312,1114
109,0,01717,Sandy Lyle,2.80,183,654
109,0,02099,Scott Simpson,2.80,174,621
115,0,21007,Gabriel Hjertstedt,2.79,211,755
115,0,07707,Mike Small,2.79,207,743
115,0,10423,Mike Weir,2.79,241,863
118,0,06791,Mark Wurtz,2.78,172,618
119,0,06522,Ernie Els,2.77,142,512
119,0,01475,Donnie Hammond,2.77,289,1045
119,0,06315,Pete Jordan,2.77,281,1016
119,0,07087,Hugh Royer III,2.77,256,924
119,0,06595,Kevin Sutherland,2.77,330,1190
119,0,12755,Vance Veazey,2.77,209,755
125,0,01468,Gary Hallberg,2.76,207,749
125,0,10457,Frank Nobilo,2.76,175,635
127,0,01157,Tom Byrum,2.75,302,1099
127,0,08545,Glen Hnatiuk,2.75,272,988
127,0,01705,Tim Loustalot,2.75,212,772
127,0,06078,Esteban Toledo,2.75,312,1134
131,0,01093,Ronnie Black,2.74,241,879
131,0,01098,Jay Don Blake,2.74,262,957
131,0,06090,Jim McGovern,2.74,272,993
134,0,01175,Jim Carter,2.73,346,1266
134,0,06056,Jim Estes,2.73,192,704
134,0,20094,Jonathan Kaye,2.73,199,729
134,0,01771,Blaine McCallister,2.73,352,1291
138,0,01748,Doug Martin,2.72,346,1272
138,0,02214,Kirk Triplett,2.72,279,1026
138,0,02294,Willie Wood,2.72,257,944
141,0,07569,Mark Carnevale,2.71,305,1127
141,0,01920,Craig Parry,2.71,139,513
143,0,01072,Chip Beck,2.70,167,619
143,0,06251,Chris DiMarco,2.70,310,1147
143,0,01549,Mike Hulbert,2.70,279,1035
146,0,02279,Mark Wiebe,2.69,245,910
147,0,01607,Brian Kamm,2.68,211,788
148,0,01014,Fulton Allem,2.66,180,676
148,0,10962,Bradley Hughes,2.66,209,787
148,0,01604,Steve Jurgensen,2.66,206,775
148,0,02135,Mike Standly,2.66,252,947
152,0,01633,Tom Kite,2.65,193,728
152,0,01928,Corey Pavin,2.65,191,720
152,0,01960,Don Pooley,2.65,183,691
152,0,08553,Lee Porter,2.65,287,1082
156,0,06044,Scott Gump,2.64,310,1174
157,0,01677,Tom Lehman,2.63,259,985
157,0,01996,Mike Reid,2.63,240,914
157,0,02104,Jeff Sluman,2.63,338,1285
160,0,10733,Kent Jones,2.62,263,1002
160,0,06132,Sonny Skinner,2.62,254,970
162,0,01376,Bob Friend,2.61,263,1007
163,0,01139,Olin Browne,2.60,233,895
163,0,01219,John Cook,2.60,295,1136
163,0,01968,Nick Price,2.60,178,684
163,0,02101,Joey Sindelar,2.60,308,1185
163,0,21631,Iain Steel,2.60,175,674
168,0,06575,Dudley Hart,2.59,246,951
169,0,19883,Joe Daley,2.58,204,791
170,0,01385,Jim Gallagher Jr.,2.57,211,822
170,0,02008,Lee Rinker,2.57,319,1239
172,0,19824,Craig Barlow,2.56,251,980
172,0,02106,Chris Smith,2.56,283,1107
174,0,10207,Jimmy Johnston,2.55,168,658
175,0,02245,Grant Waite,2.53,293,1157
176,0,02241,Bobby Wadkins,2.52,268,1062
177,0,01068,Andy Bean,2.51,139,554
178,0,01353,Bruce Fleisher,2.49,224,901
179,0,01334,Keith Fergus,2.48,159,641
179,0,20154,Guy Hill,2.48,189,763
181,0,01201,Lennie Clements,2.44,189,775
182,0,21593,Keith Nolan,2.40,145,604
183,0,01326,Nick Faldo,2.37,123,518
184,0,01306,David Edwards,2.35,212,901
185,0,01060,Dave Barr,2.34,170,726
185,0,07235,John Morse,2.34,157,670
187,0,01133,Billy Ray Brown,2.32,170,733
188,0,10213,Dicky Pride,2.30,149,647
