RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
36,0,26951,Johnson Wagner,10' 3",2407.583,234,57,5"
44,0,22961,David Mathis,10' 2",2138.000,210,62,3"
44,0,25396,Kevin Na,10' 2",2830.833,278,66,3"
44,0,22405,Justin Rose,10' 2",2176.750,214,56,9"
44,0,26679,Kevin Stadler,10' 2",1678.917,165,46,4"
44,0,02214,Kirk Triplett,10' 2",1772.000,175,38,2"
44,0,12602,Dean Wilson,10' 2",2587.417,254,53,4"
50,0,08931,Glen Day,10' 1",1873.083,185,44,4"
50,0,20160,Charlie Wi,10' 1",2936.167,292,51,5"
52,0,28087,Kris Blanks,10' 0",1746.250,175,60,2"
52,0,07457,Steve Flesch,10' 0",1906.500,190,49,1"
52,0,27933,John Merrick,10' 0",2143.750,214,65,1"
52,0,24361,Pat Perez,10' 0",2072.167,207,71,7"
56,0,25900,Lucas Glover,9' 11",2795.250,282,57,4"
56,0,23800,Bryce Molder,9' 11",1930.333,194,39,5"
56,0,06595,Kevin Sutherland,9' 11",2588.500,261,56,1"
56,0,31323,Gary Woodland,9' 11",1240.000,125,48,2"
60,0,31416,Derek Fathauer,9' 10",1500.250,152,34,1"
60,0,23353,J.J. Henry,9' 10",2535.833,257,56,3"
60,0,21731,Freddie Jacobson,9' 10",2503.333,255,37,2"
60,0,26851,Marc Leishman,9' 10",2892.000,293,48,2"
60,0,21878,Mark Wilson,9' 10",2926.500,297,36,2"
65,0,23614,Rich Beem,9' 9",1869.500,192,42,6"
65,0,06251,Chris DiMarco,9' 9",2583.500,264,61,4"
65,0,06621,Joe Durant,9' 9",1668.167,171,43,4"
65,0,10809,Jim Furyk,9' 9",2401.250,246,44,3"
65,0,30711,Colt Knost,9' 9",1734.667,178,39,3"
65,0,27936,Martin Laird,9' 9",2259.833,232,72,4"
65,0,24781,Hunter Mahan,9' 9",2908.250,299,67,2"
65,0,21949,Joe Ogilvie,9' 9",2692.583,277,54,7"
65,0,01945,Kenny Perry,9' 9",2681.583,275,44,2"
65,0,25190,Jeff Quinney,9' 9",2340.500,241,47,3"
65,0,22295,Darron Stiles,9' 9",1372.917,141,45,4"
76,0,07223,Brian Bateman,9' 8",1329.917,138,57,9"
76,0,23638,Brendon de Jonge,9' 8",2706.500,280,45,1"
76,0,01320,Bob Estes,9' 8",2166.417,224,49,2"
76,0,24924,Bill Haas,9' 8",2714.750,282,52,4"
76,0,12705,Cliff Kresge,9' 8",2122.333,220,54,2"
76,0,27120,Troy Matteson,9' 8",2788.333,289,41,3"
76,0,10585,Scott McCarron,9' 8",2619.417,272,64,2"
76,0,28475,Jeff Overton,9' 8",2451.000,254,81,5"
76,0,01948,Tim Petrovic,9' 8",2900.917,301,50,3"
76,0,26476,Chez Reavie,9' 8",2005.167,207,41,7"
76,0,27649,Brandt Snedeker,9' 8",2304.500,239,53,3"
76,0,26498,Matt Weibring,9' 8",1900.917,196,34,3"
88,0,20070,Matt Bettencourt,9' 7",2932.167,306,52,2"
88,0,24024,Zach Johnson,9' 7",2801.583,293,45,3"
88,0,28620,Aron Price,9' 7",2296.417,239,52,4"
88,0,20645,John Senden,9' 7",3049.333,317,63,3"
88,0,08845,Scott Sterling,9' 7",1258.250,131,40,8"
88,0,27963,Chris Stroud,9' 7",2510.583,263,45,4"
88,0,10423,Mike Weir,9' 7",2305.833,240,55,2"
95,0,12510,Chad Campbell,9' 6",2329.583,245,42,1"
95,0,23718,Nathan Green,9' 6",2807.917,295,67,3"
95,0,26695,Michael Letzig,9' 6",2780.750,292,59,1"
95,0,26881,Jarrod Lyle,9' 6",1191.583,125,48,3"
95,0,01941,Tom Pernice Jr.,9' 6",2179.583,230,43,2"
95,0,22293,Heath Slocum,9' 6",2549.667,269,73,6"
101,0,06004,Stephen Ames,9' 5",2132.417,226,57,2"
101,0,23048,Eric Axley,9' 5",1508.250,160,54,2"
101,0,10860,Justin Leonard,9' 5",2625.417,280,50,2"
101,0,01707,Steve Lowery,9' 5",2370.667,252,36,5"
101,0,28158,Steve Marino,9' 5",2811.000,299,57,1"
101,0,22046,Geoff Ogilvy,9' 5",2126.083,226,37,6"
101,0,27683,Leif Olson,9' 5",1269.750,135,46,5"
101,0,25818,Scott Piercy,9' 5",2567.083,272,52,1"
109,0,23778,Brad Adamonis,9' 4",1603.167,172,58,2"
109,0,06197,Michael Allen,9' 4",1822.667,196,53,2"
109,0,10885,Robert Allenby,9' 4",1600.083,171,47,3"
109,0,22371,Aaron Baddeley,9' 4",1813.417,194,62,5"
109,0,23135,Tim Clark,9' 4",2181.833,233,53,1"
109,0,28089,Jason Day,9' 4",1744.000,187,37,4"
109,0,25686,Jason Dufner,9' 4",2479.750,265,50,2"
109,0,09011,David Duval,9' 4",1188.917,127,38,2"
109,0,21805,Harrison Frazar,9' 4",2939.333,316,42,4"
109,0,24358,Robert Garrigus,9' 4",2212.917,237,64,1"
109,0,01706,Davis Love III,9' 4",2401.417,257,48,3"
109,0,27060,John Mallinger,9' 4",2170.417,232,46,2"
109,0,24490,George McNeill,9' 4",2470.250,265,63,2"
109,0,01797,Rocco Mediate,9' 4",1967.750,210,69,4"
109,0,23325,Vaughn Taylor,9' 4",2557.167,275,33,2"
109,0,02239,Scott Verplank,9' 4",2612.667,281,55,3"
125,0,01035,Tommy Armour III,9' 3",1614.167,174,60,3"
125,0,20498,Briny Baird,9' 3",2234.667,242,50,6"
125,0,20472,Alex Cejka,9' 3",2246.250,242,60,3"
125,0,26596,Ryan Moore,9' 3",2533.083,275,56,2"
125,0,06539,Rick Price,9' 3",1065.000,115,46,2"
125,0,07749,Brett Quigley,9' 3",2311.583,251,52,2"
125,0,23788,D.J. Trahan,9' 3",2636.000,286,53,3"
125,0,10425,Jay Williamson,9' 3",1581.750,171,39,2"
133,0,21209,Sergio Garcia,9' 2",1387.750,152,53,4"
133,0,20574,Mathew Goggin,9' 2",1741.917,190,54,3"
133,0,01766,Billy Mayfair,9' 2",1857.583,203,50,1"
133,0,23320,Ryan Palmer,9' 2",2112.583,231,47,7"
133,0,24138,Ian Poulter,9' 2",1324.917,144,62,7"
133,0,06527,Steve Stricker,9' 2",2242.667,245,76,3"
133,0,25919,Brian Vranesh,9' 2",1190.750,130,46,4"
133,0,08793,Tiger Woods,9' 2",1816.167,199,56,3"
141,0,20848,Ángel Cabrera,9' 1",1238.917,136,62,5"
141,0,01161,Mark Calcavecchia,9' 1",2027.167,224,64,2"
141,0,30925,Dustin Johnson,9' 1",2181.083,241,49,6"
141,0,20691,Greg Owen,9' 1",2533.917,280,38,1"
141,0,27214,Kevin Streelman,9' 1",2868.833,316,45,2"
146,0,24507,Jason Bohn,9' 0",2508.833,280,45,2"
146,0,20157,Retief Goosen,9' 0",1652.500,183,50,3"
146,0,24140,Sean O'Hair,9' 0",2018.833,224,56,2"
146,0,23623,Bo Van Pelt,9' 0",2813.583,312,56,3"
146,0,25804,Bubba Watson,9' 0",1813.583,202,55,3"
151,0,20850,Daniel Chopra,8' 11",2744.000,308,44,4"
151,0,21753,Brian Davis,8' 11",3009.750,339,51,3"
151,0,24663,Y.E. Yang,8' 11",2171.750,244,55,4"
154,0,24846,Ricky Barnes,8' 10",1338.917,151,57,3"
154,0,24925,Jonathan Byrd,8' 10",2724.917,308,47,2"
154,0,24357,K.J. Choi,8' 10",1440.417,163,33,2"
154,0,01226,Fred Couples,8' 10",1415.250,160,53,5"
154,0,22892,Jason Gore,8' 10",1746.750,197,37,4"
154,0,26300,Matt Jones,8' 10",1408.583,159,52,1"
154,0,24912,Will MacKenzie,8' 10",1763.833,199,48,6"
154,0,23497,Tag Ridings,8' 10",1240.083,141,39,3"
154,0,22913,John Rollins,8' 10",2327.583,264,60,2"
154,0,27095,Nick Watney,8' 10",2235.250,252,46,2"
164,0,21961,Charles Howell III,8' 9",2458.000,281,59,3"
165,0,12782,Tim Herron,8' 8",2265.917,261,39,4"
165,0,01810,Phil Mickelson,8' 8",1528.750,177,36,4"
165,0,28780,Nicholas Thompson,8' 8",2574.500,297,43,4"
165,0,27770,Camilo Villegas,8' 8",1740.333,200,42,4"
165,0,25632,Jimmy Walker,8' 8",1739.833,201,55,1"
165,0,26289,Boo Weekley,8' 8",2000.500,230,38,2"
171,0,25562,Andres Romero,8' 7",1395.167,163,41,1"
171,0,24502,Adam Scott,8' 7",1183.000,138,46,3"
173,0,20104,Ken Duke,8' 6",1846.667,217,32,1"
173,0,06522,Ernie Els,8' 6",1549.667,183,42,2"
173,0,06567,Vijay Singh,8' 6",1472.250,174,69,7"
173,0,23349,Charles Warren,8' 6",1575.333,185,55,2"
177,0,20098,Stuart Appleby,8' 5",1570.417,186,62,2"
177,0,01724,Jeff Maggert,8' 5",1978.250,234,33,1"
177,0,23621,Rory Sabbatini,8' 5",2125.333,253,52,5"
180,0,20766,Padraig Harrington,8' 4",1332.000,160,40,1"
180,0,12716,Charley Hoffman,8' 4",2671.417,320,32,1"
182,0,29718,Anthony Kim,8' 3",2022.167,245,43,1"
183,0,28118,Peter Tomasulo,8' 2",1196.500,146,54,3"
184,0,27141,J.B. Holmes,7' 3",1505.083,208,30,1"
