RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
83,0,21646,David Branshaw,2
83,0,08123,Jeff Brehaut,2
83,0,01139,Olin Browne,2
83,0,01142,Bart Bryant,2,1
83,0,20472,Alex Cejka,2,1
83,0,01219,John Cook,2,1
83,0,01226,Fred Couples,2,1
83,0,22621,Ben Curtis,2,2
83,0,21753,Brian Davis,2
83,0,06251,Chris DiMarco,2,1
83,0,01320,Bob Estes,2,2
83,0,21805,Harrison Frazar,2
83,0,19846,Brian Gay,2
83,0,20105,Jeff Gove,2
83,0,06643,Paul Goydos,2,1
83,0,24980,Scott Gutschewski,2
83,0,08537,J.P. Hayes,2,1
83,0,12782,Tim Herron,2,1
83,0,21007,Gabriel Hjertstedt,2
83,0,27141,J.B. Holmes,2,1
83,0,21731,Freddie Jacobson,2
83,0,01577,Lee Janzen,2,1
83,0,06573,Brandt Jobe,2
83,0,10733,Kent Jones,2
83,0,20382,Stephen Leaney,2
83,0,10860,Justin Leonard,2
83,0,01724,Jeff Maggert,2,1
83,0,24781,Hunter Mahan,2,1
83,0,20631,David McKenzie,2
83,0,06515,Shaun Micheel,2,1
83,0,24140,Sean O'Hair,2,1
83,0,22348,Nick O'Hern,2,1
83,0,28475,Jeff Overton,2
83,0,20691,Greg Owen,2,1
83,0,23788,D.J. Trahan,2,1
83,0,08385,Omar Uresti,2,1
83,0,23349,Charles Warren,2
83,0,20396,Lee Westwood,2
125,0,21407,Arjun Atwal,1
125,0,01042,Paul Azinger,1
125,0,07223,Brian Bateman,1,1
125,0,12652,Cameron Beckman,1
125,0,23614,Rich Beem,1
125,0,20029,Notah Begay III,1
125,0,10505,Shane Bertsch,1
125,0,22946,Henrik Bjornstad,1
125,0,01161,Mark Calcavecchia,1
125,0,20400,Michael Campbell,1
125,0,25364,Paul Casey,1
125,0,19825,Darren Clarke,1,1
125,0,11123,Chris Couch,1,1
125,0,08835,Kris Cox,1,1
125,0,19881,Robert Damron,1
125,0,06034,Marco Dawson,1
125,0,08931,Glen Day,1
125,0,01261,Jay Delsing,1
125,0,12760,Danny Ellis,1
125,0,21461,Kenneth Ferrie,1
125,0,12823,Carlos Franco,1
125,0,24358,Robert Garrigus,1
125,0,12645,Brent Geiberger,1
125,0,10201,Matt Gogel,1
125,0,20378,Mathias Grönberg,1
125,0,24924,Bill Haas,1
125,0,01473,Todd Hamilton,1
125,0,20608,David Howell,1
125,0,01553,John Huston,1
125,0,21350,Ryuji Imada,1
125,0,24511,Thongchai Jaidee,1
125,0,20218,Shingo Katayama,1
125,0,20094,Jonathan Kaye,1
125,0,01619,Skip Kendall,1
125,0,29718,Anthony Kim,1,1
125,0,01666,Bernhard Langer,1
125,0,10565,Ian Leggatt,1
125,0,01685,J.L. Lewis,1
125,0,24912,Will MacKenzie,1,1
125,0,06350,Bob May,1,1
125,0,01823,Larry Mize,1
125,0,08635,Colin Montgomerie,1,1
125,0,01928,Corey Pavin,1,1
125,0,24361,Pat Perez,1,1
125,0,25240,D.A. Points,1
125,0,10213,Dicky Pride,1
125,0,23497,Tag Ridings,1
125,0,02002,John Riegger,1
125,0,20127,Chris Riley,1
125,0,25562,Andres Romero,1
125,0,22548,Patrick Sheehan,1
125,0,02110,Jerry Smith,1
125,0,25679,B.J. Staten,1
125,0,21528,Henrik Stenson,1,1
125,0,21498,Hideto Tanihara,1
125,0,28780,Nicholas Thompson,1
125,0,02214,Kirk Triplett,1,1
125,0,20812,Tjaart van der Walt,1
125,0,02246,Duffy Waldorf,1,1
125,0,19913,Ron Whittaker,1
125,0,21878,Mark Wilson,1
