RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
51,0,29518,Brendan Steele,32,42
57,0,35545,Blayne Barber,31,42
57,0,40058,Zac Blair,31,45
57,0,34098,Russell Henley,31,38
57,0,27936,Martin Laird,31,38
57,0,29289,S.Y. Noh,31,39
57,0,25804,Bubba Watson,31,32
63,0,20472,Alex Cejka,30,36
63,0,27436,Graham DeLaet,30,33
63,0,34099,Harris English,30,36
63,0,24358,Robert Garrigus,30,40
63,0,26758,David Hearn,30,36
63,0,27141,J.B. Holmes,30,36
63,0,34174,John Huh,30,36
63,0,37455,Si Woo Kim,30,40
63,0,29478,Kevin Kisner,30,37
63,0,27466,Spencer Levin,30,33
63,0,33413,Ben Martin,30,39
63,0,32640,Troy Merritt,30,34
63,0,34213,Grayson Murray,30,42
63,0,25396,Kevin Na,30,40
63,0,24140,Sean O'Hair,30,41
63,0,23320,Ryan Palmer,30,36
63,0,24361,Pat Perez,30,36
63,0,29223,Sam Saunders,30,38
63,0,25834,Daniel Summerhays,30,38
63,0,33419,Cameron Tringale,30,33
83,0,25818,Scott Piercy,29,35
83,0,26476,Chez Reavie,29,33
83,0,32333,Kevin Tway,29,31
86,0,27958,Ryan Blaum,28,39
86,0,28500,Martin Flores,28,32
86,0,35879,Kelly Kraft,28,35
86,0,26596,Ryan Moore,28,33
86,0,29485,Brett Stegmaier,28,35
91,0,40026,Daniel Berger,27,33
91,0,40009,Dominic Bozzelli,27,32
91,0,28089,Jason Day,27,31
91,0,30191,Julián Etulain,27,28
91,0,21209,Sergio Garcia,27,34
91,0,29222,Billy Hurley III,27,36
91,0,30925,Dustin Johnson,27,29
91,0,37454,Whee Kim,27,33
91,0,37278,Nicholas Lindheim,27,31
91,0,25572,Graeme McDowell,27,32
91,0,33418,Shawn Stefani,27,33
91,0,27095,Nick Watney,27,33
103,0,33948,Byeong Hun An,26,32
103,0,29479,Scott Brown,26,35
103,0,32102,Rickie Fowler,26,33
103,0,29974,Branden Grace,26,30
103,0,31557,Jim Herman,26,34
103,0,36801,Mark Hubbard,26,29
103,0,26851,Marc Leishman,26,29
103,0,25198,Francesco Molinari,26,37
103,0,25240,D.A. Points,26,33
103,0,34264,Hudson Swafford,26,35
113,0,23541,Ben Crane,25,32
113,0,28307,Matt Every,25,38
113,0,27644,Brian Harman,25,30
113,0,24024,Zach Johnson,25,29
113,0,29926,Danny Lee,25,31
113,0,34466,Peter Malnati,25,34
113,0,25632,Jimmy Walker,25,29
120,0,31416,Derek Fathauer,24,30
120,0,29740,Brad Fritsch,24,32
120,0,39954,Cody Gribble,24,30
120,0,34409,David Lingmerth,24,32
120,0,22046,Geoff Ogilvy,24,30
120,0,35891,Cameron Smith,24,34
120,0,26951,Johnson Wagner,24,33
127,0,24507,Jason Bohn,23,26
127,0,20593,Greg Chalmers,23,28
127,0,20104,Ken Duke,23,29
127,0,21961,Charles Howell III,23,28
127,0,26300,Matt Jones,23,24
127,0,46440,Smylie Kaufman,23,31
127,0,32839,Hideki Matsuyama,23,37
127,0,34360,Patrick Reed,23,26
127,0,31560,Brian Stuard,23,25
127,0,33448,Justin Thomas,23,31
127,0,47128,Richy Werenski,23,33
138,0,27895,Jonas Blixt,22,28
138,0,48084,Wesley Bryan,22,33
138,0,28093,Miguel Angel Carballo,22,29
138,0,36689,Brooks Koepka,22,34
138,0,31420,Anirban Lahiri,22,33
138,0,35300,Andrew Loupe,22,29
138,0,23800,Bryce Molder,22,27
138,0,26329,Louis Oosthuizen,22,25
138,0,49771,J.T. Poston,22,34
138,0,23621,Rory Sabbatini,22,31
148,0,20771,Steven Alker,21,26
148,0,24846,Ricky Barnes,21,22
148,0,25364,Paul Casey,21,27
148,0,25720,Chad Collins,21,27
148,0,35110,Brett Drewitt,21,34
148,0,34358,Jonathan Randolph,21,28
148,0,27649,Brandt Snedeker,21,25
155,0,19803,Ryan Armour,20,22
155,0,25274,Steven Bowditch,20,24
155,0,26499,Rafa Cabrera Bello,20,25
155,0,20157,Retief Goosen,20,25
155,0,48822,Sebastián Muñoz,20,25
155,0,24138,Ian Poulter,20,26
155,0,23497,Tag Ridings,20,25
155,0,22405,Justin Rose,20,26
155,0,27770,Camilo Villegas,20,34
164,0,27963,Chris Stroud,19,29
165,0,33120,Mark Anderson,18,23
165,0,28679,Fabián Gómez,18,25
165,0,35532,Tom Hoge,18,24
165,0,28237,Rory McIlroy,18,25
165,0,25892,Steve Wheatcroft,18,21
170,0,25191,Gonzalo Fernandez-Castaño,17,20
170,0,30926,Chris Kirk,17,23
170,0,25345,Carl Pettersson,17,22
170,0,34046,Jordan Spieth,17,20
174,0,22371,Aaron Baddeley,16,18
174,0,19846,Brian Gay,16,17
174,0,24502,Adam Scott,16,23
174,0,32150,Michael Thompson,16,18
174,0,25349,Tim Wilkinson,16,20
179,0,30852,Ryo Ishikawa,15,19
179,0,01810,Phil Mickelson,15,22
181,0,24357,K.J. Choi,14,17
181,0,46732,Rick Lamb,14,22
181,0,26331,Charl Schwartzel,14,17
184,0,46443,Brian Campbell,13,18
184,0,35450,Patrick Cantlay,13,17
184,0,23983,Luke Donald,13,13
184,0,10809,Jim Furyk,13,20
188,0,33204,Shane Lowry,11,18
189,0,06522,Ernie Els,8,10
189,0,22986,Søren Kjeldsen,8,13
