RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
44,0,01161,Mark Calcavecchia,7,284,1
44,0,20229,Stewart Cink,7,262,2
44,0,01249,John Daly,7,183,1
44,0,20104,Ken Duke,7,365,1
44,0,06522,Ernie Els,7,168,1
44,0,01388,Robert Gamez,7,283,0
44,0,25900,Lucas Glover,7,321,0
44,0,12705,Cliff Kresge,7,330,2
44,0,11032,Frank Lickliter II,7,296,2
44,0,26881,Jarrod Lyle,7,246,1
44,0,24781,Hunter Mahan,7,262,1
44,0,27060,John Mallinger,7,309,3
44,0,27120,Troy Matteson,7,270,1
44,0,24490,George McNeill,7,304,1
44,0,26596,Ryan Moore,7,295,0
44,0,28475,Jeff Overton,7,198,2
44,0,01941,Tom Pernice Jr.,7,323,1
44,0,07749,Brett Quigley,7,241,1
44,0,25190,Jeff Quinney,7,300,0
44,0,21660,Jason Schultz,7,206,1
44,0,22293,Heath Slocum,7,301,0
44,0,02246,Duffy Waldorf,7,237,0
44,0,10423,Mike Weir,7,243,2
71,0,01024,Billy Andrade,6,295,2
71,0,01035,Tommy Armour III,6,271,2
71,0,20498,Briny Baird,6,369,2
71,0,24925,Jonathan Byrd,6,229,1
71,0,12510,Chad Campbell,6,266,2
71,0,23135,Tim Clark,6,192,1
71,0,23638,Brendon de Jonge,6,250,1
71,0,21209,Sergio Garcia,6,192,1
71,0,24980,Scott Gutschewski,6,218,1
71,0,21350,Ryuji Imada,6,338,2
71,0,08075,Jerry Kelly,6,294,1
71,0,22806,Doug LaBelle II,6,327,2
71,0,01707,Steve Lowery,6,249,1
71,0,12680,Shigeki Maruyama,6,259,4
71,0,01766,Billy Mayfair,6,296,1
71,0,22046,Geoff Ogilvy,6,226,1
71,0,23320,Ryan Palmer,6,300,2
71,0,21959,Ted Purdy,6,333,1
71,0,23497,Tag Ridings,6,182,0
71,0,23621,Rory Sabbatini,6,237,0
71,0,20645,John Senden,6,307,0
71,0,23325,Vaughn Taylor,6,281,1
71,0,27770,Camilo Villegas,6,247,1
71,0,26951,Johnson Wagner,6,323,1
71,0,26289,Boo Weekley,6,298,0
71,0,25892,Steve Wheatcroft,6,247,1
71,0,20160,Charlie Wi,6,297,1
98,0,19803,Ryan Armour,5,339,1
98,0,22371,Aaron Baddeley,5,241,1
98,0,12652,Cameron Beckman,5,318,1
98,0,20472,Alex Cejka,5,260,4
98,0,21806,Paul Gow,5,229,2
98,0,01473,Todd Hamilton,5,247,0
98,0,27702,Matt Hendrix,5,212,0
98,0,23353,J.J. Henry,5,251,0
98,0,12716,Charley Hoffman,5,317,2
98,0,27141,J.B. Holmes,5,229,1
98,0,24024,Zach Johnson,5,229,0
98,0,29718,Anthony Kim,5,279,1
98,0,20382,Stephen Leaney,5,260,2
98,0,22212,Craig Lile,5,250,0
98,0,20634,Peter Lonard,5,259,3
98,0,01724,Jeff Maggert,5,256,2
98,0,24449,Parker McLachlin,5,274,0
98,0,12660,Jesper Parnevik,5,285,0
98,0,24502,Adam Scott,5,208,1
98,0,02223,Bob Tway,5,330,0
98,0,23623,Bo Van Pelt,5,316,1
119,0,07867,Woody Austin,4,289,3
119,0,23613,Rich Barcelo,4,262,0
119,0,21646,David Branshaw,4,273,0
119,0,25273,Andrew Buckle,4,232,1
119,0,01157,Tom Byrum,4,163,3
119,0,11123,Chris Couch,4,244,1
119,0,22621,Ben Curtis,4,237,1
119,0,08931,Glen Day,4,268,1
119,0,08537,J.P. Hayes,4,294,1
119,0,10117,Bob Heintz,4,273,0
119,0,01577,Lee Janzen,4,225,0
119,0,12195,Tom Johnson,4,247,1
119,0,01677,Tom Lehman,4,183,1
119,0,01797,Rocco Mediate,4,232,4
119,0,27933,John Merrick,4,294,0
119,0,29476,Kyle Reifers,4,234,0
119,0,22405,Justin Rose,4,163,3
119,0,02036,Jim Rutledge,4,193,2
119,0,27649,Brandt Snedeker,4,312,1
119,0,27963,Chris Stroud,4,214,1
119,0,23788,D.J. Trahan,4,313,0
119,0,02239,Scott Verplank,4,230,1
119,0,21878,Mark Wilson,4,269,0
142,0,06004,Stephen Ames,3,216,0
142,0,19824,Craig Barlow,3,179,1
142,0,01142,Bart Bryant,3,278,1
142,0,20850,Daniel Chopra,3,357,1
142,0,06034,Marco Dawson,3,234,0
142,0,06621,Joe Durant,3,271,0
142,0,01320,Bob Estes,3,277,1
142,0,20766,Padraig Harrington,3,183,0
142,0,26420,Richard Johnson,3,292,2
142,0,07547,Craig Kanada,3,353,3
142,0,23108,Matt Kuchar,3,270,0
142,0,10860,Justin Leonard,3,284,1
142,0,01928,Corey Pavin,3,256,2
142,0,01945,Kenny Perry,3,254,0
142,0,10213,Dicky Pride,3,228,1
142,0,20127,Chris Riley,3,196,0
142,0,26882,Michael Sim,3,170,2
142,0,02101,Joey Sindelar,3,256,0
142,0,06527,Steve Stricker,3,232,0
142,0,06595,Kevin Sutherland,3,275,0
142,0,02206,David Toms,3,225,0
163,0,20098,Stuart Appleby,2,220,0
163,0,07223,Brian Bateman,2,169,0
163,0,24357,K.J. Choi,2,256,0
163,0,23983,Luke Donald,2,197,0
163,0,01381,Fred Funk,2,183,0
163,0,10809,Jim Furyk,2,247,0
163,0,19846,Brian Gay,2,342,1
163,0,20157,Retief Goosen,2,138,0
163,0,20859,Anders Hansen,2,159,0
163,0,20433,Mark Hensby,2,263,1
163,0,12782,Tim Herron,2,290,0
163,0,21731,Freddie Jacobson,2,222,0
163,0,01706,Davis Love III,2,195,0
163,0,06515,Shaun Micheel,2,284,0
163,0,22348,Nick O'Hern,2,194,0
163,0,06373,José María Olazábal,2,161,1
163,0,24138,Ian Poulter,2,181,1
163,0,21528,Henrik Stenson,2,146,0
163,0,24457,Jaco Van Zyl,2,178,0
163,0,12602,Dean Wilson,2,286,0
183,0,23933,Michael Boyd,1,206,0
183,0,01132,Mark Brooks,1,169,0
183,0,20623,Gavin Coles,1,282,0
183,0,06643,Paul Goydos,1,176,1
183,0,22378,Trevor Immelman,1,208,0
183,0,23800,Bryce Molder,1,190,0
183,0,02104,Jeff Sluman,1,192,0
183,0,08375,Paul Stankowski,1,174,0
