RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
66,0,06575,Dudley Hart,29.32,2668,91,13
68,0,01116,Michael Bradley,29.34,2318,79,23
68,0,01607,Brian Kamm,29.34,2523,86,25
70,0,01928,Corey Pavin,29.35,2671,91,23
71,0,01320,Bob Estes,29.36,2877,98,23
71,0,06566,Jaime Gomez,29.36,2496,85,22
71,0,06090,Jim McGovern,29.36,3465,118,21
74,0,06086,Russell Beiersdorf,29.37,2937,100,24
74,0,01197,Bobby Clampett,29.37,1586,54,22
74,0,02303,Robert Wrenn,29.37,2379,81,24
77,0,01926,Steve Pate,29.38,2615,89,20
77,0,01968,Nick Price,29.38,2027,69,23
79,0,01313,Steve Elkington,29.39,2586,88,24
80,0,01072,Chip Beck,29.40,2587,88,22
81,0,02010,Loren Roberts,29.42,2795,95,22
82,0,01132,Mark Brooks,29.45,2798,95,23
83,0,06124,Patrick Burke,29.47,1680,57,22
83,0,01374,Robin Freeman,29.47,2534,86,20
83,0,01736,Roger Maltbie,29.47,1739,59,23
86,0,01261,Jay Delsing,29.48,2948,100,22
87,0,02214,Kirk Triplett,29.50,2714,92,23
88,0,01715,Mark Lye,29.51,1918,65,24
89,0,01390,Buddy Gardner,29.52,1919,65,24
89,0,01837,Gil Morgan,29.52,2539,86,25
91,0,01201,Lennie Clements,29.53,2362,80,23
92,0,01042,Paul Azinger,29.54,2393,81,24
92,0,01381,Fred Funk,29.54,3397,115,23
92,0,01388,Robert Gamez,29.54,2393,81,24
92,0,01849,Bill Murchison,29.54,1595,54,24
96,0,01219,John Cook,29.56,2513,85,11
96,0,01707,Steve Lowery,29.56,3222,109,24
96,0,02033,Dave Rummells,29.56,2335,79,23
96,0,02135,Mike Standly,29.56,2749,93,12
100,0,10195,Tim Conley,29.57,1863,63,23
101,0,01723,Andrew Magee,29.58,2189,74,21
101,0,02245,Grant Waite,29.58,2662,90,21
103,0,01185,Brandel Chamblee,29.59,2456,83,15
103,0,01249,John Daly,29.59,2101,71,14
103,0,01549,Mike Hulbert,29.59,2959,100,24
103,0,01569,Peter Jacobsen,29.59,2338,79,23
107,0,01014,Fulton Allem,29.62,2666,90,24
107,0,01346,Ed Fiori,29.62,2814,95,24
107,0,02111,Mike Smith,29.62,2666,90,22
110,0,01527,Scott Hoch,29.63,2756,93,24
110,0,01677,Tom Lehman,29.63,2815,95,23
110,0,02101,Joey Sindelar,29.63,2104,71,12
110,0,02241,Bobby Wadkins,29.63,1926,65,24
114,0,01049,Ian Baker-Finch,29.64,1808,61,24
114,0,01724,Jeff Maggert,29.64,2638,89,23
114,0,02218,Ted Tryba,29.64,2786,94,23
117,0,01533,P.H. Horgan III,29.66,2580,87,24
118,0,01945,Kenny Perry,29.67,2700,91,25
119,0,06332,Neal Lancaster,29.68,2968,100,22
120,0,02206,David Toms,29.69,2494,84,23
120,0,02224,Greg Twiggs,29.69,2642,89,23
122,0,01282,Trevor Dodds,29.70,2435,82,24
122,0,05319,Gene Jones,29.70,1693,57,24
122,0,01934,Dave Peege,29.70,1693,57,25
125,0,06247,David Delong,29.71,1545,52,20
125,0,10207,Jimmy Johnston,29.71,2050,69,23
125,0,06128,Steve Lamontagne,29.71,2912,98,25
125,0,01887,Mark O'Meara,29.71,2555,86,24
125,0,02170,Hal Sutton,29.71,2525,85,24
130,0,01306,David Edwards,29.72,2318,78,23
131,0,01783,Mark McCumber,29.73,2319,78,25
132,0,01414,Bob Gilder,29.74,2320,78,25
132,0,06617,Brian Henninger,29.74,2677,90,25
134,0,01006,John Adams,29.76,2738,92,25
134,0,08553,Lee Porter,29.76,1518,51,25
134,0,02067,Ted Schulz,29.76,2827,95,25
137,0,01157,Tom Byrum,29.78,2263,76,23
137,0,08045,Perry Moss,29.78,2561,86,23
137,0,02180,Harry Taylor,29.78,2621,88,26
140,0,01408,Kelly Gibson,29.79,3039,102,22
141,0,01288,Ed Dougherty,29.80,3308,111,24
142,0,01946,Peter Persons,29.81,2683,90,25
142,0,02190,Doug Tewell,29.81,1878,63,23
144,0,01457,Jay Haas,29.83,3311,111,24
144,0,01797,Rocco Mediate,29.83,2595,87,23
146,0,01323,Brad Fabel,29.84,2447,82,24
146,0,01619,Skip Kendall,29.84,2865,96,25
146,0,01864,Larry Nelson,29.84,1641,55,25
146,0,02217,Dennis Trixler,29.84,2447,82,22
150,0,06144,John Dowdall,29.85,1612,54,24
150,0,01385,Jim Gallagher Jr.,29.85,2657,89,23
150,0,08759,Tad Rhyan,29.85,2358,79,25
153,0,01307,Joel Edwards,29.86,2687,90,24
153,0,01810,Phil Mickelson,29.86,2180,73,24
155,0,06599,John Elliott,29.87,2300,77,25
156,0,01284,Mike Donald,29.88,2749,92,22
157,0,01771,Blaine McCallister,29.89,2630,88,22
157,0,02246,Duffy Waldorf,29.89,2391,80,25
159,0,07569,Mark Carnevale,29.91,2812,94,23
160,0,01418,Bill Glasson,29.92,2304,77,25
161,0,01435,Wayne Grady,29.94,1557,52,26
162,0,02133,Craig Stadler,29.95,2396,80,25
163,0,06034,Marco Dawson,29.96,3146,105,24
163,0,06044,Scott Gump,29.96,2756,92,24
165,0,02201,Jim Thorpe,29.98,1679,56,23
166,0,01648,Billy Kratzert,30.02,1561,52,24
167,0,01975,Tom Purtzer,30.04,1682,56,25
168,0,01690,Bruce Lietzke,30.06,1503,50,24
168,0,01930,Eddie Pearce,30.06,1864,62,22
170,0,02100,Tim Simpson,30.07,2556,85,26
170,0,10795,Neale Smith,30.07,1684,56,25
172,0,06136,Mike Schuchart,30.08,2166,72,24
173,0,01891,David Ogrin,30.10,2769,92,25
174,0,01766,Billy Mayfair,30.11,3312,110,24
175,0,02321,Fuzzy Zoeller,30.13,2139,71,23
176,0,06284,Jim Hallet,30.19,2717,90,25
177,0,01971,Dillard Pruitt,30.20,2597,86,23
178,0,06401,Marty Schiene,30.23,1874,62,23
179,0,01469,Dan Halldorson,30.25,2390,79,24
179,0,01564,David Jackson,30.25,2632,87,23
181,0,01035,Tommy Armour III,30.30,1697,56,25
182,0,01191,Barry Cheesman,30.32,2638,87,24
182,0,01550,Ed Humenik,30.32,2820,93,23
184,0,01890,Brett Ogle,30.43,1704,56,24
185,0,06006,JC Anderson,30.48,2347,77,23
186,0,01060,Dave Barr,30.57,2874,94,24
187,0,01938,David Peoples,30.71,2549,83,25
188,0,01725,John Mahaffey,30.92,2257,73,25
189,0,01958,Dan Pohl,31.04,1614,52,25
