RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
99,0,10885,Robert Allenby,4.86,7,144,+0.14
100,0,32698,Bobby Gates,4.82,8,166,+0.25
101,0,21805,Harrison Frazar,4.81,5,104,E
102,0,24924,Bill Haas,4.69,6,128,+0.17
102,0,22378,Trevor Immelman,4.69,6,128,+0.50
104,0,23638,Brendon de Jonge,4.67,10,214,E
105,0,23541,Ben Crane,4.55,6,132,+0.83
105,0,23409,James Driscoll,4.55,7,154,+0.29
105,0,29420,Billy Horschel,4.55,5,110,+0.20
105,0,21731,Freddie Jacobson,4.55,4,88,E
105,0,29221,Webb Simpson,4.55,6,132,-0.17
110,0,25562,Andres Romero,4.46,5,112,+0.20
111,0,20229,Stewart Cink,4.39,5,114,+0.40
112,0,27895,Jonas Blixt,4.29,6,140,+0.17
113,0,29479,Scott Brown,4.24,5,118,+0.20
113,0,11123,Chris Couch,4.24,5,118,-0.20
115,0,32200,Roberto Castro,4.17,7,168,+0.57
115,0,28308,Troy Kelly,4.17,5,120,+0.60
115,0,32150,Michael Thompson,4.17,6,144,+0.17
118,0,25632,Jimmy Walker,4.12,8,194,+0.25
119,0,20574,Mathew Goggin,4.10,5,122,+0.20
120,0,26329,Louis Oosthuizen,4.08,4,98,E
121,0,23325,Vaughn Taylor,4.00,6,150,+0.67
122,0,28259,Sangmoon Bae,3.97,5,126,+1.00
123,0,20848,Ángel Cabrera,3.95,3,76,E
124,0,20645,John Senden,3.91,5,128,+0.80
125,0,26679,Kevin Stadler,3.90,6,154,-0.33
126,0,06522,Ernie Els,3.79,5,132,+0.60
126,0,29926,Danny Lee,3.79,5,132,+0.40
128,0,20396,Lee Westwood,3.75,3,80,+1.00
129,0,06034,Marco Dawson,3.70,4,108,+0.50
129,0,10213,Dicky Pride,3.70,4,108,E
131,0,27649,Brandt Snedeker,3.68,5,136,+0.20
132,0,30692,Scott Stallings,3.47,5,144,+0.20
133,0,22046,Geoff Ogilvy,3.45,4,116,E
134,0,27936,Martin Laird,3.39,4,118,-0.25
135,0,27436,Graham DeLaet,3.33,5,150,-0.20
136,0,27095,Nick Watney,3.13,5,160,-0.20
137,0,25686,Jason Dufner,3.03,4,132,E
138,0,25892,Steve Wheatcroft,3.00,3,100,+0.33
138,0,24663,Y.E. Yang,3.00,3,100,+0.33
140,0,33419,Cameron Tringale,2.98,5,168,+0.20
141,0,24940,Edward Loar,2.94,3,102,E
142,0,23788,D.J. Trahan,2.90,4,138,+0.75
143,0,30926,Chris Kirk,2.81,5,178,E
144,0,22405,Justin Rose,2.78,3,108,E
145,0,29289,S.Y. Noh,2.69,5,186,E
146,0,01706,Davis Love III,2.68,3,112,-0.67
147,0,01249,John Daly,2.63,2,76,+0.50
147,0,30852,Ryo Ishikawa,2.63,2,76,+1.00
147,0,28475,Jeff Overton,2.63,5,190,E
150,0,22371,Aaron Baddeley,2.59,3,116,+0.33
151,0,34021,Bud Cauley,2.58,5,194,+0.80
152,0,32366,Kevin Chappell,2.53,4,158,E
152,0,27644,Brian Harman,2.53,5,198,+0.20
154,0,24358,Robert Garrigus,2.47,4,162,E
155,0,25345,Carl Pettersson,2.44,4,164,-0.25
156,0,19970,Robert Karlsson,2.38,2,84,E
157,0,06567,Vijay Singh,2.35,4,170,+0.25
158,0,12782,Tim Herron,2.33,4,172,E
158,0,12716,Charley Hoffman,2.33,4,172,+0.50
160,0,21209,Sergio Garcia,2.27,2,88,+0.50
161,0,27120,Troy Matteson,2.22,4,180,+1.25
162,0,28089,Jason Day,2.08,2,96,E
163,0,24494,Erik Compton,2.05,3,146,+1.00
164,0,24361,Pat Perez,2.00,3,150,+0.33
164,0,22913,John Rollins,2.00,3,150,E
164,0,27064,Jhonattan Vegas,2.00,3,150,+1.00
167,0,23320,Ryan Palmer,1.95,3,154,+0.67
168,0,06573,Brandt Jobe,1.89,2,106,+0.50
169,0,27214,Kevin Streelman,1.81,3,166,-0.33
170,0,30925,Dustin Johnson,1.75,2,114,+0.50
171,0,21961,Charles Howell III,1.74,3,172,+0.33
171,0,20691,Greg Owen,1.74,3,172,E
173,0,34099,Harris English,1.60,3,188,+0.33
174,0,01810,Phil Mickelson,1.54,2,130,+0.50
175,0,24781,Hunter Mahan,1.47,2,136,+0.50
176,0,23623,Bo Van Pelt,1.45,2,138,E
177,0,30110,Kyle Stanley,1.35,2,148,E
178,0,08725,Tom Gillis,1.33,2,150,E
179,0,26331,Charl Schwartzel,1.25,1,80,E
180,0,27141,J.B. Holmes,1.22,2,164,E
181,0,27330,Josh Teater,1.08,2,186,+1.00
182,0,30750,Tommy Gainey,1.04,2,192,+0.50
183,0,08793,Tiger Woods,.98,1,102,+1.00
184,0,25804,Bubba Watson,.96,1,104,E
185,0,32334,Charlie Beljan,.94,1,106,+3.00
186,0,26289,Boo Weekley,.76,1,132,E
187,0,30944,Jason Kokrak,.67,1,150,E
188,0,33141,Keegan Bradley,.00,0,144,E
188,0,28237,Rory McIlroy,.00,0,80,E
188,0,27302,Garth Mulroy,.00,0,106,E
188,0,24502,Adam Scott,.00,0,84,E
