RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
437,0,23174,Jake Narro,312,Zurich Classic,1,13,714
437,0,06373,José María Olazábal,312,RBC Heritage,2,6,012
437,0,36688,Nick Sherwood,312,U.S. Open,2,2,651
443,0,23366,Brian Gaffney,311,U.S. Open,2,2,651
443,0,33490,Bo Hoag,311,Memorial Tourn,2,1,023
443,0,01928,Corey Pavin,311,Sony Open,2,10,006
443,0,35451,Scott Pinckney,311,The Open,2,2,539
443,0,23929,Paul Scaletta,311,PGA Championshi,2,2,697
443,0,12602,Dean Wilson,311,Frys.com Open,2,5,775
449,0,01014,Fulton Allem,310,Crowne Plaza,1,7,021
449,0,35712,David Byrne,310,Zurich Classic,1,7,714
449,0,25336,Alistair Presnell,310,U.S. Open,3,2,651
449,0,34395,Christopher Ross,310,Canadian Open,2,2,694
453,0,01723,Andrew Magee,309,Arnold Palmer,1,15,009
453,0,22295,Darron Stiles,309,U.S. Open,3,2,651
455,0,26500,Alejandro Cañizares,308,Honda Classic,1,2,734
455,0,28801,Matthew Giles,308,Farmers Ins.,1,1,004
455,0,01813,Mike Miles,308,Humana,1,8,763
455,0,37341,Jordan Mitchell,308,The McGladrey,1,2,776
459,0,36689,Brooks Koepka,307,U.S. Open,1,2,651
459,0,07749,Brett Quigley,307,Humana,2,5,202
461,0,24083,Marcus Fraser,306,WGC-Cadillac,2,1,008
461,0,30736,Oscar Fraustro,306,Mayakoba,1,5,733
461,0,20832,Raphael Jacquelin,306,U.S. Open,1,2,651
461,0,21207,José Manuel Lara,306,Mayakoba,2,5,733
461,0,12067,Mitch Lowe,306,AT&T Pebble,2,18,005
461,0,36455,William Osborne,306,Texas Open,2,11,770
467,0,01374,Robin Freeman,305,True South Cl,2,11,609
468,0,22986,Søren Kjeldsen,304,U.S. Open,2,2,651
468,0,34358,Jonathan Randolph,304,True South Cl,2,5,609
468,0,07707,Mike Small,304,PGA Championshi,2,2,697
468,0,25493,Nick Taylor,304,Canadian Open,1,4,694
472,0,36388,Alejandro Garmendia,303,Honda Classic,1,12,734
472,0,33680,David Markle,303,Canadian Open,2,17,694
472,0,29256,James Morrison,303,The Open,4,2,539
472,0,28593,Jesse Mueller,303,U.S. Open,3,2,651
472,0,36459,Bill Murchison III,303,PGA Championshi,2,2,697
477,0,36885,Rob Couture,302,Canadian Open,2,1,694
477,0,01381,Fred Funk,302,Zurich Classic,2,2,714
477,0,20095,Carl Paulson,302,Children's MNHC,4,2,045
477,0,12794,Tim Weinhart,302,U.S. Open,1,2,651
481,0,01313,Steve Elkington,301,AT&T Pebble,1,6,005
481,0,01385,Jim Gallagher Jr.,301,True South Cl,2,18,609
481,0,24727,David Hutsell,301,The Greenbrier,1,17,771
481,0,23091,Alan Morin,301,Honda Classic,1,2,734
481,0,36360,Alejandro Munoz,301,Mayakoba,1,5,733
481,0,24459,Richard Sterne,301,The Open,4,2,539
487,0,22313,Mark Brown,300,PGA Championshi,2,2,697
487,0,35299,Todd Camplin,300,RBC Heritage,1,12,012
487,0,33780,Nick Cullen,300,The Open,2,2,539
487,0,31420,Anirban Lahiri,300,The Open,4,2,539
491,0,01707,Steve Lowery,299,True South Cl,3,1,609
492,0,36883,Zack Reeves,298,True South Cl,2,13,609
492,0,27583,Jose Trauwitz,298,Mayakoba,1,5,733
492,0,02245,Grant Waite,298,True South Cl,1,9,609
495,0,20400,Michael Campbell,297,U.S. Open,1,2,651
495,0,28092,D.H. Lee,297,U.S. Open,2,1,651
495,0,01677,Tom Lehman,297,Mayakoba,3,5,733
495,0,01966,Anthony Price,297,True South Cl,1,5,609
495,0,12309,Bob Sowards,297,PGA Championshi,2,2,697
500,0,08537,J.P. Hayes,296,Mayakoba,1,5,733
500,0,25863,Rod Perry,296,Children's MNHC,1,11,145
500,0,28309,Pierre-Henri Soero,296,Transitions Chp,1,7,665
500,0,36985,Doug Wade,296,PGA Championshi,1,2,697
504,0,19929,Warren Bennett,295,The Open,2,2,539
504,0,01334,Keith Fergus,295,Humana,1,8,763
504,0,22051,Ben Ferguson,295,Canadian Open,2,2,694
507,0,01024,Billy Andrade,293,Canadian Open,1,4,694
507,0,32694,Morten Orum Madsen,293,The Open,2,2,539
507,0,33117,Dale Whitnell,293,The Open,4,2,539
507,0,36698,Andy Zhang,293,U.S. Open,2,2,651
511,0,34387,Daniel Balin,292,PGA Championshi,1,2,697
511,0,06214,Guy Boros,292,True South Cl,2,13,609
511,0,36686,Mark McCormick,292,U.S. Open,1,1,651
511,0,06078,Esteban Toledo,292,Mayakoba,3,5,733
515,0,20698,Adilson da Silva,291,The Open,4,2,539
515,0,01761,Len Mattiace,291,True South Cl,2,5,609
517,0,21099,David Lynn,290,PGA Championshi,2,2,697
518,0,20771,Steven Alker,289,The Open,4,2,539
518,0,06575,Dudley Hart,289,AT&T Pebble,1,3,005
518,0,23814,Edoardo Molinari,289,Masters,3,2,014
518,0,02294,Willie Wood,289,True South Cl,1,6,609
522,0,01139,Olin Browne,288,U.S. Open,2,2,651
522,0,36984,Michael Frye,288,PGA Championshi,1,1,697
522,0,37452,Ashley Hall,288,The Open,2,2,539
522,0,33199,Matteo Manassero,288,U.S. Open,4,1,651
526,0,01599,Steve Jones,287,Humana,2,1,649
526,0,01717,Sandy Lyle,287,The Open,1,2,539
526,0,02049,Gene Sauers,287,True South Cl,1,13,609
529,0,19974,Roger Chapman,286,PGA Championshi,2,2,697
529,0,22896,Grégory Havret,286,The Open,2,2,539
529,0,25461,Sam Walker,286,The Open,2,2,539
532,0,01224,Jeff Coston,285,PGA Championshi,2,2,697
532,0,08931,Glen Day,285,RBC Heritage,1,16,012
532,0,34443,Alan Dunbar,285,The Open,2,2,539
532,0,27602,Aaron Townsend,285,The Open,1,2,539
536,0,01132,Mark Brooks,284,True South Cl,1,14,609
536,0,34136,Armando Favela,284,Mayakoba,2,5,733
536,0,23802,Brad Kennedy,284,The Open,2,2,539
536,0,21998,Peter Lawrie,284,U.S. Open,2,2,651
536,0,24536,Anthony Summers,284,U.S. Open,2,2,651
541,0,01219,John Cook,283,Mayakoba,2,5,733
541,0,01771,Blaine McCallister,283,True South Cl,2,5,609
541,0,25767,Steven O'Hara,283,The Open,2,2,539
544,0,08191,Paul Broadhurst,282,The Open,2,2,539
544,0,01157,Tom Byrum,282,True South Cl,2,13,609
544,0,01557,John Inman,282,True South Cl,2,1,609
544,0,08339,Spike McRoy,282,True South Cl,1,9,609
548,0,23305,Frank Bensel Jr.,281,PGA Championshi,1,1,697
548,0,06707,Greg Casagranda,281,Farmers Ins.,2,18,004
550,0,29535,Brice Garnett,280,U.S. Open,1,2,651
550,0,36700,Ian Marshall,280,Travelers Champ,2,3,503
552,0,27821,Steven Tiley,279,The Open,1,2,539
553,0,12826,Paul Claxton,278,U.S. Open,1,2,651
553,0,33931,Andrew Georgiou,278,The Open,2,2,539
553,0,12389,Barry Lane,278,The Open,2,2,539
553,0,26975,Grant Veenstra,278,The Open,1,2,539
557,0,19795,Kelly Mitchum,275,PGA Championshi,1,1,697
558,0,29531,Richie Ramsay,274,The Open,1,2,539
559,0,24725,Richard Finch,273,The Open,1,2,539
559,0,22080,Prayad Marksaeng,273,The Open,2,2,539
561,0,36983,Matt Dobyns,272,PGA Championshi,1,2,697
561,0,26362,Brian McCann,272,Canadian Open,2,17,694
563,0,27470,Jon McLean,271,Mayakoba,1,5,733
563,0,02300,Ian Woosnam,271,Masters,1,1,014
565,0,01823,Larry Mize,270,Masters,2,2,014
565,0,34253,Manuel Trappel,270,The Open,2,2,539
567,0,22789,Brian Cairns,268,PGA Championshi,1,2,697
567,0,01495,Morris Hatalsky,268,True South Cl,1,16,609
567,0,24321,Kodai Ichihara,268,The Open,1,2,539
567,0,28578,Corey Prugh,268,PGA Championshi,1,2,697
571,0,33536,Randal Lewis,266,Masters,1,2,014
571,0,30958,Elliot Saltman,266,The Open,2,2,539
573,0,01666,Bernhard Langer,264,Masters,1,1,014
573,0,02133,Craig Stadler,264,Masters,1,1,014
575,0,06090,Jim McGovern,263,True South Cl,1,16,609
576,0,25264,Ian Keenan,260,The Open,1,2,539
577,0,07569,Mark Carnevale,256,True South Cl,1,9,609
578,0,22115,Mardan Mamat,252,The Open,1,2,539
579,0,01235,Ben Crenshaw,247,Masters,1,1,014
580,0,01624,Darrell Kestner,244,PGA Championshi,2,2,697
