RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
81,0,27613,David Lutterus,73' 11",49677,56,416,2501001655
84,0,23613,Rich Barcelo,73' 10",51371,58,416,4404001657
85,0,01249,John Daly,73' 9",41602,47,417,0401001581
85,0,26695,Michael Letzig,73' 9",70779,80,414,2401001639
85,0,02239,Scott Verplank,73' 9",49562,56,416,2303001617
88,0,21753,Brian Davis,73' 7",78584,89,413,2801001699
88,0,06643,Paul Goydos,73' 7",58253,66,415,2901002258
90,0,27214,Kevin Streelman,73' 6",70538,80,413,3804001947
90,0,23322,Brett Wetterich,73' 6",46730,53,412,3403001752
92,0,01320,Bob Estes,73' 5",62564,71,411,0604001896
92,0,25900,Lucas Glover,73' 5",51994,59,413,0101001746
92,0,10860,Justin Leonard,73' 5",63424,72,413,4401001754
92,0,32617,Jerod Turner,73' 5",35239,40,412,2204001374
96,0,27141,J.B. Holmes,73' 4",77398,88,412,1401001807
96,0,25632,Jimmy Walker,73' 4",61595,70,411,4601001504
98,0,12652,Cameron Beckman,73' 2",51817,59,412,2304001683
99,0,27436,Graham DeLaet,73' 0",66552,76,409,0201001704
99,0,24781,Hunter Mahan,73' 0",58703,67,411,1404001710
99,0,10585,Scott McCarron,73' 0",72709,83,411,4404001907
99,0,21878,Mark Wilson,73' 0",69167,79,410,3002001401
103,0,01619,Skip Kendall,72' 11",42885,49,410,0902001579
104,0,29221,Webb Simpson,72' 9",80294,92,409,2902001623
105,0,32102,Rickie Fowler,72' 8",72339,83,408,2401001709
105,0,27963,Chris Stroud,72' 8",62772,72,408,0302001611
107,0,01724,Jeff Maggert,72' 6",54797,63,407,2901002118
108,0,20098,Stuart Appleby,72' 5",76480,88,408,3304001644
108,0,23325,Vaughn Taylor,72' 5",68641,79,407,3801001857
108,0,10425,Jay Williamson,72' 5",53000,61,407,3203001868
111,0,20574,Mathew Goggin,72' 4",65945,76,406,0904002189
111,0,20378,Mathias Grönberg,72' 4",43397,50,406,1801001488
111,0,22378,Trevor Immelman,72' 4",37340,43,406,2302001375
114,0,07457,Steve Flesch,72' 3",56360,65,406,1704001689
115,0,01116,Michael Bradley,72' 2",58876,68,405,4402001875
115,0,24502,Adam Scott,72' 2",45036,52,404,3801001534
115,0,20436,Garrett Willis,72' 2",61520,71,405,1301001709
118,0,26596,Ryan Moore,72' 1",52755,61,405,1402001394
119,0,23638,Brendon de Jonge,72' 0",78658,91,403,2902001630
120,0,20663,Brenden Pappas,71' 11",47472,55,406,4603001646
121,0,24925,Jonathan Byrd,71' 9",70562,82,404,4601001734
121,0,01313,Steve Elkington,71' 9",50826,59,403,2204001932
121,0,22913,John Rollins,71' 9",64563,75,405,2002001819
124,0,01945,Kenny Perry,71' 8",48180,56,404,2402001618
125,0,06522,Ernie Els,71' 7",47268,55,403,0502001654
125,0,20645,John Senden,71' 7",74691,87,403,4201001827
127,0,06621,Joe Durant,71' 4",48820,57,400,4903002105
127,0,30946,Alex Prugh,71' 4",68494,80,399,1502001982
129,0,06251,Chris DiMarco,71' 1",66542,78,399,3203001563
130,0,24912,Will MacKenzie,71' 0",57905,68,399,4203001511
130,0,25804,Bubba Watson,71' 0",57063,67,399,1001001676
132,0,01810,Phil Mickelson,70' 11",48511,57,400,3902001673
133,0,01577,Lee Janzen,70' 8",59345,70,399,0402001675
133,0,27060,John Mallinger,70' 8",55140,65,397,2902001437
135,0,01707,Steve Lowery,70' 7",47420,56,396,0404001701
135,0,21959,Ted Purdy,70' 7",63493,75,395,2502001450
137,0,27330,Josh Teater,70' 6",77836,92,395,4604001626
137,0,27770,Camilo Villegas,70' 6",47378,56,395,3803001661
139,0,20848,Ángel Cabrera,70' 5",43080,51,394,0201002014
139,0,01941,Tom Pernice Jr.,70' 5",49024,58,397,1801001491
141,0,20766,Padraig Harrington,70' 4",37116,44,396,2701001956
141,0,06012,Greg Kraft,70' 4",32920,39,396,4402001441
141,0,23788,D.J. Trahan,70' 4",69217,82,395,1502001865
141,0,12755,Vance Veazey,70' 4",40531,48,395,3201001684
145,0,21961,Charles Howell III,70' 2",75735,90,394,0204001634
145,0,27936,Martin Laird,70' 2",66494,79,393,2402001370
145,0,23349,Charles Warren,70' 2",46304,55,391,4502001839
148,0,01948,Tim Petrovic,70' 1",79037,94,394,3901001571
148,0,26679,Kevin Stadler,70' 1",60559,72,392,1801002147
150,0,20127,Chris Riley,69' 11",52876,63,394,3704001428
151,0,24924,Bill Haas,69' 10",62826,75,391,4203001553
152,0,22621,Ben Curtis,69' 9",55245,66,390,4403001628
152,0,10809,Jim Furyk,69' 9",50195,60,395,1203001564
154,0,27466,Spencer Levin,69' 8",81914,98,389,1301001645
155,0,20472,Alex Cejka,69' 7",56779,68,392,0502001386
156,0,22946,Henrik Bjornstad,69' 6",49187,59,390,0301002000
157,0,26851,Marc Leishman,69' 4",59907,72,389,3904001640
158,0,26287,Roland Thatcher,69' 3",56540,68,391,4902001463
159,0,20498,Briny Baird,69' 2",65575,79,388,1301001479
160,0,08075,Jerry Kelly,69' 1",67951,82,390,4404001812
160,0,22122,Andrew McLardy,69' 1",36491,44,388,1501001421
162,0,27120,Troy Matteson,69' 0",64621,78,387,2004001566
162,0,06567,Vijay Singh,69' 0",47203,57,388,2804001832
162,0,06595,Kevin Sutherland,69' 0",64612,78,388,4402001923
165,0,20686,Jeev Milkha Singh,68' 10",42956,52,387,4401001391
166,0,07363,Craig Bowden,68' 8",39554,48,386,3402001585
166,0,06514,Kevin Johnson,68' 8",40374,49,387,0202001556
166,0,26881,Jarrod Lyle,68' 8",37896,46,386,4403001608
169,0,24846,Ricky Barnes,68' 6",68259,83,385,2403001484
170,0,23353,J.J. Henry,68' 3",64721,79,382,2204001450
170,0,22293,Heath Slocum,68' 3",59790,73,383,1202001608
172,0,25686,Jason Dufner,68' 2",56459,69,383,3904001710
172,0,33419,Cameron Tringale,68' 2",36830,45,383,4601001639
172,0,10423,Mike Weir,68' 2",32723,40,386,1002001766
175,0,12510,Chad Campbell,67' 10",65904,81,384,4602001689
175,0,01706,Davis Love III,67' 10",53733,66,383,1402001401
177,0,01766,Billy Mayfair,67' 8",52751,65,380,4403001378
177,0,20691,Greg Owen,67' 8",50369,62,380,4401001802
179,0,12705,Cliff Kresge,67' 5",36426,45,379,3201001365
180,0,20572,Rod Pampling,67' 4",56552,70,378,2402001745
180,0,26392,Chris Wilson,67' 4",41994,52,379,2201001527
182,0,27933,John Merrick,67' 1",74062,92,375,1501001396
182,0,22056,Cameron Percy,67' 1",47504,59,375,4603001746
184,0,28087,Kris Blanks,67' 0",59460,74,376,2902001459
185,0,28780,Nicholas Thompson,66' 5",61400,77,373,3404001602
186,0,24227,Justin Bolli,66' 4",33436,42,370,4903001618
187,0,01797,Rocco Mediate,66' 2",48433,61,372,4502001651
188,0,23307,Roger Tambellini,65' 5",48641,62,366,3203001672
189,0,27302,Garth Mulroy,65' 0",32760,42,365,3402001489
190,0,20105,Jeff Gove,64' 8",34161,44,361,3702001663
191,0,21209,Sergio Garcia,64' 3",27764,36,362,2001001440
192,0,08385,Omar Uresti,63' 0",46126,61,354,3401001638
