RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
45,0,36689,Brooks Koepka,24' 1",11865.167,492
45,0,26331,Charl Schwartzel,24' 1",8231.083,342
45,0,21528,Henrik Stenson,24' 1",9549.167,397
52,0,08075,Jerry Kelly,24' 2",15565.667,644
52,0,31202,William McGirt,24' 2",21830.583,904
52,0,24490,George McNeill,24' 2",19059.583,790
52,0,25834,Daniel Summerhays,24' 2",17978.583,744
56,0,35539,Luke Guthrie,24' 3",13266.583,548
56,0,25818,Scott Piercy,24' 3",16299.250,672
56,0,34264,Hudson Swafford,24' 3",17678.000,729
56,0,21878,Mark Wilson,24' 3",17313.917,715
60,0,34262,Jon Curran,24' 5",14722.333,603
60,0,37273,Derek Ernst,24' 5",13508.000,553
60,0,28500,Martin Flores,24' 5",14751.000,604
60,0,10809,Jim Furyk,24' 5",11784.250,483
60,0,27644,Brian Harman,24' 5",16943.750,695
60,0,29420,Billy Horschel,24' 5",14982.000,614
60,0,32640,Troy Merritt,24' 5",17067.500,698
60,0,23621,Rory Sabbatini,24' 5",12989.583,532
60,0,34431,Robert Streb,24' 5",18731.917,768
60,0,29425,Andrew Svoboda,24' 5",13815.250,565
60,0,32150,Michael Thompson,24' 5",14819.833,606
71,0,20229,Stewart Cink,24' 6",12633.917,516
71,0,34099,Harris English,24' 6",16932.167,691
71,0,39977,Max Homa,24' 6",11635.000,475
71,0,34261,Scott Langley,24' 6",16683.667,680
75,0,28259,Sangmoon Bae,24' 7",17460.750,710
75,0,25364,Paul Casey,24' 7",13040.750,531
75,0,21753,Brian Davis,24' 7",16100.917,656
75,0,25686,Jason Dufner,24' 7",10192.500,415
75,0,30711,Colt Knost,24' 7",17706.083,720
75,0,33413,Ben Martin,24' 7",16792.583,684
75,0,02206,David Toms,24' 7",13831.000,562
75,0,27095,Nick Watney,24' 7",16610.417,675
83,0,23541,Ben Crane,24' 8",12021.917,487
83,0,29222,Billy Hurley III,24' 8",13702.500,555
85,0,35532,Tom Hoge,24' 9",12891.417,520
85,0,22293,Heath Slocum,24' 9",8900.250,360
85,0,27064,Jhonattan Vegas,24' 9",13714.833,555
85,0,26289,Boo Weekley,24' 9",14232.000,576
89,0,24358,Robert Garrigus,24' 10",10384.917,418
89,0,28679,Fabián Gómez,24' 10",14284.667,575
89,0,27466,Spencer Levin,24' 10",19757.833,796
89,0,32839,Hideki Matsuyama,24' 10",15321.583,616
89,0,29518,Brendan Steele,24' 10",15535.250,625
89,0,25349,Tim Wilkinson,24' 10",12403.583,500
89,0,31323,Gary Woodland,24' 10",9947.500,401
96,0,20771,Steven Alker,24' 11",12059.750,484
96,0,25191,Gonzalo Fernandez-Castaño,24' 11",13615.750,547
96,0,26758,David Hearn,24' 11",18674.000,750
96,0,26851,Marc Leishman,24' 11",9767.000,392
96,0,23800,Bryce Molder,24' 11",17704.167,711
96,0,25396,Kevin Na,24' 11",14617.917,586
96,0,27214,Kevin Streelman,24' 11",17242.917,693
103,0,10885,Robert Allenby,25' 0",11140.500,445
103,0,24846,Ricky Barnes,25' 0",11789.333,471
103,0,24357,K.J. Choi,25' 0",12348.917,494
103,0,27436,Graham DeLaet,25' 0",11931.750,478
103,0,32102,Rickie Fowler,25' 0",11649.750,466
103,0,33486,Roger Sloan,25' 0",8165.667,327
103,0,31560,Brian Stuard,25' 0",18785.167,751
103,0,33448,Justin Thomas,25' 0",19293.167,772
103,0,25892,Steve Wheatcroft,25' 0",15547.583,621
112,0,21209,Sergio Garcia,25' 1",6745.833,269
112,0,30944,Jason Kokrak,25' 1",14863.333,592
112,0,33667,Carlos Ortiz,25' 1",16697.833,665
112,0,25240,D.A. Points,25' 1",10826.917,432
112,0,29476,Kyle Reifers,25' 1",16919.417,675
117,0,35545,Blayne Barber,25' 2",13866.667,551
117,0,40026,Daniel Berger,25' 2",17190.833,684
117,0,24925,Jonathan Byrd,25' 2",11534.000,458
117,0,24494,Erik Compton,25' 2",14280.250,567
117,0,23108,Matt Kuchar,25' 2",16316.833,648
117,0,01810,Phil Mickelson,25' 2",9884.000,393
123,0,34174,John Huh,25' 3",21257.667,843
123,0,23320,Ryan Palmer,25' 3",9762.083,387
123,0,20645,John Senden,25' 3",11516.417,456
126,0,12510,Chad Campbell,25' 4",20801.500,822
126,0,32200,Roberto Castro,25' 4",8455.500,334
126,0,30852,Ryo Ishikawa,25' 4",14837.750,586
126,0,26596,Ryan Moore,25' 4",14770.000,583
126,0,31193,Jim Renner,25' 4",11263.167,444
126,0,25562,Andres Romero,25' 4",9712.833,384
132,0,23048,Eric Axley,25' 5",8579.000,338
132,0,34563,Chesson Hadley,25' 5",17447.917,687
132,0,37454,Whee Kim,25' 5",11698.167,461
132,0,34130,Sung Joon Park,25' 5",14452.167,569
132,0,25632,Jimmy Walker,25' 5",11428.833,450
137,0,32448,James Hahn,25' 6",16044.333,630
137,0,20766,Padraig Harrington,25' 6",8665.000,340
137,0,24781,Hunter Mahan,25' 6",12580.167,493
137,0,24140,Sean O'Hair,25' 6",17310.833,678
137,0,30946,Alex Prugh,25' 6",15679.583,615
142,0,25274,Steven Bowditch,25' 7",16269.000,636
142,0,34098,Russell Henley,25' 7",14890.917,582
144,0,32334,Charlie Beljan,25' 8",12148.500,474
144,0,34358,Jonathan Randolph,25' 8",10558.917,411
144,0,25493,Nick Taylor,25' 8",16181.583,631
144,0,34265,Will Wilcox,25' 8",9867.333,385
148,0,40058,Zac Blair,25' 10",21321.500,826
148,0,24024,Zach Johnson,25' 10",17381.667,672
150,0,29720,Andres Gonzales,25' 11",15537.250,600
150,0,12716,Charley Hoffman,25' 11",15099.083,583
152,0,28307,Matt Every,26' 0",9905.750,381
152,0,31416,Derek Fathauer,26' 0",11800.167,454
154,0,06522,Ernie Els,26' 1",7287.667,279
154,0,29725,Tony Finau,26' 1",17286.833,662
156,0,28475,Jeff Overton,26' 2",15549.583,594
156,0,30927,Brendon Todd,26' 2",19149.667,731
158,0,24502,Adam Scott,26' 3",6320.000,241
159,0,01706,Davis Love III,26' 5",9884.917,374
159,0,23548,Bill Lunde,26' 5",8252.583,312
161,0,34360,Patrick Reed,26' 6",14730.000,555
162,0,27141,J.B. Holmes,26' 7",12820.917,483
162,0,26300,Matt Jones,26' 7",14095.500,530
164,0,20472,Alex Cejka,26' 8",18088.250,679
165,0,22892,Jason Gore,26' 9",14295.083,535
165,0,36801,Mark Hubbard,26' 9",14854.083,556
167,0,23353,J.J. Henry,26' 10",16768.333,625
167,0,28132,Tyrone Van Aswegen,26' 10",8355.667,311
169,0,22371,Aaron Baddeley,26' 11",12477.750,463
169,0,23983,Luke Donald,26' 11",11517.000,428
169,0,29289,S.Y. Noh,26' 11",10674.583,397
172,0,10860,Justin Leonard,27' 0",14355.333,531
172,0,27963,Chris Stroud,27' 0",16275.250,603
172,0,26951,Johnson Wagner,27' 0",13147.167,487
175,0,30925,Dustin Johnson,27' 1",10386.500,384
175,0,28023,Byron Smith,27' 1",9353.583,345
177,0,25804,Bubba Watson,27' 2",11127.500,409
178,0,27770,Camilo Villegas,27' 4",15335.083,561
179,0,20848,Ángel Cabrera,27' 5",8789.083,321
179,0,30926,Chris Kirk,27' 5",12839.333,468
181,0,22046,Geoff Ogilvy,27' 6",7498.000,273
182,0,34256,Andrew Putnam,27' 11",11286.000,404
183,0,30692,Scott Stallings,28' 4",11329.250,400
184,0,28089,Jason Day,29' 1",12259.083,421
