RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
69,0,25191,Gonzalo Fernandez-Castaño,185.8,12079.6,65
69,0,33461,Morgan Hoffmann,185.8,14495.3,78
71,0,24490,George McNeill,185.7,15038.9,81
72,0,20766,Padraig Harrington,185.6,10576.6,57
72,0,29223,Sam Saunders,185.6,13177.9,71
74,0,32448,James Hahn,185.3,14083.1,76
75,0,26329,Louis Oosthuizen,185.2,8336.0,45
76,0,33413,Ben Martin,185.1,16477.5,89
76,0,28023,Byron Smith,185.1,7590.5,41
78,0,20157,Retief Goosen,184.9,13124.4,71
79,0,01706,Davis Love III,184.8,7945.9,43
79,0,32150,Michael Thompson,184.8,15339.3,83
81,0,20691,Greg Owen,184.7,9234.5,50
82,0,23353,J.J. Henry,184.1,13253.8,72
83,0,35532,Tom Hoge,184.0,12330.3,67
84,0,27214,Kevin Streelman,183.9,14897.8,81
85,0,27770,Camilo Villegas,183.7,15431.2,84
86,0,34409,David Lingmerth,183.6,15785.4,86
87,0,35545,Blayne Barber,183.4,12654.5,69
88,0,06567,Vijay Singh,183.2,13187.5,72
89,0,24781,Hunter Mahan,183.0,13173.9,72
89,0,25562,Andres Romero,183.0,8965.5,49
91,0,24846,Ricky Barnes,182.9,10240.4,56
92,0,22056,Cameron Percy,182.8,11880.2,65
92,0,26951,Johnson Wagner,182.8,9690.9,53
94,0,31557,Jim Herman,182.7,15532.7,85
95,0,35539,Luke Guthrie,182.2,14209.5,78
96,0,24138,Ian Poulter,182.0,9646.7,53
97,0,28307,Matt Every,181.7,12357.7,68
98,0,25493,Nick Taylor,181.6,16162.5,89
99,0,28259,Sangmoon Bae,181.5,17602.5,97
99,0,32640,Troy Merritt,181.5,14523.6,80
101,0,22892,Jason Gore,181.4,11609.1,64
101,0,24924,Bill Haas,181.4,14333.1,79
101,0,23621,Rory Sabbatini,181.4,13422.3,74
101,0,26289,Boo Weekley,181.4,11429.8,63
105,0,24925,Jonathan Byrd,181.3,10152.1,56
105,0,30736,Oscar Fraustro,181.3,6888.7,38
107,0,23048,Eric Axley,181.2,8699.2,48
108,0,23638,Brendon de Jonge,181.1,18468.3,102
109,0,27649,Brandt Snedeker,181.0,16833.6,93
110,0,34130,Sung Joon Park,180.6,11916.5,66
110,0,34256,Andrew Putnam,180.6,10652.8,59
112,0,24494,Erik Compton,180.3,14601.3,81
112,0,24361,Pat Perez,180.3,15682.3,87
112,0,25240,D.A. Points,180.3,9737.6,54
112,0,29476,Kyle Reifers,180.3,14245.3,79
112,0,23623,Bo Van Pelt,180.3,13164.5,73
117,0,28132,Tyrone Van Aswegen,180.2,6848.6,38
118,0,23548,Bill Lunde,180.1,7025.1,39
118,0,25345,Carl Pettersson,180.1,18734.9,104
118,0,29425,Andrew Svoboda,180.1,13505.2,75
121,0,34563,Chesson Hadley,179.9,15293.7,85
122,0,29479,Scott Brown,179.6,15087.8,84
123,0,35541,John Peterson,179.4,16505.2,92
124,0,06522,Ernie Els,178.9,6617.6,37
125,0,29478,Kevin Kisner,178.8,19488.4,109
125,0,31193,Jim Renner,178.8,10367.9,58
125,0,29221,Webb Simpson,178.8,12336.3,69
128,0,32200,Roberto Castro,178.7,6791.0,38
129,0,25892,Steve Wheatcroft,178.6,16075.3,90
130,0,27895,Jonas Blixt,178.4,10348.3,58
130,0,37454,Whee Kim,178.4,9809.5,55
132,0,23108,Matt Kuchar,178.3,15510.3,87
132,0,28780,Nicholas Thompson,178.3,14622.9,82
134,0,36801,Mark Hubbard,177.9,11383.8,64
134,0,25396,Kevin Na,177.9,14054.9,79
136,0,28679,Fabián Gómez,177.3,13118.3,74
137,0,29535,Brice Garnett,177.1,12218.4,69
138,0,29926,Danny Lee,177.0,19471.3,110
139,0,23983,Luke Donald,176.6,9008.6,51
140,0,33419,Cameron Tringale,176.5,15182.0,86
141,0,30926,Chris Kirk,176.1,10920.8,62
141,0,27963,Chris Stroud,176.1,12678.3,72
143,0,31416,Derek Fathauer,176.0,11789.9,67
143,0,26476,Chez Reavie,176.0,10562.5,60
145,0,31202,William McGirt,175.7,19331.7,110
146,0,34358,Jonathan Randolph,175.5,11053.5,63
147,0,27644,Brian Harman,175.4,14556.7,83
148,0,25198,Francesco Molinari,175.3,8766.4,50
149,0,34261,Scott Langley,174.9,13645.2,78
150,0,20593,Greg Chalmers,174.6,7507.8,43
150,0,25834,Daniel Summerhays,174.6,14318.4,82
152,0,10809,Jim Furyk,174.5,9075.4,52
153,0,28475,Jeff Overton,174.1,14627.4,84
154,0,27933,John Merrick,173.8,10599.8,61
155,0,25686,Jason Dufner,173.6,9720.0,56
156,0,10885,Robert Allenby,173.3,9705.1,56
156,0,27466,Spencer Levin,173.3,16807.9,97
156,0,26596,Ryan Moore,173.3,11786.4,68
159,0,12510,Chad Campbell,173.2,17492.3,101
160,0,34174,John Huh,172.7,18996.1,110
161,0,20472,Alex Cejka,172.5,14147.5,82
162,0,24024,Zach Johnson,172.2,14807.3,86
163,0,29222,Billy Hurley III,172.0,12213.8,71
164,0,23800,Bryce Molder,171.8,14434.6,84
165,0,40058,Zac Blair,171.5,17326.3,101
166,0,33122,Russell Knox,171.3,16961.2,99
167,0,25349,Tim Wilkinson,171.0,9918.1,58
168,0,30927,Brendon Todd,170.9,13839.3,81
169,0,24507,Jason Bohn,170.6,16893.5,99
169,0,26758,David Hearn,170.6,16035.0,94
171,0,31560,Brian Stuard,170.4,16015.1,94
172,0,24357,K.J. Choi,169.9,9176.7,54
172,0,25720,Chad Collins,169.9,12061.3,71
174,0,21753,Brian Davis,169.5,13901.2,82
175,0,20771,Steven Alker,169.3,9989.2,59
176,0,20104,Ken Duke,168.9,15205.3,90
177,0,21878,Mark Wilson,168.8,13843.6,82
178,0,23541,Ben Crane,168.5,8932.4,53
179,0,34262,Jon Curran,166.9,12181.4,73
180,0,30711,Colt Knost,165.6,14245.4,86
181,0,10860,Justin Leonard,164.9,9896.4,60
181,0,22293,Heath Slocum,164.9,6924.4,42
183,0,08075,Jerry Kelly,164.1,11486.3,70
184,0,02206,David Toms,162.4,9908.3,61
