RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
71,0,26951,Johnson Wagner,6.3,327.7,52
71,0,25804,Bubba Watson,6.3,225.7,36
71,0,21878,Mark Wilson,6.3,157.2,25
99,0,40026,Daniel Berger,6.2,259.9,42
99,0,40058,Zac Blair,6.2,291.1,47
99,0,20472,Alex Cejka,6.2,254.6,41
99,0,24357,K.J. Choi,6.2,242.7,39
99,0,28679,Fabián Gómez,6.2,264.6,43
99,0,35539,Luke Guthrie,6.2,173.5,28
99,0,21961,Charles Howell III,6.2,324.0,52
99,0,21731,Freddie Jacobson,6.2,335.2,54
99,0,39975,Michael Kim,6.2,370.0,60
99,0,24781,Hunter Mahan,6.2,223.1,36
99,0,22046,Geoff Ogilvy,6.2,223.8,36
99,0,28475,Jeff Overton,6.2,252.5,41
99,0,20572,Rod Pampling,6.2,130.1,21
99,0,26476,Chez Reavie,6.2,308.7,50
99,0,30692,Scott Stallings,6.2,254.1,41
99,0,27214,Kevin Streelman,6.2,223.9,36
99,0,25493,Nick Taylor,6.2,241.3,39
116,0,24507,Jason Bohn,6.1,129.0,21
116,0,12510,Chad Campbell,6.1,297.3,49
116,0,20229,Stewart Cink,6.1,206.4,34
116,0,23541,Ben Crane,6.1,248.4,41
116,0,31416,Derek Fathauer,6.1,349.9,57
116,0,10809,Jim Furyk,6.1,109.0,18
116,0,25900,Lucas Glover,6.1,195.0,32
116,0,31646,Emiliano Grillo,6.1,282.8,46
116,0,27644,Brian Harman,6.1,335.2,55
116,0,31557,Jim Herman,6.1,258.1,42
116,0,34174,John Huh,6.1,272.9,45
116,0,37454,Whee Kim,6.1,230.0,38
116,0,29478,Kevin Kisner,6.1,287.2,47
116,0,31420,Anirban Lahiri,6.1,233.6,38
116,0,34261,Scott Langley,6.1,184.3,30
116,0,32640,Troy Merritt,6.1,267.4,44
116,0,26596,Ryan Moore,6.1,208.0,34
116,0,23621,Rory Sabbatini,6.1,141.3,23
116,0,25632,Jimmy Walker,6.1,306.9,50
116,0,25892,Steve Wheatcroft,6.1,250.3,41
116,0,34265,Will Wilcox,6.1,220.8,36
137,0,20098,Stuart Appleby,6.0,295.1,49
137,0,29479,Scott Brown,6.0,325.1,54
137,0,20848,Ángel Cabrera,6.0,226.5,38
137,0,37273,Derek Ernst,6.0,168.8,28
137,0,33461,Morgan Hoffmann,6.0,297.7,50
137,0,27974,Sung Kang,6.0,298.1,50
137,0,32757,Patton Kizzire,6.0,309.5,52
137,0,30711,Colt Knost,6.0,223.0,37
137,0,26851,Marc Leishman,6.0,253.9,42
137,0,24912,Will MacKenzie,6.0,270.0,45
137,0,25572,Graeme McDowell,6.0,169.3,28
137,0,23800,Bryce Molder,6.0,210.6,35
137,0,25396,Kevin Na,6.0,215.7,36
137,0,30163,Henrik Norlander,6.0,223.8,37
137,0,27942,Rob Oppenheim,6.0,202.4,34
137,0,10213,Dicky Pride,6.0,181.4,30
137,0,29476,Kyle Reifers,6.0,329.8,55
137,0,06527,Steve Stricker,6.0,181.1,30
137,0,30927,Brendon Todd,6.0,216.2,36
137,0,28132,Tyrone Van Aswegen,6.0,361.5,60
137,0,25349,Tim Wilkinson,6.0,184.6,31
158,0,45526,Abraham Ancer,5.9,160.2,27
158,0,25364,Paul Casey,5.9,176.0,30
158,0,25720,Chad Collins,5.9,237.4,40
158,0,24494,Erik Compton,5.9,164.5,28
158,0,06522,Ernie Els,5.9,218.8,37
158,0,34563,Chesson Hadley,5.9,308.1,52
158,0,08075,Jerry Kelly,5.9,260.6,44
158,0,24490,George McNeill,5.9,169.7,29
158,0,25198,Francesco Molinari,5.9,190.1,32
158,0,26329,Louis Oosthuizen,5.9,183.4,31
158,0,25834,Daniel Summerhays,5.9,278.2,47
169,0,23638,Brendon de Jonge,5.8,209.4,36
169,0,20104,Ken Duke,5.8,195.9,34
169,0,29720,Andres Gonzales,5.8,192.4,33
169,0,33122,Russell Knox,5.8,248.6,43
169,0,34466,Peter Malnati,5.8,219.8,38
169,0,25240,D.A. Points,5.8,132.3,23
169,0,29221,Webb Simpson,5.8,161.7,28
169,0,06567,Vijay Singh,5.8,249.7,43
169,0,34431,Robert Streb,5.8,253.8,44
169,0,26289,Boo Weekley,5.8,219.8,38
179,0,10885,Robert Allenby,5.7,158.6,28
179,0,27466,Spencer Levin,5.7,248.8,44
181,0,24846,Ricky Barnes,5.6,284.9,51
181,0,25686,Jason Dufner,5.6,273.5,49
181,0,20691,Greg Owen,5.6,230.5,41
184,0,25274,Steven Bowditch,5.5,208.4,38
185,0,29974,Branden Grace,5.3,122.8,23
