RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
59,0,24449,Parker McLachlin,17.05,270,1584
61,0,21209,Sergio Garcia,17.06,215,1260
61,0,27933,John Merrick,17.06,301,1764
63,0,06197,Michael Allen,17.09,280,1638
63,0,22806,Doug LaBelle II,17.09,200,1170
65,0,12652,Cameron Beckman,17.11,268,1566
65,0,26668,Marc Turnesa,17.11,268,1566
67,0,24357,K.J. Choi,17.14,216,1260
68,0,01142,Bart Bryant,17.15,250,1458
68,0,28089,Jason Day,17.15,250,1458
68,0,21350,Ryuji Imada,17.15,247,1440
68,0,07749,Brett Quigley,17.15,247,1440
72,0,23623,Bo Van Pelt,17.16,312,1818
73,0,01226,Fred Couples,17.22,186,1080
73,0,21949,Joe Ogilvie,17.22,310,1800
73,0,25345,Carl Pettersson,17.22,341,1980
76,0,12716,Charley Hoffman,17.26,292,1692
76,0,23325,Vaughn Taylor,17.26,320,1854
78,0,12602,Dean Wilson,17.28,339,1962
79,0,08075,Jerry Kelly,17.30,274,1584
80,0,26420,Richard Johnson,17.31,187,1080
81,0,20105,Jeff Gove,17.33,156,900
82,0,07867,Woody Austin,17.35,328,1890
83,0,22892,Jason Gore,17.38,294,1692
84,0,02239,Scott Verplank,17.42,254,1458
85,0,23778,Brad Adamonis,17.43,273,1566
85,0,10875,Todd Demsey,17.43,251,1440
85,0,07457,Steve Flesch,17.43,298,1710
88,0,25900,Lucas Glover,17.46,286,1638
89,0,12510,Chad Campbell,17.49,296,1692
90,0,20098,Stuart Appleby,17.53,265,1512
91,0,23320,Ryan Palmer,17.55,218,1242
92,0,21959,Ted Purdy,17.57,215,1224
93,0,12823,Carlos Franco,17.58,231,1314
94,0,27936,Martin Laird,17.63,311,1764
95,0,26289,Boo Weekley,17.67,264,1494
96,0,23048,Eric Axley,17.70,360,2034
97,0,11032,Frank Lickliter II,17.71,341,1926
98,0,10585,Scott McCarron,17.72,201,1134
99,0,24361,Pat Perez,17.75,294,1656
100,0,12680,Shigeki Maruyama,17.78,160,900
101,0,01948,Tim Petrovic,17.81,311,1746
102,0,21633,Steve Allan,17.82,186,1044
102,0,01035,Tommy Armour III,17.82,247,1386
102,0,01139,Olin Browne,17.82,247,1386
105,0,20766,Padraig Harrington,17.89,161,900
106,0,23788,D.J. Trahan,17.91,303,1692
107,0,20382,Stephen Leaney,17.92,171,954
108,0,01724,Jeff Maggert,17.96,278,1548
108,0,10649,Tom Scherrer,17.96,181,1008
110,0,20634,Peter Lonard,18.00,298,1656
111,0,25190,Jeff Quinney,18.01,282,1566
112,0,23135,Tim Clark,18.04,289,1602
112,0,27963,Chris Stroud,18.04,263,1458
114,0,26500,Alejandro Cañizares,18.06,169,936
114,0,26596,Ryan Moore,18.06,234,1296
116,0,27060,John Mallinger,18.07,309,1710
117,0,06643,Paul Goydos,18.09,254,1404
117,0,22913,John Rollins,18.09,306,1692
119,0,24663,Y.E. Yang,18.10,290,1602
120,0,21805,Harrison Frazar,18.11,238,1314
120,0,10425,Jay Williamson,18.11,313,1728
122,0,23718,Nathan Green,18.13,310,1710
123,0,24490,George McNeill,18.16,317,1746
124,0,24925,Jonathan Byrd,18.17,278,1530
125,0,27649,Brandt Snedeker,18.19,275,1512
126,0,25720,Chad Collins,18.21,236,1296
127,0,24140,Sean O'Hair,18.24,266,1458
128,0,24912,Will MacKenzie,18.28,204,1116
129,0,01577,Lee Janzen,18.29,293,1602
130,0,06621,Joe Durant,18.30,303,1656
130,0,25842,Jon Mills,18.30,313,1710
132,0,25804,Bubba Watson,18.33,320,1746
133,0,21461,Kenneth Ferrie,18.36,238,1296
134,0,20443,Jin Park,18.37,281,1530
135,0,21731,Freddie Jacobson,18.38,258,1404
135,0,06573,Brandt Jobe,18.38,172,936
137,0,20850,Daniel Chopra,18.41,275,1494
138,0,23621,Rory Sabbatini,18.42,252,1368
139,0,12826,Paul Claxton,18.43,209,1134
139,0,06012,Greg Kraft,18.43,209,1134
139,0,12660,Jesper Parnevik,18.43,292,1584
142,0,27120,Troy Matteson,18.44,312,1692
143,0,26695,Michael Letzig,18.50,293,1584
144,0,12705,Cliff Kresge,18.52,280,1512
144,0,06090,Jim McGovern,18.52,250,1350
146,0,28475,Jeff Overton,18.55,344,1854
147,0,23409,James Driscoll,18.63,285,1530
148,0,23614,Rich Beem,18.64,302,1620
149,0,26300,Matt Jones,18.65,319,1710
149,0,25632,Jimmy Walker,18.65,245,1314
151,0,06034,Marco Dawson,18.66,215,1152
151,0,27770,Camilo Villegas,18.66,262,1404
153,0,01797,Rocco Mediate,18.71,293,1566
154,0,20572,Rod Pampling,18.82,271,1440
155,0,24358,Robert Garrigus,18.83,305,1620
156,0,08537,J.P. Hayes,18.91,228,1206
157,0,20472,Alex Cejka,18.96,256,1350
158,0,06251,Chris DiMarco,18.97,297,1566
159,0,26679,Kevin Stadler,19.01,308,1620
160,0,12309,Bob Sowards,19.03,209,1098
161,0,01706,Davis Love III,19.09,268,1404
162,0,23497,Tag Ridings,19.13,303,1584
163,0,01473,Todd Hamilton,19.14,317,1656
163,0,19913,Ron Whittaker,19.14,186,972
165,0,24227,Justin Bolli,19.16,300,1566
166,0,02206,David Toms,19.36,237,1224
167,0,19803,Ryan Armour,19.41,304,1566
168,0,28780,Nicholas Thompson,19.42,395,2034
169,0,26951,Johnson Wagner,19.54,292,1494
170,0,01024,Billy Andrade,19.64,251,1278
171,0,01388,Robert Gamez,19.69,280,1422
172,0,23157,Richard Johnson,19.70,273,1386
173,0,20157,Retief Goosen,19.73,206,1044
174,0,27561,Nick Flanagan,19.79,317,1602
175,0,30925,Dustin Johnson,19.81,328,1656
176,0,25562,Andres Romero,19.82,239,1206
177,0,24138,Ian Poulter,19.84,175,882
178,0,20378,Mathias Grönberg,19.92,312,1566
179,0,06522,Ernie Els,20.11,181,900
180,0,01161,Mark Calcavecchia,20.12,239,1188
181,0,01677,Tom Lehman,20.15,185,918
182,0,22378,Trevor Immelman,20.18,247,1224
183,0,23797,Brett Rumford,20.22,262,1296
184,0,27141,J.B. Holmes,20.39,312,1530
185,0,22582,Kyle Thompson,20.40,257,1260
186,0,20848,Ángel Cabrera,20.48,188,918
187,0,25364,Paul Casey,20.51,192,936
188,0,23349,Charles Warren,20.53,292,1422
189,0,20433,Mark Hensby,20.58,263,1278
190,0,01707,Steve Lowery,20.72,276,1332
191,0,24502,Adam Scott,20.75,183,882
192,0,23540,Jason Allred,20.90,237,1134
193,0,26631,Cody Freeman,21.21,252,1188
194,0,27613,David Lutterus,21.28,226,1062
195,0,30750,Tommy Gainey,21.39,231,1080
196,0,25594,Travis Perkins,22.54,215,954
197,0,09011,David Duval,24.51,225,918
