RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
96,0,01607,Brian Kamm,2.96,48,1620
98,0,01098,Jay Don Blake,2.97,46,1548
98,0,07235,John Morse,2.97,38,1278
98,0,01975,Tom Purtzer,2.97,31,1044
101,0,01353,Bruce Fleisher,2.98,37,1242
102,0,01414,Bob Gilder,3.01,46,1530
102,0,02180,Harry Taylor,3.01,46,1530
104,0,01748,Doug Martin,3.02,50,1656
105,0,02279,Mark Wiebe,3.04,35,1152
106,0,01201,Lennie Clements,3.05,51,1674
107,0,01096,Phil Blackmar,3.07,42,1368
108,0,01143,Brad Bryant,3.10,53,1710
108,0,02167,Mike Sullivan,3.10,48,1548
110,0,06012,Greg Kraft,3.11,56,1800
110,0,07101,Dave Stockton Jr.,3.11,52,1674
112,0,01475,Donnie Hammond,3.13,45,1440
112,0,06575,Dudley Hart,3.13,54,1728
112,0,01986,Joey Rassett,3.13,31,990
112,0,02101,Joey Sindelar,3.13,40,1278
116,0,01766,Billy Mayfair,3.14,56,1782
116,0,02133,Craig Stadler,3.14,39,1242
118,0,20051,Joe Acosta Jr.,3.15,42,1332
118,0,01374,Robin Freeman,3.15,55,1746
120,0,06643,Paul Goydos,3.16,62,1962
120,0,01677,Tom Lehman,3.16,37,1170
120,0,01724,Jeff Maggert,3.16,46,1458
123,0,08931,Glen Day,3.17,52,1638
124,0,01599,Steve Jones,3.19,46,1440
125,0,01810,Phil Mickelson,3.21,45,1404
126,0,01014,Fulton Allem,3.23,32,990
127,0,06657,Steve Rintoul,3.24,56,1728
128,0,01133,Billy Ray Brown,3.25,38,1170
128,0,01334,Keith Fergus,3.25,48,1476
130,0,06124,Patrick Burke,3.26,44,1350
130,0,01266,Clark Dennis,3.26,54,1656
132,0,10213,Dicky Pride,3.28,49,1494
133,0,01330,David Feherty,3.29,42,1278
133,0,02135,Mike Standly,3.29,55,1674
135,0,02008,Lee Rinker,3.30,54,1638
136,0,09011,David Duval,3.31,53,1602
136,0,10145,Tom Hearn,3.31,34,1026
138,0,01468,Gary Hallberg,3.35,47,1404
138,0,01690,Bruce Lietzke,3.35,32,954
140,0,01361,Dan Forsman,3.39,47,1386
141,0,01129,Bill Britton,3.40,41,1206
142,0,06048,Dicky Thompson,3.41,43,1260
143,0,08375,Paul Stankowski,3.42,56,1638
144,0,07721,Pat Bates,3.43,50,1458
144,0,02170,Hal Sutton,3.43,58,1692
146,0,06386,Bill Porter,3.44,47,1368
147,0,01633,Tom Kite,3.45,54,1566
148,0,01619,Skip Kendall,3.47,60,1728
148,0,02111,Mike Smith,3.47,45,1296
150,0,02267,D.A. Weibring,3.48,52,1494
151,0,20095,Carl Paulson,3.49,39,1116
152,0,06197,Michael Allen,3.51,36,1026
152,0,06791,Mark Wurtz,3.51,53,1512
154,0,01093,Ronnie Black,3.52,57,1620
155,0,02148,Ray Stewart,3.54,42,1188
156,0,01185,Brandel Chamblee,3.56,48,1350
157,0,01864,Larry Nelson,3.57,36,1008
157,0,01925,Jerry Pate,3.57,45,1260
157,0,02245,Grant Waite,3.57,54,1512
160,0,01797,Rocco Mediate,3.59,33,918
161,0,06090,Jim McGovern,3.61,63,1746
162,0,01175,Jim Carter,3.65,63,1728
163,0,01156,Curt Byrum,3.67,70,1908
164,0,06809,Bob Burns,3.68,55,1494
164,0,10585,Scott McCarron,3.68,51,1386
166,0,06044,Scott Gump,3.70,62,1674
166,0,01510,Nolan Henke,3.70,54,1458
166,0,10215,Charlie Rymer,3.70,50,1350
169,0,01891,David Ogrin,3.72,61,1638
170,0,01905,Joe Ozaki,3.76,42,1116
171,0,01200,Keith Clearwater,3.78,47,1242
172,0,06251,Chris DiMarco,3.79,60,1584
173,0,01040,Emlyn Aubrey,3.81,59,1548
174,0,08717,Kawika Cotner,3.86,57,1476
175,0,01388,Robert Gamez,3.93,58,1476
176,0,08385,Omar Uresti,4.05,70,1728
177,0,01682,Wayne Levi,4.06,38,936
178,0,01927,Dennis Paulson,4.07,60,1476
179,0,20094,Jonathan Kaye,4.10,48,1170
180,0,01992,Don Reese,4.15,56,1350
181,0,01408,Kelly Gibson,4.18,76,1818
182,0,01142,Bart Bryant,4.20,62,1476
183,0,01996,Mike Reid,4.21,47,1116
184,0,01685,J.L. Lewis,4.25,65,1530
185,0,01971,Dillard Pruitt,4.26,59,1386
186,0,07867,Woody Austin,4.34,89,2052
187,0,07569,Mark Carnevale,4.69,65,1386
188,0,02226,Tray Tyner,5.15,76,1476
