RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
121,0,52215,Robert MacIntyre,12
121,0,34466,Peter Malnati,12
121,0,59143,Mac Meissner,12
121,0,47679,Victor Perez,12
121,0,48081,Xander Schauffele,12
121,0,46046,Scottie Scheffler,12
121,0,27649,Brandt Snedeker,12
121,0,39324,J.J. Spaun,12
121,0,48699,Callum Tarren,12
121,0,32333,Kevin Tway,12
121,0,40006,Erik van Rooyen,12
121,0,48887,Matt Wallace,12
144,0,33948,Byeong Hun An,11
144,0,47663,Kevin Dougherty,11
144,0,45609,Tyler Duncan,11
144,0,54576,Patrick Fishburn,11
144,0,34563,Chesson Hadley,11
144,0,35532,Tom Hoge,11
144,0,46717,Viktor Hovland,11
144,0,23320,Ryan Palmer,11
144,0,49960,Sepp Straka,11
144,0,38991,Alejandro Tosti,11
154,0,45522,Christiaan Bezuidenhout,10
154,0,28420,Ryan Brehm,10
154,0,48084,Wesley Bryan,10
154,0,40098,Matt Fitzpatrick,10
154,0,30911,Tommy Fleetwood,10
154,0,32791,K.H. Lee,10
154,0,46113,Ryan McCormick,10
154,0,47983,Chad Ramey,10
162,0,37212,Paul Barjon,9
162,0,29936,Ryan Fox,9
162,0,60767,Blaine Hale Jr.,9
162,0,47420,Jake Knapp,9
162,0,33486,Roger Sloan,9
162,0,50095,Austin Smotherman,9
162,0,35617,Martin Trainer,9
162,0,52666,Sami Valimaki,9
162,0,54783,Dylan Wu,9
171,0,52372,Cameron Champ,8
171,0,46414,Aaron Rai,8
171,0,24502,Adam Scott,8
174,0,59442,Parker Coody,7
174,0,27129,Luke List,7
174,0,51070,Vincent Norrman,7
174,0,33968,Thorbjørn Olesen,7
178,0,51766,Wyndham Clark,6
178,0,27770,Camilo Villegas,6
180,0,37275,Sam Ryder,5
180,0,27330,Josh Teater,5
180,0,27064,Jhonattan Vegas,5
183,0,52453,Nicolai Højgaard,3
183,0,48153,Matthieu Pavon,3
