RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
106,0,47128,Richy Werenski,445.260
107,0,22764,Michael Block,432.500
108,0,32150,Michael Thompson,426.237
109,0,32640,Troy Merritt,407.199
110,0,53165,Doc Redman,403.629
111,0,26596,Ryan Moore,397.948
112,0,39954,Cody Gribble,397.685
113,0,59836,Pierceson Coody,363.960
114,0,30944,Jason Kokrak,355.478
115,0,25818,Scott Piercy,352.257
116,0,33419,Cameron Tringale,347.886
117,0,59652,Sam Bennett,336.418
118,0,25686,Jason Dufner,331.596
119,0,32448,James Hahn,312.654
120,0,35310,Lanto Griffin,297.673
121,0,24140,Sean O'Hair,293.706
122,0,34213,Grayson Murray,290.559
123,0,31557,Jim Herman,287.196
124,0,29535,Brice Garnett,261.098
125,0,35879,Kelly Kraft,255.484
126,0,34431,Robert Streb,245.926
127,0,51491,Brandon Matthews,236.155
128,0,40026,Daniel Berger,230.081
129,0,24925,Jonathan Byrd,226.552
130,0,49766,Hank Lebioda,222.623
131,0,25804,Bubba Watson,216.106
132,0,58967,Trevor Werbylo,212.687
133,0,49453,Trevor Cone,198.038
134,0,51414,Brent Grant,194.143
135,0,39335,Kevin Roy,192.218
136,0,34374,Erik Barnes,181.459
137,0,33408,Tyson Alexander,179.597
138,0,52411,Kyle Westmoreland,167.551
139,0,32366,Kevin Chappell,161.840
140,0,52514,Trace Crowe,151.933
141,0,19803,Ryan Armour,145.113
142,0,63121,William Mouw,140.600
143,0,33410,Andrew Landry,135.979
144,0,27649,Brandt Snedeker,111.563
145,0,51950,Max McGreevy,108.108
146,0,39524,Sean Crocker,105.750
147,0,27554,Scott Harrington,105.151
148,0,29485,Brett Stegmaier,104.960
149,0,29476,Kyle Reifers,104.076
150,0,08793,Tiger Woods,103.060
151,0,34264,Hudson Swafford,93.150
152,0,46435,Austin Cook,88.791
153,0,47987,Cole Hammer,79.448
154,0,27095,Nick Watney,77.208
155,0,01226,Fred Couples,69.120
156,0,51894,Vince Whaley,68.390
157,0,31202,William McGirt,66.851
158,0,27556,Ted Potter Jr.,64.850
159,0,58669,Jacob Solomon,64.082
160,0,27141,J.B. Holmes,58.884
161,0,08075,Jerry Kelly,58.000
162,0,39412,Zack Fischer,55.763
163,0,37278,Nicholas Lindheim,53.200
164,0,31560,Brian Stuard,53.167
165,0,49303,Anders Albertson,51.681
166,0,24924,Bill Haas,51.117
167,0,24361,Pat Perez,50.056
168,0,32369,Sihwan Kim,47.250
169,0,30750,Tommy Gainey,45.442
170,0,29425,Andrew Svoboda,43.200
171,0,27958,Ryan Blaum,42.600
172,0,59871,Greg Koch,42.000
173,0,27963,Chris Stroud,38.570
174,0,30110,Kyle Stanley,36.799
175,0,29479,Scott Brown,36.657
176,0,48084,Wesley Bryan,33.554
177,0,19846,Brian Gay,21.438
178,0,56278,Matthew Wolff,20.500
179,0,59442,Parker Coody,20.425
180,0,57900,Chandler Phillips,18.868
181,0,24494,Erik Compton,18.705
182,0,50154,Joseph Winslow,18.249
183,0,49590,Frankie Capan III,17.160
184,0,37273,Derek Ernst,16.940
185,0,27797,Derek Lamely,16.247
