RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
356,0,07187,Ron Philo Jr.,28' 7",Deutsche Bank,1,8 - Par 3 -
357,0,21753,Brian Davis,28' 4",THE PLAYERS,2,16 - Par 5
358,0,05014,Mike Austin,28' 4",Buick Open,2,3 - Par 3 -
359,0,25034,James McLean,28' 2",HP Classic,3,10 - Par 4
360,0,01086,Roy Biancalana,28' 2",Western Open,1,1 - Par 4 -
361,0,12060,Paul Holtby,28' 0",Buick Invitatio,2,8 - Par 3 -
362,0,20043,Edward Fryatt,27' 11",Michelin,3,12 - Par 4
363,0,27593,Dean Wilson,27' 9",Bay Hill Invita,1,8 - Par 4 -
364,0,10649,Tom Scherrer,27' 9",Booz Allen,2,9 - Par 3 -
365,0,24494,Erik Compton,27' 8",Ford Champ,1,12 - Par 5
366,0,02135,Mike Standly,27' 4",So. Farm Bureau,1,1 - Par 4 -
367,0,27215,Patrick Damron,27' 2",Bay Hill Invita,2,8 - Par 4 -
368,0,23501,Cameron Doan,27' 2",EDS B. Nelson,2,13 - Par 3
369,0,27783,Brett Melton,27' 1",Western Open,1,5 - Par 4 -
370,0,24511,Thongchai Jaidee,26' 11",WGC-Am Express,1,8 - Par 5 -
371,0,25052,Derek Gillespie,26' 6",Bell Canadian,2,13 - Par 5
372,0,27956,Craig Doell,26' 4",Bell Canadian,2,9 - Par 4 -
373,0,20431,Charlie Brown,26' 3",Milwaukee,1,13 - Par 4
374,0,22755,David Faught,26' 0",Bell Canadian,2,16 - Par 4
375,0,07235,John Morse,25' 11",B.C. Open,2,15 - Par 4
376,0,27796,Joe Affrunti,25' 9",Western Open,2,13 - Par 4
377,0,23899,Danny Mulhearn,25' 8",Western Open,2,5 - Par 4 -
378,0,07677,Bob Mucha,25' 8",Buick Champ,2,9 - Par 4 -
379,0,12755,Vance Veazey,25' 7",FedEx St. Jude,2,13 - Par 4
380,0,08079,Gary March,25' 7",John Deere Clas,1,14 - Par 4
381,0,02076,Peter Senior,25' 7",WGC-Am Express,3,6 - Par 3 -
382,0,24389,Jean-Francois Remesy,25' 6",WGC-Am Express,1,10 - Par 5
383,0,12751,Todd Gleaton,25' 5",Wachovia Champ,1,8 - Par 4 -
384,0,23797,Brett Rumford,25' 4",WGC-NEC Invit'l,3,9 - Par 4 -
385,0,23800,Bryce Molder,25' 3",AT&T Pebble,1,11 - Par 4
386,0,20474,Phillip Price,25' 3",Bay Hill Invita,2,7 - Par 3 -
387,0,01682,Wayne Levi,25' 1",B.C. Open,1,17 - Par 3
388,0,27938,Jeff Martin,25' 1",Deutsche Bank,1,18 - Par 5
389,0,23821,Yusaku Miyazato,25' 0",Sony Open,1,8 - Par 4 -
390,0,21498,Hideto Tanihara,24' 11",Sony Open,2,3 - Par 4 -
391,0,07139,Marc Girouard,24' 11",Bell Canadian,1,8 - Par 4 -
392,0,23351,Bryant MacKellar,24' 10",HP Classic,1,13 - Par 4
393,0,21736,Lian-Wei Zhang,24' 10",WGC-Am Express,2,3 - Par 3 -
394,0,25867,Steve Burns,24' 9",Ford Champ,1,14 - Par 4
395,0,25045,Mike Ruiz,24' 9",Michelin,1,11 - Par 4
396,0,27780,Chris Botsford,24' 8",Western Open,2,3 - Par 4 -
397,0,27147,David Oh,24' 7",Buick Invitatio,1,16 - Par 3
398,0,26476,Chez Reavie,24' 7",Michelin,2,8 - Par 3 -
399,0,10117,Bob Heintz,24' 6",Honda Classic,2,15 - Par 3
400,0,20035,Rob McMillan,24' 4",Bell Canadian,1,9 - Par 4 -
401,0,06655,Geoffrey Sisk,24' 3",Deutsche Bank,2,13 - Par 4
402,0,19830,Joakim Haeggman,24' 3",WGC-Am Express,1,4 - Par 4 -
403,0,27782,Brandon Knaub,24' 1",Booz Allen,1,4 - Par 4 -
404,0,07707,Mike Small,24' 0",Western Open,2,3 - Par 4 -
405,0,07001,J.B. Sneve,23' 9",Buick Invitatio,2,11 - Par 3
406,0,25632,Jimmy Walker,23' 9",Shell Houston,1,1 - Par 5 -
407,0,27624,Benoit Beisser,23' 7",Tucson,1,1 - Par 4 -
408,0,20471,Sven Struver,23' 7",Ford Champ,4,10 - Par 5
409,0,21452,Steve Scott,23' 7",Bell Canadian,2,9 - Par 4 -
410,0,25762,Dennis Colligan,23' 5",B.C. Open,2,13 - Par 4
411,0,22075,Ricardo Gonzalez,23' 4",WGC-NEC Invit'l,1,15 - Par 3
412,0,01358,Bob Ford,23' 3",Ford Champ,2,14 - Par 4
413,0,06012,Greg Kraft,23' 2",B.C. Open,1,9 - Par 4 -
414,0,25633,Ricky Touma,23' 1",Booz Allen,1,13 - Par 5
415,0,02007,Larry Rinker,23' 1",Texas Open,2,8 - Par 4 -
416,0,24980,Scott Gutschewski,23' 0",AT&T Pebble,3,4 - Par 4 -
417,0,01334,Keith Fergus,22' 11",Bob Hope Chrysl,4,5 - Par 3 -
418,0,01096,Phil Blackmar,22' 11",Shell Houston,2,11 - Par 4
419,0,23788,D.J. Trahan,22' 9",MCI Heritage,2,11 - Par 4
420,0,22348,Nick O'Hern,22' 8",WGC-Am Express,1,2 - Par 4 -
421,0,27615,Chris Nallen,22' 7",Tucson,2,9 - Par 4 -
422,0,24865,GW Cable,22' 6",FBR Open,1,10 - Par 4
423,0,22892,Jason Gore,22' 4",AT&T Pebble,3,16 - Par 4
424,0,25893,Stephen Woodard,22' 4",Bell Canadian,2,15 - Par 3
425,0,01129,Bill Britton,22' 2",B.C. Open,1,18 - Par 4
426,0,27399,Richard Scott,22' 2",Bell Canadian,2,2 - Par 4 -
427,0,02008,Lee Rinker,22' 0",Honda Classic,2,17 - Par 5
428,0,01736,Roger Maltbie,21' 10",AT&T Pebble,2,11 - Par 4
429,0,21470,Daisuke Maruyama,21' 10",Nissan Open,2,14 - Par 3
430,0,26314,Jonathan Ota,21' 9",Sony Open,2,4 - Par 3 -
431,0,27128,Matt Seppanen,21' 9",Buick Open,2,11 - Par 3
432,0,12454,Mario Tiziani,21' 8",Milwaukee,1,1 - Par 4 -
433,0,07571,Uly Grisette,21' 8",Buick Champ,2,1 - Par 4 -
434,0,27438,Geoffrey Dean,21' 6",Buick Invitatio,2,17 - Par 4
435,0,07309,George Bryan,21' 6",MCI Heritage,2,17 - Par 3
436,0,23125,Brad Elder,21' 6",EDS B. Nelson,1,15 - Par 4
437,0,01869,Jack Nicklaus,21' 5",Memorial Tourna,2,15 - Par 5
438,0,01469,Dan Halldorson,21' 5",B.C. Open,2,2 - Par 4 -
439,0,26670,Nathan Fritz,21' 5",Milwaukee,2,18 - Par 5
440,0,27932,Frank Graziosa,21' 0",Buick Champ,1,8 - Par 3 -
441,0,27648,Ramon Bescansa,20' 11",Honda Classic,2,2 - Par 4 -
442,0,27660,Brian Dixon,20' 11",BellSouth Class,2,1 - Par 4 -
443,0,24496,Brad Hauer,20' 11",FUNAI-Disney,1,11 - Par 4
444,0,22117,Jyoti Randhawa,20' 10",Reno-Tahoe Open,1,7 - Par 3 -
445,0,24992,Jamie Elliott,20' 9",EDS B. Nelson,2,15 - Par 4
446,0,27644,Brian Harman,20' 9",Buick Champ,4,4 - Par 4 -
447,0,10195,Tim Conley,20' 6",B.C. Open,1,2 - Par 4 -
448,0,08635,Colin Montgomerie,20' 4",THE PLAYERS,2,11 - Par 5
449,0,25923,Scott Heyn,20' 3",Nissan Open,2,4 - Par 3 -
450,0,27569,Myung Jun Park,20' 2",Sony Open,1,15 - Par 4
451,0,10831,Greg Meyer,20' 0",Sony Open,2,2 - Par 4 -
452,0,01468,Gary Hallberg,19' 7",B.C. Open,1,4 - Par 3 -
453,0,01560,David Ishii,19' 4",Sony Open,4,17 - Par 3
454,0,06054,Sean Pacetti,19' 4",Buick Open,1,17 - Par 3
455,0,20567,Kevin Hayashi,19' 3",Sony Open,2,9 - Par 5 -
456,0,20763,Pierre Fulke,19' 2",WGC-NEC Invit'l,2,12 - Par 3
457,0,06036,Scott Dunlap,19' 2",Bell Canadian,1,14 - Par 4
458,0,25741,Nick Gilliam,19' 0",Milwaukee,2,8 - Par 4 -
459,0,01150,George Burns,18' 11",AT&T Pebble,2,18 - Par 5
460,0,23386,David Roesch,18' 10",Milwaukee,1,10 - Par 4
461,0,27670,David Noll,18' 8",BellSouth Class,2,11 - Par 3
462,0,25240,D.A. Points,18' 7",John Deere Clas,1,4 - Par 4 -
463,0,10909,Rett Crowder,18' 7",So. Farm Bureau,2,6 - Par 4 -
464,0,01310,Dave Eichelberger,18' 6",Sony Open,2,2 - Par 4 -
465,0,27794,Miguel Rivera,18' 6",Buick Open,2,17 - Par 3
466,0,02036,Jim Rutledge,18' 6",Bell Canadian,3,16 - Par 4
467,0,23580,Tetsuji Hiratsuka,18' 5",Sony Open,2,9 - Par 5 -
468,0,21284,Hiroyuki Fujita,18' 4",B.C. Open,4,10 - Par 4
469,0,25722,William Link IV,18' 4",B.C. Open,1,13 - Par 4
470,0,02033,Dave Rummells,18' 2",B.C. Open,1,10 - Par 4
471,0,12794,Tim Weinhart,18' 0",BellSouth Class,1,2 - Par 3 -
472,0,26596,Ryan Moore,18' 0",Greensboro,1,8 - Par 3 -
473,0,02145,Craig Stevens,17' 10",BellSouth Class,2,13 - Par 4
474,0,25017,Robert Hamilton,17' 8",AT&T Pebble,3,3 - Par 4 -
475,0,01482,Mike Harmon,17' 8",MCI Heritage,1,17 - Par 3
476,0,27554,Scott Harrington,17' 7",Tucson,2,13 - Par 4
477,0,26770,James Lepp,17' 7",Bell Canadian,1,13 - Par 5
478,0,07781,Ty Armstrong,17' 2",Shell Houston,1,13 - Par 3
479,0,27146,Adam Meyer,17' 2",Texas Open,1,2 - Par 4 -
480,0,27823,Steve Vecellio,17' 0",Buick Open,2,18 - Par 4
481,0,25629,Brett Paquet,16' 9",FedEx St. Jude,1,8 - Par 3 -
482,0,25752,Steve Friesen,16' 8",AT&T Pebble,1,11 - Par 4
483,0,01960,Don Pooley,16' 5",Tucson,1,14 - Par 4
484,0,01323,Brad Fabel,16' 5",B.C. Open,2,16 - Par 4
485,0,27599,David Schnider,16' 2",Buick Invitatio,1,17 - Par 4
486,0,27797,Derek Lamely,16' 2",Western Open,2,13 - Par 4
487,0,27597,Tim Parun,16' 1",Buick Invitatio,2,2 - Par 4 -
488,0,23141,Jamie Neher,15' 11",Deutsche Bank,1,10 - Par 4
489,0,27463,Matthew Loving,15' 9",FedEx St. Jude,1,1 - Par 4 -
490,0,24452,John Douma,15' 8",Tucson,2,6 - Par 4 -
491,0,26683,Kevin Haefner,15' 8",John Deere Clas,1,13 - Par 4
492,0,27447,John Ellis,15' 7",AT&T Pebble,3,10 - Par 4
493,0,06076,Jim Schuman,15' 6",Milwaukee,2,6 - Par 5 -
494,0,01910,Arnold Palmer,15' 4",Bay Hill Invita,1,10 - Par 4
495,0,01458,Jerry Haas,15' 4",Wachovia Champ,2,15 - Par 5
496,0,01701,Bob Lohr,15' 4",B.C. Open,2,17 - Par 3
497,0,27954,Darren Wallace,15' 4",Bell Canadian,1,14 - Par 4
498,0,01624,Darrell Kestner,15' 2",Buick Classic,2,2 - Par 4 -
499,0,22416,Michael Beard,15' 0",Bob Hope Chrysl,4,15 - Par 3
500,0,25692,Akio Sadakata,14' 11",B.C. Open,1,17 - Par 3
501,0,25044,Mike Henderson,14' 10",EDS B. Nelson,1,14 - Par 4
502,0,12676,Brian Smith,14' 8",Shell Houston,1,2 - Par 4 -
503,0,10149,Craig Thomas,14' 6",Buick Classic,1,18 - Par 5
504,0,23980,Chris Winkel,14' 6",John Deere Clas,1,9 - Par 4 -
505,0,26725,Sean Farren,14' 6",84 LUMBER,2,16 - Par 5
506,0,02020,Eduardo Romero,14' 2",Nissan Open,2,10 - Par 4
507,0,23656,Jason Caron,14' 2",Deutsche Bank,1,6 - Par 4 -
508,0,01346,Ed Fiori,14' 1",Bob Hope Chrysl,3,8 - Par 4 -
509,0,07101,Dave Stockton Jr.,13' 7",AT&T Pebble,3,2 - Par 5 -
510,0,20289,Robert Deruntz,13' 6",Buick Classic,2,5 - Par 5 -
511,0,27836,Andy Barrett,13' 6",Milwaukee,1,10 - Par 4
512,0,11011,Mike Sposa,13' 5",B.C. Open,1,3 - Par 5 -
513,0,27768,Brock Mackenzie,13' 5",B.C. Open,1,5 - Par 5 -
514,0,27955,Marc Bourgeois,13' 4",Bell Canadian,1,13 - Par 5
515,0,01884,Mac O'Grady,13' 3",B.C. Open,2,17 - Par 3
516,0,27214,Kevin Streelman,13' 2",AT&T Pebble,1,1 - Par 4 -
517,0,01006,John Adams,13' 2",B.C. Open,1,15 - Par 4
518,0,06731,Jeff Roth,13' 0",Buick Open,2,14 - Par 4
519,0,27682,Jason Laing,12' 11",Shell Houston,2,6 - Par 4 -
520,0,27095,Nick Watney,12' 10",AT&T Pebble,1,5 - Par 3 -
521,0,27953,Frank Vana,12' 7",Deutsche Bank,2,5 - Par 4 -
522,0,01155,Bob Byman,12' 4",Bay Hill Invita,1,15 - Par 4
523,0,22929,Ryan Welborn,12' 4",Buick Open,1,1 - Par 5 -
524,0,01419,Tom Gleeton,12' 3",Buick Champ,2,11 - Par 3
525,0,23091,Alan Morin,12' 1",Ford Champ,2,5 - Par 4 -
526,0,26758,David Hearn,12' 0",Bell Canadian,2,13 - Par 5
527,0,06006,JC Anderson,11' 5",EDS B. Nelson,1,1 - Par 4 -
528,0,21406,Carl Alexander,11' 5",Buick Classic,2,9 - Par 5 -
529,0,01003,Bob Ackerman,11' 5",Buick Open,1,6 - Par 4 -
530,0,08833,Derek Sanders,11' 4",HP Classic,1,9 - Par 4 -
531,0,10021,Loren Personett,11' 3",FedEx St. Jude,2,11 - Par 3
532,0,24491,Michael Pearson,11' 2",HP Classic,1,4 - Par 4 -
533,0,26488,Andy Crain,11' 2",Wachovia Champ,1,16 - Par 4
534,0,01984,Sam Randolph,10' 11",B.C. Open,2,18 - Par 4
535,0,10962,Bradley Hughes,10' 7",Buick Champ,1,8 - Par 3 -
536,0,10323,John Shawver,10' 6",John Deere Clas,2,18 - Par 4
537,0,23517,Clint Jensen,10' 5",Bell Canadian,1,3 - Par 3 -
538,0,12759,Patrick Prince,10' 4",HP Classic,2,15 - Par 5
539,0,01405,Kevin Giancola,10' 3",Buick Champ,1,8 - Par 3 -
540,0,25842,Jon Mills,10' 2",Bell Canadian,2,13 - Par 5
541,0,12710,Rick Leibovich,10' 0",AT&T Pebble,1,8 - Par 4 -
542,0,26675,Jon Turcott,9' 4",Milwaukee,2,7 - Par 3 -
543,0,20072,David Lebeck,9' 0",AT&T Pebble,3,3 - Par 4 -
544,0,02322,Richard Zokol,9' 0",Bell Canadian,1,14 - Par 4
545,0,27596,Chris Heintz,8' 7",Buick Invitatio,2,4 - Par 4 -
546,0,01825,Kris Moe,8' 5",AT&T Pebble,3,9 - Par 4 -
547,0,08057,Brian Wilson,8' 4",FedEx St. Jude,1,12 - Par 4
548,0,27806,JJ Wall,8' 2",Texas Open,1,17 - Par 3
549,0,11245,Ron Skayhan,7' 11",Buick Invitatio,1,17 - Par 4
550,0,24875,Tim Tims,7' 6",FedEx St. Jude,2,13 - Par 4
551,0,20440,Kevin Savage,7' 5",B.C. Open,1,3 - Par 5 -
552,0,01284,Mike Donald,7' 2",B.C. Open,1,15 - Par 4
553,0,01499,Mark Hayes,6' 4",Bob Hope Chrysl,3,1 - Par 4 -
554,0,08419,Shawn Kelly,5' 7",AT&T Pebble,2,3 - Par 4 -
555,0,01943,Chris Perry,0",Bob Hope Chrysl,1,1 - Par 4 -
