RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
131,0,29268,Bronson Burgoon,16.07,125,778,+0.040
132,0,39977,Max Homa,16.02,149,930,+0.040
133,0,25632,Jimmy Walker,15.77,138,875,+0.051
134,0,28089,Jason Day,15.59,121,776,-0.017
135,0,49771,J.T. Poston,15.48,170,1098,+0.165
136,0,40006,Erik van Rooyen,15.43,146,946,+0.027
137,0,33204,Shane Lowry,15.26,134,878,+0.090
138,0,47483,Will Zalatoris,15.13,144,952,-0.014
139,0,30692,Scott Stallings,15.12,143,946,+0.126
140,0,35104,Tom Lewis,15.09,147,974,+0.068
141,0,49964,Aaron Wise,15.06,147,976,-0.027
142,0,23320,Ryan Palmer,14.99,140,934,E
143,0,30911,Tommy Fleetwood,14.98,98,654,+0.082
144,0,31323,Gary Woodland,14.94,121,810,+0.198
145,0,33141,Keegan Bradley,14.83,161,1086,+0.012
146,0,27554,Scott Harrington,14.82,130,877,+0.108
147,0,25364,Paul Casey,14.80,119,804,-0.143
148,0,37189,Harold Varner III,14.79,163,1102,+0.067
149,0,51894,Vince Whaley,14.73,119,808,-0.034
150,0,35450,Patrick Cantlay,14.71,140,952,-0.093
151,0,46442,Maverick McNealy,14.46,133,920,+0.030
152,0,27141,J.B. Holmes,14.22,87,612,+0.230
153,0,46717,Viktor Hovland,14.20,138,972,-0.029
154,0,48081,Xander Schauffele,14.17,125,882,+0.032
155,0,30944,Jason Kokrak,14.15,150,1060,-0.013
156,0,45486,Joaquin Niemann,14.09,175,1242,E
157,0,24502,Adam Scott,14.04,116,826,-0.034
158,0,47347,Adam Schenk,14.00,156,1114,+0.058
159,0,26300,Matt Jones,13.99,164,1172,+0.030
160,0,45157,Cam Davis,13.96,175,1254,+0.057
161,0,33948,Byeong Hun An,13.89,135,972,+0.044
162,0,46550,Brandon Hagy,13.86,112,808,+0.054
163,0,20229,Stewart Cink,13.71,150,1094,+0.127
164,0,12716,Charley Hoffman,13.66,150,1098,+0.020
165,0,47504,Sam Burns,13.51,137,1014,-0.022
166,0,25804,Bubba Watson,13.46,112,832,+0.161
167,0,30925,Dustin Johnson,13.31,115,864,+0.078
168,0,34046,Jordan Spieth,13.30,137,1030,+0.015
169,0,32070,Rafael Campos,13.29,76,572,-0.013
170,0,29725,Tony Finau,13.25,133,1004,E
171,0,26331,Charl Schwartzel,13.22,138,1044,+0.159
172,0,46046,Scottie Scheffler,13.10,153,1168,+0.026
173,0,52372,Cameron Champ,12.97,118,910,+0.212
174,0,29970,Dylan Frittelli,12.83,107,834,+0.224
175,0,27129,Luke List,12.62,132,1046,+0.098
176,0,33667,Carlos Ortiz,12.61,146,1158,-0.034
177,0,40042,Tyler McCumber,12.57,95,756,+0.137
178,0,32333,Kevin Tway,12.54,89,710,-0.090
179,0,33448,Justin Thomas,12.34,117,948,-0.009
180,0,35658,Kris Ventura,12.19,88,722,+0.261
181,0,34255,Joseph Bramlett,12.18,95,780,+0.189
182,0,36699,Patrick Rodgers,12.13,132,1088,+0.053
183,0,51766,Wyndham Clark,12.04,119,988,+0.143
184,0,46970,Jon Rahm,11.72,105,896,-0.124
184,0,27064,Jhonattan Vegas,11.72,109,930,+0.009
186,0,35461,Beau Hossler,11.60,113,974,-0.009
187,0,34213,Grayson Murray,11.40,57,500,+0.298
188,0,56278,Matthew Wolff,10.99,78,710,-0.038
189,0,39546,Keith Mitchell,10.94,102,932,-0.059
190,0,21209,Sergio Garcia,10.59,101,954,-0.030
191,0,35617,Martin Trainer,10.48,70,668,+0.071
192,0,56762,Will Gordon,10.44,99,948,+0.182
193,0,28420,Ryan Brehm,10.04,49,488,+0.204
194,0,36689,Brooks Koepka,9.94,72,724,-0.056
195,0,28237,Rory McIlroy,9.57,84,878,-0.036
196,0,47959,Bryson DeChambeau,8.16,78,956,-0.090
