RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
91,0,34563,Chesson Hadley,27.78,40,144,-0.23
91,0,23623,Bo Van Pelt,27.78,40,144,-0.25
93,0,32662,Michael Gligic,27.50,44,160,-0.11
94,0,35891,Cameron Smith,27.44,45,164,-0.27
95,0,20396,Lee Westwood,27.42,34,124,-0.24
96,0,33410,Andrew Landry,27.27,36,132,-0.11
97,0,27556,Ted Potter Jr.,27.21,37,136,-0.03
98,0,37455,Si Woo Kim,27.13,51,188,-0.47
99,0,49960,Sepp Straka,27.08,52,192,-0.13
100,0,01810,Phil Mickelson,27.03,40,148,-0.03
101,0,26851,Marc Leishman,26.97,41,152,-0.05
102,0,27349,Alex Noren,26.83,44,164,-0.34
103,0,40098,Matt Fitzpatrick,26.52,35,132,-0.14
104,0,48822,Sebastián Muñoz,26.47,54,204,-0.22
104,0,32254,Xinjun Zhang,26.47,36,136,-0.28
106,0,21961,Charles Howell III,26.43,37,140,-0.27
107,0,30692,Scott Stallings,26.32,40,152,-0.23
108,0,35104,Tom Lewis,26.25,42,160,-0.12
109,0,34264,Hudson Swafford,26.22,43,164,-0.35
110,0,29420,Billy Horschel,26.16,45,172,-0.38
111,0,48119,Ben Taylor,26.00,26,100,-0.12
112,0,32618,Rhein Gibson,25.89,29,112,-0.17
113,0,28252,Seamus Power,25.86,30,116,-0.33
114,0,31420,Anirban Lahiri,25.74,35,136,-0.40
115,0,46442,Maverick McNealy,25.64,40,156,-0.40
116,0,47959,Bryson DeChambeau,25.63,41,160,-0.17
116,0,29908,C.T. Pan,25.63,41,160,-0.05
118,0,30163,Henrik Norlander,25.60,43,168,-0.14
119,0,27064,Jhonattan Vegas,25.57,45,176,-0.13
120,0,33404,Chris Baker,25.00,27,108,-0.19
120,0,25900,Lucas Glover,25.00,48,192,-0.29
120,0,49766,Hank Lebioda,25.00,36,144,-0.31
120,0,34466,Peter Malnati,25.00,40,160,-0.08
120,0,53165,Doc Redman,25.00,38,152,-0.08
120,0,27330,Josh Teater,25.00,24,96,-0.13
120,0,23788,D.J. Trahan,25.00,33,132,-0.42
127,0,35506,Mackenzie Hughes,24.44,44,180,+0.16
127,0,30110,Kyle Stanley,24.44,44,180,-0.18
127,0,25493,Nick Taylor,24.44,44,180,-0.11
130,0,34431,Robert Streb,24.39,40,164,-0.25
131,0,27942,Rob Oppenheim,24.32,36,148,-0.47
132,0,34174,John Huh,24.14,28,116,-0.11
133,0,27770,Camilo Villegas,24.03,37,154,+0.08
134,0,33122,Russell Knox,23.91,44,184,-0.30
135,0,33486,Roger Sloan,23.78,39,164,-0.41
136,0,26329,Louis Oosthuizen,23.65,35,148,-0.26
137,0,25818,Scott Piercy,23.42,37,158,-0.16
138,0,47993,Denny McCarthy,23.40,44,188,-0.27
139,0,49298,Kramer Hickok,23.19,32,138,-0.38
140,0,34076,Joel Dahmen,23.17,38,164,+0.13
141,0,27214,Kevin Streelman,22.92,44,192,-0.11
142,0,24361,Pat Perez,22.40,43,192,-0.37
143,0,34314,Sebastian Cappelen,22.22,24,108,-0.13
144,0,27974,Sung Kang,22.09,38,172,E
144,0,30926,Chris Kirk,22.09,38,172,-0.05
146,0,29479,Scott Brown,21.88,35,160,-0.17
147,0,50525,Collin Morikawa,21.79,34,156,-0.21
148,0,29535,Brice Garnett,21.74,40,184,-0.33
149,0,32070,Rafael Campos,21.67,26,120,-0.50
150,0,29221,Webb Simpson,21.62,32,148,-0.38
151,0,33399,Adam Hadwin,21.59,38,176,-0.21
152,0,47128,Richy Werenski,21.51,37,172,-0.27
153,0,48045,Michael Gellerman,21.28,20,94,E
154,0,33490,Bo Hoag,21.26,37,174,-0.14
155,0,26499,Rafa Cabrera Bello,20.95,31,148,-0.13
156,0,34098,Russell Henley,20.83,35,168,-0.29
157,0,29478,Kevin Kisner,20.51,32,156,+0.03
158,0,31557,Jim Herman,20.45,27,132,-0.26
159,0,52375,Doug Ghim,20.35,35,172,-0.03
160,0,32139,Danny Willett,20.21,19,94,-0.11
161,0,33413,Ben Martin,20.00,20,100,-0.50
162,0,25686,Jason Dufner,19.77,34,172,-0.15
163,0,32816,Satoshi Kodaira,19.74,30,152,-0.27
164,0,45609,Tyler Duncan,19.44,35,180,+0.17
165,0,32640,Troy Merritt,19.39,38,196,-0.32
166,0,34360,Patrick Reed,19.23,30,156,-0.27
167,0,34256,Andrew Putnam,19.10,34,178,-0.21
168,0,35449,Adam Long,19.05,32,168,-0.22
168,0,27649,Brandt Snedeker,19.05,32,168,-0.03
170,0,45526,Abraham Ancer,18.88,37,196,-0.11
171,0,35532,Tom Hoge,18.75,36,192,-0.25
171,0,35230,Nelson Ledesma,18.75,18,96,-0.06
173,0,23621,Rory Sabbatini,18.67,28,150,-0.25
174,0,46435,Austin Cook,18.06,26,144,-0.04
174,0,24138,Ian Poulter,18.06,26,144,-0.15
174,0,39324,J.J. Spaun,18.06,26,144,-0.23
177,0,23983,Luke Donald,17.86,20,112,-0.20
178,0,22371,Aaron Baddeley,17.59,19,108,-0.32
178,0,28679,Fabián Gómez,17.59,19,108,-0.16
180,0,39953,Chase Seiffert,17.31,27,156,-0.22
181,0,28775,Nate Lashley,17.11,26,152,-0.15
182,0,24024,Zach Johnson,16.67,28,168,-0.32
183,0,25396,Kevin Na,16.09,28,174,-0.39
184,0,22056,Cameron Percy,15.58,24,154,-0.42
185,0,32150,Michael Thompson,15.54,23,148,-0.35
186,0,23108,Matt Kuchar,15.15,20,132,-0.30
187,0,19803,Ryan Armour,14.74,23,156,-0.13
188,0,33120,Mark Anderson,14.29,16,112,+0.13
188,0,26476,Chez Reavie,14.29,24,168,-0.21
190,0,36801,Mark Hubbard,11.46,22,192,-0.14
191,0,19846,Brian Gay,10.71,15,140,-0.27
192,0,23325,Vaughn Taylor,10.26,16,156,+0.13
193,0,31560,Brian Stuard,10.10,21,208,-0.24
194,0,30927,Brendon Todd,9.30,16,172,-0.50
195,0,26758,David Hearn,5.47,7,128,-0.43
196,0,24357,K.J. Choi,2.88,3,104,E
