RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
180,0,28307,Matt Every,349,165,184
181,0,37455,Si Woo Kim,356,169,187
181,0,27770,Camilo Villegas,356,179,177
183,0,25720,Chad Collins,358,176,182
184,0,20593,Greg Chalmers,362,177,185
185,0,23800,Bryce Molder,364,186,178
186,0,48084,Wesley Bryan,365,182,183
186,0,23983,Luke Donald,365,189,176
188,0,06522,Ernie Els,373,184,189
189,0,25274,Steven Bowditch,377,187,190
190,0,25345,Carl Pettersson,378,190,188
